group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,201587,Nicolas Batum,Nicolas,1610612766,CHA,30.0,31,13,18,0.419,102.64666666666666,0,3,2,4,16,25,25,98,2,0,5,2,66.5,82,117,405,299,79,229,137,107,199,275,331,421,386,80,1,237,223,114,CHA
Players,203469,Cody Zeller,Cody,1610612766,CHA,26.0,25,7,18,0.28,65.40666666666667,2,0,0,6,9,14,13,54,2,1,16,3,31.3,135,223,405,384,155,161,235,182,163,197,251,317,281,80,229,420,191,203,CHA
Players,1628970,Miles Bridges,Miles,1610612766,CHA,21.0,17,8,9,0.471,47.19,0,2,0,4,13,16,3,34,1,0,4,2,26.9,207,204,242,243,199,229,160,182,199,240,272,160,229,130,1,211,223,217,CHA
Players,1628370,Malik Monk,Malik,1610612766,CHA,21.0,13,6,7,0.462,43.23833333333334,3,0,1,4,12,7,6,44,0,0,1,3,24.2,250,240,203,250,210,131,235,170,199,230,185,212,254,217,1,90,191,230,CHA
Players,1626163,Frank Kaminsky,Frank,1610612766,CHA,26.0,11,6,5,0.545,26.008333333333333,0,0,0,2,7,3,2,22,1,0,10,2,15.5,267,240,156,151,262,229,235,182,249,174,110,112,182,130,1,335,223,275,CHA
Players,203077,Michael Kidd-Gilchrist,Michael,1610612766,CHA,25.0,20,7,13,0.35,38.153333333333336,0,2,3,4,9,15,12,40,1,1,6,3,20.3,177,223,315,350,223,229,160,75,199,197,259,306,244,130,229,262,191,244,CHA
Players,1628407,Dwayne Bacon,Dwayne,1610612766,CHA,23.0,12,8,4,0.667,42.181666666666665,2,0,0,8,14,8,2,26,0,2,3,2,27.6,259,204,129,50,214,161,235,182,143,253,202,112,197,217,333,173,223,215,CHA
Players,203087,Jeremy Lamb,Jeremy,1610612766,CHA,27.0,30,13,17,0.433,92.55,10,6,0,12,15,23,18,80,2,3,3,10,84.6,90,117,386,278,105,44,71,182,104,268,321,367,350,80,384,173,77,89,CHA
Players,101107,Marvin Williams,Marvin,1610612766,CHA,33.0,30,13,17,0.433,106.305,5,9,0,12,16,18,21,100,4,1,7,10,85.6,90,117,386,278,69,96,41,182,104,275,287,384,391,26,229,285,77,86,CHA
Players,1626195,Willy Hernangomez,Willy,1610612766,CHA,25.0,9,6,3,0.667,14.233333333333333,0,2,3,2,0,0,0,10,0,0,3,1,18.6,282,240,109,50,302,229,160,75,249,1,1,1,121,217,1,173,266,255,CHA
Players,1628984,Devonte' Graham,Devonte',1610612766,CHA,24.0,7,3,4,0.429,18.85833333333333,2,0,2,2,2,2,1,24,0,0,3,2,7.4,312,301,129,284,282,161,235,107,249,87,72,99,188,217,1,173,223,322,CHA
Players,202689,Kemba Walker,Kemba,1610612766,CHA,29.0,39,18,21,0.462,156.05833333333334,13,14,7,42,30,34,28,136,4,14,14,45,266.2,24,60,425,250,12,26,19,30,18,368,396,435,438,26,451,401,2,2,CHA
Players,2225,Tony Parker,Tony,1610612766,CHA,37.0,14,7,7,0.5,28.326666666666668,3,7,0,4,7,3,7,22,0,1,2,2,19.0,240,223,203,178,255,131,58,182,199,174,110,230,182,217,229,140,223,253,CHA
Players,202714,Shelvin Mack,Shelvin,1610612766,CHA,29.0,22,8,14,0.364,70.22333333333333,1,1,1,6,27,16,12,68,0,5,6,6,37.3,161,204,341,337,141,219,224,170,163,343,272,306,320,217,422,262,132,192,CHA
Players,202687,Bismack Biyombo,Bismack,1610612766,CHA,26.0,9,3,6,0.333,11.576666666666666,0,0,0,0,0,2,2,10,2,0,4,2,11.8,282,301,179,354,315,229,235,182,315,1,72,112,121,80,1,211,223,293,CHA
