season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2016-17,1610612747,21600013,2016-10-26,HOU,LAL,1610612745,1,120,114,W
2016-17,1610612747,21600024,2016-10-28,LAL,UTA,1610612762,2,89,96,L
2016-17,1610612747,21600040,2016-10-30,LAL,OKC,1610612760,3,96,113,L
2016-17,1610612747,21600048,2016-11-01,LAL,IND,1610612754,4,108,115,L
2016-17,1610612747,21600059,2016-11-02,LAL,ATL,1610612737,5,123,116,W
2016-17,1610612747,21600078,2016-11-04,GSW,LAL,1610612744,6,117,97,W
2016-17,1610612747,21600092,2016-11-06,PHX,LAL,1610612756,7,119,108,W
2016-17,1610612747,21600104,2016-11-08,DAL,LAL,1610612742,8,97,109,L
2016-17,1610612747,21600120,2016-11-10,LAL,SAC,1610612758,9,101,91,W
2016-17,1610612747,21600129,2016-11-12,LAL,NOP,1610612740,10,126,99,W
2016-17,1610612747,21600142,2016-11-13,LAL,MIN,1610612750,11,99,125,L
2016-17,1610612747,21600157,2016-11-15,BKN,LAL,1610612751,12,125,118,W
2016-17,1610612747,21600182,2016-11-18,SAS,LAL,1610612759,13,107,116,L
2016-17,1610612747,21600198,2016-11-20,CHI,LAL,1610612741,14,110,118,L
2016-17,1610612747,21600211,2016-11-22,OKC,LAL,1610612760,15,111,109,W
2016-17,1610612747,21600223,2016-11-23,LAL,GSW,1610612744,16,106,149,L
2016-17,1610612747,21600238,2016-11-25,GSW,LAL,1610612744,17,85,109,L
2016-17,1610612747,21600252,2016-11-27,ATL,LAL,1610612737,18,109,94,W
2016-17,1610612747,21600263,2016-11-29,LAL,NOP,1610612740,19,88,105,L
2016-17,1610612747,21600269,2016-11-30,LAL,CHI,1610612741,20,96,90,W
2016-17,1610612747,21600284,2016-12-02,LAL,TOR,1610612761,21,80,113,L
2016-17,1610612747,21600295,2016-12-03,LAL,MEM,1610612763,22,100,103,L
2016-17,1610612747,21600313,2016-12-05,UTA,LAL,1610612762,23,101,107,L
2016-17,1610612747,21600326,2016-12-07,LAL,HOU,1610612745,24,95,134,L
2016-17,1610612747,21600344,2016-12-09,PHX,LAL,1610612756,25,115,119,L
2016-17,1610612747,21600360,2016-12-11,NYK,LAL,1610612752,26,112,118,L
2016-17,1610612747,21600367,2016-12-12,LAL,SAC,1610612758,27,92,116,L
2016-17,1610612747,21600378,2016-12-14,LAL,BKN,1610612751,28,97,107,L
2016-17,1610612747,21600396,2016-12-16,LAL,PHI,1610612755,29,100,89,W
2016-17,1610612747,21600402,2016-12-17,LAL,CLE,1610612739,30,108,119,L
2016-17,1610612747,21600419,2016-12-20,LAL,CHA,1610612766,31,113,117,L
2016-17,1610612747,21600439,2016-12-22,LAL,MIA,1610612748,32,107,115,L
2016-17,1610612747,21600443,2016-12-23,LAL,ORL,1610612753,33,90,109,L
2016-17,1610612747,21600460,2016-12-25,LAC,LAL,1610612746,34,111,102,W
2016-17,1610612747,21600475,2016-12-27,UTA,LAL,1610612762,35,100,102,L
2016-17,1610612747,21600491,2016-12-29,DAL,LAL,1610612742,36,89,101,L
2016-17,1610612747,21600512,2017-01-01,TOR,LAL,1610612761,37,114,123,L
2016-17,1610612747,21600528,2017-01-03,MEM,LAL,1610612763,38,116,102,W
2016-17,1610612747,21600542,2017-01-05,LAL,POR,1610612757,39,109,118,L
2016-17,1610612747,21600549,2017-01-06,MIA,LAL,1610612748,40,127,100,W
2016-17,1610612747,21600567,2017-01-08,ORL,LAL,1610612753,41,111,95,W
2016-17,1610612747,21600577,2017-01-10,POR,LAL,1610612757,42,87,108,L
2016-17,1610612747,21600588,2017-01-12,LAL,SAS,1610612759,43,94,134,L
2016-17,1610612747,21600601,2017-01-14,LAL,LAC,1610612746,44,97,113,L
2016-17,1610612747,21600612,2017-01-15,DET,LAL,1610612765,45,97,102,L
2016-17,1610612747,21600626,2017-01-17,DEN,LAL,1610612743,46,121,127,L
2016-17,1610612747,21600649,2017-01-20,IND,LAL,1610612754,47,108,95,W
2016-17,1610612747,21600662,2017-01-22,LAL,DAL,1610612742,48,73,122,L
2016-17,1610612747,21600689,2017-01-25,LAL,POR,1610612757,49,98,105,L
2016-17,1610612747,21600693,2017-01-26,LAL,UTA,1610612762,50,88,96,L
2016-17,1610612747,21600729,2017-01-31,DEN,LAL,1610612743,51,120,116,W
2016-17,1610612747,21600742,2017-02-02,LAL,WAS,1610612764,52,108,116,L
2016-17,1610612747,21600751,2017-02-03,LAL,BOS,1610612738,53,107,113,L
2016-17,1610612747,21600768,2017-02-06,LAL,NYK,1610612752,54,121,107,W
2016-17,1610612747,21600786,2017-02-08,LAL,DET,1610612765,55,102,121,L
2016-17,1610612747,21600802,2017-02-10,LAL,MIL,1610612749,56,122,114,W
2016-17,1610612747,21600833,2017-02-14,SAC,LAL,1610612758,57,96,97,L
2016-17,1610612747,21600844,2017-02-15,LAL,PHX,1610612756,58,101,137,L
2016-17,1610612747,21600861,2017-02-24,LAL,OKC,1610612760,59,93,110,L
2016-17,1610612747,21600874,2017-02-26,SAS,LAL,1610612759,60,98,119,L
2016-17,1610612747,21600894,2017-02-28,CHA,LAL,1610612766,61,104,109,L
2016-17,1610612747,21600918,2017-03-03,BOS,LAL,1610612738,62,95,115,L
2016-17,1610612747,21600933,2017-03-05,NOP,LAL,1610612740,63,97,105,L
2016-17,1610612747,21600947,2017-03-07,LAL,DAL,1610612742,64,111,122,L
2016-17,1610612747,21600964,2017-03-09,LAL,PHX,1610612756,65,122,110,W
2016-17,1610612747,21600990,2017-03-12,PHI,LAL,1610612755,66,116,118,L
2016-17,1610612747,21600998,2017-03-13,LAL,DEN,1610612743,67,101,129,L
2016-17,1610612747,21601010,2017-03-15,LAL,HOU,1610612745,68,100,139,L
2016-17,1610612747,21601027,2017-03-17,MIL,LAL,1610612749,69,103,107,L
2016-17,1610612747,21601043,2017-03-19,CLE,LAL,1610612739,70,120,125,L
2016-17,1610612747,21601058,2017-03-21,LAC,LAL,1610612746,71,109,133,L
2016-17,1610612747,21601080,2017-03-24,MIN,LAL,1610612750,72,130,119,W
2016-17,1610612747,21601096,2017-03-26,POR,LAL,1610612757,73,81,97,L
2016-17,1610612747,21601110,2017-03-28,WAS,LAL,1610612764,74,108,119,L
2016-17,1610612747,21601123,2017-03-30,LAL,MIN,1610612750,75,104,119,L
2016-17,1610612747,21601137,2017-04-01,LAL,LAC,1610612746,76,104,115,L
2016-17,1610612747,21601143,2017-04-02,MEM,LAL,1610612763,77,108,103,W
2016-17,1610612747,21601170,2017-04-05,LAL,SAS,1610612759,78,102,95,W
2016-17,1610612747,21601187,2017-04-07,SAC,LAL,1610612758,79,98,94,W
2016-17,1610612747,21601202,2017-04-09,MIN,LAL,1610612750,80,110,109,W
2016-17,1610612747,21601215,2017-04-11,NOP,LAL,1610612740,81,108,96,W
2016-17,1610612747,21601229,2017-04-12,LAL,GSW,1610612744,82,94,109,L
