TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612754,Indiana Pacers,IND,72,72,0.477,1790,3133,0.571,0.571,0.477,1790,3133,0.571,0.0,0,0,
1610612740,New Orleans Pelicans,NOP,72,72,0.488,1834,3123,0.587,0.587,0.488,1834,3123,0.587,0.0,0,0,
1610612763,Memphis Grizzlies,MEM,72,72,0.464,1722,3067,0.561,0.561,0.464,1722,3067,0.561,0.0,0,0,
1610612750,Minnesota Timberwolves,MIN,72,72,0.461,1692,3017,0.561,0.561,0.461,1692,3017,0.561,0.0,0,0,
1610612764,Washington Wizards,WAS,72,72,0.458,1765,2997,0.589,0.589,0.458,1765,2997,0.589,0.0,0,0,
1610612739,Cleveland Cavaliers,CLE,72,71,0.489,1641,2977,0.551,0.551,0.489,1641,2977,0.551,0.0,0,0,
1610612760,Oklahoma City Thunder,OKC,72,72,0.46,1552,2894,0.536,0.536,0.46,1552,2894,0.536,0.0,0,0,
1610612765,Detroit Pistons,DET,72,72,0.467,1605,2845,0.564,0.564,0.467,1605,2845,0.564,0.0,0,0,
1610612758,Sacramento Kings,SAC,72,72,0.445,1676,2842,0.59,0.59,0.445,1676,2842,0.59,0.0,0,0,
1610612741,Chicago Bulls,CHI,72,72,0.439,1653,2799,0.591,0.591,0.439,1653,2799,0.591,0.0,0,0,
1610612745,Houston Rockets,HOU,72,72,0.441,1606,2780,0.578,0.578,0.441,1606,2780,0.578,0.0,0,0,
1610612743,Denver Nuggets,DEN,72,72,0.429,1644,2728,0.603,0.603,0.429,1644,2728,0.603,0.0,0,0,
1610612737,Atlanta Hawks,ATL,72,72,0.434,1532,2725,0.562,0.562,0.434,1532,2725,0.562,0.0,0,0,
1610612766,Charlotte Hornets,CHA,72,72,0.43,1495,2717,0.55,0.55,0.43,1495,2717,0.55,0.0,0,0,
1610612759,San Antonio Spurs,SAS,72,72,0.416,1509,2710,0.557,0.557,0.416,1509,2710,0.557,0.0,0,0,
1610612747,Los Angeles Lakers,LAL,72,71,0.441,1629,2691,0.605,0.605,0.441,1629,2691,0.605,0.0,0,0,
1610612749,Milwaukee Bucks,MIL,72,72,0.404,1616,2669,0.605,0.605,0.404,1616,2669,0.605,0.0,0,0,
1610612738,Boston Celtics,BOS,72,72,0.414,1541,2652,0.581,0.581,0.414,1541,2652,0.581,0.0,0,0,
1610612761,Toronto Raptors,TOR,72,72,0.416,1476,2652,0.557,0.557,0.416,1476,2652,0.557,0.0,0,0,
1610612755,Philadelphia 76ers,PHI,72,72,0.423,1512,2646,0.571,0.571,0.423,1512,2646,0.571,0.0,0,0,
1610612751,Brooklyn Nets,BKN,72,72,0.413,1580,2597,0.608,0.608,0.413,1580,2597,0.608,0.0,0,0,
1610612753,Orlando Magic,ORL,72,72,0.4,1341,2572,0.521,0.521,0.4,1341,2572,0.521,0.0,0,0,
1610612752,New York Knicks,NYK,72,72,0.416,1386,2568,0.54,0.54,0.416,1386,2568,0.54,0.0,0,0,
1610612744,Golden State Warriors,GSW,72,72,0.405,1530,2552,0.6,0.6,0.405,1530,2552,0.6,0.0,0,0,
1610612762,Utah Jazz,UTA,72,72,0.393,1450,2487,0.583,0.583,0.393,1450,2487,0.583,0.0,0,0,
1610612748,Miami Heat,MIA,72,72,0.398,1467,2397,0.612,0.612,0.398,1467,2397,0.612,0.0,0,0,
1610612757,Portland Trail Blazers,POR,72,72,0.36,1314,2361,0.557,0.557,0.36,1314,2361,0.557,0.0,0,0,
1610612742,Dallas Mavericks,DAL,72,72,0.364,1388,2286,0.607,0.607,0.364,1388,2286,0.607,0.0,0,0,
1610612756,Phoenix Suns,PHX,72,72,0.355,1380,2237,0.617,0.617,0.355,1380,2237,0.617,0.0,0,0,
1610612746,LA Clippers,LAC,72,72,0.361,1310,2231,0.587,0.587,0.361,1310,2231,0.587,0.0,0,0,
