PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,TRAVEL,DOUBLE_DRIBBLE,DISCONTINUED_DRIBBLE,OFF_THREE_SEC,INBOUND,BACKCOURT,OFF_GOALTENDING,PALMING,OFF_FOUL,DEF_THREE_SEC,CHARGE,DEF_GOALTENDING,LANE,JUMP_BALL,KICKED_BALL,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,TRAVEL_RANK,DOUBLE_DRIBBLE_RANK,DISCONTINUED_DRIBBLE_RANK,OFF_THREE_SEC_RANK,INBOUND_RANK,BACKCOURT_RANK,OFF_GOALTENDING_RANK,PALMING_RANK,OFF_FOUL_RANK,DEF_THREE_SEC_RANK,CHARGE_RANK,DEF_GOALTENDING_RANK,LANE_RANK,JUMP_BALL_RANK,KICKED_BALL_RANK
1630639,A.J. Lawson,A.J.,1610612742,DAL,22.0,15,5,10,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,451,459,105,442,338,3,4,19,3,9,1,10,399,38,163,73,2,1,19
1631260,AJ Green,AJ,1610612749,MIL,23.0,35,27,8,0.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379,238,87,14,338,3,4,19,3,9,6,10,399,38,163,73,2,1,135
1631100,AJ Griffin,AJ,1610612737,ATL,19.0,72,34,38,0.472,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,149,459,326,120,3,4,19,3,9,6,10,399,38,163,73,2,1,135
203932,Aaron Gordon,Aaron,1610612743,DEN,27.0,68,45,23,0.662,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,133,35,226,64,120,3,4,1,3,9,6,10,117,38,27,18,2,1,135
1628988,Aaron Holiday,Aaron,1610612737,ATL,26.0,63,32,31,0.508,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189,178,357,255,120,3,4,19,3,9,6,10,399,38,163,73,2,1,135
1630174,Aaron Nesmith,Aaron,1610612754,IND,23.0,73,30,43,0.411,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,92,207,499,402,25,3,4,19,3,9,6,10,117,38,27,73,2,1,19
1630598,Aaron Wiggins,Aaron,1610612760,OKC,24.0,70,37,33,0.529,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,116,110,385,220,120,3,4,19,3,9,6,10,229,38,163,73,2,1,135
1629678,Admiral Schofield,Admiral,1610612753,ORL,26.0,37,14,23,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,365,386,226,419,338,3,4,19,3,9,6,10,229,38,163,73,2,1,19
201143,Al Horford,Al,1610612738,BOS,37.0,63,44,19,0.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,189,40,176,33,338,3,4,19,3,9,6,10,117,38,163,73,2,1,135
202692,Alec Burks,Alec,1610612765,DET,31.0,51,12,39,0.235,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,292,404,472,495,25,3,4,19,3,9,6,10,229,38,163,73,2,1,135
1630197,Aleksej Pokusevski,Aleksej,1610612760,OKC,21.0,34,16,18,0.471,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,385,357,165,330,25,3,4,19,3,9,6,10,229,5,163,73,2,1,135
1627936,Alex Caruso,Alex,1610612741,CHI,29.0,67,33,34,0.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,145,162,403,292,338,3,4,19,3,9,6,10,399,38,163,73,2,1,19
203458,Alex Len,Alex,1610612758,SAC,30.0,26,15,11,0.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,418,369,111,146,338,3,4,19,3,9,6,10,117,38,163,73,2,1,135
