player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
202711,Bojan Bogdanović,Bojan,1610612764,WAS,28.0,13,7,6,0.538,20.3,100.5,102.2,102.2,113.2,112.8,112.8,-12.7,-10.6,-10.6,0.055,1.13,7.7,0.037,0.181,0.107,0.068,0.068,0.00506,0.00569,0.174,0.178,100.15,99.5,82.91,99.5,0.11,546,36,87,2.8,6.7,0.414,38,39,167,51,99,157,148,148,155,155,155,167,156,156,151,115,156,91,49,70,57,57,110,85,99,95,55,74,74,61,57,52,93,85,135
203078,Bradley Beal,Bradley,1610612764,WAS,24.0,13,7,6,0.538,38.9,110.2,113.4,113.4,107.7,110.2,110.2,2.5,3.1,3.1,0.111,1.3,10.1,0.03,0.057,0.044,0.078,0.078,0.00527,0.00565,0.266,0.269,99.18,96.64,80.53,96.64,0.106,1018,122,259,9.4,19.9,0.471,38,39,167,51,8,62,48,48,101,124,124,66,70,70,97,101,141,108,197,186,77,76,89,92,29,30,72,119,119,68,6,8,9,8,82
201943,Brandon Jennings,Brandon,1610612764,WAS,27.0,13,7,6,0.538,13.7,98.2,97.6,97.6,112.9,109.9,109.9,-14.7,-12.3,-12.3,0.2,3.0,33.3,0.027,0.084,0.054,0.111,0.11199999999999999,0.00417,0.00468,0.112,0.115,101.38,103.02,85.85,103.02,0.057,381,14,36,1.1,2.8,0.389,38,39,167,51,131,173,169,169,150,121,121,173,163,163,39,22,8,121,165,165,139,140,172,167,195,196,42,33,33,166,123,113,156,157,160
1627849,Daniel Ochefu,Daniel,1610612764,WAS,23.0,4,1,3,0.25,1.3,91.1,81.8,81.8,92.2,75.0,75.0,-1.1,6.8,6.8,0.0,0.0,0.0,0.0,0.25,0.111,0.5,0.5,0.0,0.0,0.182,0.202,92.0,107.74,89.79,107.74,-0.154,11,0,1,0.0,0.3,0.0,153,152,59,164,215,200,203,203,10,4,4,94,51,51,190,175,190,177,16,59,214,214,204,209,81,67,190,8,8,215,204,208,204,211,204
101133,Ian Mahinmi,Ian,1610612764,WAS,30.0,5,3,2,0.6,12.5,98.6,96.9,96.9,125.8,122.9,122.9,-27.1,-26.0,-26.0,0.154,2.0,26.1,0.045,0.145,0.09,0.13,0.131,0.005560000000000001,0.00506,0.116,0.118,97.3,99.32,82.77,99.32,0.011,128,5,9,1.0,1.8,0.556,138,88,30,39,141,168,176,176,201,197,197,198,193,193,72,55,29,73,81,92,161,164,65,143,189,189,101,78,78,202,162,167,158,178,30
201160,Jason Smith,Jason,1610612764,WAS,31.0,13,7,6,0.538,12.1,95.1,96.0,96.0,107.3,107.2,107.2,-12.2,-11.2,-11.2,0.044,0.4,6.7,0.057,0.111,0.084,0.16699999999999998,0.16899999999999998,0.00526,0.00565,0.151,0.151,101.44,100.98,84.15,100.98,0.042,328,19,39,1.5,3.0,0.487,38,39,167,51,143,189,182,182,98,88,88,165,158,158,166,164,167,53,127,102,193,197,92,93,136,141,41,52,52,177,101,106,145,146,73
202322,John Wall,John,1610612764,WAS,26.0,13,7,6,0.538,39.0,109.1,112.7,112.7,108.5,110.4,110.4,0.6,2.3,2.3,0.444,2.44,26.5,0.013,0.083,0.047,0.109,0.10800000000000001,0.00489,0.0054800000000000005,0.312,0.317,99.81,97.28,81.06,97.28,0.162,1028,127,281,9.8,21.6,0.452,38,39,167,51,6,68,52,52,109,128,128,81,77,77,3,38,28,158,168,175,132,128,130,108,8,8,60,108,108,20,5,4,5,4,98
1626162,Kelly Oubre Jr.,Kelly,1610612764,WAS,21.0,12,6,6,0.5,15.4,96.0,95.6,95.6,121.5,122.2,122.2,-25.5,-26.6,-26.6,0.037,0.57,5.2,0.045,0.107,0.074,0.091,0.092,0.0051600000000000005,0.005350000000000001,0.167,0.171,102.21,102.13,85.11,102.13,0.04,388,26,61,2.2,5.1,0.426,49,51,167,63,121,183,186,186,195,196,196,197,196,196,172,148,179,72,136,123,98,101,102,116,109,108,32,39,39,179,84,74,113,110,121
101162,Marcin Gortat,Marcin,1610612764,WAS,33.0,13,7,6,0.538,31.4,110.7,114.4,114.4,105.8,107.6,107.6,4.9,6.8,6.8,0.077,1.41,17.0,0.122,0.223,0.171,0.121,0.12,0.00505,0.0052,0.123,0.124,98.84,96.45,80.38,96.45,0.096,822,47,93,3.6,7.2,0.505,38,39,167,51,50,61,41,41,77,91,91,58,52,52,124,91,79,17,25,14,153,151,111,130,176,180,78,124,124,87,38,46,70,75,52
202693,Markieff Morris,Markieff,1610612764,WAS,27.0,13,7,6,0.538,28.7,111.0,114.8,114.8,100.9,102.2,102.2,10.1,12.5,12.5,0.082,1.05,10.9,0.047,0.177,0.111,0.10400000000000001,0.10400000000000001,0.00455,0.0049499999999999995,0.206,0.207,99.32,97.05,80.87,97.05,0.082,752,59,145,4.5,11.2,0.407,38,39,167,51,65,59,39,39,31,39,39,36,25,25,118,117,132,68,53,63,124,124,152,156,61,63,69,115,115,109,24,20,50,42,141
