group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
Players,202340,Avery Bradley,Avery,1610612763,MEM,28.0,30,13,17,0.433,104.0,0.134,0.087,0.151,0.118,0.236,0.079,0.072,0.158,0.071,0.087,0.063,0.207,0.214,0.154,0.167,0.161,0.083,0.086,90,117,386,278,75,238,300,221,189,125,247,270,179,344,335,271,328,132,166,283,191,279,313
Players,203998,Bruno Caboclo,Bruno,1610612763,MEM,23.0,15,5,10,0.333,45.0,0.09,0.188,0.115,0.308,0.233,0.08,0.132,0.091,0.179,0.154,0.105,0.0,0.0,0.2,0.0,0.24,0.094,0.176,229,262,264,354,208,338,157,298,71,127,245,204,232,208,243,227,1,242,132,1,305,266,175
Players,101139,CJ Miles,CJ,1610612763,MEM,32.0,13,6,7,0.462,18.0,0.069,0.048,0.077,0.167,0.176,0.0,0.0,0.0,0.053,0.045,0.2,0.125,0.5,0.0,0.0,0.0,0.0,0.05,250,240,203,250,285,367,335,355,153,186,295,308,276,354,373,132,241,21,217,1,1,329,344
Players,202718,Chandler Parsons,Chandler,1610612763,MEM,30.0,6,1,5,0.167,26.0,0.145,0.1,0.17,0.286,0.263,0.0,0.0,0.0,0.214,0.143,0.231,0.333,0.0,0.5,0.0,0.182,0.0,0.105,327,365,156,410,264,209,285,185,77,98,295,308,276,163,267,118,396,242,31,1,228,329,285
Players,1626153,Delon Wright,Delon,1610612763,MEM,27.0,17,6,11,0.353,70.0,0.137,0.174,0.171,0.071,0.109,0.103,0.089,0.231,0.224,0.226,0.25,0.083,0.273,0.444,0.167,0.244,0.19,0.145,207,240,280,344,142,228,181,184,221,257,227,253,131,151,155,97,203,92,57,283,310,153,228
Players,1628415,Dillon Brooks,Dillon,1610612763,MEM,23.0,4,1,3,0.25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354,365,109,388,324,403,348,393,234,314,295,308,276,365,378,297,1,242,217,1,1,329,364
Players,1628397,Ivan Rabb,Ivan,1610612763,MEM,22.0,6,1,5,0.167,21.0,0.116,0.182,0.143,0.0,0.0,0.2,0.2,0.0,0.222,0.182,0.167,0.0,0.5,0.2,0.0,0.429,0.182,0.167,327,365,156,410,276,275,169,230,234,314,130,140,276,153,203,166,1,21,132,1,409,165,185
Players,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,19.0,26,11,15,0.423,59.0,0.189,0.146,0.159,0.25,0.162,0.379,0.444,0.714,0.139,0.233,0.0,0.133,0.25,0.333,0.286,0.378,0.355,0.211,127,149,354,295,171,126,220,205,101,210,42,29,13,265,146,297,252,100,71,349,400,43,121
Players,1628975,Jevon Carter,Jevon,1610612763,MEM,23.0,2,0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,388,417,72,417,416,403,348,393,234,314,295,308,276,365,378,297,1,242,217,1,374,329,364
Players,201149,Joakim Noah,Joakim,1610612763,MEM,34.0,12,4,8,0.333,18.0,0.135,0.111,0.1,0.0,0.0,0.273,0.375,0.4,0.462,0.444,0.5,0.333,0.0,0.0,0.333,0.348,0.214,0.156,259,277,220,354,289,234,268,322,234,314,83,42,55,23,23,17,396,242,217,372,389,128,205
