group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,1628415,Dillon Brooks,Dillon,1610612763,MEM,23.0,4,1,3,0.25,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,354,365,109,388,249,369,314,325,143,234,182,295,229,315,275,261,222,92,318,267,348,393,348,MEM
Players,202685,Jonas Valančiūnas,Jonas,1610612763,MEM,27.0,15,5,10,0.333,3.5,0.929,0.071,0.682,0.091,0.136,0.0,0.182,0.045,0.591,0.667,0.333,1.0,0.0,0.706,0.294,17,28,0.607,229,262,264,354,97,85,306,85,99,210,182,220,221,98,99,208,1,92,140,208,64,91,67,MEM
Players,1628397,Ivan Rabb,Ivan,1610612763,MEM,22.0,6,1,5,0.167,3.5,1.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0,2,4,0.5,327,365,156,410,104,1,314,56,143,234,182,190,229,49,1,261,222,92,1,267,249,280,99,MEM
Players,203998,Bruno Caboclo,Bruno,1610612763,MEM,23.0,15,5,10,0.333,3.0,0.222,0.778,0.222,0.0,0.667,0.0,0.111,0.111,0.222,0.0,1.0,1.0,0.0,0.667,0.333,6,9,0.667,229,262,264,354,188,354,39,296,143,30,182,268,163,267,275,1,1,92,146,181,172,223,38,MEM
Players,203200,Justin Holiday,Justin,1610612763,MEM,30.0,41,17,24,0.415,3.6,0.208,0.792,0.0,0.0,0.727,0.182,0.273,0.091,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8,24,0.333,18,74,443,305,92,356,37,325,143,23,55,137,187,315,275,261,1,92,1,267,139,108,264,MEM
Players,1626153,Delon Wright,Delon,1610612763,MEM,27.0,17,6,11,0.353,4.1,0.75,0.25,0.667,0.0,0.143,0.286,0.19,0.143,0.667,0.286,0.714,1.0,0.0,0.375,0.625,8,20,0.4,207,240,280,344,40,130,255,86,143,207,31,211,124,66,216,105,1,92,266,80,139,133,210,MEM
Players,203937,Kyle Anderson,Kyle,1610612763,MEM,25.0,25,11,14,0.44,3.0,0.889,0.111,0.8,0.0,0.0,0.0,0.2,0.0,0.8,0.5,0.5,0.0,0.0,0.5,0.5,2,9,0.222,135,149,341,271,185,93,298,56,143,234,182,190,229,49,144,148,222,92,208,106,249,223,328,MEM
Players,201149,Joakim Noah,Joakim,1610612763,MEM,34.0,12,4,8,0.333,1.5,1.0,0.0,0.4,0.0,0.0,0.2,0.6,0.2,0.4,1.0,0.0,0.0,0.0,1.0,0.0,1,3,0.333,259,277,220,354,353,1,314,213,143,234,46,26,77,162,1,261,222,92,1,267,291,303,264,MEM
Players,203092,Tyler Zeller,Tyler,1610612763,MEM,29.0,1,0,1,0.0,2.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1.0,415,417,19,417,213,1,314,1,1,234,182,295,229,315,275,1,222,92,318,1,291,355,1,MEM
Players,201144,Mike Conley,Mike,1610612763,MEM,31.0,40,19,21,0.475,3.5,0.643,0.357,0.482,0.175,0.219,0.015,0.299,0.182,0.307,0.182,0.818,0.3,0.7,0.209,0.791,43,98,0.439,21,44,425,241,96,190,201,175,46,182,181,121,95,228,248,77,215,19,301,47,6,8,171,MEM
Players,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,19.0,26,11,15,0.423,2.3,0.571,0.429,0.231,0.0,0.346,0.077,0.423,0.269,0.231,0.333,0.667,0.667,0.333,0.5,0.5,6,14,0.429,127,149,354,295,277,219,170,294,143,119,127,48,49,265,204,113,170,54,208,106,172,178,176,MEM
