player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1629599,Amir Coffey,Amir,1610612746,LAC,26.0,1,0,1,0.0,0.97,0,0,0,0,2,2,0,2,0,0,0,0,0.0,203,189,12,189,214,161,160,149,177,15,15,1,3,147,1,1,182,210,LAC
1630538,Bones Hyland,Bones,1610612746,LAC,22.0,5,1,4,0.2,82.32,8,2,8,16,14,33,18,78,1,5,9,7,64.8,120,132,71,158,133,85,134,74,106,60,103,79,81,108,155,100,103,126,LAC
1630527,Brandon Boston,Brandon,1610612746,LAC,21.0,1,0,1,0.0,0.97,0,0,0,0,2,2,0,2,0,0,0,0,-1.0,203,189,12,189,214,161,160,149,177,15,15,1,3,147,1,1,182,216,LAC
201569,Eric Gordon,Eric,1610612746,LAC,34.0,5,1,4,0.2,149.09666666666666,1,9,9,14,61,42,54,150,2,2,12,4,89.9,120,132,71,158,104,159,81,66,117,137,119,138,121,84,115,116,126,116,LAC
1627826,Ivica Zubac,Ivica,1610612746,LAC,26.0,5,1,4,0.2,129.79333333333332,4,10,4,34,62,33,54,130,1,4,8,14,109.1,120,132,71,158,110,125,71,103,70,140,103,138,109,108,146,93,71,103,LAC
1630554,Jason Preston,Jason,1610612746,LAC,23.0,1,0,1,0.0,0.97,0,0,0,0,2,2,0,2,0,0,0,0,0.0,203,189,12,189,214,161,160,149,177,15,15,1,3,147,1,1,182,210,LAC
202695,Kawhi Leonard,Kawhi,1610612746,LAC,32.0,2,1,1,0.5,80.38,6,8,7,24,27,14,26,72,1,0,5,12,111.6,184,132,12,71,135,106,91,85,94,86,67,93,79,108,1,68,79,100,LAC
202694,Marcus Morris Sr.,Marcus,1610612746,LAC,33.0,3,0,3,0.0,68.47166666666666,7,4,3,8,28,23,32,88,1,1,6,3,45.4,175,189,51,189,140,96,110,118,133,87,86,103,88,108,83,81,127,141,LAC
203486,Mason Plumlee,Mason,1610612746,LAC,33.0,5,1,4,0.2,90.745,6,13,4,28,25,24,27,80,2,1,15,11,104.3,120,132,71,158,129,106,57,103,80,81,88,95,84,84,83,128,83,106,LAC
201587,Nicolas Batum,Nicolas,1610612746,LAC,34.0,5,1,4,0.2,91.68333333333334,5,10,3,4,55,20,40,80,2,1,10,1,54.2,120,132,71,158,126,119,71,118,150,129,81,116,84,84,83,104,152,136,LAC
1626181,Norman Powell,Norman,1610612746,LAC,30.0,5,1,4,0.2,167.33666666666667,13,9,9,38,62,52,60,162,2,9,16,22,153.5,120,132,71,158,90,68,81,66,67,140,136,147,124,84,186,138,49,78,LAC
203496,Robert Covington,Robert,1610612746,LAC,32.0,2,0,2,0.0,11.983333333333333,0,0,0,0,0,3,2,4,1,0,2,0,8.4,184,189,36,189,180,161,160,149,177,1,29,18,18,108,1,42,182,179,LAC
201566,Russell Westbrook,Russell,1610612746,LAC,34.0,5,1,4,0.2,192.29666666666665,16,13,15,64,72,59,74,192,7,6,15,23,238.1,120,132,71,158,67,52,57,44,34,151,144,163,146,32,163,128,47,51,LAC
1629611,Terance Mann,Terance,1610612746,LAC,26.0,5,1,4,0.2,132.98333333333332,6,14,4,20,43,41,38,128,1,2,17,9,94.7,120,132,71,158,107,106,53,103,96,110,114,112,107,108,115,143,90,113,LAC
