player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
1629599,Amir Coffey,Amir,1610612746,LAC,26.0,50,26,24,0.52,12.5,104.4,104.2,104.2,113.4,113.1,113.1,-9.1,-8.9,-8.9,0.119,2.52,21.4,0.026,0.055,0.04,8.5,8.5,0.424,0.498,0.128,0.132,100.95,101.22,84.35,101.22,0.042,1320,56,145,1.1,2.9,0.386,294,253,238,234,403,462,463,463,358,315,315,462,463,463,254,100,142,339,521,512,175,178,496,453,453,445,343,298,298,503,384,366,462,440,467,LAC
1630538,Bones Hyland,Bones,1610612746,LAC,22.0,56,36,20,0.643,19.4,111.8,112.7,112.7,117.7,118.0,118.0,-6.0,-5.3,-5.3,0.245,2.1,19.9,0.019,0.111,0.064,9.5,9.4,0.502,0.535,0.271,0.28,99.76,99.23,82.69,99.23,0.1,2240,228,571,4.1,10.2,0.399,253,126,195,84,263,227,202,202,489,492,492,397,388,388,71,175,180,406,307,368,244,240,378,371,39,35,423,434,434,181,191,146,152,116,443,LAC
1630527,Brandon Boston,Brandon,1610612746,LAC,21.0,22,9,13,0.409,11.3,105.3,106.8,106.8,115.8,114.5,114.5,-10.5,-7.7,-7.7,0.129,1.67,11.8,0.024,0.098,0.056,7.1,7.0,0.467,0.515,0.237,0.245,102.52,102.34,85.28,102.34,0.081,528,51,122,2.3,5.5,0.418,430,426,123,404,425,448,415,415,443,384,384,481,433,433,236,264,406,362,380,426,95,93,455,424,89,84,217,214,214,294,392,380,303,283,400,LAC
201569,Eric Gordon,Eric,1610612746,LAC,34.0,69,25,44,0.362,28.5,109.6,110.6,110.6,115.9,116.4,116.4,-6.4,-5.8,-5.8,0.133,1.76,18.2,0.008,0.059,0.033,10.3,10.2,0.547,0.587,0.171,0.178,102.82,102.17,85.14,102.17,0.078,4198,291,653,4.2,9.5,0.446,123,262,504,428,132,317,299,299,453,454,454,406,399,399,224,249,215,508,517,523,307,299,244,208,273,269,183,233,233,313,129,116,142,135,301,LAC
1627826,Ivica Zubac,Ivica,1610612746,LAC,26.0,76,43,33,0.566,28.5,112.3,112.8,112.8,112.5,113.4,113.4,-0.2,-0.6,-0.6,0.05,0.66,9.4,0.114,0.238,0.178,14.3,14.4,0.634,0.661,0.149,0.15,98.97,98.37,81.98,98.37,0.109,4443,326,514,4.3,6.8,0.634,55,53,385,160,129,206,196,196,313,337,337,256,268,268,493,486,471,30,28,15,484,482,46,41,367,379,463,473,473,136,114,171,140,226,33,LAC
1630554,Jason Preston,Jason,1610612746,LAC,23.0,14,4,10,0.286,8.8,107.6,110.0,110.0,113.4,111.6,111.6,-5.8,-1.6,-1.6,0.307,2.7,34.2,0.014,0.175,0.084,12.7,12.7,0.5,0.489,0.166,0.168,102.67,102.38,85.32,102.38,0.094,261,18,41,1.3,2.9,0.439,457,468,105,465,463,384,315,315,356,234,234,393,309,309,25,82,23,467,116,240,442,442,382,469,295,310,198,208,208,217,446,451,439,439,326,LAC
202322,John Wall,John,1610612746,LAC,32.0,34,15,19,0.441,22.2,105.7,105.0,105.0,110.8,111.6,111.6,-5.1,-6.6,-6.6,0.38,2.23,27.5,0.018,0.096,0.058,12.4,12.4,0.456,0.497,0.259,0.268,102.65,102.65,85.54,102.65,0.102,1614,138,339,4.1,10.0,0.407,385,369,176,369,218,435,445,445,231,232,232,382,414,414,10,150,72,415,393,419,432,433,469,459,53,50,205,180,180,168,269,246,153,121,428,LAC
202695,Kawhi Leonard,Kawhi,1610612746,LAC,32.0,52,33,19,0.635,33.6,117.4,118.2,118.2,111.8,112.1,112.1,5.5,6.1,6.1,0.19,2.32,15.9,0.034,0.16,0.098,6.9,6.8,0.572,0.623,0.267,0.273,99.15,98.65,82.21,98.65,0.159,3592,446,871,8.6,16.8,0.512,283,162,176,92,50,41,32,32,274,265,265,84,75,75,130,132,284,274,140,172,79,79,150,98,43,46,453,462,462,23,58,75,27,40,128,LAC
202694,Marcus Morris Sr.,Marcus,1610612746,LAC,33.0,65,35,30,0.538,28.1,112.6,113.7,113.7,113.4,113.9,113.9,-0.7,-0.3,-0.3,0.09,2.04,13.5,0.017,0.127,0.073,6.6,6.6,0.513,0.534,0.176,0.18,98.71,98.01,81.67,98.01,0.072,3724,274,643,4.2,9.9,0.426,171,137,342,207,141,184,165,165,354,367,367,280,258,258,346,185,364,428,244,302,74,74,357,375,242,251,471,488,488,372,146,121,143,123,375,LAC
203486,Mason Plumlee,Mason,1610612746,LAC,33.0,79,28,51,0.354,26.0,110.2,111.5,111.5,116.9,117.4,117.4,-6.7,-5.9,-5.9,0.166,2.09,24.9,0.105,0.238,0.168,11.9,11.9,0.68,0.689,0.149,0.151,103.07,102.23,85.19,102.23,0.127,4368,329,484,4.2,6.1,0.68,27,230,527,436,164,295,250,250,477,484,484,411,402,402,162,176,95,45,29,32,410,411,22,26,366,376,161,226,226,76,113,187,146,250,14,LAC
1631217,Moussa Diabaté,Moussa,1610612746,LAC,21.0,22,10,12,0.455,8.9,106.9,109.2,109.2,116.1,112.4,112.4,-9.2,-3.2,-3.2,0.029,0.44,6.1,0.137,0.106,0.123,13.6,13.4,0.521,0.546,0.125,0.13,101.82,102.39,85.32,102.39,0.068,413,24,47,1.1,2.1,0.511,430,418,116,355,461,411,344,344,459,275,275,464,339,339,520,505,514,11,337,109,469,462,326,345,462,457,266,207,207,396,434,441,464,478,129,LAC
201587,Nicolas Batum,Nicolas,1610612746,LAC,34.0,78,44,34,0.564,21.9,114.8,114.5,114.5,110.1,110.0,110.0,4.7,4.5,4.5,0.095,2.42,21.2,0.036,0.135,0.086,8.7,8.7,0.583,0.594,0.111,0.114,101.12,101.32,84.43,101.32,0.072,3609,160,381,2.1,4.9,0.42,38,40,403,163,221,98,128,128,191,155,155,102,103,103,324,118,146,250,217,227,191,191,123,183,498,500,328,289,289,368,251,233,340,317,392,LAC
1626181,Norman Powell,Norman,1610612746,LAC,30.0,60,31,29,0.517,26.1,108.9,109.2,109.2,113.2,113.0,113.0,-4.3,-3.8,-3.8,0.115,1.08,10.4,0.015,0.093,0.055,9.7,9.7,0.559,0.612,0.251,0.258,101.74,101.66,84.72,101.66,0.11,3320,340,710,5.7,11.8,0.479,222,191,327,246,161,346,342,342,346,313,313,366,353,353,265,413,444,454,409,436,261,263,200,126,61,62,274,272,272,129,110,109,92,89,210,LAC
202331,Paul George,Paul,1610612746,LAC,33.0,56,32,24,0.571,34.6,115.2,116.5,116.5,111.5,112.5,112.5,3.7,4.0,4.0,0.237,1.64,18.1,0.025,0.153,0.091,11.1,11.0,0.536,0.588,0.294,0.301,99.44,98.46,82.05,98.46,0.135,3976,459,1004,8.2,17.9,0.457,253,178,238,149,37,82,62,62,257,280,280,121,116,116,76,278,217,346,152,205,363,359,277,206,19,19,438,471,471,54,55,50,31,26,261,LAC
203496,Robert Covington,Robert,1610612746,LAC,32.0,48,20,28,0.417,16.2,109.0,109.2,109.2,109.9,110.2,110.2,-1.0,-1.0,-1.0,0.105,1.78,17.0,0.038,0.164,0.102,9.5,9.5,0.563,0.584,0.149,0.154,101.07,100.85,84.04,100.85,0.097,1640,102,229,2.1,4.8,0.445,302,310,312,391,314,345,343,343,183,167,167,291,281,281,294,240,253,237,133,164,249,253,187,219,365,363,333,324,324,204,311,310,329,325,303,LAC
201566,Russell Westbrook,Russell,1610612746,LAC,34.0,73,36,37,0.493,29.1,113.2,114.1,114.1,113.9,114.3,114.3,-0.7,-0.2,-0.2,0.364,2.16,28.5,0.042,0.147,0.096,13.2,13.2,0.481,0.513,0.266,0.271,105.23,104.59,87.16,104.59,0.115,4626,432,991,5.9,13.6,0.436,92,126,450,288,121,158,140,140,369,381,381,279,253,253,12,165,59,219,181,183,458,459,436,429,45,47,40,63,63,107,67,51,85,69,338,LAC
1629611,Terance Mann,Terance,1610612746,LAC,26.0,81,44,37,0.543,23.1,113.4,113.7,113.7,113.1,113.5,113.5,0.4,0.3,0.3,0.139,2.3,21.9,0.042,0.107,0.074,9.5,9.5,0.593,0.619,0.149,0.153,99.31,99.03,82.52,99.03,0.087,3859,272,524,3.4,6.5,0.519,11,40,450,201,205,148,163,163,343,343,343,235,242,242,201,134,130,221,334,293,252,250,107,109,364,366,445,448,448,264,148,166,216,235,118,LAC
1629875,Xavier Moon,Xavier,1610612746,LAC,28.0,4,2,2,0.5,4.9,91.6,92.3,92.3,86.1,82.5,82.5,5.4,9.8,9.8,0.455,5.0,33.3,0.0,0.15,0.079,6.7,6.7,0.389,0.389,0.233,0.236,95.23,96.9,80.75,96.9,0.1,39,3,9,0.8,2.3,0.333,509,491,25,264,517,524,524,524,7,7,7,89,31,31,2,9,27,517,170,270,75,75,510,515,92,97,530,522,522,183,509,510,491,472,507,LAC
