player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
1629599,Amir Coffey,Amir,1610612746,LAC,26.0,1,0,1,0.0,0.97,100.0,0,0.0,0.0,0,0.0,0,0.0,2,2,0,2,-0.02,203,189,12,189,214,33,198,198,198,159,159,147,147,15,15,1,3,7,LAC
1630538,Bones Hyland,Bones,1610612746,LAC,22.0,5,1,4,0.2,82.32,115.8,3,0.036,0.071,4,0.267,1,0.125,14,33,18,78,-2.34,120,132,71,158,133,166,161,193,188,84,45,108,106,60,103,79,81,84,LAC
1630527,Brandon Boston,Brandon,1610612746,LAC,21.0,1,0,1,0.0,0.97,100.0,0,0.0,0.0,0,0.0,0,0.0,2,2,0,2,-0.02,203,189,12,189,214,33,198,198,198,159,159,147,147,15,15,1,3,7,LAC
201569,Eric Gordon,Eric,1610612746,LAC,34.0,5,1,4,0.2,149.09666666666666,121.8,6,0.044,0.066,3,0.15,2,0.133,61,42,54,150,-4.83,120,132,71,158,104,201,136,189,190,95,117,84,103,137,119,138,121,136,LAC
1627826,Ivica Zubac,Ivica,1610612746,LAC,26.0,5,1,4,0.2,129.79333333333332,125.6,32,0.281,0.4,3,0.2,1,0.091,62,33,54,130,-4.44,120,132,71,158,110,206,50,7,10,95,81,108,121,140,103,138,109,129,LAC
1630554,Jason Preston,Jason,1610612746,LAC,23.0,1,0,1,0.0,0.97,100.0,0,0.0,0.0,0,0.0,0,0.0,2,2,0,2,-0.02,203,189,12,189,214,33,198,198,198,159,159,147,147,15,15,1,3,7,LAC
202695,Kawhi Leonard,Kawhi,1610612746,LAC,32.0,2,1,1,0.5,80.38,119.8,10,0.156,0.222,4,0.364,1,0.143,27,14,26,72,-2.46,184,132,12,71,135,193,127,66,71,84,12,108,100,86,67,93,79,87,LAC
202694,Marcus Morris Sr.,Marcus,1610612746,LAC,33.0,3,0,3,0.0,68.47166666666666,134.7,11,0.153,0.234,1,0.125,1,0.167,28,23,32,88,-2.74,175,189,51,189,140,213,121,72,64,141,126,108,86,87,86,103,88,95,LAC
203486,Mason Plumlee,Mason,1610612746,LAC,33.0,5,1,4,0.2,90.745,117.7,18,0.222,0.367,2,0.133,2,0.286,25,24,27,80,-2.64,120,132,71,158,129,172,94,24,15,115,124,84,45,81,88,95,84,94,LAC
201587,Nicolas Batum,Nicolas,1610612746,LAC,34.0,5,1,4,0.2,91.68333333333334,123.8,10,0.141,0.204,2,0.154,2,0.25,55,20,40,80,-3.05,120,132,71,158,126,203,127,80,85,115,112,84,56,129,81,116,84,101,LAC
1626181,Norman Powell,Norman,1610612746,LAC,30.0,5,1,4,0.2,167.33666666666667,119.0,11,0.069,0.107,4,0.167,2,0.154,62,52,60,162,-5.13,120,132,71,158,90,185,121,172,170,84,100,84,97,140,136,147,124,145,LAC
203496,Robert Covington,Robert,1610612746,LAC,32.0,2,0,2,0.0,11.983333333333333,133.3,2,0.167,0.286,0,0.0,1,0.333,0,3,2,4,-0.38,184,189,36,189,180,212,172,57,46,159,159,108,31,1,29,18,18,49,LAC
201566,Russell Westbrook,Russell,1610612746,LAC,34.0,5,1,4,0.2,192.29666666666665,124.3,29,0.168,0.252,6,0.25,7,0.467,72,59,74,192,-6.37,120,132,71,158,67,204,58,55,55,66,56,32,24,151,144,163,146,163,LAC
1629611,Terance Mann,Terance,1610612746,LAC,26.0,5,1,4,0.2,132.98333333333332,115.7,9,0.07,0.117,4,0.2,1,0.083,43,41,38,128,-3.74,120,132,71,158,107,165,129,170,160,84,81,108,125,110,114,112,107,111,LAC
