close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
201577,Robin Lopez,1610612741,CHI,C,29.0,6,6,0.478,20,32,0.625,0.669,-0.044
202703,Nikola Mirotic,1610612741,CHI,F,26.0,6,6,0.439,18,29,0.621,0.619,0.002
202710,Jimmy Butler III,1610612741,CHI,F,27.0,6,6,0.377,19,26,0.731,0.615,0.116
2548,Dwyane Wade,1610612741,CHI,G,35.0,6,6,0.383,16,23,0.696,0.631,0.065
1627835,Paul Zipser,1610612741,CHI,F,23.0,6,6,0.333,13,19,0.684,0.624,0.06
1626245,Cristiano Felicio,1610612741,CHI,F-C,24.0,5,4,0.5,9,13,0.692,0.603,0.089
1626171,Bobby Portis,1610612741,CHI,F,22.0,6,4,0.25,4,13,0.308,0.627,-0.319
203477,Isaiah Canaan,1610612741,CHI,G,26.0,3,3,0.219,4,7,0.571,0.564,0.008
203487,Michael Carter-Williams,1610612741,CHI,G,25.0,3,3,0.429,4,6,0.667,0.657,0.01
1626170,Jerian Grant,1610612741,CHI,G,24.0,4,3,0.158,1,3,0.333,0.631,-0.298
200765,Rajon Rondo,1610612741,CHI,G,31.0,2,2,0.2,2,3,0.667,0.708,-0.041
201627,Anthony Morrow,1610612741,CHI,G,31.0,3,2,0.143,2,2,1.0,0.458,0.543
203530,Joffrey Lauvergne,1610612741,CHI,C-F,25.0,3,2,0.333,2,2,1.0,0.66,0.34
1627756,Denzel Valentine,1610612741,CHI,G,23.0,2,2,0.333,0,2,0.0,0.635,-0.635
