season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2015-16,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,41500317,2016-05-30T00:00:00,OKC @ GSW,L,25.6,111.3,117.8,117.8,123.6,117.8,117.8,-12.3,0.0,0.0,0.056,1.0,7.1,0.161,0.16,0.161,0.071,0.07200000000000001,0.00364,0.00379,0.228,0.223,84.85,84.36,70.3,84.36,0.056,45,4,11,4.0,11.0,0.364,1,947,947,947,816,625,434,434,1574,1431,1431,1228,875,875,1072,445,1091,108,603,243,964,989,1156,1262,555,623,1765,1817,1817,1179,546,423,546,423,1061,1.0,25:36,2015,2016
2015-16,202683,Enes Freedom,Enes,1610612760,OKC,Oklahoma City Thunder,41500317,2016-05-30T00:00:00,OKC @ GSW,L,9.1,73.2,72.2,72.2,78.3,77.8,77.8,-5.1,-5.6,-5.6,0.0,0.0,0.0,0.154,0.2,0.174,0.0,0.0,0.00571,0.00571,0.318,0.337,94.13,95.08,79.24,95.08,0.436,18,4,7,4.0,7.0,0.571,1,947,947,947,1496,1667,1657,1657,253,250,250,1047,1087,1087,1192,834,1192,112,378,190,1,1,593,710,166,136,1056,948,948,33,546,764,546,764,410,1.0,9:05,2015,2016
2015-16,200751,Randy Foye,Randy,1610612760,OKC,Oklahoma City Thunder,41500317,2016-05-30T00:00:00,OKC @ GSW,L,0.1,0.0,0.0,0.0,200.0,200.0,200.0,-200.0,-200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.67,533.33,444.44,533.33,0.0,1,0,0,0.0,0.0,0.0,1,947,947,947,1894,1854,1854,1854,1863,1886,1886,1893,1897,1897,1192,834,1192,916,1536,1616,1,1,1525,1591,1773,1773,6,5,5,1460,1525,1737,1525,1737,1525,1.0,0:05,2015,2016
2015-16,203079,Dion Waiters,Dion,1610612760,OKC,Oklahoma City Thunder,41500317,2016-05-30T00:00:00,OKC @ GSW,L,31.9,97.7,103.3,103.3,89.2,93.2,93.2,8.4,10.1,10.1,0.1,2.0,15.4,0.0,0.108,0.055,0.077,0.078,0.00222,0.00253,0.159,0.157,94.15,89.55,74.62,89.55,0.005,60,2,9,2.0,9.0,0.222,1,947,947,947,514,1115,915,915,459,570,570,684,636,636,850,210,719,916,929,1171,1008,1031,1444,1483,1074,1128,1053,1530,1530,1454,950,571,950,571,1410,1.0,31:54,2015,2016
2015-16,201142,Kevin Durant,Kevin,1610612760,OKC,Oklahoma City Thunder,41500317,2016-05-30T00:00:00,OKC @ GSW,L,45.7,102.9,107.3,107.3,108.8,110.8,110.8,-5.9,-3.5,-3.5,0.125,1.5,11.5,0.0,0.156,0.071,0.077,0.078,0.00605,0.006500000000000001,0.23,0.229,89.36,86.73,72.28,86.73,0.17,82,10,19,10.0,19.0,0.526,1,947,947,947,10,902,755,755,1158,1225,1225,1072,1021,1021,710,356,910,916,647,955,1008,1031,513,492,542,583,1526,1721,1721,373,82,134,82,134,516,1.0,45:39,2015,2016
2015-16,201586,Serge Ibaka,Serge,1610612760,OKC,Oklahoma City Thunder,41500317,2016-05-30T00:00:00,OKC @ GSW,L,43.5,100.5,103.8,103.8,107.8,110.0,110.0,-7.3,-6.2,-6.2,0.038,0.0,7.1,0.02,0.07,0.043,0.0,0.0,0.00545,0.006059999999999999,0.138,0.143,89.61,87.27,72.73,87.27,0.078,78,5,11,5.0,11.0,0.455,1,947,947,947,26,1020,892,892,1121,1193,1193,1104,1101,1101,1160,834,1091,908,1261,1334,1,1,654,612,1246,1238,1507,1681,1681,1010,395,423,395,423,806,1.0,43:27,2015,2016
2015-16,201566,Russell Westbrook,Russell,1610612760,OKC,Oklahoma City Thunder,41500317,2016-05-30T00:00:00,OKC @ GSW,L,45.2,98.2,100.0,100.0,113.6,118.5,118.5,-15.4,-18.5,-18.5,0.542,4.33,34.2,0.0,0.156,0.071,0.079,0.077,0.00381,0.00417,0.255,0.267,89.18,86.53,72.11,86.53,0.127,82,7,21,7.0,21.0,0.333,1,947,947,947,13,1092,985,985,1298,1452,1452,1292,1362,1362,37,57,157,916,647,955,1044,1030,1115,1179,419,392,1542,1734,1734,611,206,86,206,86,1095,1.0,45:13,2015,2016
2015-16,203460,Andre Roberson,Andre,1610612760,OKC,Oklahoma City Thunder,41500317,2016-05-30T00:00:00,OKC @ GSW,L,39.0,88.5,89.7,89.7,108.8,112.7,112.7,-20.4,-23.0,-23.0,0.0,0.0,0.0,0.125,0.15,0.136,0.0,0.0,0.00182,0.00182,0.133,0.136,87.66,85.52,71.27,85.52,0.028,68,2,11,2.0,11.0,0.182,1,947,947,947,181,1403,1371,1371,1156,1294,1294,1389,1443,1443,1192,834,1192,171,680,360,1,1,1476,1545,1291,1294,1631,1785,1785,1356,950,423,950,423,1464,1.0,39:01,2015,2016
2015-16,202683,Enes Freedom,Enes,1610612760,OKC,Oklahoma City Thunder,41500316,2016-05-28T00:00:00,OKC vs. GSW,L,10.6,110.4,108.7,108.7,45.3,38.5,38.5,65.1,70.2,70.2,0.0,0.0,0.0,0.091,0.111,0.103,0.16699999999999998,0.16699999999999998,0.008,0.008,0.24,0.254,101.0,110.66,92.22,110.67,0.25,23,4,5,4.0,5.0,0.8,1,947,947,947,1438,668,696,696,51,43,43,56,35,35,1192,834,1192,303,888,598,1476,1484,217,232,489,455,417,118,118,125,546,1005,546,1005,139,1.0,10:38,2015,2016
2015-16,201142,Kevin Durant,Kevin,1610612760,OKC,Oklahoma City Thunder,41500316,2016-05-28T00:00:00,OKC vs. GSW,L,44.8,99.9,105.4,105.4,108.9,109.6,109.6,-9.0,-4.1,-4.1,0.115,1.0,7.1,0.038,0.1,0.068,0.071,0.07200000000000001,0.0033900000000000002,0.0040999999999999995,0.345,0.343,102.66,99.64,83.04,99.64,0.078,92,10,31,10.0,31.0,0.323,1,947,947,947,15,1044,835,835,1161,1185,1185,1148,1039,1039,777,445,1091,694,988,1014,964,997,1201,1207,101,120,327,524,524,1009,82,4,82,4,1228,1.0,44:48,2015,2016
2015-16,203079,Dion Waiters,Dion,1610612760,OKC,Oklahoma City Thunder,41500316,2016-05-28T00:00:00,OKC vs. GSW,L,36.0,97.0,107.4,107.4,110.2,108.3,108.3,-13.1,-1.0,-1.0,0.037,0.0,16.7,0.0,0.098,0.049,0.0,0.0,0.003,0.003,0.057,0.057,97.41,93.38,77.81,93.38,0.048,68,1,5,1.0,5.0,0.2,1,947,947,947,331,1134,753,753,1186,1133,1133,1252,961,961,1170,834,653,916,1032,1242,1,1,1318,1423,1724,1727,687,1135,1135,1236,1193,1005,1193,1005,1424,1.0,35:59,2015,2016
2015-16,201566,Russell Westbrook,Russell,1610612760,OKC,Oklahoma City Thunder,41500316,2016-05-28T00:00:00,OKC vs. GSW,L,43.8,96.7,104.5,104.5,112.2,114.3,114.3,-15.5,-9.8,-9.8,0.44,2.2,23.4,0.055,0.122,0.087,0.106,0.105,0.0037,0.00446,0.321,0.324,103.45,98.59,82.16,98.59,0.165,89,10,27,10.0,27.0,0.37,1,947,947,947,24,1144,874,874,1247,1326,1326,1296,1173,1173,90,206,407,538,848,781,1205,1201,1151,1117,157,172,286,600,600,402,82,20,82,20,1051,1.0,43:49,2015,2016
