team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612749,Milwaukee Bucks,MIL,72,72,1.0,38.96,93.75,0.416,0.49,0.58,24.99,54.42,0.459,0.42,13.97,39.33,0.355
1610612751,Brooklyn Nets,BKN,72,72,1.0,41.36,92.69,0.446,0.512,0.625,29.18,57.92,0.504,0.375,12.18,34.78,0.35
1610612740,New Orleans Pelicans,NOP,71,71,1.0,42.58,91.3,0.466,0.533,0.632,30.49,57.69,0.529,0.368,12.08,33.61,0.36
1610612745,Houston Rockets,HOU,72,72,1.0,42.18,91.29,0.462,0.529,0.616,29.96,56.26,0.532,0.384,12.22,35.03,0.349
1610612742,Dallas Mavericks,DAL,73,73,1.0,41.82,91.22,0.458,0.525,0.621,29.67,56.6,0.524,0.379,12.15,34.62,0.351
1610612757,Portland Trail Blazers,POR,73,73,1.0,41.64,91.12,0.457,0.531,0.614,28.18,55.92,0.504,0.386,13.47,35.21,0.382
1610612737,Atlanta Hawks,ATL,67,67,1.0,43.25,90.49,0.478,0.544,0.638,31.36,57.78,0.543,0.362,11.9,32.72,0.364
1610612750,Minnesota Timberwolves,MIN,64,64,1.0,43.08,90.25,0.477,0.541,0.647,31.53,58.39,0.54,0.353,11.55,31.86,0.362
1610612763,Memphis Grizzlies,MEM,73,73,1.0,40.56,90.22,0.45,0.521,0.608,27.66,54.85,0.504,0.392,12.9,35.37,0.365
1610612746,LA Clippers,LAC,72,72,1.0,39.44,89.94,0.439,0.507,0.604,27.15,54.36,0.499,0.396,12.29,35.58,0.345
1610612759,San Antonio Spurs,SAS,70,70,1.0,42.19,89.79,0.47,0.543,0.61,29.03,54.76,0.53,0.39,13.16,35.03,0.376
1610612760,Oklahoma City Thunder,OKC,72,72,1.0,40.75,89.54,0.455,0.518,0.629,29.44,56.29,0.523,0.371,11.31,33.25,0.34
1610612739,Cleveland Cavaliers,CLE,65,65,1.0,43.75,89.11,0.491,0.56,0.63,31.38,56.15,0.559,0.37,12.37,32.95,0.375
1610612762,Utah Jazz,UTA,72,72,1.0,40.61,88.94,0.457,0.518,0.651,29.64,57.9,0.512,0.349,10.97,31.04,0.353
1610612754,Indiana Pacers,IND,73,73,1.0,39.36,88.18,0.446,0.511,0.619,27.89,54.56,0.511,0.381,11.47,33.62,0.341
1610612761,Toronto Raptors,TOR,71,71,1.0,37.69,88.13,0.428,0.502,0.558,24.52,49.18,0.499,0.442,13.17,38.94,0.338
1610612744,Golden State Warriors,GSW,65,65,1.0,42.03,88.0,0.478,0.554,0.606,28.55,53.34,0.535,0.394,13.48,34.66,0.389
1610612764,Washington Wizards,WAS,72,72,1.0,42.94,87.85,0.489,0.56,0.623,30.5,54.72,0.557,0.377,12.44,33.13,0.376
1610612766,Charlotte Hornets,CHA,64,64,1.0,41.56,87.2,0.477,0.548,0.599,29.17,52.2,0.559,0.401,12.39,35.0,0.354
1610612765,Detroit Pistons,DET,65,65,1.0,41.78,87.0,0.48,0.541,0.663,31.18,57.68,0.541,0.337,10.6,29.32,0.361
1610612747,Los Angeles Lakers,LAL,71,71,1.0,38.97,86.93,0.448,0.515,0.616,27.32,53.51,0.511,0.384,11.65,33.42,0.349
1610612738,Boston Celtics,BOS,72,72,1.0,38.36,86.93,0.441,0.509,0.6,26.54,52.17,0.509,0.4,11.82,34.76,0.34
1610612753,Orlando Magic,ORL,73,73,1.0,40.4,86.9,0.465,0.535,0.613,28.16,53.3,0.528,0.387,12.23,33.6,0.364
1610612756,Phoenix Suns,PHX,72,72,1.0,41.01,86.74,0.473,0.54,0.631,29.36,54.74,0.536,0.369,11.65,32.0,0.364
1610612748,Miami Heat,MIA,72,72,1.0,38.64,86.46,0.447,0.522,0.565,25.69,48.89,0.526,0.435,12.94,37.57,0.345
1610612743,Denver Nuggets,DEN,73,73,1.0,39.96,86.29,0.463,0.533,0.608,27.84,52.42,0.531,0.392,12.12,33.86,0.358
1610612752,New York Knicks,NYK,66,66,1.0,39.83,85.97,0.463,0.541,0.594,26.55,51.11,0.519,0.406,13.29,34.86,0.381
1610612755,Philadelphia 76ers,PHI,73,73,1.0,39.66,85.71,0.463,0.523,0.657,29.27,56.3,0.52,0.343,10.38,29.41,0.353
1610612758,Sacramento Kings,SAC,71,71,1.0,40.15,85.27,0.471,0.543,0.594,27.85,50.68,0.549,0.406,12.31,34.59,0.356
1610612741,Chicago Bulls,CHI,65,65,1.0,39.32,81.88,0.48,0.548,0.614,28.15,50.26,0.56,0.386,11.17,31.62,0.353
