season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end
2017-18,1610612753,ORL,Orlando Magic,21701222,2018-04-11T00:00:00,ORL vs. WAS,W,48.0,12.0,7.5,10.5,19.5,9.0,15.0,14.3,31.5,0,0,0,1,123,1120,1468,764,2403,528,2224,2098,885,1.0,2017,2018
2017-18,1610612759,SAS,San Antonio Spurs,21701226,2018-04-11T00:00:00,SAS @ NOP,L,48.0,15.8,12.8,12.8,31.5,18.0,10.5,24.0,58.5,0,0,0,1231,123,461,420,453,1383,2155,1495,2433,2458,1.0,2017,2018
2017-18,1610612740,NOP,New Orleans Pelicans,21701226,2018-04-11T00:00:00,NOP vs. SAS,W,48.0,18.0,10.5,24.0,58.5,15.8,12.8,12.8,31.5,0,0,0,1,123,238,798,21,2,1909,1941,1931,885,1.0,2017,2018
2017-18,1610612762,UTA,Utah Jazz,21701229,2018-04-11T00:00:00,UTA @ POR,L,48.0,9.0,15.0,3.8,34.5,14.3,5.3,5.3,31.5,0,0,0,1231,123,1802,186,2112,973,1689,332,509,885,1.0,2017,2018
2017-18,1610612746,LAC,LA Clippers,21701228,2018-04-11T00:00:00,LAC vs. LAL,L,48.0,6.8,7.5,3.8,48.0,18.0,8.3,13.5,28.5,0,0,0,1231,123,2165,1468,2112,54,2155,1003,2013,524,1.0,2017,2018
2017-18,1610612762,UTA,Utah Jazz,21701217,2018-04-10T00:00:00,UTA vs. GSW,W,48.0,18.8,11.3,14.3,46.5,12.0,6.0,4.5,28.5,0,0,0,1,123,194,652,303,83,1189,463,359,524,1.0,2017,2018
2017-18,1610612747,LAL,Los Angeles Lakers,21701218,2018-04-10T00:00:00,LAL vs. HOU,L,48.0,18.0,9.0,26.3,36.0,9.8,6.0,6.8,30.0,0,0,0,1231,123,238,1133,7,790,669,463,797,692,1.0,2017,2018
2017-18,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10T00:00:00,PHI @ ATL,W,48.0,9.8,13.5,11.3,33.0,15.0,11.3,9.0,34.5,0,0,0,1,123,1638,318,639,1177,1813,1667,1258,1293,1.0,2017,2018
2017-18,1610612745,HOU,Houston Rockets,21701218,2018-04-10T00:00:00,HOU @ LAL,W,48.0,9.8,6.0,6.8,30.0,18.0,9.0,26.3,36.0,0,0,0,1,123,1638,1824,1527,1584,2155,1157,2449,1500,1.0,2017,2018
2017-18,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,48.0,8.3,8.3,11.3,33.0,3.0,13.5,13.5,30.0,0,0,0,1231,123,1948,1317,639,1177,16,2054,2013,692,1.0,2017,2018
2017-18,1610612742,DAL,Dallas Mavericks,21701216,2018-04-10T00:00:00,DAL vs. PHX,L,48.0,11.3,18.0,5.3,39.0,9.0,5.3,19.5,43.5,0,0,0,1231,123,1281,43,1825,460,528,332,2382,2196,1.0,2017,2018
2017-18,1610612738,BOS,Boston Celtics,21701215,2018-04-10T00:00:00,BOS @ WAS,L,48.0,11.3,9.8,9.0,25.5,21.0,6.0,12.0,31.5,0,0,0,1231,123,1281,971,1054,2078,2353,463,1831,885,1.0,2017,2018
2017-18,1610612744,GSW,Golden State Warriors,21701217,2018-04-10T00:00:00,GSW @ UTA,L,48.0,12.0,6.0,4.5,28.5,18.8,11.3,14.3,46.5,0,0,0,1231,123,1120,1824,1961,1784,2225,1667,2098,2338,1.0,2017,2018
2017-18,1610612737,ATL,Atlanta Hawks,21701214,2018-04-10T00:00:00,ATL vs. PHI,L,48.0,15.0,11.3,9.0,34.5,9.8,13.5,11.3,33.0,0,0,0,1231,123,557,652,1054,973,669,2054,1709,1091,1.0,2017,2018
2017-18,1610612756,PHX,Phoenix Suns,21701216,2018-04-10T00:00:00,PHX @ DAL,W,48.0,9.0,5.3,19.5,43.5,11.3,18.0,5.3,39.0,0,0,0,1,123,1802,2006,67,184,997,2396,509,1866,1.0,2017,2018
2017-18,1610612764,WAS,Washington Wizards,21701215,2018-04-10T00:00:00,WAS vs. BOS,W,48.0,21.0,6.0,12.0,31.5,11.3,9.8,9.0,25.5,0,0,0,1,123,85,1824,533,1383,997,1339,1258,252,1.0,2017,2018
2017-18,1610612766,CHA,Charlotte Hornets,21701213,2018-04-10T00:00:00,CHA @ IND,W,48.0,3.0,13.5,13.5,30.0,8.3,8.3,11.3,33.0,0,0,0,1,123,2427,318,367,1584,390,1003,1709,1091,1.0,2017,2018
2017-18,1610612765,DET,Detroit Pistons,21701204,2018-04-09T00:00:00,DET vs. TOR,L,48.0,5.3,6.0,5.3,28.5,5.3,6.0,11.3,45.0,0,0,0,1231,123,2320,1824,1825,1784,92,463,1709,2281,1.0,2017,2018
2017-18,1610612746,LAC,LA Clippers,21701212,2018-04-09T00:00:00,LAC vs. NOP,L,48.0,5.3,16.5,13.5,57.0,13.5,4.5,17.3,43.5,0,0,0,1231,123,2320,98,367,4,1510,218,2310,2196,1.0,2017,2018
2017-18,1610612741,CHI,Chicago Bulls,21701205,2018-04-09T00:00:00,CHI @ BKN,L,48.0,16.5,5.3,18.0,34.5,15.8,6.8,4.5,31.5,0,0,0,1231,123,371,2006,102,973,1909,641,359,885,1.0,2017,2018
2017-18,1610612743,DEN,Denver Nuggets,21701211,2018-04-09T00:00:00,DEN vs. POR,W,48.0,12.8,14.3,12.8,33.0,11.3,18.8,5.3,33.0,0,0,0,1,123,954,244,453,1177,997,2422,509,1091,2.0,2017,2018
2017-18,1610612753,ORL,Orlando Magic,21701208,2018-04-09T00:00:00,ORL @ MIL,L,48.0,12.0,7.5,9.8,37.5,15.0,6.8,18.0,37.5,0,0,0,1231,123,1120,1468,907,604,1813,641,2333,1683,1.0,2017,2018
2017-18,1610612749,MIL,Milwaukee Bucks,21701208,2018-04-09T00:00:00,MIL vs. ORL,W,48.0,15.0,6.8,18.0,37.5,12.0,7.5,9.8,37.5,0,0,0,1,123,557,1668,102,604,1189,808,1416,1683,1.0,2017,2018
2017-18,1610612752,NYK,New York Knicks,21701207,2018-04-09T00:00:00,NYK vs. CLE,L,48.0,7.5,6.8,2.3,40.5,17.3,9.0,6.0,27.0,0,0,0,1231,123,2077,1668,2317,359,2093,1157,640,389,1.0,2017,2018
2017-18,1610612757,POR,Portland Trail Blazers,21701211,2018-04-09T00:00:00,POR @ DEN,L,48.0,11.3,18.8,5.3,33.0,12.8,14.3,12.8,33.0,0,0,0,1231,123,1281,28,1825,1177,1346,2151,1931,1091,2.0,2017,2018
2017-18,1610612759,SAS,San Antonio Spurs,21701210,2018-04-09T00:00:00,SAS vs. SAC,W,48.0,9.0,11.3,7.5,30.0,6.8,6.8,6.8,22.5,0,0,0,1,123,1802,652,1366,1584,210,641,797,104,2.0,2017,2018
2017-18,1610612740,NOP,New Orleans Pelicans,21701212,2018-04-09T00:00:00,NOP @ LAC,W,48.0,13.5,4.5,17.3,43.5,5.3,16.5,13.5,57.0,0,0,0,1,123,783,2135,129,184,92,2323,2013,2456,1.0,2017,2018
2017-18,1610612750,MIN,Minnesota Timberwolves,21701209,2018-04-09T00:00:00,MIN vs. MEM,W,48.0,12.0,19.5,10.5,43.5,21.8,9.8,8.3,34.5,0,0,0,1,123,1120,17,764,184,2382,1339,1104,1293,1.0,2017,2018
2017-18,1610612761,TOR,Toronto Raptors,21701204,2018-04-09T00:00:00,TOR @ DET,W,48.0,5.3,6.0,11.3,45.0,5.3,6.0,5.3,28.5,0,0,0,1,123,2320,1824,639,126,92,463,509,524,1.0,2017,2018
2017-18,1610612739,CLE,Cleveland Cavaliers,21701207,2018-04-09T00:00:00,CLE @ NYK,W,48.0,17.3,9.0,6.0,27.0,7.5,6.8,2.3,40.5,0,0,0,1,123,308,1133,1670,1947,305,641,111,2008,1.0,2017,2018
2017-18,1610612763,MEM,Memphis Grizzlies,21701209,2018-04-09T00:00:00,MEM @ MIN,L,48.0,21.8,9.8,8.3,34.5,12.0,19.5,10.5,43.5,0,0,0,1231,123,55,971,1212,973,1189,2434,1562,2196,1.0,2017,2018
2017-18,1610612758,SAC,Sacramento Kings,21701210,2018-04-09T00:00:00,SAC @ SAS,L,48.0,6.8,6.8,6.8,22.5,9.0,11.3,7.5,30.0,0,0,0,1231,123,2165,1668,1527,2305,528,1667,948,692,2.0,2017,2018
2017-18,1610612760,OKC,Oklahoma City Thunder,21701206,2018-04-09T00:00:00,OKC @ MIA,W,48.0,12.8,8.3,11.3,24.0,9.8,9.0,9.0,43.5,0,0,0,1,123,954,1317,639,2212,669,1157,1258,2196,1.0,2017,2018
2017-18,1610612751,BKN,Brooklyn Nets,21701205,2018-04-09T00:00:00,BKN vs. CHI,W,48.0,15.8,6.8,4.5,31.5,16.5,5.3,18.0,34.5,0,0,0,1,123,461,1668,1961,1383,2004,332,2333,1293,1.0,2017,2018
2017-18,1610612748,MIA,Miami Heat,21701206,2018-04-09T00:00:00,MIA vs. OKC,L,48.0,9.8,9.0,9.0,43.5,12.8,8.3,11.3,24.0,0,0,0,1231,123,1638,1133,1054,184,1346,1003,1709,160,1.0,2017,2018
2017-18,1610612762,UTA,Utah Jazz,21701201,2018-04-08T00:00:00,UTA @ LAL,W,48.0,14.3,7.5,18.8,36.0,15.0,14.3,13.5,37.5,0,0,0,1,123,663,1468,80,790,1813,2151,2013,1683,1.0,2017,2018
2017-18,1610612761,TOR,Toronto Raptors,21701200,2018-04-08T00:00:00,TOR vs. ORL,W,48.0,9.8,3.0,2.3,25.5,17.3,6.0,12.0,43.5,0,0,0,1,123,1638,2318,2317,2078,2093,463,1831,2196,1.0,2017,2018
2017-18,1610612738,BOS,Boston Celtics,21701202,2018-04-08T00:00:00,BOS vs. ATL,L,48.0,11.3,11.3,6.0,42.0,18.0,6.8,4.5,36.0,0,0,0,1231,123,1281,652,1670,272,2155,641,359,1500,1.0,2017,2018
2017-18,1610612766,CHA,Charlotte Hornets,21701197,2018-04-08T00:00:00,CHA vs. IND,L,48.0,18.8,6.8,5.3,31.5,17.3,9.8,6.0,42.0,0,0,0,1231,123,194,1668,1825,1383,2093,1339,640,2106,1.0,2017,2018
2017-18,1610612747,LAL,Los Angeles Lakers,21701201,2018-04-08T00:00:00,LAL vs. UTA,L,48.0,15.0,14.3,13.5,37.5,14.3,7.5,18.8,36.0,0,0,0,1231,123,557,244,367,604,1689,808,2360,1500,1.0,2017,2018
2017-18,1610612765,DET,Detroit Pistons,21701199,2018-04-08T00:00:00,DET @ MEM,L,48.0,14.3,14.3,12.0,19.5,14.3,10.5,18.0,39.0,0,0,0,1231,123,663,244,533,2403,1689,1495,2333,1866,1.0,2017,2018
2017-18,1610612754,IND,Indiana Pacers,21701197,2018-04-08T00:00:00,IND @ CHA,W,48.0,17.3,9.8,6.0,42.0,18.8,6.8,5.3,31.5,0,0,0,1,123,308,971,1670,272,2225,641,509,885,1.0,2017,2018
2017-18,1610612737,ATL,Atlanta Hawks,21701202,2018-04-08T00:00:00,ATL @ BOS,W,48.0,18.0,6.8,4.5,36.0,11.3,11.3,6.0,42.0,0,0,0,1,123,238,1668,1961,790,997,1667,640,2106,1.0,2017,2018
2017-18,1610612742,DAL,Dallas Mavericks,21701198,2018-04-08T00:00:00,DAL @ PHI,L,48.0,12.0,9.0,3.8,36.0,9.0,6.0,10.5,43.5,0,0,0,1231,123,1120,1133,2112,790,528,463,1562,2196,1.0,2017,2018
2017-18,1610612753,ORL,Orlando Magic,21701200,2018-04-08T00:00:00,ORL @ TOR,L,48.0,17.3,6.0,12.0,43.5,9.8,3.0,2.3,25.5,0,0,0,1231,123,308,1824,533,184,669,71,111,252,1.0,2017,2018
2017-18,1610612744,GSW,Golden State Warriors,21701203,2018-04-08T00:00:00,GSW @ PHX,W,48.0,9.8,4.5,9.8,27.0,8.3,4.5,6.0,39.0,0,0,0,1,123,1638,2135,907,1947,390,218,640,1866,1.0,2017,2018
2017-18,1610612756,PHX,Phoenix Suns,21701203,2018-04-08T00:00:00,PHX vs. GSW,L,48.0,8.3,4.5,6.0,39.0,9.8,4.5,9.8,27.0,0,0,0,1231,123,1948,2135,1670,460,669,218,1416,389,1.0,2017,2018
2017-18,1610612763,MEM,Memphis Grizzlies,21701199,2018-04-08T00:00:00,MEM vs. DET,W,48.0,14.3,10.5,18.0,39.0,14.3,14.3,12.0,19.5,0,0,0,1,123,663,798,102,460,1689,2151,1831,30,1.0,2017,2018
2017-18,1610612755,PHI,Philadelphia 76ers,21701198,2018-04-08T00:00:00,PHI vs. DAL,W,48.0,9.0,6.0,10.5,43.5,12.0,9.0,3.8,36.0,0,0,0,1,123,1802,1824,764,184,1189,1157,268,1500,1.0,2017,2018
2017-18,1610612752,NYK,New York Knicks,21701192,2018-04-07T00:00:00,NYK vs. MIL,L,48.0,3.0,10.5,12.0,40.5,9.8,10.5,7.5,36.0,0,0,0,1231,123,2427,798,533,359,669,1495,948,1500,1.0,2017,2018
2017-18,1610612745,HOU,Houston Rockets,21701194,2018-04-07T00:00:00,HOU vs. OKC,L,48.0,11.3,8.3,2.3,25.5,16.5,12.0,7.5,31.5,0,0,0,1231,123,1281,1317,2317,2078,2004,1815,948,885,1.0,2017,2018
2017-18,1610612749,MIL,Milwaukee Bucks,21701192,2018-04-07T00:00:00,MIL @ NYK,W,48.0,9.8,10.5,7.5,36.0,3.0,10.5,12.0,40.5,0,0,0,1,123,1638,798,1366,790,16,1495,1831,2008,1.0,2017,2018
2017-18,1610612741,CHI,Chicago Bulls,21701193,2018-04-07T00:00:00,CHI vs. BKN,L,48.0,14.3,4.5,6.8,27.0,11.3,3.8,12.0,27.0,0,0,0,1231,123,663,2135,1527,1947,997,146,1831,389,1.0,2017,2018
2017-18,1610612760,OKC,Oklahoma City Thunder,21701194,2018-04-07T00:00:00,OKC @ HOU,W,48.0,16.5,12.0,7.5,31.5,11.3,8.3,2.3,25.5,0,0,0,1,123,371,528,1366,1383,997,1003,111,252,1.0,2017,2018
2017-18,1610612740,NOP,New Orleans Pelicans,21701195,2018-04-07T00:00:00,NOP @ GSW,W,48.0,19.5,4.5,9.8,46.5,9.0,9.8,12.8,39.0,0,0,0,1,123,149,2135,907,83,528,1339,1931,1866,1.0,2017,2018
2017-18,1610612746,LAC,LA Clippers,21701191,2018-04-07T00:00:00,LAC vs. DEN,L,48.0,9.8,16.5,9.8,46.5,14.3,8.3,16.5,48.0,0,0,0,1231,123,1638,98,907,83,1689,1003,2264,2382,1.0,2017,2018
2017-18,1610612757,POR,Portland Trail Blazers,21701196,2018-04-07T00:00:00,POR @ SAS,L,48.0,3.0,11.3,8.3,31.5,13.5,10.5,7.5,42.0,0,0,0,1231,123,2427,652,1212,1383,1510,1495,948,2106,1.0,2017,2018
2017-18,1610612744,GSW,Golden State Warriors,21701195,2018-04-07T00:00:00,GSW vs. NOP,L,48.0,9.0,9.8,12.8,39.0,19.5,4.5,9.8,46.5,0,0,0,1231,123,1802,971,453,460,2268,218,1416,2338,1.0,2017,2018
2017-18,1610612743,DEN,Denver Nuggets,21701191,2018-04-07T00:00:00,DEN @ LAC,W,48.0,14.3,8.3,16.5,48.0,9.8,16.5,9.8,46.5,0,0,0,1,123,663,1317,153,54,669,2323,1416,2338,1.0,2017,2018
2017-18,1610612759,SAS,San Antonio Spurs,21701196,2018-04-07T00:00:00,SAS vs. POR,W,48.0,13.5,10.5,7.5,42.0,3.0,11.3,8.3,31.5,0,0,0,1,123,783,798,1366,272,16,1667,1104,885,1.0,2017,2018
2017-18,1610612751,BKN,Brooklyn Nets,21701193,2018-04-07T00:00:00,BKN @ CHI,W,48.0,11.3,3.8,12.0,27.0,14.3,4.5,6.8,27.0,0,0,0,1,123,1281,2249,533,1947,1689,218,797,389,1.0,2017,2018
2017-18,1610612740,NOP,New Orleans Pelicans,21701189,2018-04-06T00:00:00,NOP @ PHX,W,48.0,10.5,20.3,12.0,36.0,9.8,9.8,8.3,27.0,0,0,0,1,123,1476,9,533,790,669,1339,1104,389,1.0,2017,2018
2017-18,1610612765,DET,Detroit Pistons,21701181,2018-04-06T00:00:00,DET vs. DAL,W,53.0,9.5,9.5,6.8,38.0,5.4,4.8,4.8,27.2,0,0,0,1,15,1793,1123,1519,596,142,328,501,515,1.0,2017,2018
2017-18,1610612748,MIA,Miami Heat,21701186,2018-04-06T00:00:00,MIA @ NYK,L,48.0,9.8,12.0,9.8,31.5,9.0,6.0,13.5,33.0,0,0,0,1231,123,1638,528,907,1383,528,463,2013,1091,1.0,2017,2018
2017-18,1610612750,MIN,Minnesota Timberwolves,21701190,2018-04-06T00:00:00,MIN @ LAL,W,48.0,22.5,10.5,15.0,46.5,5.3,10.5,15.8,33.0,0,0,0,1,123,45,798,241,83,92,1495,2223,1091,1.0,2017,2018
2017-18,1610612738,BOS,Boston Celtics,21701185,2018-04-06T00:00:00,BOS vs. CHI,W,48.0,18.8,3.8,3.0,34.5,13.5,5.3,4.5,33.0,0,0,0,1,123,194,2249,2199,973,1510,332,359,1091,1.0,2017,2018
2017-18,1610612758,SAC,Sacramento Kings,21701188,2018-04-06T00:00:00,SAC @ MEM,W,48.0,10.5,12.0,16.5,39.0,15.0,13.5,9.8,37.5,0,0,0,1,123,1476,528,153,460,1813,2054,1416,1683,2.0,2017,2018
2017-18,1610612747,LAL,Los Angeles Lakers,21701190,2018-04-06T00:00:00,LAL vs. MIN,L,48.0,5.3,10.5,15.8,33.0,22.5,10.5,15.0,46.5,0,0,0,1231,123,2320,798,198,1177,2407,1495,2166,2338,1.0,2017,2018
2017-18,1610612742,DAL,Dallas Mavericks,21701181,2018-04-06T00:00:00,DAL @ DET,L,53.0,5.4,4.8,4.8,27.2,9.5,9.5,6.8,38.0,0,0,0,1231,15,2315,2130,1953,1938,661,1330,935,1858,1.0,2017,2018
2017-18,1610612756,PHX,Phoenix Suns,21701189,2018-04-06T00:00:00,PHX vs. NOP,L,48.0,9.8,9.8,8.3,27.0,10.5,20.3,12.0,36.0,0,0,0,1231,123,1638,971,1212,1947,831,2445,1831,1500,1.0,2017,2018
2017-18,1610612755,PHI,Philadelphia 76ers,21701183,2018-04-06T00:00:00,PHI vs. CLE,W,48.0,20.3,15.0,11.3,45.0,11.3,8.3,9.8,37.5,0,0,0,1,123,109,186,639,126,997,1003,1416,1683,1.0,2017,2018
2017-18,1610612737,ATL,Atlanta Hawks,21701184,2018-04-06T00:00:00,ATL @ WAS,W,48.0,13.5,7.5,6.8,36.0,12.0,6.0,1.5,24.0,0,0,0,1,123,783,1468,1527,790,1189,463,36,160,1.0,2017,2018
2017-18,1610612754,IND,Indiana Pacers,21701187,2018-04-06T00:00:00,IND @ TOR,L,48.0,10.5,8.3,5.3,18.0,6.8,12.8,9.0,36.0,0,0,0,1231,123,1476,1317,1825,2432,210,1941,1258,1500,1.0,2017,2018
2017-18,1610612753,ORL,Orlando Magic,21701182,2018-04-06T00:00:00,ORL vs. CHA,L,48.0,7.5,10.5,9.8,34.5,9.8,12.0,17.3,34.5,0,0,0,1231,123,2077,798,907,973,669,1815,2310,1293,1.0,2017,2018
2017-18,1610612741,CHI,Chicago Bulls,21701185,2018-04-06T00:00:00,CHI @ BOS,L,48.0,13.5,5.3,4.5,33.0,18.8,3.8,3.0,34.5,0,0,0,1231,123,783,2006,1961,1177,2225,146,148,1293,1.0,2017,2018
2017-18,1610612739,CLE,Cleveland Cavaliers,21701183,2018-04-06T00:00:00,CLE @ PHI,L,48.0,11.3,8.3,9.8,37.5,20.3,15.0,11.3,45.0,0,0,0,1231,123,1281,1317,907,604,2316,2224,1709,2281,1.0,2017,2018
2017-18,1610612763,MEM,Memphis Grizzlies,21701188,2018-04-06T00:00:00,MEM vs. SAC,L,48.0,15.0,13.5,9.8,37.5,10.5,12.0,16.5,39.0,0,0,0,1231,123,557,318,907,604,831,1815,2264,1866,2.0,2017,2018
2017-18,1610612761,TOR,Toronto Raptors,21701187,2018-04-06T00:00:00,TOR vs. IND,W,48.0,6.8,12.8,9.0,36.0,10.5,8.3,5.3,18.0,0,0,0,1,123,2165,420,1054,790,831,1003,509,15,1.0,2017,2018
2017-18,1610612752,NYK,New York Knicks,21701186,2018-04-06T00:00:00,NYK vs. MIA,W,48.0,9.0,6.0,13.5,33.0,9.8,12.0,9.8,31.5,0,0,0,1,123,1802,1824,367,1177,669,1815,1416,885,1.0,2017,2018
2017-18,1610612766,CHA,Charlotte Hornets,21701182,2018-04-06T00:00:00,CHA @ ORL,W,48.0,9.8,12.0,17.3,34.5,7.5,10.5,9.8,34.5,0,0,0,1,123,1638,528,129,973,305,1495,1416,1293,1.0,2017,2018
2017-18,1610612764,WAS,Washington Wizards,21701184,2018-04-06T00:00:00,WAS vs. ATL,L,48.0,12.0,6.0,1.5,24.0,13.5,7.5,6.8,36.0,0,0,0,1231,123,1120,1824,2354,2212,1510,808,797,1500,1.0,2017,2018
2017-18,1610612754,IND,Indiana Pacers,21701175,2018-04-05T00:00:00,IND vs. GSW,W,48.0,13.5,13.5,21.8,42.0,13.5,13.5,7.5,30.0,0,0,0,1,123,783,318,39,272,1510,2054,948,692,1.0,2017,2018
2017-18,1610612745,HOU,Houston Rockets,21701177,2018-04-05T00:00:00,HOU vs. POR,W,48.0,12.0,6.0,14.3,24.0,14.3,12.8,12.0,40.5,0,0,0,1,123,1120,1824,303,2212,1689,1941,1831,2008,1.0,2017,2018
2017-18,1610612764,WAS,Washington Wizards,21701176,2018-04-05T00:00:00,WAS @ CLE,L,48.0,19.5,10.5,15.8,33.0,17.3,3.8,15.0,36.0,0,0,0,1231,123,149,798,198,1177,2093,146,2166,1500,1.0,2017,2018
2017-18,1610612751,BKN,Brooklyn Nets,21701178,2018-04-05T00:00:00,BKN @ MIL,W,48.0,8.3,5.3,5.3,28.5,14.3,6.0,10.5,48.0,0,0,0,1,123,1948,2006,1825,1784,1689,463,1562,2382,1.0,2017,2018
2017-18,1610612749,MIL,Milwaukee Bucks,21701178,2018-04-05T00:00:00,MIL vs. BKN,L,48.0,14.3,6.0,10.5,48.0,8.3,5.3,5.3,28.5,0,0,0,1231,123,663,1824,764,54,390,332,509,524,1.0,2017,2018
