close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203952,Andrew Wiggins,1610612744,GSW,F,28.0,13,13,0.528,34,102,0.333,0.365,-0.032
203110,Draymond Green,1610612744,GSW,F,33.0,12,12,0.465,36,86,0.419,0.369,0.049
1626172,Kevon Looney,1610612744,GSW,F,27.0,13,13,0.348,26,80,0.325,0.376,-0.051
201939,Stephen Curry,1610612744,GSW,G,35.0,13,13,0.446,24,70,0.343,0.377,-0.035
202691,Klay Thompson,1610612744,GSW,G,33.0,13,13,0.367,17,47,0.362,0.382,-0.02
1629673,Jordan Poole,1610612744,GSW,G,24.0,13,11,0.458,21,44,0.477,0.376,0.101
1628978,Donte DiVincenzo,1610612744,GSW,G,26.0,13,12,0.404,15,38,0.395,0.37,0.024
1630541,Moses Moody,1610612744,GSW,G,21.0,12,11,0.451,11,32,0.344,0.375,-0.031
1627780,Gary Payton II,1610612744,GSW,G,30.0,12,11,0.444,7,32,0.219,0.371,-0.152
1630228,Jonathan Kuminga,1610612744,GSW,F,20.0,9,7,0.481,6,13,0.462,0.362,0.1
203210,JaMychal Green,1610612744,GSW,F-C,33.0,5,4,0.455,2,10,0.2,0.361,-0.161
1630237,Anthony Lamb,1610612744,GSW,F,25.0,6,6,0.4,2,8,0.25,0.364,-0.114
