close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
203200,Justin Holiday,1610612754,IND,F-G,31.0,4,4,0.5,1.5,6.25,0.24,0.382,-0.142
203506,Victor Oladipo,1610612754,IND,G,28.0,4,4,0.511,2.25,5.75,0.391,0.393,-0.001
1627763,Malcolm Brogdon,1610612754,IND,G,27.0,4,4,0.365,2.5,4.75,0.526,0.365,0.161
203933,T.J. Warren,1610612754,IND,F,26.0,4,4,0.385,1.5,3.75,0.4,0.348,0.052
1626167,Myles Turner,1610612754,IND,C-F,24.0,4,4,0.163,0.75,3.25,0.231,0.353,-0.122
1628988,Aaron Holiday,1610612754,IND,G,23.0,4,4,0.48,2.25,3.0,0.75,0.36,0.391
1628410,Edmond Sumner,1610612754,IND,G,24.0,2,2,0.4,1.0,3.0,0.333,0.415,-0.082
203960,JaKarr Sampson,1610612754,IND,F,27.0,4,3,0.368,0.75,1.75,0.429,0.367,0.062
203926,Doug McDermott,1610612754,IND,F,28.0,4,4,0.636,0.25,1.75,0.143,0.347,-0.204
204456,T.J. McConnell,1610612754,IND,G,28.0,3,2,0.556,0.67,1.67,0.4,0.35,0.05
