group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,201599,DeAndre Jordan,DeAndre,1610612755,PHI,33.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438,375,1,1,471,431,364,419,252,333,305,316,290,380,406,307,1,247,199,1,1,344,382,PHI
Players,202699,Tobias Harris,Tobias,1610612755,PHI,29.0,38,19,19,0.5,153.0,0.148,0.132,0.162,0.1,0.124,0.156,0.15,0.222,0.235,0.233,0.14,0.139,0.056,0.0,0.2,0.165,0.131,0.136,9,32,476,206,5,231,262,224,217,260,182,197,145,145,166,204,306,246,199,360,211,234,260,PHI
Players,1627777,Georges Niang,Georges,1610612755,PHI,29.0,31,17,14,0.548,73.0,0.106,0.089,0.139,0.235,0.295,0.02,0.03,0.188,0.091,0.113,0.097,0.067,0.2,0.0,0.125,0.25,0.047,0.083,55,43,401,185,132,328,321,276,135,92,304,313,167,352,341,249,231,152,199,324,345,335,350,PHI
Players,201980,Danny Green,Danny,1610612755,PHI,35.0,21,9,12,0.429,54.0,0.126,0.158,0.151,0.6,0.361,0.0,0.0,0.25,0.114,0.135,0.111,0.273,0.6,0.222,0.0,0.172,0.0,0.155,164,173,365,305,177,270,223,247,12,52,305,316,123,322,292,234,412,20,115,1,232,344,216,PHI
Players,1629003,Shake Milton,Shake,1610612755,PHI,25.0,7,4,3,0.571,25.0,0.14,0.105,0.125,0.0,0.154,0.4,0.25,0.0,0.182,0.148,0.333,0.2,0.0,0.0,0.0,0.0,0.375,0.13,305,275,139,155,258,244,297,296,252,221,37,105,290,221,268,66,354,247,199,1,1,41,269,PHI
Players,1629680,Matisse Thybulle,Matisse,1610612755,PHI,25.0,27,17,10,0.63,75.0,0.078,0.125,0.091,0.1,0.143,0.044,0.067,0.235,0.093,0.133,0.148,0.077,0.308,0.111,0.0,0.279,0.116,0.099,93,43,322,96,127,380,269,366,217,230,293,289,137,351,295,191,240,103,181,1,380,255,332,PHI
Players,200794,Paul Millsap,Paul,1610612755,PHI,37.0,6,3,3,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.167,0.0,326,304,139,206,412,431,364,419,252,333,305,316,290,380,406,307,1,247,199,1,415,189,382,PHI
Players,203954,Joel Embiid,Joel,1610612755,PHI,28.0,36,20,16,0.556,147.0,0.411,0.461,0.426,0.344,0.27,0.541,0.531,0.385,0.371,0.374,0.298,0.343,0.353,0.824,0.4,0.273,0.489,0.473,17,26,438,178,9,10,11,12,74,112,16,14,69,48,40,97,442,72,19,438,376,24,7,PHI
Players,1627788,Furkan Korkmaz,Furkan,1610612755,PHI,24.0,14,7,7,0.5,29.0,0.136,0.125,0.163,0.25,0.313,0.0,0.0,0.0,0.15,0.13,0.154,0.25,1.0,0.0,0.0,0.154,0.0,0.107,224,211,255,206,247,248,269,218,119,81,305,316,290,267,304,186,397,1,199,1,195,344,324,PHI
Players,1630198,Isaiah Joe,Isaiah,1610612755,PHI,22.0,4,3,1,0.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369,304,38,54,420,431,364,419,252,333,305,316,290,380,406,307,1,247,199,1,1,344,382,PHI
Players,201935,James Harden,James,1610612755,PHI,32.0,33,20,13,0.606,119.0,0.27,0.184,0.212,0.176,0.292,0.452,0.472,0.1,0.22,0.188,0.358,0.429,0.313,0.0,0.125,0.134,0.413,0.265,41,26,380,122,39,59,182,137,167,94,29,24,243,171,225,54,461,101,199,324,163,32,76,PHI
Players,1630178,Tyrese Maxey,Tyrese,1610612755,PHI,21.0,41,21,20,0.512,155.0,0.179,0.167,0.194,0.114,0.136,0.194,0.177,0.031,0.101,0.084,0.226,0.156,0.0,0.105,0.471,0.155,0.148,0.169,2,17,484,205,3,168,203,158,210,238,153,173,288,341,380,129,325,247,183,449,198,217,202,PHI
Players,1629718,Charlie Brown Jr.,Charlie,1610612755,PHI,25.0,2,1,1,0.5,1.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408,375,38,206,457,27,364,1,252,333,305,316,290,13,13,307,1,247,199,1,1,344,382,PHI
Players,1630194,Paul Reed,Paul,1610612755,PHI,23.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408,448,100,448,488,431,364,419,252,333,305,316,290,380,406,307,1,247,199,1,1,344,382,PHI
