season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2024-25,1610612743,DEN,Denver Nuggets,42400227,2025-05-18,DEN @ OKC,L,48.0,33,84,0.393,10,44,0.227,17,22,0.773,15,32,47,20,23.0,6,2,3,19,19,93,-32.0,1,79,79,79,11,136,90,139,108,20,144,76,75,82,17,65,33,103,153,97,132,26,48,96,135,149,1,2024,2025,False,OKC,DEN,MAY
2024-25,1610612743,DEN,Denver Nuggets,42400226,2025-05-15,DEN vs. OKC,W,48.0,40,86,0.465,12,32,0.375,27,32,0.844,11,41,52,27,16.0,8,6,4,16,28,119,12.0,1,1,1,1,11,61,63,66,75,97,66,16,25,37,71,7,13,27,110,59,43,48,16,5,32,32,1,2024,2025,True,DEN,OKC,MAY
2024-25,1610612743,DEN,Denver Nuggets,42400225,2025-05-13,DEN @ OKC,L,48.0,40,97,0.412,13,46,0.283,12,13,0.923,16,33,49,20,16.0,10,3,6,22,16,105,-7.0,1,79,79,79,11,61,10,125,62,12,120,128,143,7,14,46,23,103,110,27,110,96,90,131,93,105,1,2024,2025,False,OKC,DEN,MAY
2024-25,1610612743,DEN,Denver Nuggets,42400224,2025-05-11,DEN vs. OKC,L,48.0,25,80,0.313,11,45,0.244,26,36,0.722,12,37,49,17,14.0,9,3,2,23,26,87,-5.0,1,79,79,79,11,156,126,156,91,14,138,21,9,106,54,21,23,134,74,41,110,12,108,16,148,98,1,2024,2025,True,DEN,OKC,MAY
2024-25,1610612743,DEN,Denver Nuggets,42400223,2025-05-09,DEN vs. OKC,W,53.0,39,85,0.459,16,40,0.4,19,24,0.792,5,44,49,25,16.0,9,7,6,21,21,113,9.0,1,1,1,1,1,69,83,74,25,35,49,57,65,70,146,1,23,45,110,41,25,96,76,68,62,39,1,2024,2025,True,DEN,OKC,MAY
2024-25,1610612743,DEN,Denver Nuggets,42400222,2025-05-07,DEN @ OKC,L,48.0,33,87,0.379,15,37,0.405,25,32,0.781,13,25,38,18,21.0,4,6,8,29,24,106,-43.0,1,79,79,79,11,136,54,145,36,56,45,26,25,79,34,141,111,122,144,139,43,133,153,25,89,154,1,2024,2025,False,OKC,DEN,MAY
2024-25,1610612743,DEN,Denver Nuggets,42400221,2025-05-05,DEN @ OKC,W,48.0,42,95,0.442,10,32,0.313,27,33,0.818,21,42,63,18,18.0,6,5,11,21,27,121,2.0,1,1,1,1,11,44,14,88,108,97,105,16,17,48,3,4,1,122,131,97,62,155,76,8,22,67,1,2024,2025,False,OKC,DEN,MAY
2024-25,1610612743,DEN,Denver Nuggets,42400177,2025-05-03,DEN vs. LAC,W,48.0,47,90,0.522,11,29,0.379,15,21,0.714,11,35,46,24,12.0,11,4,9,23,17,120,19.0,1,1,1,1,11,13,30,19,91,125,64,93,87,111,71,34,37,57,50,17,81,144,108,121,29,20,1,2024,2025,True,DEN,LAC,MAY
2024-25,1610612743,DEN,Denver Nuggets,42400176,2025-05-01,DEN @ LAC,L,48.0,44,84,0.524,11,27,0.407,6,9,0.667,10,29,39,24,14.0,6,7,9,14,15,105,-6.0,1,79,79,79,11,24,90,16,91,139,43,156,155,137,88,104,103,57,74,97,25,144,7,142,93,101,1,2024,2025,False,LAC,DEN,MAY
2024-25,1610612743,DEN,Denver Nuggets,42400175,2025-04-29,DEN vs. LAC,W,48.0,48,86,0.558,17,33,0.515,18,23,0.783,8,30,38,29,10.0,7,7,8,21,21,131,16.0,1,1,1,1,11,10,63,6,18,91,4,68,72,77,114,89,111,17,19,77,25,133,76,68,6,26,1,2024,2025,True,DEN,LAC,APR
2024-25,1610612743,DEN,Denver Nuggets,42400174,2025-04-26,DEN @ LAC,W,48.0,40,87,0.46,10,29,0.345,11,16,0.688,12,35,47,28,14.0,7,4,5,17,20,101,2.0,1,1,1,1,11,61,54,72,108,125,87,134,124,126,54,34,33,21,74,77,81,77,27,82,111,67,1,2024,2025,False,LAC,DEN,APR
2024-25,1610612743,DEN,Denver Nuggets,42400173,2025-04-24,DEN @ LAC,L,48.0,31,77,0.403,7,26,0.269,14,20,0.7,11,27,38,20,16.0,4,3,8,21,18,83,-34.0,1,79,79,79,11,148,145,133,143,146,130,109,99,119,71,129,111,103,110,139,110,133,76,110,153,150,1,2024,2025,False,LAC,DEN,APR
2024-25,1610612743,DEN,Denver Nuggets,42400172,2025-04-21,DEN vs. LAC,L,48.0,37,79,0.468,14,32,0.438,14,22,0.636,15,35,50,23,20.0,8,1,5,14,19,102,-3.0,1,79,79,79,11,94,134,64,53,97,25,109,75,146,17,34,21,73,140,59,146,77,7,96,108,91,1,2024,2025,True,DEN,LAC,APR
2024-25,1610612743,DEN,Denver Nuggets,42400171,2025-04-19,DEN vs. LAC,W,53.0,41,94,0.436,9,27,0.333,21,27,0.778,12,33,45,24,11.0,11,1,6,18,25,112,2.0,1,1,1,1,1,51,16,92,122,139,92,41,45,80,54,46,47,57,31,17,146,96,37,20,66,67,1,2024,2025,True,DEN,LAC,APR
