close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
1628368,De'Aaron Fox,1610612758,SAC,G,20.0,72,72,0.453,1.79,4.74,0.378,0.354,0.025
1626161,Willie Cauley-Stein,1610612758,SAC,C,24.0,73,71,0.359,1.58,4.36,0.362,0.358,0.004
2216,Zach Randolph,1610612758,SAC,F,36.0,59,54,0.299,1.34,3.49,0.383,0.36,0.023
202066,Garrett Temple,1610612758,SAC,F-G,32.0,65,60,0.411,1.29,3.46,0.373,0.366,0.008
1627741,Buddy Hield,1610612758,SAC,G,25.0,80,79,0.361,1.18,3.44,0.342,0.364,-0.022
1627746,Skal Labissiere,1610612758,SAC,F-C,22.0,59,55,0.358,1.41,3.39,0.415,0.356,0.059
203992,Bogdan Bogdanović,1610612758,SAC,G,25.0,78,71,0.392,1.4,3.35,0.418,0.364,0.054
203960,JaKarr Sampson,1610612758,SAC,F,25.0,22,19,0.403,0.82,2.64,0.31,0.369,-0.059
202697,Iman Shumpert,1610612758,SAC,G,28.0,14,11,0.375,1.14,2.57,0.444,0.365,0.08
1713,Vince Carter,1610612758,SAC,G-F,41.0,57,53,0.423,1.14,2.46,0.464,0.355,0.109
1628382,Justin Jackson,1610612758,SAC,F,23.0,67,60,0.348,0.82,2.31,0.355,0.363,-0.009
204022,Jack Cooley,1610612758,SAC,C-F,27.0,6,5,0.333,0.17,2.17,0.077,0.336,-0.259
1628412,Frank Mason III,1610612758,SAC,G,24.0,50,39,0.384,0.68,2.16,0.315,0.351,-0.037
201585,Kosta Koufos,1610612758,SAC,C,29.0,71,64,0.226,0.7,2.06,0.342,0.354,-0.012
1628502,Nigel Hayes,1610612758,SAC,F,23.0,6,3,0.257,0.17,1.5,0.111,0.298,-0.187
203998,Bruno Caboclo,1610612758,SAC,F,22.0,8,6,0.27,0.25,1.25,0.2,0.359,-0.159
