player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
1627863,Danuel House Jr.,Danuel,1610612755,PHI,30.0,56,38,18,0.679,807.0,0.133,0.136,0.144,0.181,0.207,0.137,0.144,0.066,0.164,0.144,0.104,0.101,0.104,0.106,0.053,0.195,0.147,0.141,253,95,165,49,308,433,427,409,273,236,279,295,475,317,374,400,87,487,357,52,227,320,406,PHI
1629001,De'Anthony Melton,De'Anthony,1610612755,PHI,25.0,77,50,27,0.649,2150.0,0.162,0.157,0.176,0.269,0.265,0.073,0.079,0.178,0.172,0.173,0.18,0.167,0.364,0.184,0.127,0.221,0.087,0.154,46,13,291,78,77,310,355,276,128,132,435,435,248,291,283,222,269,22,211,157,309,456,359,PHI
203473,Dewayne Dedmon,Dewayne,1610612755,PHI,33.0,38,23,15,0.605,426.0,0.195,0.243,0.201,0.12,0.112,0.21,0.265,0.42,0.356,0.37,0.135,0.181,0.132,0.576,0.34,0.389,0.296,0.223,359,281,148,115,381,165,91,179,375,411,150,91,59,26,28,313,320,438,20,505,523,66,117,PHI
1627788,Furkan Korkmaz,Furkan,1610612755,PHI,25.0,37,24,13,0.649,353.0,0.176,0.165,0.179,0.231,0.204,0.195,0.207,0.077,0.151,0.132,0.12,0.185,0.135,0.088,0.216,0.114,0.185,0.177,365,271,123,79,398,241,321,265,187,243,167,163,441,359,419,356,329,431,395,344,27,224,267,PHI
1627777,Georges Niang,Georges,1610612755,PHI,30.0,78,51,27,0.654,1512.0,0.162,0.176,0.19,0.378,0.364,0.06,0.057,0.07,0.167,0.146,0.1,0.119,0.126,0.093,0.084,0.207,0.081,0.178,38,10,291,71,187,313,273,232,20,21,465,476,460,304,370,411,126,455,380,82,264,467,256,PHI
1630531,Jaden Springer,Jaden,1610612755,PHI,20.0,16,13,3,0.813,89.0,0.188,0.215,0.207,0.143,0.135,0.154,0.17,0.25,0.129,0.163,0.17,0.13,0.412,0.333,0.273,0.326,0.138,0.199,445,391,29,10,474,190,148,162,345,377,249,225,159,443,314,236,150,19,97,445,489,344,182,PHI
1629667,Jalen McDaniels,Jalen,1610612755,PHI,25.0,80,31,49,0.388,1913.0,0.165,0.169,0.172,0.18,0.18,0.155,0.144,0.139,0.219,0.198,0.133,0.172,0.26,0.18,0.197,0.247,0.153,0.167,15,191,523,417,125,300,303,292,277,301,247,292,308,178,225,321,292,97,222,306,375,309,307,PHI
201935,James Harden,James,1610612755,PHI,33.0,58,39,19,0.672,2135.0,0.247,0.209,0.232,0.274,0.281,0.323,0.318,0.11,0.221,0.199,0.545,0.344,0.227,0.145,0.275,0.13,0.301,0.238,240,89,176,53,80,74,162,107,123,98,53,49,367,172,223,3,521,152,289,449,50,65,95,PHI
203954,Joel Embiid,Joel,1610612755,PHI,29.0,66,43,23,0.652,2284.0,0.37,0.382,0.349,0.112,0.135,0.589,0.587,0.327,0.357,0.352,0.221,0.357,0.192,0.521,0.446,0.232,0.524,0.395,162,53,226,75,54,4,3,3,381,378,5,4,119,25,43,165,523,271,32,530,348,4,2,PHI
1629663,Louis King,Louis,1610612755,PHI,24.0,1,1,0,1.0,29.0,0.205,0.267,0.224,0.4,0.364,0.0,0.111,0.222,0.111,0.148,0.125,0.2,0.2,0.0,0.0,0.211,0.2,0.256,531,507,1,1,514,137,49,123,11,21,511,374,190,484,360,337,366,234,491,1,276,184,64,PHI
1630644,Mac McClung,Mac,1610612755,PHI,24.0,2,2,0,1.0,41.0,0.243,0.225,0.256,0.333,0.407,0.214,0.25,0.429,0.206,0.244,0.346,0.188,0.0,0.0,0.167,0.158,0.222,0.236,525,491,1,1,503,79,124,67,46,7,146,109,54,203,143,52,339,513,491,239,107,150,97,PHI
1630701,Michael Foster Jr.,Michael,1610612755,PHI,20.0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,507,1,1,539,539,534,538,492,524,511,516,517,531,533,525,1,513,491,1,1,526,535,PHI
1626149,Montrezl Harrell,Montrezl,1610612755,PHI,29.0,57,35,22,0.614,681.0,0.178,0.216,0.172,0.0,0.013,0.261,0.295,0.504,0.2,0.268,0.104,0.18,0.16,0.362,0.268,0.247,0.352,0.2,246,137,214,108,338,231,146,290,492,498,91,68,27,222,116,400,318,365,85,436,374,34,179,PHI
200782,P.J. Tucker,P.J.,1610612755,PHI,38.0,75,48,27,0.64,1920.0,0.066,0.06,0.069,0.107,0.109,0.023,0.023,0.31,0.157,0.187,0.061,0.087,0.14,0.093,0.05,0.254,0.076,0.059,70,16,291,87,124,536,529,536,389,416,505,514,125,342,250,504,64,419,382,50,387,479,530,PHI
1630194,Paul Reed,Paul,1610612755,PHI,24.0,69,44,25,0.638,755.0,0.152,0.19,0.152,0.005,0.012,0.15,0.159,0.569,0.303,0.379,0.07,0.195,0.324,0.593,0.243,0.325,0.164,0.165,123,40,256,89,323,352,226,381,486,500,261,257,8,59,23,492,354,39,16,397,488,269,317,PHI
1629003,Shake Milton,Shake,1610612755,PHI,26.0,76,52,24,0.684,1567.0,0.175,0.176,0.179,0.142,0.143,0.15,0.146,0.13,0.145,0.142,0.294,0.208,0.093,0.086,0.218,0.165,0.164,0.168,55,8,238,45,175,254,274,262,349,367,258,289,324,384,380,90,390,493,402,349,122,270,303,PHI
202699,Tobias Harris,Tobias,1610612755,PHI,30.0,74,47,27,0.635,2436.0,0.18,0.206,0.201,0.201,0.198,0.111,0.107,0.156,0.218,0.205,0.145,0.132,0.185,0.16,0.228,0.154,0.115,0.188,79,22,291,91,28,225,170,175,244,264,360,381,284,180,207,293,158,290,260,373,99,397,212,PHI
1630178,Tyrese Maxey,Tyrese,1610612755,PHI,22.0,60,39,21,0.65,2016.0,0.236,0.257,0.262,0.301,0.276,0.202,0.201,0.064,0.115,0.104,0.204,0.149,0.161,0.044,0.198,0.158,0.195,0.251,222,89,200,77,104,90,62,60,86,109,164,176,479,474,487,186,213,361,474,312,109,199,70,PHI
