season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2017-18,202362,Lance Stephenson,Lance,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,48.0,4.3,14.5,0.3,1.4,8.7,0.167,2.9,5.8,0.5,1.4,17.4,18.8,5.8,1.4,2.9,1.4,1.4,4.3,2.9,13.0,-33.3,55.9,0,0,47.8,1,13054,1,13054,14310,18554,15244,19162,11742,6230,12270,10208,7269,10590,11434,990,2060,7583,15695,5086,6888,7238,10549,13462,17909,22884,5430,2016,109,7798,1.0,33:08,2017,2018
2017-18,202344,Trevor Booker,Trevor,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,49.9,7.9,26.3,0.3,0.0,5.3,0.0,0.0,0.0,0.0,7.9,0.0,7.9,2.6,0.0,0.0,0.0,2.6,0.0,0.0,15.8,-13.2,29.2,0,0,26.3,1,13054,1,13054,8398,11125,2492,19162,12784,12097,12784,13731,14642,13731,1367,22415,12257,14786,16820,12224,8133,3396,20953,18674,15676,17962,19135,2016,109,20078,1.0,18:57,2017,2018
2017-18,202709,Cory Joseph,Cory,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,47.8,5.6,18.5,0.3,0.0,7.4,0.0,0.0,0.0,0.0,0.0,3.7,3.7,14.8,5.6,1.9,0.0,1.9,1.9,1.9,11.1,-7.4,37.8,0,0,33.3,1,13054,1,13054,14959,16136,9679,19162,12784,8271,12784,13731,14642,13731,12711,17674,19904,716,3550,8525,8133,5366,18641,16575,19291,15796,14582,2016,109,16130,1.0,25:50,2017,2018
2017-18,1627734,Domantas Sabonis,Domantas,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,47.2,14.7,26.5,0.556,0.0,0.0,0.0,0.0,0.0,0.0,8.8,20.6,29.4,2.9,0.0,0.0,2.9,0.0,5.9,0.0,29.4,-2.9,77.9,1,0,67.6,1,13054,1,13054,16919,1769,2439,7065,12784,18958,12784,13731,14642,13731,1029,473,281,13848,16820,12224,2961,8705,6626,18674,5109,14048,926,1,109,1514,1.0,16:03,2017,2018
2017-18,2744,Al Jefferson,Al,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,47.9,17.9,25.0,0.714,0.0,3.6,0.0,7.1,7.1,1.0,0.0,17.9,17.9,0.0,3.6,0.0,0.0,0.0,7.1,7.1,42.9,-10.7,60.7,0,0,60.7,1,13054,1,13054,14672,626,3107,2604,12784,15260,12784,3457,5393,1,12711,891,2405,18867,7771,12224,8133,8705,4399,3982,954,17070,3885,2016,109,2940,1.0,13:25,2017,2018
2017-18,1628410,Edmond Sumner,Edmond,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,43.3,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,-120.0,64.0,0,0,60.0,1,13054,1,13054,24333,307,7620,1,12784,18958,12784,13731,14642,13731,12711,502,1577,18867,16820,12224,8133,8705,208,69,1351,25941,2989,2016,109,3060,1.0,2:10,2017,2018
2017-18,1626202,Joe Young,Joe,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,47.8,6.5,17.4,0.375,2.2,6.5,0.333,0.0,0.0,0.0,2.2,2.2,4.3,2.2,0.0,0.0,0.0,0.0,2.2,0.0,15.2,-6.5,23.7,0,0,23.9,1,13054,1,13054,14945,14123,11109,15991,9136,9871,8071,13731,14642,13731,8642,20876,18730,16003,16820,12224,8133,8705,17740,18674,16197,15474,21524,2016,109,21183,1.0,22:01,2017,2018
2017-18,201954,Darren Collison,Darren,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,50.0,12.2,29.3,0.417,7.3,12.2,0.6,0.0,0.0,0.0,0.0,7.3,7.3,9.8,0.0,0.0,0.0,2.4,2.4,0.0,31.7,-48.8,55.1,0,0,56.1,1,13054,1,13054,8100,3960,1361,14125,1007,2569,3041,13731,14642,13731,12711,9942,13315,2913,16820,12224,8133,3835,17011,18674,4030,24600,5757,2016,109,4256,1.0,20:30,2017,2018
2017-18,203922,Glenn Robinson III,Glenn,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,49.2,6.1,13.4,0.455,3.7,4.9,0.75,0.0,0.0,0.0,2.4,7.3,9.8,1.2,1.2,0.0,0.0,2.4,1.2,0.0,15.9,-26.8,28.2,0,0,30.5,1,13054,1,13054,10323,15097,16763,12333,5402,12850,1662,13731,14642,13731,7970,9942,9379,18782,16645,12224,8133,3835,20816,18674,15672,21754,19643,2016,109,18033,1.0,40:22,2017,2018
2017-18,1626167,Myles Turner,Myles,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,50.2,2.4,19.5,0.125,0.0,7.3,0.0,0.0,0.0,0.0,2.4,4.9,7.3,2.4,2.4,0.0,4.9,2.4,7.3,0.0,4.9,-53.7,29.5,0,0,24.4,1,13054,1,13054,7611,21622,8483,22491,12784,8438,12784,13731,14642,13731,7970,15026,13315,15314,11679,12224,1112,3835,4248,18674,22752,24912,18977,2016,109,20996,1.0,20:34,2017,2018
2017-18,1628387,Ike Anigbogu,Ike,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.0,0.0,0,0,0.0,1,13054,1,13054,24333,22697,24957,22697,12784,18958,12784,13731,14642,13731,12711,22415,23339,18867,16820,12224,8133,8705,20953,18674,23334,25941,25240,2016,109,25272,1.0,2:10,2017,2018
2017-18,1627816,Alex Poythress,Alex,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,46.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0.0,1,13054,1,13054,20352,22697,15318,22697,12784,18958,12784,13731,14642,13731,12711,22415,23339,18867,16820,12224,8133,8705,20953,18674,23334,25772,25240,2016,109,25272,1.0,3:13,2017,2018
2017-18,1628388,T.J. Leaf,T.J.,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,47.0,13.0,26.1,0.5,0.0,6.5,0.0,2.2,4.3,0.5,4.3,2.2,6.5,2.2,0.0,0.0,0.0,0.0,2.2,4.3,28.3,-17.4,39.3,0,0,37.0,1,13054,1,13054,17422,3018,2622,8363,12784,9871,12784,11678,9641,10590,4017,20876,14734,16003,16820,12224,8133,8705,17740,9225,5834,19313,13706,2016,109,14213,1.0,21:38,2017,2018
2017-18,202344,Trevor Booker,Trevor,1610612754,IND,Indiana Pacers,21701197,2018-04-08T00:00:00,IND @ CHA,W,44.6,9.5,14.3,0.667,0.0,2.4,0.0,0.0,0.0,0.0,4.8,11.9,16.7,4.8,2.4,0.0,2.4,0.0,2.4,0.0,19.0,45.2,51.0,0,0,45.2,1,1,13055,1,22929,7774,15318,3072,12784,17300,12784,13731,14642,13731,3557,3823,2841,9449,11876,12224,4035,8705,17191,18674,12849,1111,7498,2016,109,9226,1.0,18:44,2017,2018
2017-18,1627734,Domantas Sabonis,Domantas,1610612754,IND,Indiana Pacers,21701197,2018-04-08T00:00:00,IND @ CHA,W,44.8,15.3,24.7,0.619,0.0,0.0,0.0,4.7,4.7,1.0,3.5,5.9,9.4,3.5,2.4,3.5,0.0,1.2,5.9,4.7,35.3,3.5,60.1,0,0,55.3,1,1,13055,1,22694,1474,3570,5072,12784,18958,12784,6731,9096,1,5390,12699,9905,12390,12056,3600,8133,8555,6626,8529,2577,11064,4032,2016,109,4524,1.0,38:03,2017,2018
