close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1628418,Thomas Bryant,1610612764,WAS,C,21.0,70,69,0.781,355,684,0.519,0.532,-0.013
203078,Bradley Beal,1610612764,WAS,G,26.0,81,81,0.597,346,651,0.531,0.514,0.018
201145,Jeff Green,1610612764,WAS,F,32.0,76,76,0.617,307,592,0.519,0.525,-0.007
203107,Tomas Satoransky,1610612764,WAS,G-F,27.0,78,76,0.673,284,529,0.537,0.507,0.03
2772,Trevor Ariza,1610612764,WAS,F,33.0,68,68,0.646,266,441,0.603,0.524,0.08
203953,Jabari Parker,1610612764,WAS,F,24.0,62,62,0.612,233,432,0.539,0.523,0.016
1626171,Bobby Portis,1610612764,WAS,F,24.0,48,48,0.754,228,402,0.567,0.526,0.041
202322,John Wall,1610612764,WAS,G,28.0,32,32,0.623,122,235,0.519,0.506,0.013
1626184,Chasson Randle,1610612764,WAS,G,26.0,48,46,0.674,120,201,0.597,0.509,0.088
101133,Ian Mahinmi,1610612764,WAS,C,32.0,32,32,0.758,108,200,0.54,0.516,0.024
1628972,Troy Brown Jr.,1610612764,WAS,F,19.0,45,40,0.618,106,188,0.564,0.501,0.062
1626155,Sam Dekker,1610612764,WAS,F,25.0,44,42,0.624,105,181,0.58,0.527,0.053
202325,Wesley Johnson,1610612764,WAS,F-G,31.0,37,35,0.61,59,111,0.532,0.513,0.019
203895,Jordan McRae,1610612764,WAS,G,28.0,21,20,0.634,44,83,0.53,0.519,0.011
2730,Dwight Howard,1610612764,WAS,C,33.0,9,9,0.816,41,80,0.513,0.533,-0.021
1627758,Ron Baker,1610612764,WAS,G,26.0,11,10,0.727,21,40,0.525,0.491,0.034
1628421,Devin Robinson,1610612764,WAS,F,24.0,7,6,0.529,10,18,0.556,0.521,0.034
1627780,Gary Payton II,1610612764,WAS,G,26.0,2,1,0.375,1,3,0.333,0.494,-0.161
1627855,Okaro White,1610612764,WAS,F,26.0,3,1,0.25,0,1,0.0,0.472,-0.472
