season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2017-18,1610612765,21700003,2017-10-18,CHA,DET,1610612766,1,102,90,W
2017-18,1610612765,21700020,2017-10-20,DET,WAS,1610612764,2,111,115,L
2017-18,1610612765,21700030,2017-10-21,DET,NYK,1610612752,3,111,107,W
2017-18,1610612765,21700041,2017-10-23,PHI,DET,1610612755,4,86,97,L
2017-18,1610612765,21700056,2017-10-25,MIN,DET,1610612750,5,122,101,W
2017-18,1610612765,21700084,2017-10-28,DET,LAC,1610612746,6,95,87,W
2017-18,1610612765,21700091,2017-10-29,DET,GSW,1610612744,7,115,107,W
2017-18,1610612765,21700104,2017-10-31,DET,LAL,1610612747,8,93,113,L
2017-18,1610612765,21700119,2017-11-03,MIL,DET,1610612749,9,105,96,W
2017-18,1610612765,21700132,2017-11-04,SAC,DET,1610612758,10,108,99,W
2017-18,1610612765,21700159,2017-11-08,IND,DET,1610612754,11,114,97,W
2017-18,1610612765,21700169,2017-11-10,ATL,DET,1610612737,12,111,104,W
2017-18,1610612765,21700189,2017-11-12,MIA,DET,1610612748,13,112,103,W
2017-18,1610612765,21700209,2017-11-15,DET,MIL,1610612749,14,95,99,L
2017-18,1610612765,21700217,2017-11-17,DET,IND,1610612754,15,100,107,L
2017-18,1610612765,21700238,2017-11-19,DET,MIN,1610612750,16,100,97,W
2017-18,1610612765,21700242,2017-11-20,CLE,DET,1610612739,17,88,116,L
2017-18,1610612765,21700273,2017-11-24,DET,OKC,1610612760,18,99,98,W
2017-18,1610612765,21700292,2017-11-27,DET,BOS,1610612738,19,118,108,W
2017-18,1610612765,21700303,2017-11-29,PHX,DET,1610612756,20,131,107,W
2017-18,1610612765,21700320,2017-12-01,DET,WAS,1610612764,21,91,109,L
2017-18,1610612765,21700330,2017-12-02,DET,PHI,1610612755,22,103,108,L
2017-18,1610612765,21700348,2017-12-04,DET,SAS,1610612759,23,93,96,L
2017-18,1610612765,21700359,2017-12-06,DET,MIL,1610612749,24,100,104,L
2017-18,1610612765,21700368,2017-12-08,GSW,DET,1610612744,25,98,102,L
2017-18,1610612765,21700386,2017-12-10,BOS,DET,1610612738,26,81,91,L
2017-18,1610612765,21700398,2017-12-12,DEN,DET,1610612743,27,84,103,L
2017-18,1610612765,21700413,2017-12-14,DET,ATL,1610612737,28,105,91,W
2017-18,1610612765,21700419,2017-12-15,DET,IND,1610612754,29,104,98,W
2017-18,1610612765,21700438,2017-12-17,ORL,DET,1610612753,30,114,110,W
2017-18,1610612765,21700461,2017-12-20,DET,DAL,1610612742,31,93,110,L
2017-18,1610612765,21700471,2017-12-22,NYK,DET,1610612752,32,104,101,W
2017-18,1610612765,21700498,2017-12-26,IND,DET,1610612754,33,107,83,W
2017-18,1610612765,21700516,2017-12-28,DET,ORL,1610612753,34,89,102,L
2017-18,1610612765,21700530,2017-12-30,SAS,DET,1610612759,35,93,79,W
2017-18,1610612765,21700558,2018-01-03,DET,MIA,1610612748,36,104,111,L
2017-18,1610612765,21700569,2018-01-05,DET,PHI,1610612755,37,78,114,L
2017-18,1610612765,21700580,2018-01-06,HOU,DET,1610612745,38,108,101,W
2017-18,1610612765,21700595,2018-01-08,DET,NOP,1610612740,39,109,112,L
2017-18,1610612765,21700606,2018-01-10,DET,BKN,1610612751,40,114,80,W
2017-18,1610612765,21700632,2018-01-13,DET,CHI,1610612741,41,105,107,L
2017-18,1610612765,21700638,2018-01-15,CHA,DET,1610612766,42,107,118,L
2017-18,1610612765,21700656,2018-01-17,DET,TOR,1610612761,43,91,96,L
2017-18,1610612765,21700669,2018-01-19,WAS,DET,1610612764,44,112,122,L
2017-18,1610612765,21700685,2018-01-21,BKN,DET,1610612751,45,100,101,L
2017-18,1610612765,21700702,2018-01-24,UTA,DET,1610612762,46,95,98,L
2017-18,1610612765,21700724,2018-01-27,OKC,DET,1610612760,47,108,121,L
2017-18,1610612765,21700734,2018-01-28,DET,CLE,1610612739,48,104,121,L
2017-18,1610612765,21700747,2018-01-30,CLE,DET,1610612739,49,125,114,W
2017-18,1610612765,21700761,2018-02-01,MEM,DET,1610612763,50,104,102,W
2017-18,1610612765,21700776,2018-02-03,MIA,DET,1610612748,51,111,107,W
2017-18,1610612765,21700790,2018-02-05,POR,DET,1610612757,52,111,91,W
2017-18,1610612765,21700805,2018-02-07,BKN,DET,1610612751,53,115,106,W
2017-18,1610612765,21700817,2018-02-09,LAC,DET,1610612746,54,95,108,L
2017-18,1610612765,21700834,2018-02-11,DET,ATL,1610612737,55,115,118,L
2017-18,1610612765,21700841,2018-02-12,NOP,DET,1610612740,56,103,118,L
2017-18,1610612765,21700853,2018-02-14,ATL,DET,1610612737,57,104,98,W
2017-18,1610612765,21700873,2018-02-23,BOS,DET,1610612738,58,98,110,L
2017-18,1610612765,21700892,2018-02-25,DET,CHA,1610612766,59,98,114,L
2017-18,1610612765,21700901,2018-02-26,DET,TOR,1610612761,60,94,123,L
2017-18,1610612765,21700913,2018-02-28,MIL,DET,1610612749,61,110,87,W
2017-18,1610612765,21700926,2018-03-02,DET,ORL,1610612753,62,106,115,L
2017-18,1610612765,21700938,2018-03-03,DET,MIA,1610612748,63,96,105,L
2017-18,1610612765,21700950,2018-03-05,DET,CLE,1610612739,64,90,112,L
2017-18,1610612765,21700966,2018-03-07,TOR,DET,1610612761,65,119,121,L
2017-18,1610612765,21700977,2018-03-09,CHI,DET,1610612741,66,99,83,W
2017-18,1610612765,21701013,2018-03-13,DET,UTA,1610612762,67,79,110,L
2017-18,1610612765,21701026,2018-03-15,DET,DEN,1610612743,68,113,120,L
2017-18,1610612765,21701045,2018-03-17,DET,POR,1610612757,69,87,100,L
2017-18,1610612765,21701057,2018-03-19,DET,SAC,1610612758,70,106,90,W
2017-18,1610612765,21701063,2018-03-20,DET,PHX,1610612756,71,115,88,W
2017-18,1610612765,21701074,2018-03-22,DET,HOU,1610612745,72,96,100,L
2017-18,1610612765,21701089,2018-03-24,CHI,DET,1610612741,73,117,95,W
2017-18,1610612765,21701104,2018-03-26,LAL,DET,1610612747,74,112,106,W
2017-18,1610612765,21701124,2018-03-29,WAS,DET,1610612764,75,103,92,W
2017-18,1610612765,21701139,2018-03-31,DET,NYK,1610612752,76,115,109,W
2017-18,1610612765,21701148,2018-04-01,DET,BKN,1610612751,77,108,96,W
2017-18,1610612765,21701169,2018-04-04,PHI,DET,1610612755,78,108,115,L
2017-18,1610612765,21701181,2018-04-06,DAL,DET,1610612742,79,113,106,W
2017-18,1610612765,21701199,2018-04-08,DET,MEM,1610612763,80,117,130,L
2017-18,1610612765,21701204,2018-04-09,TOR,DET,1610612761,81,98,108,L
2017-18,1610612765,21701224,2018-04-11,DET,CHI,1610612741,82,119,87,W
