season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
42016,1627751,Jakob Poeltl,1610612761,TOR,Toronto Raptors,OffRebound,Offensive,0.0,6,0.417,1.6,0.8,0.0,0.0,0.0,0.0,0.8,0.008,0.8,1.3,0.7,0.8,0.2
42016,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,OffRebound,Offensive,0.0,10,0.041,1.333,0.667,0.0,0.0,0.0,0.0,0.667,0.006670000000000001,0.6,0.8,0.4,0.6,0.2
42016,1626153,Delon Wright,1610612761,TOR,Toronto Raptors,OffRebound,Offensive,0.0,9,0.115,1.333,0.667,0.0,0.0,0.0,0.0,0.667,0.006670000000000001,0.3,0.4,0.2,0.3,0.1
42016,202335,Patrick Patterson,1610612761,TOR,Toronto Raptors,OffRebound,Offensive,0.0,10,0.022,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1,0.2,0.0,0.0,0.0
42016,201960,DeMarre Carroll,1610612761,TOR,Toronto Raptors,OffRebound,Offensive,0.0,10,0.044,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.005,0.2,0.2,0.1,0.2,0.1
42016,200782,P.J. Tucker,1610612761,TOR,Toronto Raptors,OffRebound,Offensive,0.0,10,0.097,0.333,0.25,0.0,0.333,0.0,0.0,0.167,0.0025,0.6,0.2,0.1,0.4,0.3
42016,202685,Jonas Valančiūnas,1610612761,TOR,Toronto Raptors,OffRebound,Offensive,0.0,10,0.056,0.333,0.2,0.0,0.167,0.0,0.0,0.167,0.002,0.6,0.2,0.1,0.5,0.4
42016,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,OffRebound,Offensive,0.0,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5
42016,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,OffRebound,Offensive,0.0,9,0.018,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.1
42016,201942,DeMar DeRozan,1610612761,TOR,Toronto Raptors,OffRebound,Offensive,0.0,10,0.013,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.2
