season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2020-21,1626143,Jahlil Okafor,Jahlil,1610612765,DET,Detroit Pistons,22001069,2021-05-16T00:00:00,DET vs. MIA,L,24.3,1.0,0.0,0.857,0.0,0.0,0.0,0.143,0.0,0.857,1.0,0.0,0.0,0.0,1.0,0.0,3,5,0.6,1,11623,11623,11623,10959,1,17891,3849,6288,12591,8314,8171,10450,2948,1,12786,11695,3266,1,13449,10694,14368,4810,1,24:17,2020,2021
2020-21,1630180,Saddiq Bey,Saddiq,1610612765,DET,Detroit Pistons,22001069,2021-05-16T00:00:00,DET vs. MIA,L,36.6,0.286,0.714,0.273,0.0,0.545,0.0,0.182,0.0,0.273,1.0,0.0,1.0,0.0,1.0,0.0,7,21,0.333,1,11623,11623,11623,1858,18364,3264,15517,6288,5372,8314,6797,10450,13652,1,12786,1,3266,1,13449,3206,691,15094,1,36:34,2020,2021
2020-21,1628367,Josh Jackson,Josh,1610612765,DET,Detroit Pistons,22001069,2021-05-16T00:00:00,DET vs. MIA,L,24.2,0.533,0.467,0.471,0.235,0.353,0.0,0.176,0.118,0.235,0.0,1.0,1.0,0.0,0.333,0.667,6,15,0.4,1,11623,11623,11623,11058,12674,9141,11325,2394,8711,8314,7078,8895,14545,13963,1,1,3266,15758,3249,4526,2946,12966,1,24:09,2020,2021
2020-21,1630165,Killian Hayes,Killian,1610612765,DET,Detroit Pistons,22001069,2021-05-16T00:00:00,DET vs. MIA,L,30.9,0.286,0.714,0.2,0.2,0.6,0.0,0.2,0.4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3,7,0.429,1,11623,11623,11623,5895,18364,3264,16616,2859,3702,8314,5845,2000,16797,1,12786,1,3266,1,13449,10694,11165,11933,1,30:54,2020,2021
2020-21,1630240,Saben Lee,Saben,1610612765,DET,Detroit Pistons,22001069,2021-05-16T00:00:00,DET vs. MIA,L,27.7,0.875,0.125,1.0,0.0,0.0,0.2,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.4,0.6,5,8,0.625,1,11623,11623,11623,8351,4644,17064,1,6288,12591,4353,12008,10450,1,10886,6428,11695,3266,15115,4367,6152,9686,4319,1,27:42,2020,2021
2020-21,1629076,Tyler Cook,Tyler,1610612765,DET,Detroit Pistons,22001069,2021-05-16T00:00:00,DET vs. MIA,L,35.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333,1.0,0.833,0.167,0.0,0.0,0.833,0.167,6,8,0.75,1,11623,11623,11623,2790,1,17891,1,6288,12591,8314,12008,2787,1,5057,12470,11695,3266,6925,12595,4526,9686,1826,1,35:09,2020,2021
2020-21,202709,Cory Joseph,Cory,1610612765,DET,Detroit Pistons,22001069,2021-05-16T00:00:00,DET vs. MIA,L,30.8,0.714,0.286,0.571,0.0,0.429,0.286,0.0,0.143,0.571,0.25,0.75,0.5,0.5,0.333,0.667,6,14,0.429,1,11623,11623,11623,5977,7769,13806,8716,6288,6949,2696,12008,8024,6685,12672,4552,10450,1302,15758,3249,4526,3568,11933,1,30:47,2020,2021
2020-21,1628977,Hamidou Diallo,Hamidou,1610612765,DET,Detroit Pistons,22001069,2021-05-16T00:00:00,DET vs. MIA,L,30.5,0.625,0.375,0.4,0.133,0.2,0.067,0.4,0.267,0.267,0.333,0.667,1.0,0.0,0.5,0.5,4,8,0.5,1,11623,11623,11623,6214,10263,11306,12376,4392,11374,8062,1710,4451,13714,11378,5196,1,3266,12332,5193,8251,9686,7582,1,30:28,2020,2021
2020-21,1628977,Hamidou Diallo,Hamidou,1610612765,DET,Detroit Pistons,22001054,2021-05-14T00:00:00,DET vs. DEN,L,35.1,0.722,0.278,0.889,0.0,0.0,0.111,0.111,0.333,0.889,0.625,0.375,0.0,0.0,0.625,0.375,8,18,0.444,1,11623,11623,11623,2855,7721,14133,3565,6288,12591,6972,9544,2787,2745,7524,10085,11695,3266,11098,8631,2196,1562,11399,1,35:04,2020,2021
2020-21,1626143,Jahlil Okafor,Jahlil,1610612765,DET,Detroit Pistons,22001054,2021-05-14T00:00:00,DET vs. DEN,L,21.7,0.778,0.222,0.769,0.0,0.0,0.0,0.231,0.154,0.769,0.2,0.8,0.0,0.0,0.2,0.8,5,9,0.556,1,11623,11623,11623,12929,6367,15346,5108,6288,12591,8314,5133,7652,3886,13191,4186,11695,3266,17444,2203,6152,8309,6415,1,21:39,2020,2021
