season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2020-21,1630240,Saben Lee,Saben,1610612765,DET,Detroit Pistons,22001069,2021-05-16T00:00:00,DET vs. MIA,L,27.7,121.7,128.6,128.6,123.5,124.1,124.1,-1.8,4.4,4.4,0.292,3.5,41.2,0.0,0.083,0.04,11.8,11.8,0.625,0.625,0.159,0.153,101.75,98.77,82.31,98.77,0.1,56,5,8,5.0,8.0,0.625,1,11623,11623,11623,8351,5559,3291,3291,17747,17894,17894,11957,9592,9592,3147,1744,1419,11150,15066,17523,15144,15229,7026,8250,13761,14803,10881,14998,14999,10257,6152,9686,6152,9686,4319,1,27:42,2020,2021
2020-21,1629076,Tyler Cook,Tyler,1610612765,DET,Detroit Pistons,22001069,2021-05-16T00:00:00,DET vs. MIA,L,35.2,112.8,120.5,120.5,126.4,126.0,126.0,-13.6,-5.5,-5.5,0.034,0.0,11.1,0.056,0.226,0.134,0.0,0.0,0.75,0.75,0.098,0.094,102.99,99.69,83.07,99.69,0.111,73,6,8,6.0,8.0,0.75,1,11623,11623,11623,2790,9551,6185,6185,18673,18554,18554,15941,13310,13309,16709,11715,13295,6043,3956,4674,1,1,3445,4095,19769,20184,9113,13680,13680,9001,4526,9686,4526,9686,1826,1,35:09,2020,2021
2020-21,202709,Cory Joseph,Cory,1610612765,DET,Detroit Pistons,22001069,2021-05-16T00:00:00,DET vs. MIA,L,30.8,102.6,109.8,109.8,119.6,123.0,123.0,-16.9,-13.1,-13.1,0.263,2.5,23.8,0.031,0.125,0.071,9.5,9.5,0.5,0.5,0.232,0.228,99.79,95.12,79.26,95.12,0.094,61,6,14,6.0,14.0,0.429,1,11623,11623,11623,5977,14534,11165,11165,16203,17467,17467,16932,15824,15824,3846,3052,6342,9476,10884,12311,13337,13397,10646,13141,6099,6997,13736,19403,19403,10961,4526,3568,4526,3568,11933,1,30:47,2020,2021
2020-21,1630165,Killian Hayes,Killian,1610612765,DET,Detroit Pistons,22001069,2021-05-16T00:00:00,DET vs. MIA,L,30.9,97.7,106.2,106.2,122.2,121.9,121.9,-24.4,-15.7,-15.7,0.19,1.33,26.7,0.0,0.0,0.0,20.0,20.2,0.571,0.635,0.151,0.148,104.42,100.19,83.5,100.19,0.022,65,3,7,3.0,7.0,0.429,1,11623,11623,11623,5895,16717,12936,12936,17247,17053,17053,18660,16548,16548,6513,6412,4914,11150,19725,20503,19585,20043,9007,7997,14645,15406,7258,12903,12903,18514,10694,11165,10694,11165,11933,1,30:54,2020,2021
2020-21,1628367,Josh Jackson,Josh,1610612765,DET,Detroit Pistons,22001069,2021-05-16T00:00:00,DET vs. MIA,L,24.2,106.2,110.6,110.6,122.1,124.5,124.5,-15.9,-13.9,-13.9,0.2,1.5,13.6,0.038,0.095,0.064,9.1,9.0,0.467,0.494,0.365,0.363,98.31,95.4,79.5,95.4,0.07,47,6,15,6.0,15.0,0.4,1,11623,11623,11623,11058,12852,10762,10762,17214,18008,18008,16652,16023,16023,5900,5729,12013,8226,13971,13638,12713,12855,13480,14416,488,674,15735,19138,19138,13814,4526,2946,4526,2946,12966,1,24:09,2020,2021
2020-21,1630180,Saddiq Bey,Saddiq,1610612765,DET,Detroit Pistons,22001069,2021-05-16T00:00:00,DET vs. MIA,L,36.6,96.3,105.3,105.3,122.3,122.4,122.4,-26.0,-17.0,-17.0,0.182,2.0,14.8,0.026,0.138,0.075,7.4,6.8,0.429,0.474,0.274,0.293,103.75,99.11,82.59,99.11,0.083,75,7,21,7.0,21.0,0.333,1,11623,11623,11623,1858,17263,13328,13328,17307,17249,17249,19000,16946,16946,6847,3550,11158,10461,9878,11869,11441,11036,14492,14775,3147,2593,8099,14547,14547,12340,3206,691,3206,691,15094,1,36:34,2020,2021
2020-21,1626143,Jahlil Okafor,Jahlil,1610612765,DET,Detroit Pistons,22001069,2021-05-16T00:00:00,DET vs. MIA,L,24.3,95.4,97.9,97.9,112.8,117.0,117.0,-17.4,-19.1,-19.1,0.0,0.0,0.0,0.042,0.222,0.119,16.7,15.5,0.6,0.643,0.111,0.123,96.9,93.89,78.24,93.89,0.065,48,3,5,3.0,5.0,0.6,1,11623,11623,11623,10959,17583,16732,16732,13063,14967,14967,17038,17455,17455,16819,11715,16819,7768,4029,6047,18107,17842,7872,7658,18608,17953,17514,20465,20465,14395,10694,14368,10694,14368,4810,1,24:17,2020,2021
2020-21,1628977,Hamidou Diallo,Hamidou,1610612765,DET,Detroit Pistons,22001069,2021-05-16T00:00:00,DET vs. MIA,L,30.5,87.1,96.8,96.8,120.1,119.4,119.4,-33.0,-22.5,-22.5,0.118,0.5,11.8,0.03,0.167,0.088,23.5,22.3,0.563,0.627,0.211,0.219,103.7,98.47,82.06,98.47,0.057,63,4,8,4.0,8.0,0.5,1,11623,11623,11623,6214,19865,17135,17135,16465,15992,15992,20114,18220,18220,10626,10215,13091,9661,7229,9792,20752,20571,9382,8229,7993,7851,8160,15400,15400,15332,8251,9686,8251,9686,7582,1,30:28,2020,2021
2020-21,1630180,Saddiq Bey,Saddiq,1610612765,DET,Detroit Pistons,22001054,2021-05-14T00:00:00,DET vs. DEN,L,40.0,93.4,95.0,95.0,112.0,112.3,112.3,-18.5,-17.3,-17.3,0.04,1.0,5.3,0.0,0.108,0.048,5.3,5.1,0.333,0.397,0.202,0.211,97.71,96.72,80.6,96.72,0.036,80,4,15,4.0,15.0,0.267,1,11623,11623,11623,480,18249,17714,17714,12627,12706,12706,17327,17037,17037,16437,6835,16519,11150,12777,16311,9709,9700,16814,16867,8907,8607,16566,17709,17709,17326,8251,2946,8251,2946,17674,1,39:57,2020,2021
2020-21,1629076,Tyler Cook,Tyler,1610612765,DET,Detroit Pistons,22001054,2021-05-14T00:00:00,DET vs. DEN,L,34.4,88.4,89.7,89.7,107.3,108.8,108.8,-19.0,-19.1,-19.1,0.067,0.33,7.1,0.075,0.059,0.068,21.4,21.8,0.875,0.871,0.171,0.17,96.28,94.88,79.07,94.88,0.119,68,7,8,7.0,8.0,0.875,1,11623,11623,11623,3315,19560,19203,19203,10263,10892,10892,17432,17457,17457,14289,11241,15726,4445,17381,13063,20280,20417,1974,2128,12307,13031,18169,19658,19658,8084,3206,9686,3206,9686,1164,1,34:24,2020,2021
