GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,203085,Austin Rivers,Austin,1610612746,LAC,23.0,25,17,8,0.68,1.6,0.0,0.1,0.0,0.2,0.6,0.5,0.1,0.7,0.0,0.0,0.3,0.1,0.9,151,88,204,59,331,234,210,175,258,156,116,110,380,200,263,230,303,327
Players,201933,Blake Griffin,Blake,1610612746,LAC,27.0,20,12,8,0.6,3.7,0.2,0.3,0.1,1.3,1.1,1.6,0.6,2.8,0.1,0.1,0.8,0.5,4.6,196,144,204,103,79,122,72,122,15,306,408,279,96,154,344,414,90,34
Players,203912,C.J. Wilcox,C.J.,1610612746,LAC,25.0,2,1,1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,374,362,31,188,384,234,237,175,303,1,1,1,401,200,1,339,326,261
Players,101108,Chris Paul,Chris,1610612746,LAC,31.0,35,22,13,0.629,3.9,0.3,0.1,0.0,0.7,0.9,1.3,0.5,2.9,0.0,0.1,0.6,0.7,4.9,70,25,281,94,50,47,203,175,79,274,374,237,79,200,296,405,44,29
Players,202332,Cole Aldrich,Cole,1610612746,LAC,27.0,3,1,2,0.333,5.4,1.3,0.7,0.0,3.3,2.0,0.7,0.7,2.7,1.0,0.0,1.0,0.3,11.0,357,362,75,330,6,1,11,175,1,423,172,306,116,1,1,423,128,1
Players,201599,DeAndre Jordan,DeAndre,1610612746,LAC,27.0,37,24,13,0.649,3.7,0.2,0.3,0.0,0.9,0.8,1.2,0.4,2.5,0.4,0.0,0.5,1.0,4.6,51,14,281,81,85,98,64,175,49,251,352,194,134,10,1,323,10,33
Players,200755,JJ Redick,JJ,1610612746,LAC,32.0,34,22,12,0.647,3.7,0.3,0.1,0.1,0.1,0.8,1.1,0.4,2.6,0.0,0.0,0.4,0.6,2.8,76,25,264,83,87,56,224,133,299,239,323,179,130,200,243,264,49,122
Players,2037,Jamal Crawford,Jamal,1610612746,LAC,36.0,39,23,16,0.59,3.0,0.2,0.2,0.0,0.3,0.8,0.9,0.3,1.9,0.0,0.1,0.2,0.4,2.0,32,19,324,113,185,106,155,175,220,246,256,153,245,200,288,110,103,207
Players,201965,Jeff Ayres,Jeff,1610612746,LAC,29.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,362,1,1,432,234,237,175,303,1,1,1,401,200,1,1,326,400
Players,201145,Jeff Green,Jeff,1610612746,LAC,29.0,32,21,11,0.656,3.3,0.3,0.2,0.1,0.5,0.9,0.7,0.4,2.2,0.1,0.1,0.2,0.2,3.2,94,33,251,78,139,87,113,106,117,270,169,211,185,67,368,119,245,90
Players,201601,Luc Mbah a Moute,Luc,1610612746,LAC,29.0,30,20,10,0.667,1.2,0.1,0.0,0.0,0.0,0.2,0.3,0.1,1.0,0.0,0.0,0.2,0.1,0.6,107,45,238,61,369,215,237,175,303,84,93,109,343,179,1,125,290,362
Players,203143,Pablo Prigioni,Pablo,1610612746,LAC,39.0,4,2,2,0.5,2.2,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.3,0.3,0.0,0.7,339,326,75,188,277,234,237,175,303,129,1,238,343,200,418,162,326,353
Players,1718,Paul Pierce,Paul,1610612746,LAC,38.0,21,14,7,0.667,2.4,0.1,0.0,0.0,0.1,0.6,0.6,0.3,1.6,0.0,0.0,0.1,0.1,1.0,188,119,188,61,251,160,237,175,287,181,155,143,276,157,280,81,251,325
Players,202325,Wesley Johnson,Wesley,1610612746,LAC,28.0,25,15,10,0.6,2.0,0.0,0.0,0.1,0.1,0.4,0.5,0.2,1.2,0.2,0.0,0.3,0.1,1.7,151,109,238,103,289,234,237,140,293,120,116,134,328,36,1,195,274,231
