GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,202687,Bismack Biyombo,Bismack,1610612761,TOR,23.0,35,25,10,0.714,62.66,0.8,3.1,0.8,3.1,10.0,8.4,3.8,27.6,1.5,0.8,9.2,3.1,30.3,70,11,238,53,169,228,129,165,258,140,91,118,350,98,281,349,252,261
Players,203998,Bruno Caboclo,Bruno,1610612761,TOR,20.0,1,1,0,1.0,1.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,362,1,1,400,234,237,175,303,1,1,1,401,200,1,1,326,400
Players,202709,Cory Joseph,Cory,1610612761,TOR,24.0,44,25,19,0.568,124.14833333333333,0.8,0.0,2.3,3.9,13.1,8.9,10.1,33.3,0.8,0.8,5.8,2.7,23.9,12,11,379,133,63,227,237,93,240,210,94,300,289,152,282,234,266,315
Players,201942,DeMar DeRozan,DeMar,1610612761,TOR,26.0,47,30,17,0.638,160.36,5.1,3.0,0.0,15.0,9.0,10.8,8.7,31.1,0.0,3.0,3.9,12.0,58.2,5,2,341,87,19,61,131,175,38,126,132,256,319,200,405,126,30,58
Players,201960,DeMarre Carroll,DeMarre,1610612761,TOR,29.0,15,7,8,0.467,42.75666666666667,0.0,2.2,0.0,0.0,21.3,11.2,10.1,42.7,1.1,0.0,9.0,4.5,27.6,233,215,204,244,208,234,167,175,303,372,146,302,109,125,1,345,185,282
Players,1626153,Delon Wright,Delon,1610612761,TOR,24.0,2,1,1,0.5,2.75,0.0,0.0,34.9,34.9,34.9,0.0,0.0,34.9,17.5,0.0,0.0,17.5,122.2,374,362,31,188,387,234,237,2,7,415,1,1,252,1,1,1,7,3
Players,201949,James Johnson,James,1610612761,TOR,29.0,6,2,4,0.333,7.406666666666666,0.0,0.0,0.0,13.0,0.0,45.4,0.0,64.8,13.0,6.5,6.5,6.5,95.3,312,326,127,330,351,234,237,175,57,1,430,1,25,3,427,276,115,8
Players,201574,Jason Thompson,Jason,1610612761,TOR,29.0,3,2,1,0.667,5.095,0.0,0.0,0.0,0.0,0.0,28.3,0.0,18.8,0.0,0.0,0.0,9.4,33.9,357,326,31,61,365,234,237,175,303,1,411,1,388,200,1,1,51,230
Players,202685,Jonas Valančiūnas,Jonas,1610612761,TOR,24.0,31,19,12,0.613,84.76333333333334,1.7,11.9,0.6,12.5,10.2,10.2,8.5,37.4,2.8,0.6,5.1,8.5,61.0,100,64,264,98,127,191,12,170,62,144,115,242,193,45,259,194,67,46
Players,200768,Kyle Lowry,Kyle,1610612761,TOR,30.0,47,31,16,0.66,162.285,2.7,1.5,3.5,10.1,9.5,10.6,8.6,30.8,0.3,2.4,11.2,10.4,52.3,5,1,324,76,17,146,199,55,94,135,128,250,323,194,388,386,40,88
Players,203512,Lucas Nogueira,Lucas,1610612761,TOR,23.0,4,2,2,0.5,7.113333333333333,0.0,0.0,0.0,13.5,0.0,20.2,13.5,0.0,0.0,0.0,6.7,0.0,29.7,339,326,75,188,353,234,237,175,53,1,372,370,401,200,1,290,326,269
Players,2449,Luis Scola,Luis,1610612761,TOR,36.0,18,8,10,0.444,18.156666666666663,0.0,15.9,0.0,10.6,7.9,5.3,18.5,26.4,0.0,5.3,13.2,5.3,56.6,211,195,238,258,290,234,6,175,86,103,75,405,358,200,422,404,147,65
Players,1626181,Norman Powell,Norman,1610612761,TOR,23.0,6,3,3,0.5,9.085,0.0,0.0,0.0,0.0,10.6,26.4,0.0,21.1,0.0,0.0,15.9,0.0,7.4,312,293,109,188,334,234,237,175,303,155,404,1,384,200,1,414,326,393
Players,202335,Patrick Patterson,Patrick,1610612761,TOR,27.0,35,23,12,0.657,101.34666666666666,1.9,1.4,1.4,1.9,7.1,10.9,9.0,26.5,0.5,0.0,5.7,0.5,26.9,70,19,264,77,101,181,205,130,285,90,137,263,357,179,1,226,325,286
Players,203082,Terrence Ross,Terrence,1610612761,TOR,25.0,21,14,7,0.667,41.57333333333333,4.6,2.3,0.0,4.6,2.3,3.5,4.6,25.4,2.3,1.2,3.5,4.6,36.9,188,119,188,61,211,68,165,175,216,73,69,129,367,66,317,112,180,198
