season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2021-22,1610612764,WAS,Washington Wizards,22101217,2022-04-10,WAS @ CHA,L,48.0,42,94,0.447,8,23,0.348,16,26,0.615,17,26,43,25,11.0,12,3,9,16,20,108,-16.0,1,1231,1231,1231,117,862,427,1448,2112,2383,1256,1243,629,2302,107,2294,1333,1024,478,129,1631,2291,376,994,1385,2116,1,2021,2022,False,CHA,WAS,APR
2021-22,1610612764,WAS,Washington Wizards,22101204,2022-04-08,WAS vs. NYK,L,48.0,35,69,0.507,9,28,0.321,13,17,0.765,2,35,37,21,22.0,5,5,3,19,19,92,-22.0,1,1231,1231,1231,117,2048,2454,517,1924,2085,1583,1747,1782,1356,2447,951,2117,1782,2393,1895,825,419,960,1229,2269,2277,1,2021,2022,True,WAS,NYK,APR
2021-22,1610612764,WAS,Washington Wizards,22101192,2022-04-06,WAS @ ATL,L,48.0,42,86,0.488,10,35,0.286,9,11,0.818,6,38,44,26,14.0,4,4,1,17,13,103,-15.0,1,1231,1231,1231,117,862,1400,784,1695,1150,1954,2239,2318,848,2077,499,1190,830,1226,2166,1206,37,544,2324,1747,2060,1,2021,2022,False,ATL,WAS,APR
2021-22,1610612764,WAS,Washington Wizards,22101184,2022-04-05,WAS @ MIN,W,48.0,56,101,0.554,13,30,0.433,7,14,0.5,9,43,52,38,10.0,4,4,3,25,16,132,18.0,1,1,1,1,117,7,81,115,905,1865,399,2365,2118,2436,1388,104,276,18,301,2166,1206,419,2188,1918,115,258,1,2021,2022,False,MIN,WAS,APR
2021-22,1610612764,WAS,Washington Wizards,22101166,2022-04-03,WAS @ BOS,L,48.0,38,82,0.463,8,21,0.381,18,20,0.9,7,25,32,21,12.0,4,2,5,14,20,102,-42.0,1,1231,1231,1231,117,1603,1938,1188,2112,2425,860,928,1363,264,1851,2348,2390,1782,697,2166,2043,1256,138,994,1815,2448,1,2021,2022,False,BOS,WAS,APR
2021-22,1610612764,WAS,Washington Wizards,22101152,2022-04-01,WAS vs. DAL,W,48.0,49,90,0.544,17,33,0.515,20,22,0.909,8,37,45,33,9.0,7,4,3,19,16,135,32.0,1,1,1,1,117,119,851,168,223,1454,72,654,1079,218,1616,637,1039,124,167,1188,1206,419,960,1918,67,43,1,2021,2022,True,WAS,DAL,APR
2021-22,1610612764,WAS,Washington Wizards,22101138,2022-03-30,WAS vs. ORL,W,48.0,47,92,0.511,13,36,0.361,20,26,0.769,12,39,51,35,12.0,5,8,5,15,23,127,17.0,1,1,1,1,117,244,608,509,905,1006,1087,654,629,1306,655,396,349,56,697,1895,171,1256,234,413,229,295,1,2021,2022,True,WAS,ORL,MAR
2021-22,1610612764,WAS,Washington Wizards,22101132,2022-03-29,WAS vs. CHI,L,48.0,38,79,0.481,6,26,0.231,12,17,0.706,7,30,37,25,14.0,6,7,1,17,14,94,-13.0,1,1231,1231,1231,117,1603,2229,901,2349,2234,2294,1908,1782,1851,1851,1838,2117,1024,1226,1551,323,37,544,2228,2210,1971,1,2021,2022,True,WAS,CHI,MAR
2021-22,1610612764,WAS,Washington Wizards,22101117,2022-03-27,WAS vs. GSW,W,48.0,44,84,0.524,16,28,0.571,19,22,0.864,5,37,42,33,12.0,5,8,2,24,24,123,8.0,1,1,1,1,117,555,1690,335,348,2085,11,793,1079,485,2239,637,1479,124,697,1895,171,179,2049,274,376,719,1,2021,2022,True,WAS,GSW,MAR
2021-22,1610612764,WAS,Washington Wizards,22101101,2022-03-25,WAS @ DET,W,48.0,36,83,0.434,9,30,0.3,19,21,0.905,5,40,45,23,17.0,6,7,8,15,20,100,3.0,1,1,1,1,117,1902,1815,1666,1924,1865,1803,793,1217,242,2239,305,1039,1407,1899,1551,323,2139,234,994,1935,1064,1,2021,2022,False,DET,WAS,MAR
2021-22,1610612764,WAS,Washington Wizards,22101097,2022-03-24,WAS @ MIL,L,48.0,43,92,0.467,11,38,0.289,5,9,0.556,12,29,41,25,11.0,9,1,2,17,17,102,-12.0,1,1231,1231,1231,117,688,608,1122,1427,741,1930,2432,2391,2400,655,1984,1625,1024,478,592,2283,179,544,1738,1815,1912,1,2021,2022,False,MIL,WAS,MAR
2021-22,1610612764,WAS,Washington Wizards,22101077,2022-03-21,WAS @ HOU,L,48.0,35,85,0.412,6,29,0.207,21,24,0.875,10,37,47,24,11.0,7,6,8,15,22,97,-18.0,1,1231,1231,1231,117,2048,1554,1990,2349,1990,2376,518,824,392,1109,637,762,1207,478,1188,532,2139,234,570,2084,2167,1,2021,2022,False,HOU,WAS,MAR
2021-22,1610612764,WAS,Washington Wizards,22101061,2022-03-19,WAS vs. LAL,W,48.0,44,85,0.518,13,31,0.419,26,31,0.839,7,29,36,30,8.0,10,1,1,13,23,127,8.0,1,1,1,1,117,555,1554,406,905,1737,505,122,208,694,1851,1984,2206,304,86,380,2283,37,83,413,229,719,1,2021,2022,True,WAS,LAL,MAR
2021-22,1610612764,WAS,Washington Wizards,22101050,2022-03-18,WAS @ NYK,L,48.0,34,79,0.43,13,34,0.382,16,21,0.762,3,35,38,19,13.0,2,6,3,27,20,97,-3.0,1,1231,1231,1231,117,2178,2229,1715,905,1289,839,1243,1217,1391,2417,951,2008,2089,949,2414,532,419,2354,994,2084,1321,1,2021,2022,False,NYK,WAS,MAR
2021-22,1610612764,WAS,Washington Wizards,22101035,2022-03-16,WAS vs. DEN,L,48.0,41,87,0.471,5,23,0.217,22,31,0.71,13,35,48,26,11.0,7,8,3,18,25,109,-18.0,1,1231,1231,1231,117,1057,1278,1053,2422,2383,2352,405,208,1826,481,951,642,830,478,1188,171,419,724,172,1309,2167,1,2021,2022,True,WAS,DEN,MAR
2021-22,1610612764,WAS,Washington Wizards,22101025,2022-03-14,WAS @ GSW,L,48.0,42,82,0.512,10,26,0.385,18,23,0.783,5,30,35,28,12.0,7,1,4,18,21,112,-14.0,1,1231,1231,1231,117,862,1938,464,1695,2234,811,928,952,1187,2239,1838,2270,523,697,1188,2283,831,724,761,1081,2022,1,2021,2022,False,GSW,WAS,MAR
2021-22,1610612764,WAS,Washington Wizards,22101011,2022-03-12,WAS @ POR,L,48.0,39,83,0.47,14,34,0.412,26,27,0.963,9,26,35,26,15.0,7,8,3,16,21,118,-9.0,1,1231,1231,1231,117,1426,1815,1083,686,1289,571,122,521,56,1388,2294,2270,830,1475,1188,171,419,376,761,638,1743,1,2021,2022,False,POR,WAS,MAR
2021-22,1610612764,WAS,Washington Wizards,22101004,2022-03-11,WAS @ LAL,L,48.0,39,85,0.459,9,27,0.333,22,33,0.667,14,33,47,21,11.0,6,6,3,18,25,109,-13.0,1,1231,1231,1231,117,1426,1554,1256,1924,2164,1386,405,133,2068,348,1307,762,1782,478,1551,532,419,724,172,1309,1971,1,2021,2022,False,LAL,WAS,MAR
