group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,202329,Al-Farouq Aminu,,1610612757,POR,27.0,31,17,14,0.548,49.2,1.7,0.8,0.8,1.7,11.6,15.4,7.5,40.7,1.2,0.4,3.7,1.7,31.2,87,70,319,163,99,188,229,159,288,205,318,277,167,124,257,152,310,258
,203468,CJ McCollum,,1610612757,POR,26.0,45,25,20,0.556,46.9,2.1,1.9,1.6,10.7,11.2,14.4,6.9,40.0,0.5,2.7,4.8,6.4,46.6,8,9,415,151,175,158,171,122,90,192,295,252,176,203,414,217,117,108
,1628403,Caleb Swanigan,,1610612757,POR,21.0,2,1,1,0.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,30.0,380,354,27,198,427,233,236,179,300,1,1,1,45,228,1,1,332,273
,203081,Damian Lillard,,1610612757,POR,27.0,39,21,18,0.538,47.7,4.7,5.0,1.3,15.0,12.5,14.4,5.6,40.1,0.3,3.1,3.8,9.7,60.7,34,33,386,171,150,59,54,135,40,231,297,204,175,224,422,153,37,38
,202334,Ed Davis,,1610612757,POR,29.0,17,9,8,0.529,51.5,0.0,1.5,0.0,3.1,12.3,29.2,4.6,43.1,3.1,0.0,6.2,4.6,30.9,224,182,212,177,50,233,193,179,253,221,434,170,124,53,1,289,177,262
,202323,Evan Turner,,1610612757,POR,29.0,32,16,16,0.5,44.7,2.3,1.9,0.0,0.9,13.9,9.7,8.8,47.2,0.5,0.0,8.8,3.7,17.3,76,84,360,198,266,148,172,179,296,269,169,314,77,210,1,381,212,365
,1627834,Georgios Papagiannis,,1610612757,POR,20.0,1,0,1,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407,404,27,404,9,233,236,179,300,1,1,1,403,228,1,1,332,403
,1627774,Jake Layman,,1610612757,POR,24.0,1,0,1,0.0,28.1,66.7,0.0,66.7,66.7,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,66.7,407,404,27,404,423,1,236,1,2,1,1,1,16,228,1,1,332,24
,203994,Jusuf Nurkić,,1610612757,POR,23.0,34,20,14,0.588,48.1,2.5,2.9,0.7,11.5,9.7,14.7,5.4,38.1,2.9,2.2,5.8,8.3,48.3,61,41,319,117,134,141,123,166,74,155,304,193,211,57,397,267,64,95
,203090,Maurice Harkless,,1610612757,POR,25.0,21,12,9,0.571,46.8,3.7,2.7,0.0,7.5,10.7,12.3,8.0,29.9,1.1,0.0,1.6,2.1,27.0,182,133,236,134,178,87,136,179,136,179,228,293,327,142,1,82,281,298
,203086,Meyers Leonard,,1610612757,POR,26.0,3,0,3,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,360,404,114,404,434,233,236,179,300,1,1,449,403,228,1,1,332,403
,1626192,Pat Connaughton,,1610612757,POR,25.0,23,11,12,0.478,29.1,0.0,0.0,0.0,3.6,10.9,9.1,14.5,50.9,0.0,3.6,7.3,5.5,33.1,165,152,290,249,422,233,236,179,238,184,150,403,44,228,431,343,147,230
,203894,Shabazz Napier,,1610612757,POR,26.0,21,11,10,0.524,43.9,2.0,2.0,2.0,6.1,2.0,19.2,4.0,38.4,1.0,0.0,3.0,6.1,34.5,182,152,254,183,293,164,166,97,169,83,383,152,205,148,1,119,122,219
,1627735,Wade Baldwin IV,,1610612757,POR,22.0,2,0,2,0.0,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,380,404,75,404,283,233,236,179,300,1,1,1,45,228,1,1,332,403
,1628380,Zach Collins,,1610612757,POR,20.0,3,2,1,0.667,40.5,0.0,0.0,0.0,0.0,10.0,15.0,0.0,30.0,15.0,0.0,10.0,0.0,55.0,360,329,27,57,368,233,236,179,300,160,308,1,323,4,1,391,332,63
