season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22016,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.771,79,0.068,0.667,0.23,0.187,0.293,0.041,0.0,0.309,0.0030499999999999998,123,82,15,64,49
22016,202691,Klay Thompson,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.981,78,0.038,1.033,0.69,0.213,0.361,0.066,0.05,0.492,0.00724,61,63,20,29,9
22016,201142,Kevin Durant,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.829,62,0.048,0.714,0.44,0.254,0.46,0.0,0.0,0.365,0.005,63,45,8,18,10
22016,2738,Andre Iguodala,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.771,76,0.092,0.667,0.46,0.229,0.5,0.042,0.0,0.354,0.00538,48,32,6,13,7
22016,203110,Draymond Green,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.084,76,0.106,0.202,0.09,0.121,0.768,0.0,0.0,0.111,0.00136,99,20,1,11,10
22016,2733,Shaun Livingston,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.482,76,0.093,0.486,0.45,0.162,0.568,0.054,0.03,0.243,0.005,37,18,5,11,6
22016,203546,Ian Clark,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.391,77,0.058,0.433,0.3,0.133,0.533,0.0,0.0,0.233,0.004,30,13,3,10,7
22016,2585,Zaza Pachulia,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.1,70,0.109,0.224,0.38,0.061,0.776,0.0,0.0,0.122,0.00375,49,11,3,8,5
22016,1627775,Patrick McCaw,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.424,71,0.044,0.462,1.0,0.077,0.769,0.0,0.0,0.231,0.01,13,6,2,2,0
22016,2440,Matt Barnes,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.424,20,0.104,0.462,0.4,0.077,0.538,0.0,0.0,0.231,0.005,13,6,2,5,3
22016,2561,David West,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.005,68,0.096,0.088,0.0,0.088,0.794,0.029,0.0,0.088,0.0,34,3,0,4,4
