season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22015,203944,Julius Randle,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.494,81,0.087,1.2,0.569,0.232,0.063,0.211,0.053,0.6,0.569,95,114,41,72,31
22015,101138,Brandon Bass,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.89,66,0.177,1.474,0.698,0.211,0.026,0.197,0.066,0.724,0.698,76,112,44,63,19
22015,203903,Jordan Clarkson,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.571,79,0.054,1.239,0.639,0.085,0.07,0.085,0.014,0.62,0.639,71,88,39,61,22
22015,1626204,Larry Nance Jr.,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.395,63,0.198,1.155,0.623,0.085,0.07,0.085,0.014,0.592,0.623,71,82,38,61,23
22015,201579,Roy Hibbert,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.467,81,0.118,1.185,0.565,0.246,0.046,0.262,0.015,0.6,0.565,65,77,26,46,20
22015,1626156,D'Angelo Russell,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.796,80,0.039,1.396,0.718,0.125,0.083,0.125,0.021,0.688,0.718,48,67,28,39,11
22015,204028,Tarik Black,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.804,40,0.168,1.4,0.85,0.16,0.04,0.16,0.0,0.72,0.85,25,35,17,20,3
22015,977,Kobe Bryant,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.102,66,0.018,0.958,0.45,0.125,0.083,0.125,0.042,0.458,0.45,24,23,9,20,11
22015,101150,Lou Williams,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.718,67,0.015,1.333,0.714,0.0,0.067,0.0,0.0,0.667,0.714,15,20,10,14,4
22015,203527,Ryan Kelly,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.804,36,0.052,1.4,0.625,0.3,0.0,0.2,0.1,0.7,0.625,10,14,5,8,3
22015,1626273,Marcelo Huertas,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.621,53,0.034,1.273,0.857,0.091,0.273,0.091,0.0,0.636,0.857,11,14,6,7,1
22015,203135,Robert Sacre,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.011,25,0.142,0.733,0.364,0.133,0.133,0.133,0.0,0.4,0.364,15,11,4,11,7
