season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away,MON
2021-22,1610612738,BOS,Boston Celtics,42100406,2022-06-16,BOS vs. GSW,L,48.0,0.65,0.35,0.511,0.089,0.367,0.133,0.122,0.3,0.422,0.739,0.261,0.909,0.091,0.794,0.206,0,0,0,0,3,30,145,71,76,67,51,141,5,60,5,170,37,135,4,171,1,2021,2022,True,BOS,GSW,JUN
2021-22,1610612738,BOS,Boston Celtics,42100405,2022-06-13,BOS @ GSW,L,48.0,0.573,0.427,0.426,0.043,0.351,0.085,0.223,0.096,0.383,0.5,0.5,0.727,0.273,0.581,0.419,0,0,0,0,3,103,72,131,137,82,115,27,141,97,82,82,133,38,104,70,1,2021,2022,False,GSW,BOS,JUN
2021-22,1610612738,BOS,Boston Celtics,42100404,2022-06-10,BOS vs. GSW,L,48.0,0.553,0.447,0.392,0.062,0.464,0.144,0.144,0.175,0.33,0.421,0.579,0.933,0.067,0.647,0.353,0,0,0,0,3,117,58,146,110,22,42,112,60,138,123,50,27,147,54,121,1,2021,2022,True,BOS,GSW,JUN
2021-22,1610612738,BOS,Boston Celtics,42100403,2022-06-08,BOS vs. GSW,W,48.0,0.607,0.393,0.517,0.069,0.336,0.034,0.147,0.147,0.448,0.567,0.433,0.846,0.154,0.651,0.349,0,0,0,0,3,73,100,66,102,93,166,110,91,49,56,118,67,99,50,122,1,2021,2022,True,BOS,GSW,JUN
2021-22,1610612738,BOS,Boston Celtics,42100402,2022-06-05,BOS @ GSW,L,48.0,0.538,0.463,0.341,0.068,0.511,0.148,0.148,0.17,0.273,0.8,0.2,0.8,0.2,0.8,0.2,0,0,0,0,3,131,44,164,105,14,37,108,68,165,2,173,91,79,2,172,1,2021,2022,False,GSW,BOS,JUN
2021-22,1610612738,BOS,Boston Celtics,42100401,2022-06-02,BOS @ GSW,W,48.0,0.518,0.482,0.367,0.083,0.525,0.1,0.108,0.175,0.283,0.591,0.409,0.952,0.048,0.767,0.233,0,0,0,0,3,142,33,155,80,10,93,151,62,162,44,131,22,153,8,165,1,2021,2022,False,GSW,BOS,JUN
2021-22,1610612738,BOS,Boston Celtics,42100307,2022-05-29,BOS @ MIA,W,48.0,0.624,0.376,0.48,0.02,0.33,0.2,0.19,0.14,0.46,0.5,0.5,0.909,0.091,0.629,0.371,0,0,0,0,3,53,120,96,163,97,9,54,99,43,82,82,37,135,63,111,1,2021,2022,False,MIA,BOS,MAY
2021-22,1610612738,BOS,Boston Celtics,42100306,2022-05-27,BOS vs. MIA,L,48.0,0.542,0.458,0.408,0.039,0.32,0.136,0.272,0.223,0.369,0.667,0.333,0.727,0.273,0.688,0.313,0,0,0,0,3,128,47,141,144,105,48,6,20,113,14,155,133,38,34,140,1,2021,2022,True,BOS,MIA,MAY
2021-22,1610612738,BOS,Boston Celtics,42100305,2022-05-25,BOS @ MIA,W,48.0,0.535,0.465,0.495,0.108,0.323,0.14,0.183,0.151,0.387,0.609,0.391,1.0,0.0,0.727,0.273,0,0,0,0,3,134,41,83,52,103,44,60,86,90,36,139,1,154,19,156,1,2021,2022,False,MIA,BOS,MAY
2021-22,1610612738,BOS,Boston Celtics,42100304,2022-05-23,BOS vs. MIA,W,48.0,0.564,0.436,0.451,0.078,0.235,0.088,0.314,0.127,0.373,0.565,0.435,1.0,0.0,0.677,0.323,0,0,0,0,3,112,63,114,84,148,111,1,109,108,58,116,1,154,39,135,1,2021,2022,True,BOS,MIA,MAY
2021-22,1610612738,BOS,Boston Celtics,42100303,2022-05-21,BOS vs. MIA,L,48.0,0.543,0.457,0.427,0.097,0.35,0.078,0.223,0.087,0.33,0.455,0.545,0.917,0.083,0.618,0.382,0,0,0,0,3,127,48,130,64,84,125,28,149,137,114,61,33,139,73,101,1,2021,2022,True,BOS,MIA,MAY
2021-22,1610612738,BOS,Boston Celtics,42100302,2022-05-19,BOS @ MIA,W,48.0,0.524,0.476,0.362,0.126,0.472,0.094,0.165,0.157,0.236,0.478,0.522,0.85,0.15,0.651,0.349,0,0,0,0,3,137,37,159,37,17,100,79,81,172,99,76,65,109,50,122,1,2021,2022,False,MIA,BOS,MAY
2021-22,1610612738,BOS,Boston Celtics,42100301,2022-05-17,BOS @ MIA,L,48.0,0.57,0.43,0.467,0.019,0.308,0.178,0.224,0.159,0.449,0.68,0.32,0.455,0.545,0.611,0.389,0,0,0,0,3,107,67,103,166,110,19,25,78,48,13,162,172,3,78,94,1,2021,2022,False,MIA,BOS,MAY
2021-22,1610612738,BOS,Boston Celtics,42100217,2022-05-15,BOS vs. MIL,W,48.0,0.375,0.625,0.275,0.037,0.606,0.073,0.119,0.101,0.239,0.6,0.4,0.909,0.091,0.784,0.216,0,0,0,0,3,174,1,172,147,2,131,143,134,171,38,135,37,135,6,169,1,2021,2022,True,BOS,MIL,MAY
2021-22,1610612738,BOS,Boston Celtics,42100216,2022-05-13,BOS @ MIL,W,48.0,0.506,0.494,0.389,0.074,0.472,0.056,0.139,0.074,0.315,0.429,0.571,0.765,0.235,0.579,0.421,0,0,0,0,3,149,26,149,90,18,152,119,160,145,121,53,113,60,106,67,1,2021,2022,False,MIL,BOS,MAY
2021-22,1610612738,BOS,Boston Celtics,42100215,2022-05-11,BOS vs. MIL,L,48.0,0.622,0.378,0.598,0.131,0.28,0.14,0.121,0.121,0.467,0.625,0.375,0.5,0.5,0.595,0.405,0,0,0,0,3,58,114,20,33,126,43,142,114,39,28,147,167,5,90,82,1,2021,2022,True,BOS,MIL,MAY
2021-22,1610612738,BOS,Boston Celtics,42100214,2022-05-09,BOS @ MIL,W,48.0,0.56,0.44,0.483,0.069,0.362,0.138,0.155,0.095,0.414,0.5,0.5,0.786,0.214,0.595,0.405,0,0,0,0,3,114,61,93,102,71,45,97,142,69,82,82,97,72,90,82,1,2021,2022,False,MIL,BOS,MAY
2021-22,1610612738,BOS,Boston Celtics,42100213,2022-05-07,BOS @ MIL,L,48.0,0.621,0.379,0.455,0.139,0.267,0.109,0.277,0.109,0.317,0.652,0.348,0.889,0.111,0.719,0.281,0,0,0,0,3,62,113,112,29,135,77,4,125,143,22,152,48,122,21,154,1,2021,2022,False,MIL,BOS,MAY
2021-22,1610612738,BOS,Boston Celtics,42100212,2022-05-03,BOS vs. MIL,W,48.0,0.463,0.538,0.33,0.11,0.55,0.055,0.119,0.22,0.22,0.556,0.444,0.9,0.1,0.737,0.263,0,0,0,0,3,163,11,167,49,5,153,143,23,174,61,114,41,129,14,160,1,2021,2022,True,BOS,MIL,MAY
2021-22,1610612738,BOS,Boston Celtics,42100211,2022-05-01,BOS vs. MIL,L,48.0,0.405,0.595,0.225,0.0,0.607,0.09,0.169,0.067,0.225,0.5,0.5,0.889,0.111,0.75,0.25,0,0,0,0,3,172,3,174,171,1,109,72,165,173,82,82,48,122,12,163,1,2021,2022,True,BOS,MIL,MAY
2021-22,1610612738,BOS,Boston Celtics,42100114,2022-04-25,BOS @ BKN,W,48.0,0.607,0.393,0.483,0.103,0.362,0.121,0.155,0.138,0.379,0.5,0.5,0.857,0.143,0.619,0.381,0,0,0,0,3,73,100,93,59,71,67,97,100,101,82,82,57,111,71,103,1,2021,2022,False,BKN,BOS,APR
2021-22,1610612738,BOS,Boston Celtics,42100113,2022-04-23,BOS @ BKN,W,48.0,0.536,0.464,0.55,0.092,0.33,0.229,0.119,0.339,0.459,0.567,0.433,0.75,0.25,0.619,0.381,0,0,0,0,3,133,42,47,72,96,3,143,1,44,56,118,116,45,71,103,1,2021,2022,False,BKN,BOS,APR
2021-22,1610612738,BOS,Boston Celtics,42100112,2022-04-20,BOS vs. BKN,W,48.0,0.587,0.413,0.491,0.105,0.289,0.105,0.219,0.167,0.386,0.643,0.357,0.818,0.182,0.692,0.308,0,0,0,0,3,93,82,85,55,122,82,30,69,92,24,150,81,88,31,143,1,2021,2022,True,BOS,BKN,APR
