group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,1629019,Allonzo Trier,Allonzo,1610612752,NYK,24.0,3,2,1,0.667,1.8,0.0,0.0,0.0,0.7,1.3,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,364,321,28,77,317,210,223,157,90,401,1,1,390,181,1,439,319,327
Players,1626171,Bobby Portis,Bobby,1610612752,NYK,25.0,15,4,11,0.267,1.8,0.0,0.0,0.0,0.1,0.6,0.1,0.6,1.3,0.0,0.1,0.3,0.1,0.9,203,261,320,379,315,210,223,157,271,183,84,345,342,181,321,267,311,341
Players,1628422,Damyean Dotson,Damyean,1610612752,NYK,26.0,11,3,8,0.273,1.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.4,0.0,0.4,245,284,254,372,372,210,223,157,296,170,1,1,405,181,1,301,319,388
Players,1628372,Dennis Smith Jr.,Dennis,1610612752,NYK,22.0,4,2,2,0.5,1.9,0.0,0.0,0.0,0.0,0.8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.3,344,321,82,177,304,210,223,157,296,230,1,1,232,181,1,1,319,455
Players,203901,Elfrid Payton,Elfrid,1610612752,NYK,26.0,19,9,10,0.474,4.4,0.3,0.2,0.1,1.3,0.9,0.9,0.9,2.1,0.1,0.2,0.7,0.1,4.9,166,157,297,226,12,61,116,103,27,280,302,413,229,138,409,432,280,32
Players,1628373,Frank Ntilikina,Frank,1610612752,NYK,21.0,19,9,10,0.474,2.4,0.0,0.0,0.0,0.2,0.6,0.6,0.5,2.5,0.1,0.0,0.3,0.2,1.4,166,157,297,226,243,210,223,157,233,179,198,307,162,138,1,262,210,285
Players,203944,Julius Randle,Julius,1610612752,NYK,25.0,33,14,19,0.424,4.0,0.3,0.7,0.0,1.1,0.9,0.8,0.8,2.5,0.1,0.3,0.3,0.7,5.1,32,76,429,272,36,52,14,157,39,272,275,406,157,95,448,267,42,28
Players,1628443,Kadeem Allen,Kadeem,1610612752,NYK,27.0,1,1,0,1.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,414,358,1,1,336,210,223,157,296,1,1,419,419,181,1,1,319,273
Players,1628995,Kevin Knox II,Kevin,1610612752,NYK,20.0,8,3,5,0.375,1.9,0.0,0.0,0.0,0.0,1.3,0.5,0.0,1.0,0.0,0.0,0.4,0.0,0.5,285,284,180,311,311,210,223,157,296,389,151,1,357,181,1,306,319,380
Players,203090,Maurice Harkless,Maurice,1610612752,NYK,27.0,21,14,7,0.667,1.9,0.0,0.0,0.0,0.1,0.7,1.0,0.5,1.9,0.1,0.0,0.3,0.0,0.9,142,76,232,77,314,210,215,157,284,204,335,305,278,91,287,227,315,351
Players,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,22.0,22,7,15,0.318,2.9,0.2,0.1,0.1,0.9,0.8,0.7,0.6,1.3,0.4,0.2,0.5,0.1,3.1,133,198,387,355,182,121,158,110,68,253,234,344,347,10,425,352,293,115
Players,1629628,RJ Barrett,RJ,1610612752,NYK,20.0,25,10,15,0.4,3.3,0.2,0.2,0.1,0.6,0.6,0.7,0.9,2.4,0.1,0.0,0.4,0.6,2.8,105,139,387,287,114,108,97,92,116,200,221,415,180,109,273,320,71,133
Players,203493,Reggie Bullock Jr.,Reggie,1610612752,NYK,29.0,9,5,4,0.556,4.1,0.4,0.2,0.4,0.7,1.2,1.2,0.3,2.0,0.0,0.0,0.6,0.1,3.2,272,231,148,150,32,29,109,10,90,384,366,214,232,181,1,406,274,100
Players,201959,Taj Gibson,Taj,1610612752,NYK,35.0,12,7,5,0.583,2.5,0.0,0.5,0.1,0.5,0.0,0.5,0.0,2.2,0.1,0.0,0.3,0.6,2.3,232,198,180,139,242,210,28,125,126,1,151,1,220,102,1,192,64,168
Players,1629033,Theo Pinson,Theo,1610612752,NYK,24.0,1,0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414,415,28,415,449,210,223,157,296,1,1,1,419,181,1,1,319,406
Players,201961,Wayne Ellington,Wayne,1610612752,NYK,32.0,11,5,6,0.455,3.1,0.3,0.3,0.0,0.0,1.3,1.0,0.4,2.0,0.0,0.0,0.0,0.0,1.6,245,231,208,240,155,74,86,157,296,395,308,231,232,181,1,1,319,261
