player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1629019,Allonzo Trier,Allonzo,1610612752,NYK,24.0,24,2,22,0.083,290.73833333333334,15,12,29,34,110,77,78,280,4,7,29,28,230.8,385,480,270,515,391,390,395,286,395,134,130,133,138,378,170,128,352,394,NYK
1626171,Bobby Portis,Bobby,1610612752,NYK,25.0,66,21,45,0.318,1393.506666666667,92,97,43,296,502,376,321,1264,18,28,110,89,1297.6,70,235,520,426,166,159,89,232,126,371,368,314,342,189,390,343,186,158,NYK
1628422,Damyean Dotson,Damyean,1610612752,NYK,26.0,48,14,34,0.292,836.0616666666666,67,37,36,62,322,226,179,756,4,7,44,28,575.7,263,339,420,456,283,218,267,262,350,265,245,219,231,378,170,182,352,299,NYK
1628372,Dennis Smith Jr.,Dennis,1610612752,NYK,22.0,34,7,27,0.206,537.4,27,26,18,94,214,148,123,524,8,11,65,51,477.6,342,414,339,502,330,342,314,338,315,206,197,182,196,305,224,224,281,323,NYK
203901,Elfrid Payton,Elfrid,1610612752,NYK,26.0,45,17,28,0.378,1245.8833333333334,70,50,33,322,470,312,353,1114,17,45,89,77,1352.9,284,295,354,367,199,211,218,275,111,353,309,333,310,195,467,277,222,146,NYK
1628373,Frank Ntilikina,Frank,1610612752,NYK,21.0,57,19,38,0.333,1186.6733333333334,41,11,34,104,416,318,304,1038,16,14,142,70,899.2,190,264,467,396,214,299,403,271,298,314,319,303,296,213,256,433,232,236,NYK
1629649,Ignas Brazdeikis,Ignas,1610612752,NYK,21.0,9,1,8,0.111,53.25,6,0,3,10,26,14,16,56,1,0,3,3,30.0,461,501,103,513,471,438,482,443,453,63,50,63,60,444,1,29,470,488,NYK
1629607,Jared Harper,Jared,1610612752,NYK,22.0,3,1,2,0.333,7.883333333333334,0,0,0,2,5,5,2,6,0,0,0,0,2.0,508,501,23,396,523,498,482,479,505,16,17,10,7,480,1,1,513,526,NYK
203944,Julius Randle,Julius,1610612752,NYK,25.0,64,21,43,0.328,2080.4,178,224,73,688,746,519,601,1856,22,65,178,278,2317.4,100,235,509,416,38,36,7,152,19,499,471,494,452,155,513,495,25,34,NYK
1628443,Kadeem Allen,Kadeem,1610612752,NYK,27.0,10,3,7,0.3,117.05,6,4,3,20,33,20,24,114,2,2,7,7,105.3,449,462,93,445,443,438,445,443,431,73,71,78,91,418,83,59,439,436,NYK
1628995,Kevin Knox II,Kevin,1610612752,NYK,20.0,65,21,44,0.323,1166.1333333333334,70,47,51,124,419,326,278,1144,28,21,106,81,839.3,85,235,515,423,220,211,232,197,268,318,331,281,314,121,336,330,207,244,NYK
203090,Maurice Harkless,Maurice,1610612752,NYK,27.0,62,39,23,0.629,1426.775,57,55,59,208,532,373,437,1358,33,13,148,52,967.0,123,74,282,115,161,247,202,184,185,395,366,392,363,97,242,446,276,220,NYK
1629011,Mitchell Robinson,Mitchell,1610612752,NYK,22.0,61,20,41,0.328,1412.325,72,213,30,504,529,375,378,1186,119,20,194,132,1633.6,140,250,494,416,165,206,8,282,48,393,367,356,324,6,325,511,108,96,NYK
1629628,RJ Barrett,RJ,1610612752,NYK,20.0,56,17,39,0.304,1704.4216666666666,135,58,108,412,595,487,481,1560,17,60,122,195,1444.3,206,295,477,440,111,72,191,82,66,438,448,427,393,195,502,377,53,126,NYK
203493,Reggie Bullock Jr.,Reggie,1610612752,NYK,29.0,29,9,20,0.31,684.325,51,20,43,60,241,158,202,646,3,9,56,24,443.6,363,386,242,432,309,262,349,232,354,219,206,234,213,406,200,211,369,336,NYK
201959,Taj Gibson,Taj,1610612752,NYK,35.0,62,21,41,0.339,1025.1666666666667,47,100,22,274,372,266,290,974,30,17,122,61,901.4,123,235,494,391,241,278,78,319,139,289,278,290,283,111,299,377,248,235,NYK
1629033,Theo Pinson,Theo,1610612752,NYK,24.0,33,15,18,0.455,365.4116666666667,17,4,17,56,151,133,100,288,4,15,35,24,298.8,346,321,216,285,373,380,445,340,362,169,184,160,140,378,274,150,369,373,NYK
201961,Wayne Ellington,Wayne,1610612752,NYK,32.0,36,9,27,0.25,558.385,36,9,23,12,218,150,134,502,4,5,41,22,360.0,332,386,339,482,329,316,412,312,449,208,200,192,192,378,142,169,376,356,NYK
