player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
1629014,Anfernee Simons,Anfernee,1610612757,POR,21.0,4,0,4,0.0,20.5,0.462,0.538,0.148,0.074,0.667,0.111,0.185,0.0,0.074,0.5,0.5,0.333,0.667,0.375,0.625,8,26,0.308,132,165,77,165,102,135,70,178,72,31,67,71,157,175,95,76,154,5,163,33,135,124,178,POR
203468,CJ McCollum,CJ,1610612757,POR,28.0,5,1,4,0.2,39.2,0.646,0.354,0.534,0.155,0.336,0.052,0.13,0.078,0.379,0.194,0.806,0.538,0.462,0.295,0.705,44,99,0.444,111,131,77,149,7,66,140,64,39,117,115,110,136,90,158,26,136,25,177,20,50,46,94,POR
2546,Carmelo Anthony,Carmelo,1610612757,POR,36.0,5,1,4,0.2,35.1,0.721,0.279,0.526,0.342,0.316,0.092,0.158,0.211,0.184,0.3,0.7,0.875,0.125,0.464,0.536,28,68,0.412,111,131,77,149,35,45,160,66,5,126,84,89,27,159,143,40,96,65,150,47,76,67,120,POR
203081,Damian Lillard,Damian,1610612757,POR,29.0,4,1,3,0.25,35.6,0.484,0.516,0.268,0.062,0.402,0.144,0.33,0.103,0.206,0.308,0.692,0.615,0.385,0.462,0.538,26,64,0.406,132,131,55,146,32,127,79,154,83,91,45,20,122,150,140,43,131,31,152,45,79,72,125,POR
1629018,Gary Trent Jr.,Gary,1610612757,POR,21.0,5,1,4,0.2,30.6,0.467,0.533,0.25,0.125,0.625,0.125,0.125,0.292,0.125,0.167,0.833,0.8,0.2,0.563,0.438,16,45,0.356,111,131,77,149,65,134,72,158,49,38,51,112,12,169,162,21,113,47,132,64,112,103,160,POR
202355,Hassan Whiteside,Hassan,1610612757,POR,31.0,5,1,4,0.2,21.2,0.958,0.042,0.706,0.0,0.088,0.029,0.206,0.176,0.706,0.667,0.333,1.0,0.0,0.692,0.308,13,24,0.542,111,131,77,149,99,25,181,28,122,157,133,54,50,23,64,113,1,92,97,99,120,128,35,POR
1629121,Jaylen Adams,Jaylen,1610612757,POR,24.0,3,0,3,0.0,6.9,0.556,0.444,1.0,0.0,0.0,0.0,0.0,0.333,1.0,0.333,0.667,0.0,0.0,0.333,0.667,3,9,0.333,163,165,55,165,167,97,109,1,122,162,141,169,7,1,129,50,159,92,170,23,161,162,167,POR
1629658,Jaylen Hoard,Jaylen,1610612757,POR,21.0,3,0,3,0.0,13.8,1.0,0.0,1.0,0.143,0.0,0.286,0.0,0.286,0.857,0.714,0.286,0.0,0.0,0.714,0.286,7,12,0.583,163,165,55,165,128,1,189,1,45,162,9,169,13,10,53,129,159,92,87,107,139,147,18,POR
203994,Jusuf Nurkić,Jusuf,1610612757,POR,25.0,5,1,4,0.2,32.3,0.807,0.193,0.62,0.0,0.127,0.113,0.253,0.141,0.62,0.455,0.545,1.0,0.0,0.52,0.48,25,57,0.439,111,131,77,149,54,33,173,43,122,152,65,34,90,30,112,73,1,92,137,60,81,83,98,POR
1626209,Mario Hezonja,Mario,1610612757,POR,25.0,5,1,4,0.2,13.6,0.682,0.318,0.609,0.174,0.261,0.304,0.13,0.217,0.435,0.286,0.714,0.5,0.5,0.333,0.667,9,22,0.409,111,131,77,149,131,53,152,45,33,137,7,108,25,69,146,39,138,17,170,23,133,132,121,POR
1629117,Wenyen Gabriel,Wenyen,1610612757,POR,23.0,4,1,3,0.25,13.3,0.667,0.333,0.667,0.19,0.286,0.095,0.047,0.333,0.476,0.857,0.143,1.0,0.0,0.889,0.111,9,15,0.6,132,131,55,146,133,57,144,31,24,133,78,161,7,54,27,158,1,92,44,153,133,141,12,POR
