player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1629014,Anfernee Simons,Anfernee,1610612757,POR,21.0,70,32,38,0.457,1448.8066666666666,82,33,79,188,482,461,438,1442,10,38,135,81,953.9,29,133,467,281,159,183,285,138,208,360,420,395,381,271,436,416,207,223,POR
203468,CJ McCollum,CJ,1610612757,POR,28.0,70,34,36,0.486,2556.5916666666667,194,83,221,530,741,855,780,2564,42,59,183,139,2538.4,29,109,437,243,1,23,122,9,41,496,529,525,527,66,499,503,101,22,POR
1628403,Caleb Swanigan,Caleb,1610612757,POR,23.0,27,12,15,0.444,288.0566666666667,8,13,6,54,141,105,114,318,7,2,62,28,224.5,377,351,179,297,395,429,386,414,364,166,164,177,146,323,83,220,352,396,POR
2546,Carmelo Anthony,Carmelo,1610612757,POR,36.0,58,28,30,0.483,1902.0466666666664,89,104,76,266,514,557,585,1886,27,46,171,161,1592.1,173,172,383,250,72,167,67,144,144,385,492,489,458,126,471,489,80,104,POR
203081,Damian Lillard,Damian,1610612757,POR,29.0,66,33,33,0.5,2473.655,200,80,162,578,718,822,741,2410,22,85,114,409,3195.8,70,125,410,217,5,20,130,32,33,487,528,524,520,155,524,356,6,6,POR
1629018,Gary Trent Jr.,Gary,1610612757,POR,21.0,61,29,32,0.475,1331.996666666667,80,45,95,98,405,428,430,1298,16,11,90,53,923.5,140,162,397,261,175,186,237,113,309,307,398,387,349,213,224,280,272,227,POR
202355,Hassan Whiteside,Hassan,1610612757,POR,31.0,67,34,33,0.507,2008.0833333333333,121,338,23,794,576,625,631,1882,196,39,196,216,2789.0,59,109,410,216,54,99,1,312,7,420,520,508,457,1,441,514,42,11,POR
1629658,Jaylen Hoard,Jaylen,1610612757,POR,21.0,13,7,6,0.538,102.99833333333332,14,11,11,30,31,23,19,106,0,4,12,10,93.4,431,414,83,208,449,397,403,366,405,71,78,70,84,480,121,90,424,440,POR
203994,Jusuf Nurkić,Jusuf,1610612757,POR,25.0,8,6,2,0.75,253.1383333333333,19,25,4,100,68,86,68,234,16,2,39,45,349.4,469,425,23,32,404,372,318,432,306,113,143,122,126,213,83,164,304,364,POR
1626209,Mario Hezonja,Mario,1610612757,POR,25.0,53,24,29,0.453,871.405,53,23,68,116,284,314,269,816,9,18,107,56,644.8,240,207,365,289,278,257,331,161,281,240,312,275,243,289,306,334,262,286,POR
1629650,Moses Brown,Moses,1610612757,POR,20.0,9,4,5,0.444,32.843333333333334,0,6,0,8,9,12,11,36,1,0,7,5,32.3,461,450,71,297,495,498,426,479,462,26,45,47,38,444,1,59,452,483,POR
1629642,Nassir Little,Nassir,1610612757,POR,20.0,48,22,26,0.458,572.485,31,40,29,100,175,201,145,530,14,12,72,35,400.6,263,221,328,278,324,327,259,286,306,187,229,197,199,234,237,231,329,342,POR
203918,Rodney Hood,Rodney,1610612757,POR,27.0,21,8,13,0.381,618.6716666666666,30,15,23,64,194,203,170,636,4,4,46,35,408.4,398,398,153,364,318,335,375,312,348,200,231,214,212,378,121,187,329,340,POR
2772,Trevor Ariza,Trevor,1610612757,POR,35.0,53,22,31,0.415,1492.275,70,50,118,130,510,389,471,1394,15,11,111,81,1050.7,240,221,391,334,149,211,218,69,256,379,374,420,376,227,224,348,207,208,POR
1629117,Wenyen Gabriel,Wenyen,1610612757,POR,23.0,30,10,20,0.333,234.9183333333333,6,24,0,28,76,58,67,202,7,2,39,17,175.4,358,372,242,396,409,438,323,479,411,119,117,121,117,323,83,164,394,413,POR
1628380,Zach Collins,Zach,1610612757,POR,22.0,11,8,3,0.727,289.9066666666667,8,14,4,44,95,90,74,228,5,6,36,18,199.8,441,398,37,50,393,429,382,432,380,125,149,127,124,359,162,152,390,406,POR
