season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612753,ORL,Orlando Magic,22001075,2021-05-16,ORL @ PHI,L,48.0,20.0,14.0,16.0,48.0,18.0,12.0,23.0,48.0,0,0,0,0,113,538,792,512,938,1270,923,2017,1053,1,2020,2021,False,PHI,ORL,MAY
2020-21,1610612753,ORL,Orlando Magic,22001055,2021-05-14,ORL @ PHI,L,48.0,5.0,8.0,3.0,42.0,14.0,11.0,18.0,46.0,0,0,0,0,113,2110,1708,2056,1420,709,739,1755,907,1,2020,2021,False,PHI,ORL,MAY
2020-21,1610612753,ORL,Orlando Magic,22001049,2021-05-13,ORL @ ATL,L,48.0,9.0,21.0,8.0,38.0,17.0,10.0,12.0,42.0,0,0,0,0,113,1891,132,1548,1721,1132,598,1002,585,1,2020,2021,False,ATL,ORL,MAY
2020-21,1610612753,ORL,Orlando Magic,22001038,2021-05-11,ORL @ MIL,L,48.0,13.0,15.0,8.0,44.0,18.0,13.0,10.0,56.0,0,0,0,0,113,1453,661,1548,1255,1270,1063,740,1645,1,2020,2021,False,MIL,ORL,MAY
2020-21,1610612753,ORL,Orlando Magic,22001022,2021-05-09,ORL vs. MIN,L,48.0,10.0,20.0,8.0,36.0,20.0,14.0,20.0,58.0,0,0,0,0,113,1797,181,1548,1823,1536,1218,1884,1758,1,2020,2021,True,ORL,MIN,MAY
2020-21,1610612753,ORL,Orlando Magic,22001004,2021-05-07,ORL @ CHA,L,48.0,9.0,20.0,18.0,62.0,14.0,23.0,7.0,68.0,0,0,0,0,113,1891,181,337,158,709,2067,377,2087,1,2020,2021,False,CHA,ORL,MAY
2020-21,1610612753,ORL,Orlando Magic,22000990,2021-05-05,ORL vs. BOS,L,48.0,9.0,10.0,19.0,42.0,24.0,9.0,22.0,50.0,0,0,0,0,113,1891,1423,278,1420,1874,454,1979,1224,1,2020,2021,True,ORL,BOS,MAY
2020-21,1610612753,ORL,Orlando Magic,22000975,2021-05-03,ORL @ DET,W,48.0,12.0,14.0,14.0,58.0,13.0,19.0,13.0,64.0,0,0,0,0,113,1583,792,751,303,579,1845,1150,2004,1,2020,2021,False,DET,ORL,MAY
2020-21,1610612753,ORL,Orlando Magic,22000961,2021-05-01,ORL vs. MEM,W,48.0,23.0,7.0,15.0,42.0,12.0,14.0,22.0,56.0,0,0,0,0,113,288,1842,624,1420,475,1218,1979,1645,1,2020,2021,True,ORL,MEM,MAY
2020-21,1610612753,ORL,Orlando Magic,22000953,2021-04-30,ORL @ MEM,L,48.0,9.0,13.0,11.0,40.0,20.0,10.0,29.0,42.0,0,0,0,0,113,1891,944,1160,1577,1536,598,2138,585,1,2020,2021,False,MEM,ORL,APR
2020-21,1610612753,ORL,Orlando Magic,22000933,2021-04-28,ORL @ CLE,W,48.0,10.0,10.0,12.0,54.0,15.0,6.0,12.0,46.0,0,0,0,0,113,1797,1423,1012,517,838,136,1002,907,1,2020,2021,False,CLE,ORL,APR
2020-21,1610612753,ORL,Orlando Magic,22000917,2021-04-26,ORL vs. LAL,L,48.0,16.0,6.0,9.0,40.0,13.0,19.0,20.0,56.0,0,0,0,0,113,1030,1939,1422,1577,579,1845,1884,1645,1,2020,2021,True,ORL,LAL,APR
2020-21,1610612753,ORL,Orlando Magic,22000914,2021-04-25,ORL vs. IND,L,48.0,17.0,24.0,9.0,56.0,10.0,12.0,27.0,60.0,0,0,0,0,113,892,44,1422,404,271,923,2114,1859,1,2020,2021,True,ORL,IND,APR
2020-21,1610612753,ORL,Orlando Magic,22000893,2021-04-22,ORL vs. NOP,L,48.0,13.0,18.0,15.0,34.0,8.0,18.0,14.0,66.0,0,0,0,0,113,1453,317,624,1929,134,1727,1291,2049,1,2020,2021,True,ORL,NOP,APR
2020-21,1610612753,ORL,Orlando Magic,22000876,2021-04-20,ORL @ ATL,L,48.0,22.0,10.0,18.0,40.0,15.0,14.0,15.0,48.0,0,0,0,0,113,357,1423,337,1577,838,1218,1411,1053,1,2020,2021,False,ATL,ORL,APR
2020-21,1610612753,ORL,Orlando Magic,22000864,2021-04-18,ORL vs. HOU,L,48.0,27.0,8.0,9.0,48.0,17.0,14.0,8.0,50.0,0,0,0,0,113,82,1708,1422,938,1132,1218,494,1224,1,2020,2021,True,ORL,HOU,APR
2020-21,1610612753,ORL,Orlando Magic,22000849,2021-04-16,ORL @ TOR,L,48.0,10.0,11.0,11.0,38.0,19.0,6.0,15.0,42.0,0,0,0,0,113,1797,1239,1160,1721,1409,136,1411,585,1,2020,2021,False,TOR,ORL,APR
2020-21,1610612753,ORL,Orlando Magic,22000833,2021-04-14,ORL @ CHI,W,48.0,14.0,21.0,16.0,52.0,10.0,13.0,16.0,40.0,0,0,0,0,113,1324,132,512,625,271,1063,1538,441,1,2020,2021,False,CHI,ORL,APR
2020-21,1610612753,ORL,Orlando Magic,22000816,2021-04-12,ORL vs. SAS,L,48.0,8.0,11.0,13.0,52.0,18.0,16.0,17.0,60.0,0,0,0,0,113,1973,1239,871,625,1270,1501,1650,1859,1,2020,2021,True,ORL,SAS,APR
2020-21,1610612753,ORL,Orlando Magic,22000808,2021-04-11,ORL vs. MIL,L,48.0,2.0,10.0,8.0,36.0,18.0,16.0,11.0,40.0,0,0,0,0,113,2149,1423,1548,1823,1270,1501,863,441,1,2020,2021,True,ORL,MIL,APR
2020-21,1610612753,ORL,Orlando Magic,22000790,2021-04-09,ORL vs. IND,L,48.0,13.0,8.0,5.0,46.0,17.0,12.0,14.0,46.0,0,0,0,0,113,1453,1708,1888,1109,1132,923,1291,907,1,2020,2021,True,ORL,IND,APR
2020-21,1610612753,ORL,Orlando Magic,22000777,2021-04-07,ORL vs. WAS,L,48.0,19.0,13.0,10.0,52.0,15.0,8.0,8.0,44.0,0,0,0,0,113,626,944,1299,625,838,320,494,742,1,2020,2021,True,ORL,WAS,APR
2020-21,1610612753,ORL,Orlando Magic,22000761,2021-04-04,ORL @ DEN,L,48.0,23.0,13.0,8.0,32.0,16.0,17.0,16.0,62.0,0,0,0,0,113,288,944,1548,2001,1002,1612,1538,1941,1,2020,2021,False,DEN,ORL,APR
2020-21,1610612753,ORL,Orlando Magic,22000752,2021-04-03,ORL @ UTA,L,48.0,14.0,15.0,4.0,50.0,16.0,18.0,18.0,42.0,0,0,0,0,113,1324,661,1958,763,1002,1727,1755,585,1,2020,2021,False,UTA,ORL,APR
2020-21,1610612753,ORL,Orlando Magic,22000734,2021-04-01,ORL @ NOP,W,53.0,38.0,20.0,17.0,72.0,17.0,7.0,24.0,50.0,0,0,0,0,13,2,181,407,25,1132,223,2058,1224,1,2020,2021,False,NOP,ORL,APR
2020-21,1610612753,ORL,Orlando Magic,22000720,2021-03-30,ORL @ LAC,W,48.0,17.0,21.0,15.0,50.0,5.0,14.0,2.0,40.0,0,0,0,0,113,892,132,624,763,32,1218,18,441,1,2020,2021,False,LAC,ORL,MAR
2020-21,1610612753,ORL,Orlando Magic,22000706,2021-03-28,ORL @ LAL,L,48.0,9.0,14.0,14.0,42.0,20.0,7.0,9.0,40.0,0,0,0,0,113,1891,792,751,1420,1536,223,614,441,1,2020,2021,False,LAL,ORL,MAR
2020-21,1610612753,ORL,Orlando Magic,22000687,2021-03-26,ORL vs. POR,L,48.0,4.0,17.0,4.0,38.0,10.0,20.0,3.0,26.0,0,0,0,0,113,2130,435,1958,1721,271,1924,70,15,1,2020,2021,True,ORL,POR,MAR
2020-21,1610612753,ORL,Orlando Magic,22000670,2021-03-24,ORL vs. PHX,W,48.0,6.0,15.0,9.0,40.0,12.0,8.0,14.0,34.0,0,0,0,0,113,2080,661,1422,1577,475,320,1291,161,1,2020,2021,True,ORL,PHX,MAR
2020-21,1610612753,ORL,Orlando Magic,22000661,2021-03-23,ORL vs. DEN,L,48.0,9.0,10.0,5.0,42.0,12.0,16.0,21.0,60.0,0,0,0,0,113,1891,1423,1888,1420,475,1501,1935,1859,1,2020,2021,True,ORL,DEN,MAR
2020-21,1610612753,ORL,Orlando Magic,22000167,2021-03-21,ORL @ BOS,L,48.0,5.0,10.0,2.0,30.0,5.0,9.0,2.0,28.0,0,0,0,0,113,2110,1423,2092,2061,32,454,18,37,1,2020,2021,False,BOS,ORL,MAR
2020-21,1610612753,ORL,Orlando Magic,22000633,2021-03-19,ORL vs. BKN,W,48.0,11.0,10.0,7.0,36.0,13.0,9.0,11.0,50.0,0,0,0,0,113,1687,1423,1668,1823,579,454,863,1224,1,2020,2021,True,ORL,BKN,MAR
2020-21,1610612753,ORL,Orlando Magic,22000627,2021-03-18,ORL @ NYK,L,48.0,5.0,12.0,8.0,40.0,12.0,8.0,7.0,34.0,0,0,0,0,113,2110,1099,1548,1577,475,320,377,161,1,2020,2021,False,NYK,ORL,MAR
2020-21,1610612753,ORL,Orlando Magic,22000596,2021-03-14,ORL vs. MIA,L,48.0,10.0,9.0,5.0,24.0,26.0,7.0,20.0,44.0,0,0,0,0,113,1797,1564,1888,2147,2004,223,1884,742,1,2020,2021,True,ORL,MIA,MAR
2020-21,1610612753,ORL,Orlando Magic,22000583,2021-03-12,ORL @ SAS,L,48.0,9.0,8.0,13.0,18.0,21.0,6.0,20.0,44.0,0,0,0,0,113,1891,1708,871,2159,1624,136,1884,742,1,2020,2021,False,SAS,ORL,MAR
