TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612737,Atlanta Hawks,18,10,8,0.556,864.0,10.9,9.4,7.2,30.7,10.0,11.2,9.3,35.8,4,3,14,5,4,6,10,11,9,6,14,12,15
1610612738,Boston Celtics,5,1,4,0.2,240.0,10.8,12.0,8.6,30.0,13.5,9.3,9.0,31.5,12,12,1,12,12,8,2,6,11,15,7,11,6
1610612751,Brooklyn Nets,12,7,5,0.583,581.0,12.3,7.6,6.6,29.9,10.2,10.6,8.9,33.5,5,5,9,3,5,2,14,12,12,9,11,9,10
1610612742,Dallas Mavericks,7,3,4,0.429,336.0,8.5,10.9,4.1,31.1,9.1,6.3,7.4,30.6,9,9,1,8,9,15,5,16,8,2,1,4,5
1610612743,Denver Nuggets,10,4,6,0.4,490.0,8.5,11.9,8.0,33.1,11.0,7.0,8.4,31.7,8,8,12,9,8,14,4,7,6,13,3,6,7
1610612746,LA Clippers,19,10,9,0.526,912.0,10.9,7.4,7.5,29.2,10.2,9.6,5.1,30.6,3,3,16,7,3,5,15,10,14,8,8,1,4
1610612747,Los Angeles Lakers,6,2,4,0.333,288.0,10.3,10.6,9.1,33.5,11.8,8.1,9.8,30.5,10,10,1,10,11,11,8,5,5,14,4,13,3
1610612763,Memphis Grizzlies,5,1,4,0.2,240.0,13.1,12.0,11.3,44.1,9.8,10.7,7.5,35.1,12,12,1,12,12,1,2,1,1,4,12,5,13
1610612748,Miami Heat,4,0,4,0.0,197.0,11.5,8.0,6.4,27.0,9.5,13.7,10.2,34.4,16,16,1,16,16,3,12,13,16,3,16,16,11
1610612749,Milwaukee Bucks,23,16,7,0.696,1114.0,10.5,12.1,10.6,37.5,10.9,8.1,6.4,29.3,1,1,13,1,1,9,1,4,3,12,5,3,1
1610612752,New York Knicks,5,1,4,0.2,240.0,7.5,10.7,4.5,29.1,10.2,6.5,6.3,29.4,12,12,1,12,12,16,7,15,15,7,2,2,2
1610612755,Philadelphia 76ers,12,7,5,0.583,576.0,10.9,8.8,10.7,37.0,10.4,10.1,8.8,34.6,5,5,9,3,6,7,11,2,4,10,10,8,12
1610612756,Phoenix Suns,22,14,8,0.636,1056.0,11.5,7.6,7.9,32.7,10.0,9.6,8.9,33.3,2,2,14,2,2,4,13,8,7,5,9,10,9
1610612757,Portland Trail Blazers,6,2,4,0.333,298.0,10.5,6.6,7.9,30.2,8.8,12.9,8.7,32.1,10,10,1,10,10,10,16,9,10,1,15,7,8
1610612762,Utah Jazz,11,6,5,0.545,528.0,9.9,10.0,6.3,29.6,13.9,10.8,9.8,35.2,7,7,9,6,7,12,9,14,13,16,13,13,14
1610612764,Washington Wizards,5,1,4,0.2,240.0,9.0,10.8,10.7,38.1,10.7,9.2,9.8,39.9,12,12,1,12,12,13,6,3,2,11,6,13,16
