PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,TRAVEL,DOUBLE_DRIBBLE,DISCONTINUED_DRIBBLE,OFF_THREE_SEC,INBOUND,BACKCOURT,OFF_GOALTENDING,PALMING,OFF_FOUL,DEF_THREE_SEC,CHARGE,DEF_GOALTENDING,LANE,JUMP_BALL,KICKED_BALL,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,TRAVEL_RANK,DOUBLE_DRIBBLE_RANK,DISCONTINUED_DRIBBLE_RANK,OFF_THREE_SEC_RANK,INBOUND_RANK,BACKCOURT_RANK,OFF_GOALTENDING_RANK,PALMING_RANK,OFF_FOUL_RANK,DEF_THREE_SEC_RANK,CHARGE_RANK,DEF_GOALTENDING_RANK,LANE_RANK,JUMP_BALL_RANK,KICKED_BALL_RANK
203932,Aaron Gordon,Aaron,1610612743,DEN,27.0,20,16,4,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,9,1,71,12,29,6,3,12,5,16,7,4,7,10,4,24,3,2,49
1628988,Aaron Holiday,Aaron,1610612737,ATL,26.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203,132,1,1,70,6,3,12,5,16,7,4,109,10,60,24,3,2,49
201143,Al Horford,Al,1610612738,BOS,37.0,20,11,9,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,9,17,202,51,70,6,3,12,5,16,7,4,29,2,60,24,3,2,49
203458,Alex Len,Alex,1610612758,SAC,30.0,7,3,4,0.429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,81,88,71,109,70,6,3,12,1,16,7,4,29,10,22,24,3,2,49
1629599,Amir Coffey,Amir,1610612746,LAC,26.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203,189,12,189,70,6,3,12,5,16,7,4,109,10,60,24,3,2,49
203952,Andrew Wiggins,Andrew,1610612744,GSW,28.0,13,6,7,0.462,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,35,43,184,101,4,6,3,12,5,16,7,4,29,10,22,24,3,2,14
203076,Anthony Davis,Anthony,1610612747,LAL,30.0,16,8,8,0.5,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,4.0,1.0,2.0,0.0,0.0,2.0,26,27,194,71,29,6,3,1,5,16,1,4,4,1,22,3,3,2,4
1630162,Anthony Edwards,Anthony,1610612750,MIN,21.0,5,1,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120,132,71,158,70,6,3,12,5,16,7,4,67,10,60,24,3,2,49
1630237,Anthony Lamb,Anthony,1610612744,GSW,25.0,6,3,3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,88,51,71,70,6,3,12,5,16,7,4,109,10,60,24,3,2,49
1630559,Austin Reaves,Austin,1610612747,LAL,25.0,16,8,8,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,26,27,194,71,12,6,3,12,5,16,7,1,48,10,22,24,3,2,49
203085,Austin Rivers,Austin,1610612750,MIN,30.0,4,1,3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,132,51,151,70,6,3,12,5,16,7,4,109,10,60,24,3,2,49
1628389,Bam Adebayo,Bam,1610612748,MIA,25.0,23,13,10,0.565,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,12.0,0.0,1.0,6.0,0.0,0.0,3.0,1,9,212,45,1,6,3,2,5,16,1,1,2,10,22,1,3,2,2
202687,Bismack Biyombo,Bismack,1610612756,PHX,30.0,8,4,4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73,78,71,71,70,6,3,12,5,16,7,4,67,10,60,24,3,2,49
201933,Blake Griffin,Blake,1610612738,BOS,34.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203,189,12,189,70,6,3,12,5,16,7,4,109,10,60,24,3,2,49
1626171,Bobby Portis,Bobby,1610612749,MIL,28.0,5,1,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,120,132,71,158,70,6,3,12,5,16,7,4,67,10,22,24,3,2,49
203992,Bogdan Bogdanović,Bogdan,1610612737,ATL,30.0,6,2,4,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,105,71,127,70,6,3,12,5,16,7,4,109,10,60,24,3,2,49
1630538,Bones Hyland,Bones,1610612746,LAC,22.0,5,1,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120,132,71,158,70,6,3,12,5,16,7,4,67,10,60,24,3,2,49
1630527,Brandon Boston,Brandon,1610612746,LAC,21.0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203,189,12,189,29,6,3,12,5,16,7,4,109,10,60,24,3,2,49
201572,Brook Lopez,Brook,1610612749,MIL,35.0,5,1,4,0.2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,120,132,71,158,29,6,3,2,5,1,7,4,109,10,60,10,3,2,14
1628971,Bruce Brown,Bruce,1610612743,DEN,26.0,20,16,4,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,71,12,70,6,3,12,5,1,7,4,67,10,60,24,3,2,49
1628997,Caleb Martin,Caleb,1610612748,MIA,27.0,23,13,10,0.565,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1,9,212,45,12,6,3,12,5,16,7,4,20,10,60,24,3,2,14
1630560,Cam Thomas,Cam,1610612751,BKN,21.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,189,36,189,70,6,3,12,5,16,7,4,109,10,60,24,3,2,49
1629661,Cameron Johnson,Cameron,1610612751,BKN,27.0,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,155,189,71,189,70,6,3,12,5,16,7,4,67,10,22,24,3,2,49
1626166,Cameron Payne,Cameron,1610612756,PHX,28.0,7,3,4,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,81,88,71,109,70,6,3,12,5,16,7,4,48,10,60,24,3,2,49
1627747,Caris LeVert,Caris,1610612739,CLE,28.0,5,1,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,132,71,158,70,6,3,12,5,16,7,4,109,10,60,24,3,2,49
1626224,Cedi Osman,Cedi,1610612739,CLE,28.0,5,1,4,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,120,132,71,158,29,6,3,12,5,16,7,4,67,10,22,24,3,2,14
1629002,Chimezie Metu,Chimezie,1610612758,SAC,26.0,3,1,2,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175,132,36,127,70,6,3,12,5,16,7,4,109,10,60,24,3,2,49
101108,Chris Paul,Chris,1610612756,PHX,38.0,7,4,3,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81,78,51,44,70,6,3,12,5,16,7,4,67,10,60,24,3,2,49
1631128,Christian Braun,Christian,1610612743,DEN,22.0,19,15,4,0.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23,8,71,19,70,6,3,12,5,16,7,4,67,10,22,24,3,2,49
203991,Clint Capela,Clint,1610612737,ATL,29.0,6,2,4,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,96,105,71,127,70,6,3,12,5,16,7,4,48,10,60,24,3,2,49
203469,Cody Zeller,Cody,1610612748,MIA,30.0,21,11,10,0.524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,8,17,212,70,70,6,3,2,5,16,7,4,13,2,60,24,3,2,49
1626156,D'Angelo Russell,D'Angelo,1610612747,LAL,27.0,16,8,8,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,26,27,194,71,29,6,3,12,5,16,7,4,48,10,60,24,3,2,4
1629610,DaQuan Jeffries,DaQuan,1610612752,NYK,25.0,2,1,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,132,12,71,70,6,3,12,5,16,7,4,109,10,60,24,3,2,49
1627814,Damion Lee,Damion,1610612756,PHX,30.0,8,4,4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,78,71,71,70,6,3,12,5,16,7,4,109,10,60,24,3,2,49
201980,Danny Green,Danny,1610612739,CLE,36.0,4,1,3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,132,51,151,70,6,3,12,5,16,7,4,109,10,60,24,3,2,49
1627863,Danuel House Jr.,Danuel,1610612755,PHI,30.0,7,3,4,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,88,71,109,70,6,3,12,5,16,7,4,109,10,60,24,3,2,49
