season,team_id,game_id,game_date,away_team,home_team,opponent_id,pf,opp_pf,wl,round,game_no_in_series
2022-23,1610612751,42200121,2023-04-15,BKN,PHI,1610612755,101,121,L,rnd1,1
2022-23,1610612751,42200122,2023-04-17,BKN,PHI,1610612755,84,96,L,rnd1,2
2022-23,1610612751,42200123,2023-04-20,PHI,BKN,1610612755,97,102,L,rnd1,3
2022-23,1610612751,42200124,2023-04-22,PHI,BKN,1610612755,88,96,L,rnd1,4
