close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203110,Draymond Green,1610612744,GSW,F,29.0,66,66,1.0,415,977,0.425,0.466,-0.041
201142,Kevin Durant,1610612744,GSW,F,30.0,78,78,1.0,401,949,0.423,0.457,-0.034
1626172,Kevon Looney,1610612744,GSW,C-F,23.0,80,80,1.0,402,937,0.429,0.467,-0.038
202691,Klay Thompson,1610612744,GSW,G,29.0,78,78,1.0,367,864,0.425,0.451,-0.026
201939,Stephen Curry,1610612744,GSW,G,31.0,69,69,1.0,327,724,0.452,0.445,0.007
2738,Andre Iguodala,1610612744,GSW,F-G,35.0,67,67,1.0,233,532,0.438,0.458,-0.02
202326,DeMarcus Cousins,1610612744,GSW,C,28.0,30,30,1.0,231,513,0.45,0.484,-0.034
201973,Jonas Jerebko,1610612744,GSW,F,32.0,70,70,1.0,204,458,0.445,0.448,-0.003
1628395,Jordan Bell,1610612744,GSW,F,24.0,65,65,1.0,211,440,0.48,0.462,0.017
1626188,Quinn Cook,1610612744,GSW,G,26.0,68,68,1.0,208,399,0.521,0.44,0.081
1628035,Alfonzo McKinnie,1610612744,GSW,F,26.0,69,69,1.0,163,352,0.463,0.452,0.011
2733,Shaun Livingston,1610612744,GSW,G,33.0,64,64,1.0,138,332,0.416,0.443,-0.028
1627745,Damian Jones,1610612744,GSW,C,24.0,24,24,1.0,127,269,0.472,0.469,0.003
1627814,Damion Lee,1610612744,GSW,G,26.0,29,29,1.0,78,160,0.488,0.438,0.049
101106,Andrew Bogut,1610612744,GSW,C,34.0,11,11,1.0,41,92,0.446,0.47,-0.024
1628980,Jacob Evans,1610612744,GSW,G,22.0,21,21,1.0,41,83,0.494,0.434,0.06
1629094,Marcus Derrickson,1610612744,GSW,F,23.0,11,11,1.0,19,41,0.463,0.431,0.032
