season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end
2017-18,1610612741,CHI,Chicago Bulls,21701224,2018-04-11T00:00:00,CHI vs. DET,L,49.5,15.5,6.2,11.3,37.1,23.7,7.2,20.6,43.3,0,0,0,1231,123,1337,2180,1270,2004,2148,406,2214,1003,1.0,2017,2018
2017-18,1610612764,WAS,Washington Wizards,21701215,2018-04-10T00:00:00,WAS vs. BOS,W,46.6,27.2,7.8,15.5,40.8,14.6,12.6,11.7,33.0,0,0,0,1,123,129,1976,664,1709,941,1303,1234,213,1.0,2017,2018
2017-18,1610612744,GSW,Golden State Warriors,21701217,2018-04-10T00:00:00,GSW @ UTA,L,48.5,16.2,8.1,6.1,38.4,25.3,15.2,19.2,62.6,0,0,0,1231,123,1202,1920,2050,1896,2239,1704,2123,2357,1.0,2017,2018
2017-18,1610612754,IND,Indiana Pacers,21701213,2018-04-10T00:00:00,IND vs. CHA,L,49.0,11.2,11.2,15.3,44.9,4.1,18.4,18.4,40.8,0,0,0,1231,123,2013,1389,692,1278,19,2087,2068,758,1.0,2017,2018
2017-18,1610612747,LAL,Los Angeles Lakers,21701218,2018-04-10T00:00:00,LAL vs. HOU,L,46.2,23.1,11.5,33.7,46.2,12.5,7.7,8.7,38.5,0,0,0,1231,123,350,1341,13,1151,607,471,786,564,1.0,2017,2018
2017-18,1610612762,UTA,Utah Jazz,21701217,2018-04-10T00:00:00,UTA vs. GSW,W,48.0,25.0,15.0,19.0,62.0,16.0,8.0,6.0,38.0,0,0,0,1,123,220,767,345,117,1215,509,388,526,1.0,2017,2018
2017-18,1610612738,BOS,Boston Celtics,21701215,2018-04-10T00:00:00,BOS @ WAS,L,46.2,14.4,12.5,11.5,32.7,26.9,7.7,15.4,40.4,0,0,0,1231,123,1545,1153,1238,2253,2320,471,1775,715,1.0,2017,2018
2017-18,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10T00:00:00,PHI @ ATL,W,44.9,12.1,16.8,14.0,41.1,18.7,14.0,11.2,43.0,0,0,0,1,123,1886,554,853,1679,1655,1539,1165,976,1.0,2017,2018
2017-18,1610612742,DAL,Dallas Mavericks,21701216,2018-04-10T00:00:00,DAL vs. PHX,L,51.1,16.0,25.5,7.4,55.3,12.8,7.4,27.7,61.7,0,0,0,1231,123,1250,34,1844,369,653,438,2410,2338,1.0,2017,2018
2017-18,1610612745,HOU,Houston Rockets,21701218,2018-04-10T00:00:00,HOU @ LAL,W,46.2,12.5,7.7,8.7,38.5,23.1,11.5,33.7,46.2,0,0,0,1,123,1831,1985,1673,1883,2107,1119,2450,1290,1.0,2017,2018
2017-18,1610612737,ATL,Atlanta Hawks,21701214,2018-04-10T00:00:00,ATL vs. PHI,L,44.9,18.7,14.0,11.2,43.0,12.1,16.8,14.0,41.1,0,0,0,1231,123,806,920,1293,1488,573,1899,1604,786,1.0,2017,2018
2017-18,1610612766,CHA,Charlotte Hornets,21701213,2018-04-10T00:00:00,CHA @ IND,W,50.0,4.2,18.8,18.8,41.7,11.5,11.5,15.6,45.8,0,0,0,1,123,2436,330,365,1608,465,1101,1799,1261,1.0,2017,2018
2017-18,1610612756,PHX,Phoenix Suns,21701216,2018-04-10T00:00:00,PHX @ DAL,W,50.5,12.6,7.4,27.4,61.1,15.8,25.3,7.4,54.7,0,0,0,1,123,1819,2022,53,139,1171,2414,595,2051,1.0,2017,2018
2017-18,1610612758,SAC,Sacramento Kings,21701210,2018-04-09T00:00:00,SAC @ SAS,L,55.2,10.3,10.3,10.3,34.5,13.8,17.2,11.5,46.0,0,0,0,1231,123,2112,1536,1436,2178,814,1962,1213,1273,2.0,2017,2018
2017-18,1610612751,BKN,Brooklyn Nets,21701205,2018-04-09T00:00:00,BKN vs. CHI,W,47.5,20.8,8.9,5.9,41.6,21.8,6.9,23.8,45.5,0,0,0,1,123,544,1774,2071,1627,1991,363,2341,1230,1.0,2017,2018
2017-18,1610612759,SAS,San Antonio Spurs,21701210,2018-04-09T00:00:00,SAS vs. SAC,W,55.2,13.8,17.2,11.5,46.0,10.3,10.3,10.3,34.5,0,0,0,1,123,1647,497,1243,1184,350,929,1024,283,2.0,2017,2018
2017-18,1610612746,LAC,LA Clippers,21701212,2018-04-09T00:00:00,LAC vs. NOP,L,46.6,6.8,21.4,17.5,73.8,17.5,5.8,22.3,56.3,0,0,0,1231,123,2366,165,463,6,1449,230,2291,2141,1.0,2017,2018
2017-18,1610612752,NYK,New York Knicks,21701207,2018-04-09T00:00:00,NYK vs. CLE,L,49.5,10.3,9.3,3.1,55.7,23.7,12.4,8.2,37.1,0,0,0,1231,123,2114,1718,2339,346,2148,1258,722,444,1.0,2017,2018
2017-18,1610612765,DET,Detroit Pistons,21701204,2018-04-09T00:00:00,DET vs. TOR,L,53.3,7.8,8.9,7.8,42.2,7.8,8.9,16.7,66.7,0,0,0,1231,123,2314,1786,1809,1560,147,667,1914,2418,1.0,2017,2018
2017-18,1610612761,TOR,Toronto Raptors,21701204,2018-04-09T00:00:00,TOR @ DET,W,52.7,7.7,8.8,16.5,65.9,7.7,8.8,7.7,41.8,0,0,0,1,123,2320,1804,569,50,137,653,630,859,1.0,2017,2018
2017-18,1610612757,POR,Portland Trail Blazers,21701211,2018-04-09T00:00:00,POR @ DEN,L,50.5,15.8,26.3,7.4,46.3,17.9,20.0,17.9,46.3,0,0,0,1231,123,1286,26,1859,1136,1523,2215,2030,1309,2.0,2017,2018
2017-18,1610612750,MIN,Minnesota Timberwolves,21701209,2018-04-09T00:00:00,MIN vs. MEM,W,49.0,16.3,26.5,14.3,59.2,29.6,13.3,11.2,46.9,0,0,0,1,123,1178,23,815,191,2392,1422,1166,1385,1.0,2017,2018
2017-18,1610612760,OKC,Oklahoma City Thunder,21701206,2018-04-09T00:00:00,OKC @ MIA,W,48.5,17.2,11.1,15.2,32.3,13.1,12.1,12.1,58.6,0,0,0,1,123,1046,1400,705,2270,698,1217,1301,2237,1.0,2017,2018
2017-18,1610612753,ORL,Orlando Magic,21701208,2018-04-09T00:00:00,ORL @ MIL,L,46.2,15.4,9.6,12.5,48.1,19.2,8.7,23.1,48.1,0,0,0,1231,123,1355,1656,1079,940,1724,632,2321,1503,1.0,2017,2018
2017-18,1610612739,CLE,Cleveland Cavaliers,21701207,2018-04-09T00:00:00,CLE @ NYK,W,48.5,23.2,12.1,8.1,36.4,10.1,9.1,3.0,54.5,0,0,0,1,123,341,1229,1757,2054,320,699,114,2034,1.0,2017,2018
2017-18,1610612743,DEN,Denver Nuggets,21701211,2018-04-09T00:00:00,DEN vs. POR,W,49.5,17.5,19.6,17.5,45.4,15.5,25.8,7.2,45.4,0,0,0,1,123,995,260,457,1234,1098,2429,565,1205,2.0,2017,2018
2017-18,1610612741,CHI,Chicago Bulls,21701205,2018-04-09T00:00:00,CHI @ BKN,L,48.0,22.0,7.0,24.0,46.0,21.0,9.0,6.0,42.0,0,0,0,1231,123,437,2077,107,1168,1926,688,388,871,1.0,2017,2018
2017-18,1610612748,MIA,Miami Heat,21701206,2018-04-09T00:00:00,MIA vs. OKC,L,48.5,13.1,12.1,12.1,58.6,17.2,11.1,15.2,32.3,0,0,0,1231,123,1749,1229,1147,203,1403,1045,1748,187,1.0,2017,2018
2017-18,1610612740,NOP,New Orleans Pelicans,21701212,2018-04-09T00:00:00,NOP @ LAC,W,47.5,17.8,5.9,22.8,57.4,6.9,21.8,17.8,75.2,0,0,0,1,123,938,2214,147,264,97,2312,2023,2457,1.0,2017,2018
2017-18,1610612749,MIL,Milwaukee Bucks,21701208,2018-04-09T00:00:00,MIL vs. ORL,W,46.6,19.4,8.7,23.3,48.5,15.5,9.7,12.6,48.5,0,0,0,1,123,702,1811,136,886,1120,813,1393,1553,1.0,2017,2018
2017-18,1610612763,MEM,Memphis Grizzlies,21701209,2018-04-09T00:00:00,MEM @ MIN,L,50.0,30.2,13.5,11.5,47.9,16.7,27.1,14.6,60.4,0,0,0,1231,123,54,990,1245,961,1306,2442,1675,2306,1.0,2017,2018
2017-18,1610612738,BOS,Boston Celtics,21701202,2018-04-08T00:00:00,BOS vs. ATL,L,52.2,16.3,16.3,8.7,60.9,26.1,9.8,6.5,52.2,0,0,0,1231,123,1186,612,1668,142,2287,822,480,1887,1.0,2017,2018
2017-18,1610612754,IND,Indiana Pacers,21701197,2018-04-08T00:00:00,IND @ CHA,W,43.6,20.9,11.8,7.3,50.9,22.7,8.2,6.4,38.2,0,0,0,1,123,533,1289,1881,714,2081,559,456,541,1.0,2017,2018
2017-18,1610612765,DET,Detroit Pistons,21701199,2018-04-08T00:00:00,DET @ MEM,L,49.5,19.6,19.6,16.5,26.8,19.6,14.4,24.7,53.6,0,0,0,1231,123,686,260,557,2416,1764,1593,2368,1977,1.0,2017,2018
2017-18,1610612747,LAL,Los Angeles Lakers,21701201,2018-04-08T00:00:00,LAL vs. UTA,L,47.5,19.8,18.8,17.8,49.5,18.8,9.9,24.8,47.5,0,0,0,1231,123,645,321,429,796,1663,850,2370,1452,1.0,2017,2018
2017-18,1610612737,ATL,Atlanta Hawks,21701202,2018-04-08T00:00:00,ATL @ BOS,W,51.1,25.5,9.6,6.4,51.1,16.0,16.0,8.5,59.6,0,0,0,1,123,189,1663,1995,661,1204,1809,767,2276,1.0,2017,2018
2017-18,1610612742,DAL,Dallas Mavericks,21701198,2018-04-08T00:00:00,DAL @ PHI,L,48.5,16.2,12.1,5.1,48.5,12.1,8.1,14.1,58.6,0,0,0,1231,123,1202,1229,2164,897,566,523,1612,2237,1.0,2017,2018
2017-18,1610612744,GSW,Golden State Warriors,21701203,2018-04-08T00:00:00,GSW @ PHX,W,47.1,12.7,5.9,12.7,35.3,10.8,5.9,7.8,51.0,0,0,0,1,123,1802,2220,1045,2138,391,234,650,1759,1.0,2017,2018
2017-18,1610612762,UTA,Utah Jazz,21701201,2018-04-08T00:00:00,UTA @ LAL,W,47.5,18.8,9.9,24.8,47.5,19.8,18.8,17.8,49.5,0,0,0,1,123,783,1607,90,999,1805,2127,2023,1648,1.0,2017,2018
2017-18,1610612761,TOR,Toronto Raptors,21701200,2018-04-08T00:00:00,TOR vs. ORL,W,49.0,13.3,4.1,3.1,34.7,23.5,8.2,16.3,59.2,0,0,0,1,123,1721,2349,2344,2168,2131,544,1878,2264,1.0,2017,2018
2017-18,1610612756,PHX,Phoenix Suns,21701203,2018-04-08T00:00:00,PHX vs. GSW,L,47.1,10.8,5.9,7.8,51.0,12.7,5.9,12.7,35.3,0,0,0,1231,123,2067,2220,1799,694,642,234,1409,324,1.0,2017,2018
2017-18,1610612766,CHA,Charlotte Hornets,21701197,2018-04-08T00:00:00,CHA vs. IND,L,44.0,22.9,8.3,6.4,38.5,21.1,11.9,7.3,51.4,0,0,0,1231,123,362,1888,1992,1878,1936,1194,593,1803,1.0,2017,2018
2017-18,1610612755,PHI,Philadelphia 76ers,21701198,2018-04-08T00:00:00,PHI vs. DAL,W,48.0,12.0,8.0,14.0,58.0,16.0,12.0,5.0,48.0,0,0,0,1,123,1904,1939,856,237,1215,1202,286,1489,1.0,2017,2018
2017-18,1610612753,ORL,Orlando Magic,21701200,2018-04-08T00:00:00,ORL @ TOR,L,49.5,23.7,8.2,16.5,59.8,13.4,4.1,3.1,35.1,0,0,0,1231,123,307,1890,557,171,753,113,119,309,1.0,2017,2018
2017-18,1610612763,MEM,Memphis Grizzlies,21701199,2018-04-08T00:00:00,MEM vs. DET,W,48.5,19.2,14.1,24.2,52.5,19.2,19.2,16.2,26.3,0,0,0,1,123,733,900,98,554,1714,2162,1861,29,1.0,2017,2018
2017-18,1610612749,MIL,Milwaukee Bucks,21701192,2018-04-07T00:00:00,MIL @ NYK,W,49.5,13.4,14.4,10.3,49.5,4.1,14.4,16.5,55.7,0,0,0,1,123,1698,856,1437,808,20,1593,1891,2106,1.0,2017,2018
2017-18,1610612759,SAS,San Antonio Spurs,21701196,2018-04-07T00:00:00,SAS vs. POR,W,51.1,19.1,14.9,10.6,59.6,4.3,16.0,11.7,44.7,0,0,0,1,123,744,782,1385,180,28,1809,1243,1155,1.0,2017,2018
2017-18,1610612744,GSW,Golden State Warriors,21701195,2018-04-07T00:00:00,GSW vs. NOP,L,47.1,11.8,12.7,16.7,51.0,25.5,5.9,12.7,60.8,0,0,0,1231,123,1939,1122,533,694,2255,234,1409,2318,1.0,2017,2018
2017-18,1610612760,OKC,Oklahoma City Thunder,21701194,2018-04-07T00:00:00,OKC @ HOU,W,50.0,22.9,16.7,10.4,43.8,15.6,11.5,3.1,35.4,0,0,0,1,123,364,556,1425,1400,1135,1101,122,330,1.0,2017,2018
2017-18,1610612743,DEN,Denver Nuggets,21701191,2018-04-07T00:00:00,DEN @ LAC,W,50.5,20.0,11.6,23.2,67.4,13.7,23.2,13.7,65.3,0,0,0,1,123,611,1327,140,32,797,2369,1550,2408,1.0,2017,2018
2017-18,1610612746,LAC,LA Clippers,21701191,2018-04-07T00:00:00,LAC vs. DEN,L,50.0,13.5,22.9,13.5,64.6,19.8,11.5,22.9,66.7,0,0,0,1231,123,1671,96,923,64,1795,1101,2311,2418,1.0,2017,2018
2017-18,1610612745,HOU,Houston Rockets,21701194,2018-04-07T00:00:00,HOU vs. OKC,L,50.0,15.6,11.5,3.1,35.4,22.9,16.7,10.4,43.8,0,0,0,1231,123,1308,1353,2333,2116,2090,1882,1026,1048,1.0,2017,2018
2017-18,1610612757,POR,Portland Trail Blazers,21701196,2018-04-07T00:00:00,POR @ SAS,L,51.6,4.3,16.1,11.8,45.2,19.4,15.1,10.8,60.2,0,0,0,1231,123,2432,631,1198,1258,1733,1693,1088,2302,1.0,2017,2018
2017-18,1610612740,NOP,New Orleans Pelicans,21701195,2018-04-07T00:00:00,NOP @ GSW,W,46.6,25.2,5.8,12.6,60.2,11.7,12.6,16.5,50.5,0,0,0,1,123,213,2229,1070,161,497,1303,1903,1706,1.0,2017,2018
2017-18,1610612752,NYK,New York Knicks,21701192,2018-04-07T00:00:00,NYK vs. MIL,L,50.0,4.2,14.6,16.7,56.3,13.5,14.6,10.4,50.0,0,0,0,1231,123,2436,825,533,318,771,1624,1026,1667,1.0,2017,2018
2017-18,1610612741,CHI,Chicago Bulls,21701193,2018-04-07T00:00:00,CHI vs. BKN,L,46.6,18.4,5.8,8.7,35.0,14.6,4.9,15.5,35.0,0,0,0,1231,123,830,2229,1663,2160,941,150,1791,305,1.0,2017,2018
2017-18,1610612751,BKN,Brooklyn Nets,21701193,2018-04-07T00:00:00,BKN @ CHI,W,46.2,14.4,4.8,15.4,34.6,18.3,5.8,8.7,34.6,0,0,0,1,123,1545,2309,682,2175,1594,226,786,285,1.0,2017,2018
2017-18,1610612747,LAL,Los Angeles Lakers,21701190,2018-04-06T00:00:00,LAL vs. MIN,L,50.0,7.3,14.6,21.9,45.8,31.3,14.6,20.8,64.6,0,0,0,1231,123,2345,825,190,1187,2422,1624,2224,2396,1.0,2017,2018
2017-18,1610612765,DET,Detroit Pistons,21701181,2018-04-06T00:00:00,DET vs. DAL,W,51.0,13.5,13.5,9.6,53.8,7.7,6.7,6.7,38.5,0,0,0,1,15,1693,1003,1532,462,137,339,510,564,1.0,2017,2018
2017-18,1610612755,PHI,Philadelphia 76ers,21701183,2018-04-06T00:00:00,PHI vs. CLE,W,45.3,25.5,18.9,14.2,56.6,14.2,10.4,12.3,47.2,0,0,0,1,123,201,317,834,300,875,930,1332,1419,1.0,2017,2018
2017-18,1610612742,DAL,Dallas Mavericks,21701181,2018-04-06T00:00:00,DAL @ DET,L,52.0,7.8,6.9,6.9,39.2,13.7,13.7,9.8,54.9,0,0,0,1231,15,2313,2103,1935,1816,806,1486,949,2060,1.0,2017,2018
2017-18,1610612754,IND,Indiana Pacers,21701187,2018-04-06T00:00:00,IND @ TOR,L,50.5,14.7,11.6,7.4,25.3,9.5,17.9,12.6,50.5,0,0,0,1231,123,1475,1327,1859,2440,264,2031,1397,1734,1.0,2017,2018
2017-18,1610612758,SAC,Sacramento Kings,21701188,2018-04-06T00:00:00,SAC @ MEM,W,52.7,15.4,17.6,24.2,57.1,22.0,19.8,14.3,54.9,0,0,0,1,123,1355,466,103,274,2014,2200,1628,2068,2.0,2017,2018
2017-18,1610612753,ORL,Orlando Magic,21701182,2018-04-06T00:00:00,ORL vs. CHA,L,49.0,10.2,14.3,13.3,46.9,13.3,16.3,23.5,46.9,0,0,0,1231,123,2123,875,957,1058,720,1853,2334,1385,1.0,2017,2018
2017-18,1610612741,CHI,Chicago Bulls,21701185,2018-04-06T00:00:00,CHI @ BOS,L,47.5,17.8,6.9,5.9,43.6,24.8,5.0,4.0,45.5,0,0,0,1231,123,938,2088,2071,1426,2219,162,162,1230,1.0,2017,2018
2017-18,1610612756,PHX,Phoenix Suns,21701189,2018-04-06T00:00:00,PHX vs. NOP,L,45.7,12.4,12.4,10.5,34.3,13.3,25.7,15.2,45.7,0,0,0,1231,123,1851,1177,1418,2186,739,2425,1762,1254,1.0,2017,2018
2017-18,1610612738,BOS,Boston Celtics,21701185,2018-04-06T00:00:00,BOS vs. CHI,W,46.6,24.3,4.9,3.9,44.7,17.5,6.8,5.8,42.7,0,0,0,1,123,266,2306,2303,1311,1449,349,365,947,1.0,2017,2018
2017-18,1610612766,CHA,Charlotte Hornets,21701182,2018-04-06T00:00:00,CHA @ ORL,W,49.0,13.3,16.3,23.5,46.9,10.2,14.3,13.3,46.9,0,0,0,1,123,1721,605,127,1058,328,1571,1482,1385,1.0,2017,2018
2017-18,1610612740,NOP,New Orleans Pelicans,21701189,2018-04-06T00:00:00,NOP @ PHX,W,44.9,13.1,25.2,15.0,44.9,12.1,12.1,10.3,33.6,0,0,0,1,123,1760,47,728,1292,573,1233,1010,241,1.0,2017,2018
2017-18,1610612752,NYK,New York Knicks,21701186,2018-04-06T00:00:00,NYK vs. MIA,W,48.5,12.1,8.1,18.2,44.4,13.1,16.2,13.1,42.4,0,0,0,1,123,1889,1920,401,1321,698,1837,1467,902,1.0,2017,2018
2017-18,1610612764,WAS,Washington Wizards,21701184,2018-04-06T00:00:00,WAS vs. ATL,L,48.0,16.0,8.0,2.0,32.0,18.0,10.0,9.0,48.0,0,0,0,1231,123,1236,1939,2409,2278,1537,864,832,1489,1.0,2017,2018
2017-18,1610612761,TOR,Toronto Raptors,21701187,2018-04-06T00:00:00,TOR vs. IND,W,49.5,9.3,17.5,12.4,49.5,14.4,11.3,7.2,24.7,0,0,0,1,123,2206,472,1104,808,916,1079,565,16,1.0,2017,2018
2017-18,1610612748,MIA,Miami Heat,21701186,2018-04-06T00:00:00,MIA @ NYK,L,48.5,13.1,16.2,13.1,42.4,12.1,8.1,18.2,44.4,0,0,0,1231,123,1749,620,979,1540,566,523,2050,1118,1.0,2017,2018
2017-18,1610612763,MEM,Memphis Grizzlies,21701188,2018-04-06T00:00:00,MEM vs. SAC,L,52.2,21.7,19.6,14.1,54.3,15.2,17.4,23.9,56.5,0,0,0,1231,123,473,270,850,431,1053,1970,2348,2149,2.0,2017,2018
2017-18,1610612750,MIN,Minnesota Timberwolves,21701190,2018-04-06T00:00:00,MIN @ LAL,W,49.5,30.9,14.4,20.6,63.9,7.2,14.4,21.6,45.4,0,0,0,1,123,42,856,240,72,109,1593,2263,1205,1.0,2017,2018
2017-18,1610612739,CLE,Cleveland Cavaliers,21701183,2018-04-06T00:00:00,CLE @ PHI,L,45.3,14.2,10.4,12.3,47.2,25.5,18.9,14.2,56.6,0,0,0,1231,123,1579,1534,1126,1040,2251,2133,1626,2161,1.0,2017,2018
2017-18,1610612737,ATL,Atlanta Hawks,21701184,2018-04-06T00:00:00,ATL @ WAS,W,47.5,17.8,9.9,8.9,47.5,15.8,7.9,2.0,31.7,0,0,0,1,123,938,1607,1634,999,1183,499,46,161,1.0,2017,2018
2017-18,1610612754,IND,Indiana Pacers,21701175,2018-04-05T00:00:00,IND vs. GSW,W,49.0,18.4,18.4,29.6,57.1,18.4,18.4,10.2,40.8,0,0,0,1,123,839,363,32,274,1609,2087,993,758,1.0,2017,2018
2017-18,1610612744,GSW,Golden State Warriors,21701175,2018-04-05T00:00:00,GSW @ IND,L,49.5,18.6,18.6,10.3,41.2,18.6,18.6,29.9,57.7,0,0,0,1231,123,820,350,1437,1657,1633,2106,2429,2207,1.0,2017,2018
2017-18,1610612764,WAS,Washington Wizards,21701176,2018-04-05T00:00:00,WAS @ CLE,L,47.1,25.5,13.7,20.6,43.1,22.5,4.9,19.6,47.1,0,0,0,1231,123,197,965,244,1465,2061,156,2152,1409,1.0,2017,2018
2017-18,1610612750,MIN,Minnesota Timberwolves,21701180,2018-04-05T00:00:00,MIN @ DEN,L,52.2,17.4,14.1,6.5,52.2,4.3,15.2,10.9,45.7,0,0,0,1231,123,1014,914,1976,580,30,1719,1118,1248,1.0,2017,2018
