season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away
2021-22,1610612738,BOS,Boston Celtics,42100304,2022-05-23,BOS vs. MIA,W,48.0,31,78,0.397,8,34,0.235,32,38,0.842,14,46,60,21,11.0,4,11,2,15,26,102,20.0,1,1,1,1,3,155,137,148,144,85,156,1,6,52,20,2,2,110,39,142,4,15,8,22,111,18,1,2021,2022,True,BOS,MIA
2021-22,1610612748,MIA,Miami Heat,42100304,2022-05-23,MIA @ BOS,L,48.0,30,90,0.333,14,36,0.389,8,14,0.571,10,29,39,22,9.0,4,2,11,26,15,82,-20.0,1,88,88,88,3,163,28,171,51,60,64,168,154,173,64,122,102,88,17,142,134,170,144,163,168,153,1,2021,2022,False,BOS,MIA
2021-22,1610612744,GSW,Golden State Warriors,42100313,2022-05-22,GSW @ DAL,W,48.0,38,81,0.469,11,32,0.344,22,25,0.88,14,33,47,28,13.0,5,1,2,23,18,109,9.0,1,1,1,1,3,85,115,72,98,107,100,36,51,31,20,77,42,20,70,114,161,15,108,130,74,49,1,2021,2022,False,DAL,GSW
2021-22,1610612742,DAL,Dallas Mavericks,42100313,2022-05-22,DAL vs. GSW,L,48.0,30,75,0.4,13,45,0.289,27,34,0.794,7,26,33,18,9.0,4,2,1,18,23,100,-9.0,1,88,88,88,3,163,155,143,67,8,130,13,11,83,108,151,157,139,17,142,134,3,30,54,122,122,1,2021,2022,True,DAL,GSW
2021-22,1610612738,BOS,Boston Celtics,42100303,2022-05-21,BOS vs. MIA,L,48.0,34,70,0.486,12,32,0.375,23,30,0.767,9,35,44,21,24.0,2,7,4,21,24,103,-6.0,1,88,88,88,3,135,170,53,82,107,74,33,30,102,77,55,63,110,173,168,20,65,75,44,102,108,1,2021,2022,True,BOS,MIA
2021-22,1610612748,MIA,Miami Heat,42100303,2022-05-21,MIA @ BOS,W,48.0,43,92,0.467,11,33,0.333,12,14,0.857,8,26,34,22,9.0,19,4,7,24,21,109,6.0,1,1,1,1,3,20,16,73,98,96,107,144,154,43,91,151,148,88,17,1,81,141,122,83,74,63,1,2021,2022,False,BOS,MIA
2021-22,1610612742,DAL,Dallas Mavericks,42100312,2022-05-20,DAL @ GSW,L,48.0,37,78,0.474,21,45,0.467,22,29,0.759,4,26,30,22,12.0,7,5,2,20,26,117,-9.0,1,88,88,88,3,101,137,63,3,8,21,36,33,114,159,151,170,88,55,74,60,15,62,22,30,122,1,2021,2022,False,GSW,DAL
2021-22,1610612744,GSW,Golden State Warriors,42100312,2022-05-20,GSW vs. DAL,W,48.0,46,82,0.561,14,28,0.5,20,25,0.8,8,35,43,33,16.0,4,2,5,26,20,126,9.0,1,1,1,1,3,5,101,8,51,146,6,48,51,74,91,55,72,5,115,142,134,95,144,100,8,49,1,2021,2022,True,GSW,DAL
2021-22,1610612738,BOS,Boston Celtics,42100302,2022-05-19,BOS @ MIA,W,48.0,43,84,0.512,20,40,0.5,21,23,0.913,8,33,41,28,10.0,8,5,3,21,18,127,25.0,1,1,1,1,3,20,80,27,5,32,6,42,70,17,91,77,88,20,25,49,60,42,75,130,7,11,1,2021,2022,False,MIA,BOS
2021-22,1610612748,MIA,Miami Heat,42100302,2022-05-19,MIA vs. BOS,L,48.0,38,86,0.442,10,34,0.294,16,22,0.727,12,30,42,21,15.0,4,3,5,18,21,102,-25.0,1,88,88,88,3,85,58,105,116,85,128,98,81,130,40,107,81,110,100,142,111,95,30,83,111,162,1,2021,2022,True,MIA,BOS
2021-22,1610612744,GSW,Golden State Warriors,42100311,2022-05-18,GSW vs. DAL,W,48.0,46,82,0.561,10,29,0.345,10,16,0.625,7,44,51,24,15.0,8,7,1,22,17,112,25.0,1,1,1,1,3,5,101,8,116,139,99,158,137,167,108,7,18,66,100,49,20,3,93,146,52,11,1,2021,2022,True,GSW,DAL
2021-22,1610612742,DAL,Dallas Mavericks,42100311,2022-05-18,DAL @ GSW,L,48.0,31,86,0.36,11,48,0.229,14,21,0.667,9,26,35,14,13.0,7,1,7,17,22,87,-25.0,1,88,88,88,3,155,58,168,98,5,159,122,87,149,77,151,139,167,70,74,161,141,18,68,162,162,1,2021,2022,False,GSW,DAL
2021-22,1610612738,BOS,Boston Celtics,42100301,2022-05-17,BOS @ MIA,L,48.0,36,79,0.456,11,34,0.324,24,32,0.75,8,30,38,22,16.0,8,8,12,23,24,107,-11.0,1,88,88,88,3,113,131,86,98,85,115,28,19,115,91,107,112,88,115,49,11,172,108,44,87,133,1,2021,2022,False,MIA,BOS
2021-22,1610612748,MIA,Miami Heat,42100301,2022-05-17,MIA vs. BOS,W,48.0,39,80,0.488,10,30,0.333,30,34,0.882,9,30,39,18,13.0,10,12,8,24,23,118,11.0,1,1,1,1,3,73,121,52,116,131,107,6,11,30,77,107,102,139,70,20,2,156,122,54,25,40,1,2021,2022,True,MIA,BOS
2021-22,1610612738,BOS,Boston Celtics,42100217,2022-05-15,BOS vs. MIL,W,48.0,37,88,0.42,22,55,0.4,13,18,0.722,8,40,48,29,14.0,5,7,5,19,18,109,28.0,1,1,1,1,3,101,41,127,1,1,50,131,121,134,91,14,33,16,88,114,20,95,46,130,74,8,1,2021,2022,True,BOS,MIL
2021-22,1610612742,DAL,Dallas Mavericks,42100227,2022-05-15,DAL @ PHX,W,48.0,46,81,0.568,19,39,0.487,12,12,1.0,6,37,43,14,12.0,9,6,4,17,18,123,33.0,1,1,1,1,3,5,115,5,10,40,10,144,165,1,127,30,72,167,55,36,35,65,18,130,14,4,1,2021,2022,False,PHX,DAL
2021-22,1610612749,MIL,Milwaukee Bucks,42100217,2022-05-15,MIL @ BOS,L,48.0,33,90,0.367,4,33,0.121,11,16,0.688,11,45,56,20,13.0,5,5,7,18,19,81,-28.0,1,88,88,88,3,144,28,166,171,96,173,151,137,147,48,5,4,123,70,114,60,141,30,114,169,166,1,2021,2022,False,BOS,MIL
2021-22,1610612756,PHX,Phoenix Suns,42100227,2022-05-15,PHX vs. DAL,L,48.0,33,87,0.379,12,34,0.353,12,18,0.667,15,24,39,22,12.0,8,4,6,18,17,90,-33.0,1,88,88,88,3,144,48,161,82,85,95,144,121,149,14,165,102,88,55,49,81,116,30,146,156,171,1,2021,2022,True,PHX,DAL
2021-22,1610612763,MEM,Memphis Grizzlies,42100236,2022-05-13,MEM @ GSW,L,48.0,34,96,0.354,15,36,0.417,13,20,0.65,10,34,44,21,7.0,8,6,10,12,17,96,-14.0,1,88,88,88,3,135,4,169,37,60,41,131,103,161,64,66,63,110,4,49,35,168,1,146,140,142,1,2021,2022,False,GSW,MEM
2021-22,1610612749,MIL,Milwaukee Bucks,42100216,2022-05-13,MIL vs. BOS,L,48.0,36,88,0.409,7,29,0.241,16,18,0.889,7,42,49,15,11.0,5,3,7,25,17,95,-13.0,1,88,88,88,3,113,41,139,152,139,155,98,121,28,108,11,27,162,39,114,111,141,132,146,144,138,1,2021,2022,True,MIL,BOS
2021-22,1610612744,GSW,Golden State Warriors,42100236,2022-05-13,GSW vs. MEM,W,48.0,41,104,0.394,20,53,0.377,8,11,0.727,25,45,70,24,19.0,3,10,6,17,12,110,14.0,1,1,1,1,3,46,1,152,5,2,73,168,168,130,1,5,1,66,156,162,6,116,18,173,64,32,1,2021,2022,True,GSW,MEM
2021-22,1610612738,BOS,Boston Celtics,42100216,2022-05-13,BOS @ MIL,W,48.0,38,87,0.437,17,43,0.395,15,23,0.652,8,34,42,22,8.0,5,7,3,17,25,108,13.0,1,1,1,1,3,85,48,109,19,16,56,112,70,158,91,66,81,88,9,114,20,42,18,32,83,34,1,2021,2022,False,MIL,BOS
2021-22,1610612755,PHI,Philadelphia 76ers,42100206,2022-05-12,PHI vs. MIA,L,48.0,36,87,0.414,12,37,0.324,6,7,0.857,6,29,35,21,13.0,8,6,6,16,12,90,-9.0,1,88,88,88,3,113,48,134,82,52,114,173,174,43,127,122,139,110,70,49,35,116,13,173,156,122,1,2021,2022,True,PHI,MIA
2021-22,1610612748,MIA,Miami Heat,42100206,2022-05-12,MIA @ PHI,W,48.0,42,87,0.483,7,28,0.25,8,11,0.727,13,36,49,19,16.0,7,6,6,12,16,99,9.0,1,1,1,1,3,35,48,56,152,146,148,168,168,130,27,41,27,133,115,74,35,116,1,158,127,49,1,2021,2022,False,PHI,MIA
2021-22,1610612742,DAL,Dallas Mavericks,42100226,2022-05-12,DAL vs. PHX,W,48.0,35,77,0.455,16,39,0.41,27,36,0.75,7,32,39,18,7.0,16,4,2,23,27,113,27.0,1,1,1,1,3,128,145,88,27,40,45,13,7,115,108,88,102,139,4,2,81,15,108,17,50,10,1,2021,2022,True,DAL,PHX
2021-22,1610612756,PHX,Phoenix Suns,42100226,2022-05-12,PHX @ DAL,L,48.0,31,78,0.397,6,18,0.333,18,21,0.857,13,32,45,18,22.0,3,2,4,27,23,86,-27.0,1,88,88,88,3,155,137,148,165,173,107,68,87,43,27,88,57,139,169,162,134,65,155,54,163,165,1,2021,2022,False,DAL,PHX
2021-22,1610612749,MIL,Milwaukee Bucks,42100215,2022-05-11,MIL @ BOS,W,48.0,40,92,0.435,13,29,0.448,17,21,0.81,17,32,49,22,13.0,5,5,7,14,19,110,3.0,1,1,1,1,3,58,16,111,67,139,30,82,87,68,7,88,27,88,70,114,60,141,6,114,64,75,1,2021,2022,False,BOS,MIL
2021-22,1610612744,GSW,Golden State Warriors,42100235,2022-05-11,GSW @ MEM,L,48.0,36,80,0.45,14,39,0.359,9,13,0.692,4,33,37,22,22.0,3,5,4,23,17,95,-39.0,1,88,88,88,3,113,121,96,51,40,90,165,160,143,159,77,118,88,169,162,60,65,108,146,144,174,1,2021,2022,False,MEM,GSW
2021-22,1610612738,BOS,Boston Celtics,42100215,2022-05-11,BOS vs. MIL,L,48.0,42,82,0.512,10,31,0.323,13,15,0.867,5,31,36,25,10.0,6,7,5,19,14,107,-3.0,1,88,88,88,3,35,101,25,116,122,117,131,143,34,148,99,129,51,25,96,20,95,46,168,87,96,1,2021,2022,True,BOS,MIL
2021-22,1610612763,MEM,Memphis Grizzlies,42100235,2022-05-11,MEM vs. GSW,W,48.0,47,99,0.475,18,41,0.439,22,30,0.733,18,37,55,37,10.0,12,4,5,17,23,134,39.0,1,1,1,1,3,3,2,62,13,27,31,36,30,128,5,30,5,1,25,8,81,95,18,54,2,1,1,2021,2022,True,MEM,GSW
2021-22,1610612748,MIA,Miami Heat,42100205,2022-05-10,MIA vs. PHI,W,48.0,45,84,0.536,13,33,0.394,17,23,0.739,8,38,46,26,11.0,8,4,2,13,19,120,35.0,1,1,1,1,3,11,80,16,67,96,59,82,70,124,91,22,50,41,39,49,81,15,3,114,18,2,1,2021,2022,True,MIA,PHI
2021-22,1610612756,PHX,Phoenix Suns,42100225,2022-05-10,PHX vs. DAL,W,48.0,43,87,0.494,12,32,0.375,12,16,0.75,12,38,50,28,12.0,10,2,0,23,21,110,30.0,1,1,1,1,3,20,48,46,82,107,74,144,137,115,40,22,24,20,55,20,134,1,108,83,64,5,1,2021,2022,True,PHX,DAL
2021-22,1610612755,PHI,Philadelphia 76ers,42100205,2022-05-10,PHI @ MIA,L,48.0,31,85,0.365,9,32,0.281,14,15,0.933,10,26,36,14,16.0,8,2,4,19,13,85,-35.0,1,88,88,88,3,155,69,167,129,107,133,122,143,12,64,151,129,167,115,49,134,65,46,170,167,172,1,2021,2022,False,MIA,PHI
2021-22,1610612742,DAL,Dallas Mavericks,42100225,2022-05-10,DAL @ PHX,L,48.0,27,71,0.38,8,32,0.25,18,27,0.667,6,32,38,9,18.0,7,0,2,21,23,80,-30.0,1,88,88,88,3,173,168,160,144,107,148,68,42,149,127,88,112,174,146,74,173,15,75,54,171,168,1,2021,2022,False,PHX,DAL
2021-22,1610612763,MEM,Memphis Grizzlies,42100234,2022-05-09,MEM @ GSW,L,48.0,40,96,0.417,9,35,0.257,9,15,0.6,10,38,48,25,12.0,10,10,7,19,15,98,-3.0,1,88,88,88,3,58,4,131,129,71,146,165,143,170,64,22,33,51,55,20,6,141,46,163,132,96,1,2021,2022,False,GSW,MEM
2021-22,1610612738,BOS,Boston Celtics,42100214,2022-05-09,BOS @ MIL,W,48.0,42,84,0.5,14,37,0.378,18,20,0.9,4,34,38,25,11.0,2,4,3,25,17,116,8.0,1,1,1,1,3,35,80,37,51,52,71,68,103,22,159,66,112,51,39,168,81,42,132,146,33,54,1,2021,2022,False,MIL,BOS
2021-22,1610612744,GSW,Golden State Warriors,42100234,2022-05-09,GSW vs. MEM,W,48.0,36,90,0.4,9,37,0.243,20,22,0.909,10,44,54,25,16.0,6,7,10,15,19,101,3.0,1,1,1,1,3,113,28,143,129,52,154,48,81,18,64,7,10,51,115,96,20,168,8,114,116,75,1,2021,2022,True,GSW,MEM
2021-22,1610612749,MIL,Milwaukee Bucks,42100214,2022-05-09,MIL vs. BOS,L,48.0,39,94,0.415,9,27,0.333,21,27,0.778,13,35,48,18,8.0,6,3,4,17,25,108,-8.0,1,88,88,88,3,73,10,132,129,155,107,42,42,93,27,55,33,139,9,96,111,65,18,32,83,116,1,2021,2022,True,MIL,BOS
2021-22,1610612755,PHI,Philadelphia 76ers,42100204,2022-05-08,PHI vs. MIA,W,48.0,37,68,0.544,16,33,0.485,26,34,0.765,4,28,32,25,17.0,5,2,5,24,26,116,8.0,1,1,1,1,3,101,173,13,27,96,11,16,11,103,159,134,163,51,134,114,134,95,122,22,33,54,1,2021,2022,True,PHI,MIA
2021-22,1610612748,MIA,Miami Heat,42100204,2022-05-08,MIA @ PHI,L,48.0,38,82,0.463,7,35,0.2,25,28,0.893,5,28,33,24,13.0,9,5,2,26,24,108,-8.0,1,88,88,88,3,85,101,79,152,71,163,22,38,26,148,134,157,66,70,36,60,15,144,44,83,116,1,2021,2022,False,PHI,MIA
2021-22,1610612742,DAL,Dallas Mavericks,42100224,2022-05-08,DAL vs. PHX,W,48.0,38,85,0.447,20,44,0.455,15,19,0.789,10,27,37,22,11.0,5,1,4,21,25,111,10.0,1,1,1,1,3,85,69,99,5,14,28,112,117,89,64,143,118,88,39,114,161,65,75,32,57,43,1,2021,2022,True,DAL,PHX
2021-22,1610612756,PHX,Phoenix Suns,42100224,2022-05-08,PHX @ DAL,L,48.0,39,84,0.464,9,25,0.36,14,18,0.778,12,32,44,27,17.0,4,4,1,25,21,101,-10.0,1,88,88,88,3,73,80,78,129,161,88,122,121,93,40,88,63,30,134,142,81,3,132,83,116,127,1,2021,2022,False,DAL,PHX
2021-22,1610612749,MIL,Milwaukee Bucks,42100213,2022-05-07,MIL vs. BOS,W,48.0,40,99,0.404,9,34,0.265,14,17,0.824,13,40,53,20,12.0,8,4,13,26,20,103,2.0,1,1,1,1,3,58,2,142,129,85,140,122,133,59,27,14,12,123,55,49,81,174,144,100,102,80,1,2021,2022,True,MIL,BOS
2021-22,1610612744,GSW,Golden State Warriors,42100233,2022-05-07,GSW vs. MEM,W,48.0,53,85,0.624,17,32,0.531,19,21,0.905,4,34,38,34,16.0,5,4,4,24,20,142,30.0,1,1,1,1,3,1,69,2,19,107,2,57,87,19,159,66,112,4,115,114,81,65,122,100,1,5,1,2021,2022,True,GSW,MEM
2021-22,1610612738,BOS,Boston Celtics,42100213,2022-05-07,BOS @ MIL,L,48.0,32,87,0.368,9,33,0.273,28,34,0.824,11,36,47,23,12.0,5,13,4,21,27,101,-2.0,1,88,88,88,3,150,48,165,129,96,137,9,11,59,48,41,42,79,55,114,1,65,75,17,116,93,1,2021,2022,False,MIL,BOS
2021-22,1610612763,MEM,Memphis Grizzlies,42100233,2022-05-07,MEM @ GSW,L,48.0,40,92,0.435,16,43,0.372,16,21,0.762,7,23,30,21,12.0,7,4,4,20,24,112,-30.0,1,88,88,88,3,58,16,111,27,16,78,98,87,106,108,168,170,110,55,74,81,65,62,44,52,168,1,2021,2022,False,GSW,MEM
2021-22,1610612756,PHX,Phoenix Suns,42100223,2022-05-06,PHX @ DAL,L,48.0,34,76,0.447,13,28,0.464,13,15,0.867,9,36,45,23,17.0,5,1,4,14,19,94,-9.0,1,88,88,88,3,135,150,98,67,146,25,131,143,34,77,41,57,79,134,114,161,65,6,114,148,122,1,2021,2022,False,DAL,PHX
2021-22,1610612742,DAL,Dallas Mavericks,42100223,2022-05-06,DAL vs. PHX,W,48.0,40,90,0.444,13,39,0.333,10,13,0.769,8,28,36,25,8.0,12,4,1,19,14,103,9.0,1,1,1,1,3,58,28,101,67,40,107,158,160,99,91,134,129,51,9,8,81,3,46,168,102,49,1,2021,2022,True,DAL,PHX
2021-22,1610612755,PHI,Philadelphia 76ers,42100203,2022-05-06,PHI vs. MIA,W,48.0,32,67,0.478,16,33,0.485,19,22,0.864,8,35,43,22,19.0,7,3,1,24,22,99,20.0,1,1,1,1,3,150,174,60,27,96,11,57,81,40,91,55,72,88,156,74,111,3,122,68,127,18,1,2021,2022,True,PHI,MIA
2021-22,1610612748,MIA,Miami Heat,42100203,2022-05-06,MIA @ PHI,L,48.0,27,77,0.351,7,30,0.233,18,24,0.75,11,25,36,14,13.0,11,1,3,22,24,79,-20.0,1,88,88,88,3,173,145,170,152,131,158,68,59,115,48,162,129,167,70,16,161,42,93,44,173,153,1,2021,2022,False,PHI,MIA
2021-22,1610612755,PHI,Philadelphia 76ers,42100202,2022-05-04,PHI @ MIA,L,48.0,38,84,0.452,8,30,0.267,19,22,0.864,5,29,34,17,10.0,10,4,3,25,22,103,-16.0,1,88,88,88,3,85,80,91,144,131,139,57,81,40,148,122,148,148,25,20,81,42,132,68,102,148,1,2021,2022,False,MIA,PHI
2021-22,1610612748,MIA,Miami Heat,42100202,2022-05-04,MIA vs. PHI,W,48.0,40,78,0.513,14,29,0.483,25,31,0.806,8,36,44,25,14.0,5,3,4,22,25,119,16.0,1,1,1,1,3,58,137,23,51,139,14,22,22,71,91,41,63,51,88,114,111,65,93,32,21,24,1,2021,2022,True,MIA,PHI
2021-22,1610612742,DAL,Dallas Mavericks,42100222,2022-05-04,DAL @ PHX,L,48.0,36,79,0.456,17,41,0.415,20,24,0.833,7,18,25,19,17.0,7,1,6,26,28,109,-20.0,1,88,88,88,3,113,131,86,19,27,42,48,59,55,108,174,174,133,134,74,161,116,144,7,74,153,1,2021,2022,False,PHX,DAL
2021-22,1610612756,PHX,Phoenix Suns,42100222,2022-05-04,PHX vs. DAL,W,48.0,49,76,0.645,13,25,0.52,18,21,0.857,4,30,34,28,17.0,6,6,1,28,26,129,20.0,1,1,1,1,3,2,150,1,67,161,3,68,87,43,159,107,148,20,134,96,35,3,159,22,6,18,1,2021,2022,True,PHX,DAL
2021-22,1610612763,MEM,Memphis Grizzlies,42100232,2022-05-03,MEM vs. GSW,W,48.0,36,91,0.396,14,45,0.311,20,21,0.952,13,36,49,17,15.0,13,6,2,23,20,106,5.0,1,1,1,1,3,113,24,150,51,8,122,48,87,7,27,41,27,148,100,5,35,15,108,100,93,68,1,2021,2022,True,MEM,GSW
2021-22,1610612738,BOS,Boston Celtics,42100212,2022-05-03,BOS vs. MIL,W,48.0,38,80,0.475,20,43,0.465,13,15,0.867,7,33,40,28,16.0,10,5,5,23,19,109,23.0,1,1,1,1,3,85,121,61,5,16,23,131,143,34,108,77,95,20,115,20,60,95,108,114,74,17,1,2021,2022,True,BOS,MIL
2021-22,1610612744,GSW,Golden State Warriors,42100232,2022-05-03,GSW @ MEM,L,48.0,40,95,0.421,7,38,0.184,14,18,0.778,14,38,52,27,18.0,6,2,6,20,23,101,-5.0,1,88,88,88,3,58,7,126,152,46,168,122,121,93,20,22,16,30,146,96,134,116,62,54,116,105,1,2021,2022,False,MEM,GSW
2021-22,1610612749,MIL,Milwaukee Bucks,42100212,2022-05-03,MIL @ BOS,L,48.0,34,73,0.466,3,18,0.167,15,23,0.652,5,32,37,16,17.0,4,5,5,19,23,86,-23.0,1,88,88,88,3,135,165,75,173,173,170,112,70,158,148,88,118,154,134,142,60,95,46,54,163,158,1,2021,2022,False,BOS,MIL
2021-22,1610612755,PHI,Philadelphia 76ers,42100201,2022-05-02,PHI @ MIA,L,48.0,34,79,0.43,6,34,0.176,18,20,0.9,9,28,37,18,15.0,4,6,2,17,18,92,-14.0,1,88,88,88,3,135,131,117,165,85,169,68,103,22,77,134,118,139,100,142,35,15,18,130,154,142,1,2021,2022,False,MIA,PHI
2021-22,1610612742,DAL,Dallas Mavericks,42100221,2022-05-02,DAL @ PHX,L,48.0,40,85,0.471,16,39,0.41,18,25,0.72,7,29,36,16,9.0,6,2,6,22,21,114,-7.0,1,88,88,88,3,58,69,69,27,40,45,68,51,135,108,122,129,154,17,96,134,116,93,83,43,113,1,2021,2022,False,PHX,DAL
2021-22,1610612756,PHX,Phoenix Suns,42100221,2022-05-02,PHX vs. DAL,W,48.0,46,91,0.505,11,28,0.393,18,18,1.0,13,38,51,27,10.0,3,6,2,21,22,121,7.0,1,1,1,1,3,5,24,36,98,146,60,68,121,1,27,22,18,30,25,162,35,15,75,68,16,60,1,2021,2022,True,PHX,DAL
2021-22,1610612748,MIA,Miami Heat,42100201,2022-05-02,MIA vs. PHI,W,48.0,40,92,0.435,9,36,0.25,17,18,0.944,15,32,47,21,13.0,5,2,6,18,17,106,14.0,1,1,1,1,3,58,16,111,129,60,148,82,121,8,14,88,42,110,70,114,134,116,30,146,93,32,1,2021,2022,True,MIA,PHI
2021-22,1610612749,MIL,Milwaukee Bucks,42100211,2022-05-01,MIL @ BOS,W,48.0,37,90,0.411,12,34,0.353,15,21,0.714,10,44,54,22,14.0,11,5,7,21,25,101,12.0,1,1,1,1,3,101,28,138,82,85,95,112,87,137,64,7,10,88,88,16,60,141,75,32,116,38,1,2021,2022,False,BOS,MIL
2021-22,1610612738,BOS,Boston Celtics,42100211,2022-05-01,BOS vs. MIL,L,48.0,28,84,0.333,18,50,0.36,15,20,0.75,10,38,48,21,18.0,8,7,5,25,21,89,-12.0,1,88,88,88,3,172,80,171,13,4,88,112,103,115,64,22,33,110,146,49,20,95,132,83,159,136,1,2021,2022,True,BOS,MIL
2021-22,1610612763,MEM,Memphis Grizzlies,42100231,2022-05-01,MEM vs. GSW,L,48.0,41,95,0.432,16,40,0.4,18,24,0.75,16,30,46,26,16.0,11,6,6,19,25,116,-1.0,1,88,88,88,3,46,7,116,27,32,50,68,59,115,9,107,50,41,115,16,35,116,46,32,33,88,1,2021,2022,True,MEM,GSW
2021-22,1610612744,GSW,Golden State Warriors,42100231,2022-05-01,GSW @ MEM,W,48.0,45,93,0.484,14,38,0.368,13,20,0.65,16,36,52,31,18.0,10,6,6,25,19,117,1.0,1,1,1,1,3,11,13,54,51,46,84,131,103,161,9,41,16,12,146,20,35,116,132,114,30,83,1,2021,2022,False,MEM,GSW
