season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2020-21,1610612738,BOS,Boston Celtics,22000723,2021-03-31,BOS vs. DAL,L,48.0,102.7,105.9,108.7,111.9,-5.9,-6.0,0.513,2.22,14.9,0.246,0.769,0.458,0.088,0.473,0.519,104.6,101.5,84.58,102,0.464,1,1081,1081,1081,113,1476,1080,1397,1761,606,1811,1271,686,1754,191,1795,1742,705,1402,1,2020,2021,True,BOS,DAL
2020-21,1610612760,OKC,Oklahoma City Thunder,22000727,2021-03-31,OKC vs. TOR,W,48.0,113.8,113.0,104.3,105.1,9.5,7.9,0.487,0.95,13.5,0.423,0.86,0.651,0.2,0.535,0.575,99.1,99.0,82.5,100,0.553,1,1,1,1,113,1000,630,655,1922,2097,2003,23,64,4,2034,1106,1027,1131,598,1,2020,2021,True,OKC,TOR
2020-21,1610612758,SAC,Sacramento Kings,22000728,2021-03-31,SAC @ SAS,L,48.0,104.6,102.9,115.4,117.6,-10.9,-14.7,0.564,1.83,16.2,0.204,0.685,0.444,0.117,0.484,0.528,102.7,102.5,85.42,103,0.436,1,1081,1081,1081,113,1675,1490,1823,1375,1054,1537,1765,1694,1893,647,1698,1635,549,1664,1,2020,2021,False,SAS,SAC
2020-21,1610612752,NYK,New York Knicks,22000726,2021-03-31,NYK @ MIN,L,48.0,101.5,106.3,102.7,105.2,-1.1,1.2,0.513,1.18,15.7,0.267,0.706,0.5,0.179,0.543,0.564,99.4,96.0,80.0,95,0.475,1,1081,1081,1081,113,1440,640,1030,1761,1923,1638,1020,1478,1042,1856,982,1163,1677,1298,1,2020,2021,False,MIN,NYK
2020-21,1610612742,DAL,Dallas Mavericks,22000723,2021-03-31,DAL @ BOS,W,48.0,108.7,111.9,102.7,105.9,5.9,6.0,0.526,1.0,15.4,0.231,0.754,0.542,0.198,0.617,0.642,104.6,101.5,84.58,101,0.536,1,1,1,1,113,1073,679,764,1675,2059,1717,1457,884,402,2030,260,286,705,759,1,2020,2021,False,BOS,DAL
2020-21,1610612747,LAL,Los Angeles Lakers,22000729,2021-03-31,LAL vs. MIL,L,48.0,90.1,94.2,109.9,106.7,-19.8,-12.5,0.629,1.0,15.7,0.278,0.775,0.489,0.214,0.46,0.502,104.8,104.0,86.67,103,0.367,1,1081,1081,1081,113,2022,730,1749,845,2059,1648,866,633,1271,2101,1904,1894,345,2058,1,2020,2021,True,LAL,MIL
2020-21,1610612750,MIN,Minnesota Timberwolves,22000726,2021-03-31,MIN vs. NYK,W,48.0,102.7,105.2,101.5,106.3,1.1,-1.2,0.694,1.92,18.2,0.294,0.733,0.5,0.134,0.494,0.535,99.4,96.0,80.0,97,0.525,1,1,1,1,113,1516,719,1131,379,943,972,672,1128,1042,1028,1599,1561,1677,863,1,2020,2021,True,MIN,NYK
2020-21,1610612754,IND,Indiana Pacers,22000722,2021-03-31,IND vs. MIA,L,48.0,92.3,92.6,97.5,97.9,-5.3,-5.3,0.676,1.53,17.7,0.269,0.784,0.524,0.16,0.465,0.482,94.3,94.0,78.33,94,0.471,1,1081,1081,1081,113,2064,238,1359,477,1466,1129,991,515,661,1576,1869,2015,1943,1344,1,2020,2021,True,IND,MIA
2020-21,1610612762,UTA,Utah Jazz,22000725,2021-03-31,UTA @ MEM,W,48.0,106.7,109.9,106.9,105.9,-0.1,4.0,0.526,1.33,14.7,0.315,0.76,0.529,0.149,0.517,0.555,102.1,101.0,84.17,101,0.48,1,1,1,1,113,1222,686,908,1675,1735,1843,453,810,585,1328,1366,1311,779,1247,1,2020,2021,False,MEM,UTA
2020-21,1610612751,BKN,Brooklyn Nets,22000724,2021-03-31,BKN vs. HOU,W,48.0,122.0,125.0,113.0,113.7,9.0,11.3,0.568,2.08,18.1,0.37,0.805,0.575,0.125,0.561,0.61,97.0,95.5,79.58,96,0.564,1,1,1,1,113,261,1203,468,1351,752,1007,115,332,140,815,784,608,1751,501,1,2020,2021,True,BKN,HOU
2020-21,1610612748,MIA,Miami Heat,22000722,2021-03-31,MIA @ IND,W,48.0,97.5,97.9,92.3,92.6,5.3,5.3,0.688,1.83,17.3,0.216,0.731,0.476,0.128,0.474,0.509,94.3,94.0,78.33,94,0.529,1,1,1,1,113,1923,96,802,421,1054,1234,1635,1159,1496,890,1787,1833,1943,817,1,2020,2021,False,IND,MIA
2020-21,1610612741,CHI,Chicago Bulls,22000730,2021-03-31,CHI @ PHX,L,48.0,115.7,122.1,124.0,126.0,-8.3,-3.9,0.628,2.7,18.2,0.456,0.842,0.611,0.105,0.49,0.536,98.9,95.5,79.58,95,0.47,1,1081,1081,1081,113,407,1933,1250,852,296,981,5,116,25,418,1631,1546,1751,1360,1,2020,2021,False,PHX,CHI
2020-21,1610612763,MEM,Memphis Grizzlies,22000725,2021-03-31,MEM vs. UTA,L,48.0,106.9,105.9,106.7,109.9,0.1,-4.0,0.548,2.09,16.9,0.24,0.685,0.471,0.109,0.494,0.534,102.1,101.0,84.17,101,0.52,1,1081,1081,1081,113,1472,931,1252,1519,729,1344,1339,1694,1571,487,1585,1566,779,914,1,2020,2021,True,MEM,UTA
2020-21,1610612759,SAS,San Antonio Spurs,22000728,2021-03-31,SAS vs. SAC,W,48.0,115.4,117.6,104.6,102.9,10.9,14.7,0.558,2.18,16.8,0.315,0.796,0.556,0.108,0.522,0.561,102.7,102.5,85.42,102,0.564,1,1,1,1,113,669,478,338,1431,645,1408,453,393,260,473,1298,1224,549,497,1,2020,2021,True,SAS,SAC
2020-21,1610612745,HOU,Houston Rockets,22000724,2021-03-31,HOU @ BKN,L,48.0,113.0,113.7,122.0,125.0,-9.0,-11.3,0.564,1.69,17.6,0.195,0.63,0.425,0.137,0.583,0.61,97.0,95.5,79.58,95,0.436,1,1081,1081,1081,113,954,1887,1693,1375,1231,1176,1825,2041,2020,1087,533,613,1751,1660,1,2020,2021,False,BKN,HOU
2020-21,1610612756,PHX,Phoenix Suns,22000730,2021-03-31,PHX vs. CHI,W,48.0,124.0,126.0,115.7,122.1,8.3,3.9,0.63,2.9,22.1,0.158,0.544,0.389,0.104,0.636,0.661,98.9,95.5,79.58,96,0.53,1,1,1,1,113,224,1754,911,836,224,181,2039,2155,2136,405,163,172,1751,801,1,2020,2021,True,PHX,CHI
2020-21,1610612749,MIL,Milwaukee Bucks,22000729,2021-03-31,MIL @ LAL,W,48.0,109.9,106.7,90.1,94.2,19.8,12.5,0.548,1.05,16.8,0.225,0.722,0.511,0.21,0.62,0.644,104.8,104.0,86.67,105,0.633,1,1,1,1,113,1429,137,412,1519,2052,1388,1520,1275,884,2087,240,268,345,103,1,2020,2021,False,LAL,MIL
2020-21,1610612765,DET,Detroit Pistons,22000721,2021-03-31,DET vs. POR,L,48.0,95.8,103.1,123.5,125.3,-27.7,-22.2,0.725,1.71,21.0,0.24,0.786,0.489,0.173,0.517,0.54,103.0,98.5,82.08,98,0.38,1,1081,1081,1081,113,1656,1908,2008,247,1219,340,1339,503,1278,1793,1348,1496,1221,2016,1,2020,2021,True,DET,POR
2020-21,1610612761,TOR,Toronto Raptors,22000727,2021-03-31,TOR @ OKC,L,48.0,104.3,105.1,113.8,113.0,-9.5,-7.9,0.6,3.0,16.5,0.14,0.577,0.349,0.071,0.478,0.521,99.1,99.0,82.5,98,0.447,1,1081,1081,1081,113,1522,1157,1506,1079,175,1474,2096,2137,2157,74,1746,1715,1131,1563,1,2020,2021,False,OKC,TOR
2020-21,1610612757,POR,Portland Trail Blazers,22000721,2021-03-31,POR @ DET,W,48.0,123.5,125.3,95.8,103.1,27.7,22.2,0.643,2.08,20.0,0.214,0.76,0.511,0.131,0.61,0.664,103.0,98.5,82.08,99,0.62,1,1,1,1,113,249,502,153,723,766,524,1648,810,875,955,313,152,1221,145,1,2020,2021,False,DET,POR
2020-21,1610612737,ATL,Atlanta Hawks,22000171,2021-03-30,ATL @ PHX,L,48.0,115.5,114.6,118.3,121.9,-2.8,-7.3,0.732,4.29,22.6,0.146,0.682,0.402,0.073,0.559,0.584,97.1,96.0,80.0,96,0.475,1,1081,1081,1081,113,877,1742,1480,214,28,133,2077,1727,2107,83,813,905,1677,1301,1,2020,2021,False,PHX,ATL
2020-21,1610612755,PHI,Philadelphia 76ers,22000719,2021-03-30,PHI @ DEN,L,48.0,99.4,99.0,104.5,106.1,-5.2,-7.2,0.514,1.5,15.0,0.125,0.698,0.396,0.125,0.494,0.536,97.5,97.0,80.83,96,0.437,1,1081,1081,1081,113,1887,705,1472,1746,1505,1799,2126,1566,2125,815,1617,1543,1529,1650,1,2020,2021,False,DEN,PHI
2020-21,1610612756,PHX,Phoenix Suns,22000171,2021-03-30,PHX vs. ATL,W,48.0,118.3,121.9,115.5,114.6,2.8,7.3,0.6,1.93,19.7,0.318,0.854,0.598,0.146,0.58,0.61,97.1,96.0,80.0,96,0.525,1,1,1,1,113,418,1281,681,1079,929,594,423,80,54,1274,575,610,1677,860,1,2020,2021,True,PHX,ATL
2020-21,1610612764,WAS,Washington Wizards,22000718,2021-03-30,WAS vs. CHA,L,48.0,99.4,103.0,110.3,111.8,-10.9,-8.8,0.537,1.69,15.7,0.283,0.72,0.482,0.129,0.46,0.488,104.0,101.5,84.58,101,0.423,1,1081,1081,1081,113,1667,1073,1574,1603,1231,1648,802,1304,1391,904,1902,1983,705,1767,1,2020,2021,True,WAS,CHA
2020-21,1610612743,DEN,Denver Nuggets,22000719,2021-03-30,DEN vs. PHI,W,48.0,104.5,106.1,99.4,99.0,5.2,7.2,0.667,1.3,19.0,0.302,0.875,0.604,0.204,0.556,0.588,97.5,97.0,80.83,98,0.563,1,1,1,1,113,1450,270,689,534,1789,770,584,33,36,2063,841,856,1529,511,1,2020,2021,True,DEN,PHI
2020-21,1610612753,ORL,Orlando Magic,22000720,2021-03-30,ORL @ LAC,W,48.0,106.2,106.2,97.6,100.0,8.6,6.2,0.605,2.56,16.8,0.309,0.712,0.505,0.093,0.44,0.5,97.7,96.5,80.42,97,0.568,1,1,1,1,113,1448,307,742,1039,375,1388,511,1401,1019,242,2034,1906,1599,464,1,2020,2021,False,LAC,ORL
2020-21,1610612746,LAC,LA Clippers,22000720,2021-03-30,LAC vs. ORL,L,48.0,97.6,100.0,106.2,106.2,-8.6,-6.2,0.676,1.47,18.4,0.288,0.691,0.495,0.177,0.483,0.514,97.7,96.5,80.42,96,0.432,1,1081,1081,1081,113,1809,712,1418,484,1549,941,750,1638,1138,1838,1709,1789,1599,1696,1,2020,2021,True,LAC,ORL
2020-21,1610612766,CHA,Charlotte Hornets,22000718,2021-03-30,CHA @ WAS,W,48.0,110.3,111.8,99.4,103.0,10.9,8.8,0.571,1.71,17.3,0.28,0.717,0.518,0.137,0.544,0.58,104.0,101.5,84.58,102,0.577,1,1,1,1,113,1083,490,587,1324,1196,1252,841,1355,767,1106,965,947,705,394,1,2020,2021,False,WAS,CHA
2020-21,1610612749,MIL,Milwaukee Bucks,22000717,2021-03-29,MIL @ LAC,L,48.0,108.0,106.1,128.5,131.6,-20.5,-25.6,0.474,1.5,14.5,0.163,0.644,0.409,0.121,0.537,0.582,98.8,98.5,82.08,99,0.421,1,1081,1081,1081,113,1457,2077,2068,1970,1505,1880,2014,1979,2080,733,1078,921,1221,1786,1,2020,2021,False,LAC,MIL
2020-21,1610612759,SAS,San Antonio Spurs,22000714,2021-03-29,SAS vs. SAC,L,48.0,117.2,117.3,134.7,133.3,-17.5,-16.0,0.511,2.18,17.8,0.271,0.842,0.523,0.112,0.559,0.58,98.1,98.5,82.08,98,0.417,1,1081,1081,1081,113,690,2110,1867,1812,645,1104,972,116,677,570,808,943,1221,1814,1,2020,2021,True,SAS,SAC
2020-21,1610612765,DET,Detroit Pistons,22000711,2021-03-29,DET vs. TOR,W,48.0,118.0,120.4,103.7,106.1,14.4,14.3,0.684,1.37,19.0,0.31,0.717,0.537,0.194,0.607,0.656,100.1,98.0,81.67,98,0.59,1,1,1,1,113,496,705,359,431,1697,770,504,1343,472,2000,345,197,1317,298,1,2020,2021,True,DET,TOR
2020-21,1610612762,UTA,Utah Jazz,22000715,2021-03-29,UTA vs. CLE,W,48.0,119.8,118.8,79.8,79.8,40.1,39.0,0.763,2.42,21.2,0.277,0.86,0.596,0.125,0.579,0.619,94.6,95.0,79.17,96,0.725,1,1,1,1,113,604,7,14,97,456,317,888,64,55,815,577,498,1813,9,1,2020,2021,True,UTA,CLE
2020-21,1610612742,DAL,Dallas Mavericks,22000713,2021-03-29,DAL @ OKC,W,48.0,123.6,123.3,104.4,102.9,19.2,20.4,0.588,3.33,21.3,0.17,0.75,0.463,0.087,0.615,0.624,102.1,103.0,85.83,103,0.59,1,1,1,1,113,346,478,189,1194,117,290,1975,893,1677,179,280,435,483,302,1,2020,2021,False,OKC,DAL
2020-21,1610612750,MIN,Minnesota Timberwolves,22000709,2021-03-29,MIN @ BKN,L,48.0,98.6,102.9,106.7,107.7,-8.0,-4.8,0.575,1.53,15.5,0.333,0.783,0.518,0.144,0.456,0.484,106.7,104.0,86.67,104,0.4,1,1081,1081,1081,113,1684,782,1308,1299,1466,1692,282,534,773,1232,1931,2004,345,1932,1,2020,2021,False,BKN,MIN
2020-21,1610612738,BOS,Boston Celtics,22000708,2021-03-29,BOS vs. NOP,L,48.0,105.5,109.0,112.5,113.9,-7.1,-4.9,0.525,1.5,15.3,0.281,0.755,0.5,0.14,0.505,0.538,102.8,100.5,83.75,100,0.438,1,1081,1081,1081,113,1286,1220,1314,1684,1505,1732,835,854,1042,1158,1494,1529,853,1639,1,2020,2021,True,BOS,NOP
2020-21,1610612752,NYK,New York Knicks,22000710,2021-03-29,NYK vs. MIA,L,48.0,90.9,94.6,104.8,106.5,-13.9,-11.9,0.455,1.07,12.5,0.235,0.725,0.48,0.151,0.475,0.495,95.1,92.5,77.08,93,0.404,1,1081,1081,1081,113,2014,726,1718,2022,2007,2074,1400,1233,1414,1380,1782,1937,2035,1903,1,2020,2021,True,NYK,MIA
2020-21,1610612739,CLE,Cleveland Cavaliers,22000715,2021-03-29,CLE @ UTA,L,48.0,79.8,79.8,119.8,118.8,-40.1,-39.0,0.586,1.7,14.3,0.14,0.723,0.404,0.106,0.392,0.416,94.6,95.0,79.17,94,0.275,1,1081,1081,1081,113,2154,1555,2147,1213,1227,1910,2096,1262,2106,443,2145,2154,1813,2152,1,2020,2021,False,UTA,CLE
2020-21,1610612764,WAS,Washington Wizards,22000707,2021-03-29,WAS vs. IND,W,48.0,115.9,115.8,108.3,109.7,7.6,6.1,0.545,1.58,18.9,0.313,0.836,0.592,0.167,0.606,0.617,114.2,113.5,94.58,114,0.528,1,1,1,1,113,792,925,758,1532,1399,811,474,154,70,1684,347,521,7,828,1,2020,2021,True,WAS,IND
2020-21,1610612748,MIA,Miami Heat,22000710,2021-03-29,MIA @ NYK,W,48.0,104.8,106.5,90.9,94.6,13.9,11.9,0.595,1.83,17.2,0.275,0.765,0.52,0.13,0.488,0.524,95.1,92.5,77.08,92,0.596,1,1,1,1,113,1433,147,443,1144,1054,1274,909,740,742,947,1663,1680,2035,257,1,2020,2021,False,NYK,MIA
2020-21,1610612763,MEM,Memphis Grizzlies,22000712,2021-03-29,MEM @ HOU,W,48.0,114.8,120.0,104.1,107.8,10.7,12.2,0.674,1.94,22.0,0.233,0.732,0.515,0.16,0.606,0.628,105.1,101.0,84.17,100,0.556,1,1,1,1,113,524,794,430,521,909,194,1440,1142,809,1582,348,405,779,569,1,2020,2021,False,HOU,MEM
2020-21,1610612745,HOU,Houston Rockets,22000712,2021-03-29,HOU vs. MEM,L,48.0,104.1,107.8,114.8,120.0,-10.7,-12.2,0.7,2.33,19.6,0.268,0.767,0.485,0.118,0.484,0.53,105.1,101.0,84.17,102,0.444,1,1081,1081,1081,113,1361,1626,1731,361,503,619,1013,712,1347,669,1695,1611,779,1592,1,2020,2021,True,HOU,MEM
2020-21,1610612754,IND,Indiana Pacers,22000707,2021-03-29,IND @ WAS,L,48.0,108.3,109.7,115.9,115.8,-7.6,-6.1,0.727,2.29,20.8,0.164,0.688,0.408,0.124,0.538,0.577,114.2,113.5,94.58,113,0.472,1,1081,1081,1081,113,1236,1365,1403,229,556,380,2006,1672,2090,812,1070,1002,7,1333,1,2020,2021,False,WAS,IND
2020-21,1610612746,LAC,LA Clippers,22000717,2021-03-29,LAC vs. MIL,W,48.0,128.5,131.6,108.0,106.1,20.5,25.6,0.49,1.79,18.0,0.356,0.837,0.591,0.143,0.637,0.649,98.8,98.5,82.08,98,0.579,1,1,1,1,113,81,695,93,1891,1109,1035,178,136,77,1200,158,241,1221,375,1,2020,2021,True,LAC,MIL
2020-21,1610612744,GSW,Golden State Warriors,22000716,2021-03-29,GSW vs. CHI,W,48.0,114.9,117.2,101.2,103.0,13.7,14.1,0.609,1.87,19.9,0.298,0.732,0.5,0.152,0.587,0.604,100.9,99.0,82.5,99,0.536,1,1,1,1,113,702,498,367,1023,1015,560,630,1149,1042,1395,496,673,1131,750,1,2020,2021,True,GSW,CHI
2020-21,1610612760,OKC,Oklahoma City Thunder,22000713,2021-03-29,OKC vs. DAL,L,48.0,104.4,102.9,123.6,123.3,-19.2,-20.4,0.447,1.06,13.0,0.25,0.83,0.537,0.155,0.525,0.555,102.1,103.0,85.83,103,0.41,1,1081,1081,1081,113,1675,1814,1972,2036,2016,2052,1207,181,472,1492,1251,1315,483,1858,1,2020,2021,True,OKC,DAL
2020-21,1610612758,SAC,Sacramento Kings,22000714,2021-03-29,SAC @ SAS,W,48.0,134.7,133.3,117.2,117.3,17.5,16.0,0.617,4.14,21.8,0.158,0.729,0.477,0.071,0.667,0.695,98.1,98.5,82.08,99,0.583,1,1,1,1,113,47,1466,294,959,37,221,2039,1173,1480,70,67,63,1221,347,1,2020,2021,False,SAS,SAC
2020-21,1610612751,BKN,Brooklyn Nets,22000709,2021-03-29,BKN vs. MIN,W,48.0,106.7,107.7,98.6,102.9,8.0,4.8,0.775,1.94,21.4,0.217,0.667,0.482,0.154,0.529,0.583,106.7,104.0,86.67,104,0.6,1,1,1,1,113,1373,474,851,69,909,272,1611,1832,1387,1454,1171,906,345,229,1,2020,2021,True,BKN,MIN
2020-21,1610612741,CHI,Chicago Bulls,22000716,2021-03-29,CHI @ GSW,L,48.0,101.2,103.0,114.9,117.2,-13.7,-14.1,0.75,1.65,23.1,0.268,0.702,0.5,0.202,0.56,0.574,100.9,99.0,82.5,99,0.464,1,1081,1081,1081,113,1660,1452,1794,130,1307,94,1005,1515,1042,2052,807,1041,1131,1411,1,2020,2021,False,GSW,CHI
2020-21,1610612740,NOP,New Orleans Pelicans,22000708,2021-03-29,NOP @ BOS,W,48.0,112.5,113.9,105.5,109.0,7.1,4.9,0.732,2.0,21.0,0.245,0.719,0.5,0.149,0.598,0.604,102.8,100.5,83.75,101,0.562,1,1,1,1,113,937,868,847,214,807,348,1290,1321,1042,1328,409,679,853,521,1,2020,2021,False,BOS,NOP
2020-21,1610612761,TOR,Toronto Raptors,22000711,2021-03-29,TOR @ DET,L,48.0,103.7,106.1,118.0,120.4,-14.4,-14.3,0.6,1.62,15.7,0.283,0.69,0.463,0.133,0.471,0.529,100.1,98.0,81.67,98,0.41,1,1081,1081,1081,113,1450,1661,1799,1079,1350,1661,807,1651,1677,988,1825,1627,1317,1863,1,2020,2021,False,DET,TOR
