season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2018-19,1610612740,NOP,New Orleans Pelicans,21801215,2019-04-09,NOP vs. GSW,L,48.0,96.8,99.0,109.5,108.7,-12.7,-9.7,0.659,2.9,20.3,0.172,0.776,0.449,0.096,0.49,0.498,104.3,103.5,86.25,104,0.457,1,1231,1231,1231,135,2032,1141,1880,636,238,485,2276,663,2106,299,1711,2105,627,1663,1,2018,2019,True,NOP,GSW,APR
2018-19,1610612740,NOP,New Orleans Pelicans,21801207,2019-04-07,NOP @ SAC,W,48.0,122.8,125.5,121.1,119.4,1.7,6.0,0.538,1.75,18.7,0.327,0.689,0.527,0.151,0.609,0.626,107.4,107.0,89.17,106,0.52,1,1,1,1,135,193,1994,833,1811,1212,865,490,1803,699,1576,245,332,223,1044,1,2018,2019,False,SAC,NOP,APR
2018-19,1610612740,NOP,New Orleans Pelicans,21801189,2019-04-05,NOP @ PHX,L,53.0,111.6,120.0,124.0,123.1,-12.4,-3.1,0.571,1.87,18.1,0.386,0.691,0.536,0.143,0.525,0.558,99.7,96.45,80.38,105,0.45,1,1231,1231,1231,21,433,2170,1413,1502,1036,1065,125,1766,555,1365,1206,1253,2011,1739,1,2018,2019,False,PHX,NOP,APR
2018-19,1610612740,NOP,New Orleans Pelicans,21801171,2019-04-03,NOP vs. CHA,L,48.0,104.3,106.9,110.5,111.7,-6.2,-4.8,0.625,1.32,18.4,0.213,0.745,0.5,0.186,0.559,0.589,104.3,102.5,85.42,102,0.462,1,1231,1231,1231,135,1469,1389,1518,964,1949,956,1930,1027,1180,2195,713,743,823,1611,1,2018,2019,True,NOP,CHA,APR
2018-19,1610612740,NOP,New Orleans Pelicans,21801147,2019-03-31,NOP vs. LAL,L,48.0,91.7,92.7,117.5,118.2,-25.8,-25.5,0.5,0.79,13.9,0.188,0.782,0.505,0.218,0.506,0.553,111.0,110.0,91.67,110,0.38,1,1231,1231,1231,135,2296,1903,2355,2052,2426,2180,2162,593,1126,2404,1471,1348,83,2268,1,2018,2019,True,NOP,LAL,MAR
2018-19,1610612740,NOP,New Orleans Pelicans,21801128,2019-03-28,NOP vs. SAC,W,48.0,112.9,115.2,111.3,112.4,1.6,2.9,0.551,2.25,19.0,0.208,0.816,0.515,0.114,0.552,0.586,106.6,105.0,87.5,105,0.513,1,1,1,1,135,754,1457,1084,1720,608,767,1976,251,916,613,795,779,421,1126,1,2018,2019,True,NOP,SAC,MAR
2018-19,1610612740,NOP,New Orleans Pelicans,21801113,2019-03-26,NOP vs. ATL,L,48.0,102.9,105.3,112.6,115.0,-9.7,-9.8,0.718,1.17,18.2,0.304,0.741,0.54,0.211,0.542,0.596,116.0,113.5,94.58,114,0.471,1,1231,1231,1231,135,1612,1686,1887,259,2163,1019,732,1106,490,2381,943,649,7,1525,1,2018,2019,True,NOP,ATL,MAR
2018-19,1610612740,NOP,New Orleans Pelicans,21801099,2019-03-24,NOP vs. HOU,L,48.0,93.4,93.8,117.8,117.7,-24.4,-24.0,0.684,1.73,18.7,0.309,0.667,0.47,0.156,0.451,0.467,96.2,96.0,80.0,96,0.421,1,1231,1231,1231,135,2261,1877,2329,434,1243,855,683,2011,1805,1692,2176,2332,2019,2025,1,2018,2019,True,NOP,HOU,MAR
2018-19,1610612740,NOP,New Orleans Pelicans,21801066,2019-03-20,NOP @ ORL,L,48.0,90.0,93.2,116.5,115.5,-26.5,-22.3,0.632,1.85,16.6,0.292,0.655,0.463,0.126,0.422,0.446,104.4,103.0,85.83,103,0.374,1,1231,1231,1231,135,2275,1727,2307,903,1071,1527,910,2105,1915,922,2352,2407,715,2292,1,2018,2019,False,ORL,NOP,MAR
2018-19,1610612740,NOP,New Orleans Pelicans,21801056,2019-03-18,NOP @ DAL,W,53.0,110.6,110.3,104.4,107.8,6.2,2.5,0.694,2.0,20.1,0.321,0.7,0.517,0.145,0.529,0.567,107.1,105.51,87.92,117,0.539,1,1,1,1,21,1179,1057,1109,380,840,524,538,1642,881,1452,1151,1094,363,840,1,2018,2019,False,DAL,NOP,MAR
