group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,202331,Paul George,Paul,1610612755,PHI,35.0,19,9,10,0.474,3.5,110.9,109.2,109.2,111.9,115.0,115.0,-0.9,-5.8,-5.8,0.105,1.33,12.5,0.013,0.074,0.041,9.4,9.6,0.45,0.512,0.17,0.174,102.08,101.45,84.54,101.45,0.036,141,7,20,0.4,1.1,0.35,171,172,328,283,119,232,205,205,242,337,337,250,285,285,213,133,225,284,317,367,332,337,253,262,173,181,175,285,285,346,142,122,193,124,284,PHI
Players,1629656,Quentin Grimes,Quentin,1610612755,PHI,25.0,28,10,18,0.357,2.1,110.0,104.9,104.9,112.0,108.6,108.6,-1.9,-3.7,-3.7,0.156,1.25,11.6,0.042,0.158,0.094,9.3,9.5,0.46,0.562,0.235,0.25,108.81,113.13,94.27,113.13,0.091,142,9,25,0.3,0.9,0.36,76,154,474,364,320,243,262,262,245,251,251,258,263,263,142,142,244,183,128,169,330,336,239,213,97,91,80,104,104,207,119,96,220,177,273,PHI
Players,1629052,Oshae Brissett,Oshae,1610612755,PHI,26.0,2,0,2,0.0,3.6,46.1,50.0,50.0,130.9,135.7,135.7,-84.8,-85.7,-85.7,0.0,0.0,0.0,0.0,0.143,0.059,0.0,0.0,0.0,0.266,0.063,0.124,98.18,92.5,77.08,92.5,-0.133,14,0,1,0.0,0.5,0.0,410,450,105,450,103,466,460,460,414,460,460,471,480,479,337,250,337,302,145,305,1,1,369,374,411,303,284,465,465,485,369,362,369,287,369,PHI
Players,1642272,Jared McCain,Jared,1610612755,PHI,21.0,7,2,5,0.286,3.4,99.2,97.7,97.7,109.9,110.2,110.2,-10.8,-12.5,-12.5,0.0,0.0,0.0,0.0,0.133,0.074,18.2,18.4,0.438,0.507,0.212,0.22,93.43,93.96,78.3,93.96,0.053,44,3,8,0.4,1.1,0.375,309,335,214,410,132,374,354,354,220,276,276,326,339,339,337,250,337,302,174,245,431,431,263,270,119,121,416,457,457,307,239,230,162,111,255,PHI
Players,203954,Joel Embiid,Joel,1610612755,PHI,31.0,7,4,3,0.571,2.9,94.8,91.5,91.5,98.2,102.2,102.2,-3.4,-10.7,-10.7,0.286,0.5,9.1,0.042,0.25,0.146,18.2,18.2,0.333,0.47,0.377,0.413,109.04,108.8,90.67,108.8,0.146,47,4,12,0.6,1.7,0.333,309,275,148,151,204,403,401,401,112,176,176,275,320,320,49,224,285,185,34,68,431,430,324,309,12,10,78,138,138,110,210,186,101,59,289,PHI
Players,1626162,Kelly Oubre Jr.,Kelly,1610612755,PHI,29.0,28,13,15,0.464,3.8,113.6,114.3,114.3,111.3,112.1,112.1,2.2,2.2,2.2,0.063,1.33,9.8,0.086,0.038,0.063,7.3,7.5,0.5,0.543,0.147,0.15,101.2,100.55,83.79,100.55,0.037,217,11,27,0.4,1.0,0.407,76,96,433,291,92,199,149,149,234,299,299,216,203,203,283,133,275,90,370,288,283,288,199,228,214,229,192,314,314,344,94,87,185,163,230,PHI
Players,1641741,Ricky Council IV,Ricky,1610612755,PHI,23.0,8,1,7,0.125,1.8,97.4,96.8,96.8,127.1,116.7,116.7,-29.7,-19.9,-19.9,0.0,0.0,0.0,0.0,0.214,0.1,12.5,12.2,0.2,0.278,0.235,0.258,106.92,112.21,93.51,112.21,-0.057,31,1,5,0.1,0.6,0.2,295,375,262,445,366,398,361,361,394,355,355,407,383,383,337,250,337,302,60,147,374,372,359,372,96,87,98,108,108,469,306,275,338,248,351,PHI
Players,1642348,Justin Edwards,Justin,1610612755,PHI,21.0,14,4,10,0.286,3.1,101.2,105.4,105.4,137.5,133.0,133.0,-36.3,-27.6,-27.6,0.074,0.0,22.2,0.0,0.029,0.011,0.0,0.0,0.6,0.666,0.065,0.064,107.73,107.42,89.52,107.42,0.014,93,2,5,0.1,0.4,0.4,222,275,328,410,170,347,256,256,436,452,452,422,410,410,268,250,104,302,378,399,1,1,126,126,408,415,89,153,153,374,272,275,334,349,234,PHI
Players,201569,Eric Gordon,Eric,1610612755,PHI,36.0,8,4,4,0.5,4.5,110.0,111.7,111.7,121.1,125.0,125.0,-11.1,-13.3,-13.3,0.045,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.688,0.676,0.099,0.101,106.23,103.72,86.43,103.72,0.065,77,4,8,0.5,1.0,0.5,295,275,181,212,32,244,172,172,351,419,419,328,342,342,308,250,264,302,382,400,1,1,91,121,354,368,104,224,224,282,210,230,120,132,129,PHI
Players,1630178,Tyrese Maxey,Tyrese,1610612755,PHI,24.0,24,12,12,0.5,4.3,110.5,111.5,111.5,114.3,115.6,115.6,-3.8,-4.1,-4.1,0.333,2.6,11.7,0.008,0.078,0.041,4.5,4.5,0.534,0.633,0.386,0.404,102.54,101.53,84.61,101.53,0.242,218,34,73,1.4,3.0,0.466,114,113,372,212,41,240,173,173,279,350,350,281,272,272,30,56,243,297,307,366,229,227,183,148,11,14,161,283,283,28,8,10,8,10,182,PHI
