season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612750,MIN,Minnesota Timberwolves,42300315,2024-05-30,MIN vs. DAL,L,48.0,103.8,105.1,126.4,127.8,-22.6,-22.7,0.447,1.21,13.0,0.302,0.725,0.484,0.143,0.483,0.524,98.7,97.5,81.25,98,0.405,1,83,83,83,7,118,145,146,159,144,156,67,76,104,103,130,128,17,141,1,2023,2024,True,MIN,DAL,MAY
2023-24,1610612750,MIN,Minnesota Timberwolves,42300314,2024-05-28,MIN @ DAL,W,48.0,111.7,112.9,106.1,107.5,5.6,5.4,0.59,1.53,18.5,0.2,0.735,0.494,0.161,0.601,0.618,94.1,93.0,77.5,93,0.547,1,1,1,1,7,82,61,63,79,122,66,139,67,90,142,26,30,85,49,1,2023,2024,False,DAL,MIN,MAY
2023-24,1610612750,MIN,Minnesota Timberwolves,42300313,2024-05-26,MIN @ DAL,L,48.0,115.7,117.6,130.9,127.5,-15.2,-9.9,0.605,2.6,19.8,0.326,0.788,0.526,0.11,0.559,0.579,90.6,91.0,75.83,91,0.447,1,83,83,83,7,58,143,120,67,36,36,45,32,51,51,59,69,129,119,1,2023,2024,False,DAL,MIN,MAY
2023-24,1610612750,MIN,Minnesota Timberwolves,42300312,2024-05-24,MIN vs. DAL,L,48.0,112.4,114.9,117.6,114.7,-5.2,0.2,0.743,2.89,19.1,0.321,0.717,0.505,0.096,0.482,0.545,94.4,94.5,78.75,94,0.474,1,83,83,83,7,76,88,81,10,23,53,48,84,78,22,132,105,51,104,1,2023,2024,True,MIN,DAL,MAY
2023-24,1610612750,MIN,Minnesota Timberwolves,42300311,2024-05-22,MIN vs. DAL,L,48.0,108.3,110.5,111.9,113.7,-3.6,-3.2,0.605,2.3,17.4,0.25,0.705,0.45,0.105,0.528,0.542,96.7,95.0,79.17,95,0.449,1,83,83,83,7,93,85,89,63,56,91,104,93,136,45,84,110,45,118,1,2023,2024,True,MIN,DAL,MAY
2023-24,1610612750,MIN,Minnesota Timberwolves,42300237,2024-05-19,MIN @ DEN,W,48.0,108.6,110.1,101.1,102.3,7.6,7.8,0.581,2.0,14.6,0.32,0.735,0.525,0.101,0.456,0.531,89.6,88.5,73.75,89,0.559,1,1,1,1,7,95,38,55,86,72,135,50,67,52,37,145,120,153,44,1,2023,2024,False,DEN,MIN,MAY
2023-24,1610612750,MIN,Minnesota Timberwolves,42300236,2024-05-16,MIN vs. DEN,W,48.0,125.6,122.3,74.3,76.1,51.3,46.3,0.65,4.33,19.5,0.271,0.823,0.582,0.064,0.552,0.595,92.9,93.0,77.5,94,0.782,1,1,1,1,7,41,1,1,48,3,41,91,16,11,3,62,47,85,1,1,2023,2024,True,MIN,DEN,MAY
2023-24,1610612750,MIN,Minnesota Timberwolves,42300235,2024-05-14,MIN @ DEN,L,48.0,105.0,106.6,121.8,121.7,-16.8,-15.1,0.789,2.14,22.9,0.227,0.737,0.463,0.154,0.538,0.562,92.1,91.5,76.25,91,0.426,1,83,83,83,7,108,122,136,2,65,9,124,65,121,128,73,91,125,127,1,2023,2024,False,DEN,MIN,MAY
2023-24,1610612750,MIN,Minnesota Timberwolves,42300234,2024-05-12,MIN vs. DEN,L,48.0,115.2,113.8,124.2,123.7,-9.0,-9.8,0.538,1.91,16.2,0.333,0.861,0.568,0.117,0.543,0.57,92.7,93.5,77.92,94,0.433,1,83,83,83,7,79,130,119,121,82,116,34,8,19,59,69,80,73,124,1,2023,2024,True,MIN,DEN,MAY
2023-24,1610612750,MIN,Minnesota Timberwolves,42300233,2024-05-10,MIN vs. DEN,L,48.0,96.8,97.8,127.5,125.8,-30.7,-28.0,0.742,1.44,18.7,0.186,0.769,0.463,0.174,0.507,0.549,92.4,92.5,77.08,92,0.367,1,83,83,83,7,149,136,153,11,129,63,145,43,121,151,105,102,97,152,1,2023,2024,True,MIN,DEN,MAY
2023-24,1610612750,MIN,Minnesota Timberwolves,42300232,2024-05-06,MIN @ DEN,W,48.0,115.0,116.5,87.0,87.9,28.0,28.6,0.667,2.33,21.2,0.283,0.614,0.466,0.132,0.577,0.588,92.0,91.0,75.83,91,0.669,1,1,1,1,7,67,5,9,38,52,18,78,148,119,84,41,59,129,7,1,2023,2024,False,DEN,MIN,MAY
