player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
203458,Alex Len,Alex,1610612758,SAC,30.0,7,3,4,0.429,54.30833333333333,1,4,2,14,13,19,9,44,3,1,15,6,46.5,81,88,71,109,147,159,110,131,117,59,78,57,68,68,83,128,112,139,SAC
1629002,Chimezie Metu,Chimezie,1610612758,SAC,26.0,3,1,2,0.333,6.126666666666667,0,1,0,0,2,0,0,2,0,0,0,1,2.2,175,132,36,127,196,161,156,149,177,15,1,1,3,147,1,1,152,197,SAC
1630558,Davion Mitchell,Davion,1610612758,SAC,24.0,7,3,4,0.429,139.76833333333337,9,3,8,16,34,46,30,120,1,2,7,6,93.8,81,88,71,109,106,79,119,74,106,94,126,100,104,108,115,86,112,114,SAC
1628368,De'Aaron Fox,De'Aaron,1610612758,SAC,25.0,7,3,4,0.429,269.59166666666664,17,26,20,74,84,97,52,264,4,7,23,35,347.6,81,88,71,109,49,49,24,33,31,163,183,135,170,56,169,160,27,35,SAC
1627734,Domantas Sabonis,Domantas,1610612758,SAC,27.0,7,3,4,0.429,242.93833333333333,19,21,8,84,67,88,57,234,6,10,28,29,278.9,81,88,71,109,54,46,32,74,26,147,177,142,161,38,190,172,38,44,SAC
203084,Harrison Barnes,Harrison,1610612758,SAC,31.0,7,3,4,0.429,196.53333333333333,17,8,13,32,57,71,50,198,2,0,5,19,138.3,81,88,71,109,65,49,91,48,73,134,162,133,150,84,1,68,58,84,SAC
1631099,Keegan Murray,Keegan,1610612758,SAC,22.0,7,3,4,0.429,194.0583333333333,8,9,13,20,64,68,50,192,2,7,18,7,142.3,81,88,71,109,66,85,81,48,96,143,154,133,146,84,169,147,103,82,SAC
1630556,Kessler Edwards,Kessler,1610612758,SAC,22.0,6,2,4,0.333,7.0,0,0,0,0,2,0,0,2,0,0,0,0,1.2,96,105,71,127,192,161,160,149,177,15,1,1,3,147,1,1,182,202,SAC
1628989,Kevin Huerter,Kevin,1610612758,SAC,24.0,7,3,4,0.429,183.08,9,12,4,28,46,65,48,160,9,2,23,8,145.2,81,88,71,109,78,79,63,103,80,116,150,130,123,24,115,160,94,80,SAC
1628370,Malik Monk,Malik,1610612758,SAC,25.0,7,3,4,0.429,205.27166666666668,22,18,17,48,52,63,31,184,3,8,15,35,226.1,81,88,71,109,63,38,43,41,52,123,145,102,139,68,179,128,27,54,SAC
1628408,PJ Dozier,PJ,1610612758,SAC,26.0,3,1,2,0.333,6.126666666666667,0,3,0,2,2,0,0,2,0,0,0,1,10.4,175,132,36,127,196,161,119,149,165,15,1,1,3,147,1,1,152,173,SAC
1629056,Terence Davis,Terence,1610612758,SAC,26.0,4,2,2,0.5,57.64333333333333,4,3,5,4,25,18,3,52,0,1,12,2,44.8,155,105,36,71,144,125,119,98,150,81,76,37,73,147,83,116,136,142,SAC
1626168,Trey Lyles,Trey,1610612758,SAC,27.0,7,3,4,0.429,117.55333333333331,2,13,4,16,42,30,15,106,0,1,12,10,104.5,81,88,71,109,114,144,57,103,106,104,96,72,95,147,83,116,85,105,SAC
