group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,203109,Jae Crowder,Jae,1610612748,MIA,29.0,29,13,16,0.448,100.39333333333332,10,31,0.323,7,22,0.318,3,4,0.75,5,21,26,6,4,3,2,1,14,4,30,-56,81.2,3,0,79.0,71,91,396,249,66,97,74,283,33,34,152,180,177,179,47,22,28,77,73,40,58,253,419,156,104,449,82,80,21,82,MIA
Players,1629130,Duncan Robinson,Duncan,1610612748,MIA,26.0,33,17,16,0.515,79.97166666666666,9,27,0.333,9,26,0.346,6,6,1.0,1,2,3,4,4,0,1,0,7,9,33,-11,41.6,1,0,51.0,32,40,396,174,109,110,88,252,20,23,125,115,145,1,187,246,255,106,73,235,107,1,308,81,97,328,158,139,21,123,MIA
Players,1627884,Derrick Jones Jr.,Derrick,1610612748,MIA,23.0,23,16,7,0.696,68.73833333333333,6,14,0.429,2,7,0.286,2,4,0.5,4,10,14,4,0,2,4,1,10,4,16,-19,56.8,0,0,48.0,122,49,232,62,130,147,154,170,125,124,164,208,177,255,67,100,99,106,254,75,22,253,370,156,169,382,118,193,21,138,MIA
Players,1629639,Tyler Herro,Tyler,1610612748,MIA,20.0,20,12,8,0.6,66.315,15,30,0.5,9,19,0.474,2,2,1.0,0,10,10,3,1,1,0,1,2,2,41,1,59.5,1,0,65.0,150,102,254,118,136,67,78,96,20,43,66,208,231,1,273,100,140,128,175,126,181,253,156,220,78,185,113,139,21,99,MIA
Players,203482,Kelly Olynyk,Kelly,1610612748,MIA,29.0,12,6,6,0.5,23.711666666666662,2,5,0.4,2,5,0.4,0,0,0.0,0,0,0,0,2,0,1,0,5,2,6,-13,7.0,0,0,10.0,232,210,208,177,261,233,246,191,125,146,94,297,301,297,273,346,365,285,129,235,107,1,257,220,251,344,317,193,21,284,MIA
Players,1628389,Bam Adebayo,Bam,1610612748,MIA,22.0,35,18,17,0.514,144.70666666666668,24,44,0.545,0,2,0.0,20,30,0.667,11,30,41,11,5,3,7,2,14,17,68,-23,158.7,22,2,140.0,15,31,410,176,6,28,55,80,224,219,224,31,25,219,12,6,6,37,62,40,7,353,419,34,37,398,15,5,9,22,MIA
Players,203524,Solomon Hill,Solomon,1610612748,MIA,29.0,16,10,6,0.625,34.36833333333333,3,4,0.75,0,1,0.0,2,2,1.0,0,8,8,4,2,2,0,1,3,3,8,-8,27.6,0,0,24.0,194,139,208,106,210,200,268,30,224,261,224,208,231,1,273,128,161,106,129,75,181,253,192,184,227,298,194,193,21,202,MIA
Players,1629134,Kendrick Nunn,Kendrick,1610612748,MIA,24.0,24,14,10,0.583,81.475,7,17,0.412,3,9,0.333,7,9,0.778,1,5,6,6,1,0,0,0,4,5,24,4,39.2,0,0,39.0,113,76,297,139,105,136,132,184,100,108,127,104,110,166,187,173,189,77,175,235,181,1,226,131,125,156,164,193,21,156,MIA
Players,1629735,Chris Silva,Chris,1610612748,MIA,23.0,1,0,1,0.0,3.65,0,1,0.0,0,1,0.0,2,2,1.0,1,1,2,0,0,0,0,0,0,1,2,-5,4.4,0,0,4.0,414,415,28,415,382,340,350,340,224,261,224,208,231,1,187,286,277,285,254,235,181,1,1,262,325,266,348,193,21,342,MIA
Players,203086,Meyers Leonard,Meyers,1610612748,MIA,28.0,10,6,4,0.6,8.858333333333333,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,-11,3.0,0,0,2.0,259,210,148,118,337,340,313,340,224,261,224,297,301,297,273,346,365,285,254,126,181,1,95,262,365,328,366,193,21,371,MIA
