group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,202687,Bismack Biyombo,Bismack,1610612759,SAS,32.0,4,2,2,0.5,1.2,50.0,45.5,45.5,95.3,90.0,90.0,-45.3,-44.5,-44.5,0.0,0.0,0.0,0.0,0.25,0.125,100.0,100.0,0.0,0.0,0.077,0.091,99.23,107.2,89.33,107.2,0.0,11,0,0,0.0,0.0,0.0,359,335,105,212,422,465,465,465,93,87,87,442,449,449,337,250,337,302,34,93,495,495,369,392,387,381,253,155,155,387,369,419,369,419,369
Players,1631104,Blake Wesley,Blake,1610612759,SAS,22.0,3,1,2,0.333,0.7,40.0,33.3,33.3,82.0,66.7,66.7,-42.0,-33.3,-33.3,0.0,0.0,0.0,0.0,0.2,0.125,50.0,50.0,1.0,1.0,0.286,0.4,113.27,137.58,114.65,137.58,0.667,6,1,1,0.3,0.3,1.0,380,375,105,372,451,469,467,467,59,39,39,436,429,430,337,250,337,302,73,93,484,484,15,22,55,15,59,44,44,5,306,362,200,352,1
Players,1629646,Charles Bassey,Charles,1610612759,SAS,24.0,4,2,2,0.5,2.1,113.4,105.6,105.6,78.9,75.0,75.0,34.4,30.6,30.6,0.0,0.0,0.0,0.2,0.222,0.211,50.0,50.0,0.0,0.0,0.095,0.101,89.89,95.63,79.69,95.63,0.087,18,0,1,0.0,0.3,0.0,359,335,105,212,319,202,254,254,54,50,50,54,59,59,337,250,337,15,55,15,484,484,369,392,360,365,449,429,429,213,369,362,369,379,369
Players,101108,Chris Paul,Chris,1610612759,SAS,40.0,30,12,18,0.4,3.1,102.8,101.5,101.5,112.6,112.4,112.4,-9.9,-10.9,-10.9,0.351,4.0,31.7,0.019,0.178,0.097,7.9,7.9,0.578,0.655,0.182,0.192,101.15,101.96,84.96,101.96,0.179,206,15,32,0.5,1.1,0.469,54,113,474,340,161,330,301,301,256,301,301,317,323,323,26,14,53,265,97,162,298,297,143,132,153,153,195,273,273,69,65,69,120,120,178
Players,1630561,David Duke Jr.,David,1610612759,SAS,25.0,1,0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.04,260.87,313.05,0.0,0,0,0,0.0,0.0,0.0,439,450,35,450,485,471,471,471,1,1,1,227,221,221,337,250,337,302,382,400,1,1,369,392,435,436,487,12,12,387,369,419,369,419,369
Players,1628368,De'Aaron Fox,De'Aaron,1610612759,SAS,27.0,32,14,18,0.438,3.6,117.4,118.9,118.9,111.8,109.7,109.7,5.7,9.3,9.3,0.231,1.36,13.5,0.024,0.081,0.052,9.9,9.9,0.521,0.591,0.338,0.348,101.76,102.09,85.07,102.09,0.155,243,33,71,1.0,2.2,0.465,36,77,474,319,106,164,110,110,240,267,267,183,155,155,77,132,210,249,304,333,339,340,191,187,26,31,182,268,268,95,9,11,18,27,184
Players,1630170,Devin Vassell,Devin,1610612759,SAS,24.0,30,12,18,0.4,3.8,101.0,101.7,101.7,115.9,115.8,115.8,-14.9,-14.0,-14.0,0.138,1.8,14.8,0.016,0.091,0.055,8.2,8.3,0.476,0.5,0.194,0.196,98.58,98.29,81.91,98.29,0.068,232,16,42,0.5,1.4,0.381,54,113,474,340,76,350,296,296,296,352,352,348,347,347,169,104,198,276,276,325,301,304,231,275,140,150,272,386,386,271,57,46,110,85,251
Players,203084,Harrison Barnes,Harrison,1610612759,SAS,33.0,28,14,14,0.5,2.6,111.9,111.0,111.0,91.3,92.4,92.4,20.6,18.6,18.6,0.041,0.67,6.9,0.04,0.084,0.063,10.3,10.5,0.595,0.613,0.151,0.155,99.37,99.17,82.64,99.17,0.085,154,10,21,0.4,0.8,0.476,76,77,410,212,250,223,187,187,79,99,99,98,108,108,316,215,312,192,296,289,347,349,136,168,208,215,251,362,362,218,104,118,196,219,174
Players,1631127,Harrison Ingram,Harrison,1610612759,SAS,22.0,1,0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.04,260.87,313.05,0.0,0,0,0,0.0,0.0,0.0,439,450,35,450,485,471,471,471,1,1,1,227,221,221,337,250,337,302,382,400,1,1,369,392,435,436,487,12,12,387,369,419,369,419,369
Players,1631110,Jeremy Sochan,Jeremy,1610612759,SAS,22.0,17,8,9,0.471,3.6,103.9,99.2,99.2,115.1,115.2,115.2,-11.2,-16.0,-16.0,0.067,0.0,12.5,0.063,0.092,0.079,0.0,0.0,0.577,0.576,0.103,0.11,97.59,99.73,83.11,99.73,0.06,122,7,13,0.4,0.8,0.538,190,187,308,286,108,324,344,344,287,342,342,329,365,365,276,250,225,127,273,224,1,1,144,198,337,342,301,346,346,291,142,174,175,217,115
