player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
203458,Alex Len,Alex,1610612737,ATL,26.0,77,28,49,0.364,20.1,110.4,3.5,0.159,0.23,0.4,0.108,0.9,0.437,8.4,5.8,7.4,19.5,0.049,74,219,506,406,248,374,146,152,161,376,467,49,55,360,296,390,276,308,ATL
1627816,Alex Poythress,Alex,1610612737,ATL,25.0,21,7,14,0.333,14.5,111.5,2.2,0.151,0.221,0.2,0.082,0.5,0.222,7.1,5.3,4.5,15.4,0.031,417,433,136,422,349,416,282,175,176,468,488,143,163,298,265,204,199,420,ATL
1627772,Daniel Hamilton,Daniel,1610612737,ATL,23.0,19,7,12,0.368,10.7,106.7,1.9,0.161,0.243,0.3,0.214,0.1,0.067,3.8,2.8,3.5,10.7,0.038,424,433,125,404,424,197,331,146,143,403,187,454,401,113,97,143,110,375,ATL
1627761,DeAndre' Bembry,DeAndre',1610612737,ATL,24.0,82,29,53,0.354,23.6,109.4,3.7,0.148,0.221,1.3,0.316,0.5,0.199,10.6,7.2,7.4,23.3,0.064,1,209,516,416,189,323,126,184,174,42,40,135,196,462,388,387,335,227,ATL
203473,Dewayne Dedmon,Dewayne,1610612737,ATL,29.0,64,24,40,0.375,25.1,112.0,5.9,0.229,0.332,1.1,0.252,1.1,0.428,11.2,6.9,8.3,25.8,0.049,201,262,454,401,173,435,46,45,44,67,108,31,58,484,367,435,374,313,ATL
1627738,Deyonta Davis,Deyonta,1610612737,ATL,22.0,9,3,6,0.333,13.2,107.6,2.9,0.193,0.292,0.3,0.115,0.6,0.25,3.2,5.1,2.9,12.2,0.044,470,472,76,422,380,236,212,89,74,382,450,118,139,88,254,106,134,340,ATL
1629353,Isaac Humphries,Isaac,1610612737,ATL,21.0,5,1,4,0.2,11.3,114.7,1.4,0.123,0.184,0.2,0.077,0.0,0.0,5.0,2.2,5.0,11.6,0.013,488,499,59,496,415,491,406,264,257,460,491,473,473,188,60,240,123,495,ATL
1629121,Jaylen Adams,Jaylen,1610612737,ATL,23.0,34,13,21,0.382,12.6,109.1,1.4,0.109,0.162,0.4,0.179,0.1,0.102,4.7,4.0,3.2,11.8,0.036,372,374,202,399,393,306,398,317,308,335,294,372,340,173,180,124,127,389,ATL
1628381,John Collins,John,1610612737,ATL,21.0,61,24,37,0.393,30.0,113.0,6.2,0.196,0.287,0.4,0.071,0.6,0.22,13.5,8.9,11.1,32.3,0.049,227,262,416,386,84,465,31,83,81,370,493,96,165,527,482,518,473,311,ATL
1626296,Jordan Sibert,Jordan,1610612737,ATL,26.0,1,1,0,1.0,4.2,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,-0.07,518,499,1,1,511,529,520,520,520,505,505,473,473,46,1,1,6,529,ATL
1626147,Justin Anderson,Justin,1610612737,ATL,25.0,48,17,31,0.354,9.7,107.6,1.3,0.119,0.178,0.5,0.256,0.3,0.232,3.7,3.2,2.7,9.8,0.033,305,328,335,415,439,237,426,276,273,316,101,271,153,102,123,93,95,408,ATL
203145,Kent Bazemore,Kent,1610612737,ATL,29.0,67,24,43,0.358,24.5,110.2,3.3,0.126,0.195,1.3,0.306,0.6,0.211,10.3,7.9,7.2,23.9,0.061,179,262,474,412,178,361,156,255,230,39,52,100,176,449,429,377,344,244,ATL
1628989,Kevin Huerter,Kevin,1610612737,ATL,20.0,75,27,48,0.36,27.3,111.6,2.5,0.087,0.126,0.9,0.188,0.3,0.121,11.6,7.7,9.9,29.1,0.057,98,229,500,410,128,418,250,421,422,123,259,231,301,497,414,494,434,270,ATL
203101,Miles Plumlee,Miles,1610612737,ATL,30.0,18,1,17,0.056,9.6,111.5,1.3,0.141,0.215,0.3,0.188,0.2,0.364,4.2,3.1,3.3,9.4,0.02,431,499,164,518,440,417,421,211,187,382,260,307,80,145,118,130,88,475,ATL
1629016,Omari Spellman,Omari,1610612737,ATL,21.0,46,15,31,0.326,17.5,112.8,2.7,0.144,0.221,0.6,0.198,0.5,0.305,8.1,5.8,6.1,18.0,0.03,316,352,335,434,300,458,233,200,172,251,232,124,112,340,299,312,242,424,ATL
1627752,Taurean Prince,Taurean,1610612737,ATL,25.0,55,19,36,0.345,28.2,115.4,3.2,0.11,0.161,1.0,0.205,0.3,0.114,12.7,8.6,10.9,29.4,0.027,270,307,406,420,105,504,166,311,311,96,208,227,322,518,469,516,440,445,ATL
1629027,Trae Young,Trae,1610612737,ATL,20.0,81,29,52,0.358,30.9,114.8,2.9,0.091,0.135,0.9,0.176,0.2,0.059,13.9,9.5,11.7,33.6,0.034,22,209,515,413,70,494,207,395,394,117,303,340,423,529,509,528,496,397,ATL
1713,Vince Carter,Vince,1610612737,ATL,42.0,76,25,51,0.329,17.5,108.0,2.1,0.114,0.172,0.6,0.186,0.4,0.18,7.4,5.3,5.1,16.7,0.055,88,251,510,433,298,254,299,292,280,242,268,221,215,318,267,249,227,282,ATL
