player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
203458,Alex Len,Alex,1610612737,ATL,26.0,77,28,49,0.364,20.1,1.4,2.1,0.8,6.2,8.4,5.8,7.4,19.5,0.9,0.6,2.6,2.0,21.9,74,219,506,406,248,210,51,290,103,360,296,390,255,49,406,457,149,167,ATL
1627816,Alex Poythress,Alex,1610612737,ATL,25.0,21,7,14,0.333,14.5,0.6,1.1,0.4,3.0,7.1,5.3,4.5,15.4,0.5,0.3,2.2,1.3,12.0,417,433,136,422,349,408,194,391,268,298,265,204,331,143,276,385,239,343,ATL
1627772,Daniel Hamilton,Daniel,1610612737,ATL,23.0,19,7,12,0.368,10.7,0.2,0.5,0.4,1.5,3.8,2.8,3.5,10.7,0.1,0.3,1.0,0.6,8.0,424,433,125,404,424,482,391,414,405,113,97,143,421,454,219,103,419,428,ATL
1627761,DeAndre' Bembry,DeAndre',1610612737,ATL,24.0,82,29,53,0.354,23.6,1.6,1.0,1.6,5.4,10.6,7.2,7.4,23.3,0.5,0.5,2.3,1.6,20.9,1,209,516,416,189,158,231,115,124,462,388,387,196,135,394,401,208,176,ATL
203473,Dewayne Dedmon,Dewayne,1610612737,ATL,29.0,64,24,40,0.375,25.1,1.3,1.7,0.8,5.0,11.2,6.9,8.3,25.8,1.1,0.4,3.3,1.6,27.2,201,262,454,401,173,222,86,284,139,484,367,435,157,31,312,517,213,108,ATL
1627738,Deyonta Davis,Deyonta,1610612737,ATL,22.0,9,3,6,0.333,13.2,0.7,1.2,0.4,3.1,3.2,5.1,2.9,12.2,0.6,0.0,1.3,0.7,12.0,470,472,76,422,380,383,166,387,253,88,254,106,396,118,1,157,393,345,ATL
1629353,Isaac Humphries,Isaac,1610612737,ATL,21.0,5,1,4,0.2,11.3,0.0,0.8,0.0,1.2,5.0,2.2,5.0,11.6,0.0,0.8,1.4,0.6,6.2,488,499,59,496,415,495,287,481,436,188,60,240,408,473,466,173,414,461,ATL
1629121,Jaylen Adams,Jaylen,1610612737,ATL,23.0,34,13,21,0.382,12.6,0.6,0.2,0.3,0.5,4.7,4.0,3.2,11.8,0.1,0.2,1.3,0.4,9.0,372,374,202,399,393,398,468,439,489,173,180,124,404,372,163,153,470,406,ATL
1628381,John Collins,John,1610612737,ATL,21.0,61,24,37,0.393,30.0,2.7,4.2,1.9,13.0,13.5,8.9,11.1,32.3,0.6,1.1,3.3,3.8,35.2,227,262,416,386,84,44,6,76,9,527,482,518,58,96,509,513,41,42,ATL
1626296,Jordan Sibert,Jordan,1610612737,ATL,26.0,1,1,0,1.0,4.2,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,518,499,1,1,511,495,21,481,513,46,1,1,522,473,1,1,513,509,ATL
1626147,Justin Anderson,Justin,1610612737,ATL,25.0,48,17,31,0.354,9.7,0.7,0.6,0.8,1.6,3.7,3.2,2.7,9.8,0.3,0.2,1.0,0.6,8.2,305,328,335,415,439,363,355,292,392,102,123,93,436,271,145,103,417,422,ATL
203145,Kent Bazemore,Kent,1610612737,ATL,29.0,67,24,43,0.358,24.5,2.6,1.2,2.3,4.2,10.3,7.9,7.2,23.9,0.6,0.5,2.5,2.2,23.8,179,262,474,412,178,49,165,53,177,449,429,377,187,100,376,446,124,138,ATL
1628989,Kevin Huerter,Kevin,1610612737,ATL,20.0,75,27,48,0.36,27.3,1.8,0.9,1.5,3.4,11.6,7.7,9.9,29.1,0.3,0.4,2.1,0.8,20.0,98,229,500,410,128,133,267,119,235,497,414,494,97,231,309,348,373,187,ATL
203101,Miles Plumlee,Miles,1610612737,ATL,30.0,18,1,17,0.056,9.6,0.4,0.7,0.1,3.6,4.2,3.1,3.3,9.4,0.2,0.2,0.8,1.3,9.6,431,499,164,518,440,432,318,475,222,145,118,130,443,307,126,74,249,398,ATL
1629016,Omari Spellman,Omari,1610612737,ATL,21.0,46,15,31,0.326,17.5,0.8,1.1,0.5,2.2,8.1,5.8,6.1,18.0,0.5,0.3,1.5,0.8,15.2,316,352,335,434,300,347,199,382,340,340,299,312,289,124,252,190,365,272,ATL
1627752,Taurean Prince,Taurean,1610612737,ATL,25.0,55,19,36,0.345,28.2,1.9,1.1,2.2,3.9,12.7,8.6,10.9,29.4,0.3,0.3,2.6,2.1,23.2,270,307,406,420,105,125,201,58,200,518,469,516,91,227,230,451,145,147,ATL
1629027,Trae Young,Trae,1610612737,ATL,20.0,81,29,52,0.358,30.9,2.4,1.4,3.0,7.9,13.9,9.5,11.7,33.6,0.2,1.2,1.7,5.3,35.1,22,209,515,413,70,59,121,25,62,529,509,528,35,340,519,261,15,43,ATL
1713,Vince Carter,Vince,1610612737,ATL,42.0,76,25,51,0.329,17.5,0.9,0.5,0.7,1.5,7.4,5.3,5.1,16.7,0.4,0.1,1.9,1.1,14.3,88,251,510,433,298,326,385,299,397,318,267,249,304,221,85,292,295,291,ATL
