season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2017-18,203496,Robert Covington,Robert,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11T00:00:00,PHI vs. MIL,W,16.735,2,5,0.4,1,4,0.25,0,0,0.0,0,3,3,2,1,3,1,0,3,1,5,17,22.6,0,0,19.0,1,1,1,1,18727,15444,16430,14515,6911,6151,10398,13731,14642,13731,12711,9682,12541,8497,9095,486,2512,1,17900,12172,17225,1606,10263,2016,109,11894,1.0,16:44,2017,2018
2017-18,201158,Marco Belinelli,Marco,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11T00:00:00,PHI vs. MIL,W,19.95,4,11,0.364,3,9,0.333,2,2,1.0,0,3,3,5,1,2,0,1,1,3,13,24,29.1,0,0,28.0,1,1,1,1,16160,9019,6432,16546,1558,610,8071,5999,7582,1,12711,9682,12541,2623,9095,1511,8133,17404,5153,4452,7521,483,6407,2016,109,6151,1.0,19:57,2017,2018
2017-18,1627732,Ben Simmons,Ben,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11T00:00:00,PHI vs. MIL,W,22.066666666666663,1,6,0.167,0,0,0.0,2,2,1.0,2,4,6,7,4,0,2,0,2,3,4,15,23.7,0,0,21.0,1,1,1,1,14319,19115,14536,21968,12784,18958,12784,5999,7582,1,2736,6671,5255,1126,844,12224,803,1,11691,4452,18469,2172,9537,2016,109,10404,1.0,22:04,2017,2018
2017-18,1626147,Justin Anderson,Justin,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11T00:00:00,PHI vs. MIL,W,31.956666666666667,9,17,0.529,5,12,0.417,2,2,1.0,3,3,6,1,2,1,1,0,1,1,25,16,37.7,0,0,41.0,1,1,1,1,5596,1220,1694,8168,282,100,7082,5999,7582,1,1318,9682,5255,12861,4386,4599,2512,1,5153,12172,1245,1859,3007,2016,109,1713,1.0,31:57,2017,2018
2017-18,203967,Dario Šarić,Dario,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11T00:00:00,PHI vs. MIL,W,28.4,10,19,0.526,3,7,0.429,1,3,0.333,2,3,5,1,1,0,0,0,0,2,24,27,30.5,0,0,33.0,1,1,1,1,8665,776,992,8259,1558,1687,6774,10216,6031,13319,2736,9682,7090,12861,9095,12224,8133,1,1,7539,1508,255,5705,2016,109,3964,1.0,28:24,2017,2018
2017-18,1626158,Richaun Holmes,Richaun,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11T00:00:00,PHI vs. MIL,W,26.716666666666665,8,11,0.727,0,0,0.0,3,4,0.75,4,3,7,0,0,1,2,0,2,3,19,15,36.4,0,0,32.0,1,1,1,1,10193,1983,6432,2520,12784,18958,12784,4044,3694,8067,654,9682,3855,18867,16820,4599,803,1,11691,4452,3342,2172,3414,2016,109,4339,1.0,26:43,2017,2018
2017-18,1627788,Furkan Korkmaz,Furkan,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11T00:00:00,PHI vs. MIL,W,7.866666666666666,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,3,0,0,1,1.5,0,0,1.0,1,1,1,1,23376,22697,21901,22697,12784,15030,12784,13731,14642,13731,12711,22415,23339,12861,16820,12224,8133,1,17900,18674,23334,11054,24559,2016,109,24696,1.0,7:52,2017,2018
2017-18,101141,Ersan Ilyasova,Ersan,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11T00:00:00,PHI vs. MIL,W,18.008333333333333,1,5,0.2,1,1,1.0,0,0,0.0,0,3,3,0,1,1,0,0,2,0,3,12,8.6,0,0,9.0,1,1,1,1,17793,19115,16430,21382,6911,15030,1,13731,14642,13731,12711,9682,12541,18867,9095,4599,8133,1,11691,18674,20013,3240,20395,2016,109,19576,1.0,18:01,2017,2018
2017-18,101161,Amir Johnson,Amir,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11T00:00:00,PHI vs. MIL,W,14.783333333333331,4,5,0.8,0,0,0.0,0,0,0.0,3,5,8,1,0,1,0,0,2,1,8,15,22.1,0,0,19.0,1,1,1,1,20112,9019,16430,1473,12784,18958,12784,13731,14642,13731,1318,4562,2792,12861,16820,4599,8133,1,11691,12172,13058,2172,10603,2016,109,11894,1.0,14:47,2017,2018
2017-18,204456,T.J. McConnell,T.J.,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11T00:00:00,PHI vs. MIL,W,28.266666666666666,7,11,0.636,2,2,1.0,0,0,0.0,1,5,6,7,0,4,0,3,1,1,16,15,45.7,0,0,39.0,1,1,1,1,8777,3042,6432,4516,3481,11647,1,13731,14642,13731,5905,4562,5255,1126,16820,125,8133,25519,5153,12172,5058,2172,1337,2016,109,2131,1.0,28:16,2017,2018
2017-18,1628365,Markelle Fultz,Markelle,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11T00:00:00,PHI vs. MIL,W,25.25,6,13,0.462,0,0,0.0,1,2,0.5,2,8,10,10,2,2,1,1,0,2,13,18,47.0,1,1,39.0,1,1,1,1,11516,4530,4341,12089,12784,18958,12784,10216,7582,10590,2736,1314,1444,284,4386,1511,2512,17404,1,7539,7521,1389,1165,1,1,2131,1.0,25:15,2017,2018
2017-18,203496,Robert Covington,Robert,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10T00:00:00,PHI @ ATL,W,36.48333333333333,2,7,0.286,1,5,0.2,1,2,0.5,1,7,8,4,3,1,3,0,0,2,6,8,30.6,0,0,27.0,1,1,1,1,2044,15444,12683,19431,6911,4175,11622,10216,7582,10590,5905,2022,2792,3868,1936,4599,270,1,1,7539,15609,5309,5654,2016,109,6662,1.0,36:29,2017,2018
2017-18,101141,Ersan Ilyasova,Ersan,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10T00:00:00,PHI @ ATL,W,31.33333333333333,8,16,0.5,4,8,0.5,6,8,0.75,1,7,8,2,2,1,2,0,1,6,26,5,45.6,0,0,46.0,1,1,1,1,6107,1983,2186,8363,672,1032,3791,1000,832,8067,5905,2022,2792,8497,4386,4599,803,1,5153,852,1035,7404,1353,2016,109,988,1.0,31:20,2017,2018
2017-18,201158,Marco Belinelli,Marco,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10T00:00:00,PHI @ ATL,W,32.45333333333333,6,15,0.4,5,12,0.417,3,4,0.75,0,4,4,0,1,1,1,0,3,3,20,11,29.8,0,0,33.0,1,1,1,1,5183,4530,2788,14515,282,100,7082,4044,3694,8067,12711,6671,9561,18867,9095,4599,2512,1,17900,4452,2855,3691,6027,2016,109,3964,1.0,32:27,2017,2018
2017-18,200755,JJ Redick,JJ,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10T00:00:00,PHI @ ATL,W,32.5,9,17,0.529,6,9,0.667,4,5,0.8,0,4,4,5,2,0,0,1,1,4,28,0,38.3,0,0,43.0,1,1,1,1,5139,1220,1694,8168,90,610,2049,2516,2744,7608,12711,6671,9561,2623,4386,12224,8133,17404,5153,2633,732,12059,2837,2016,109,1359,1.0,32:30,2017,2018
2017-18,1627732,Ben Simmons,Ben,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10T00:00:00,PHI @ ATL,W,28.89,5,9,0.556,0,0,0.0,4,8,0.5,1,9,10,6,6,2,1,0,6,5,14,-4,38.0,1,0,36.0,1,1,1,1,8241,6480,9295,7065,12784,18958,12784,2516,832,10590,5905,871,1444,1717,136,1511,2512,1,25886,1543,6634,16409,2905,1,109,2923,1.0,28:53,2017,2018
2017-18,203967,Dario Šarić,Dario,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10T00:00:00,PHI @ ATL,W,0.2166666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,1,1,1,1,26051,22697,24957,22697,12784,18958,12784,13731,14642,13731,12711,22415,23339,18867,16820,12224,8133,1,5153,18674,23334,12059,25240,2016,109,25272,1.0,0:13,2017,2018
2017-18,1626158,Richaun Holmes,Richaun,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10T00:00:00,PHI @ ATL,W,14.483333333333333,4,5,0.8,0,0,0.0,0,1,0.0,2,3,5,1,2,0,0,1,4,2,8,-7,13.5,0,0,14.0,1,1,1,1,20312,9019,16430,1473,12784,18958,12784,13731,13052,13731,2736,9682,7090,12861,4386,12224,8133,17404,22329,7539,13058,19142,16935,2016,109,15738,1.0,14:29,2017,2018
2017-18,204456,T.J. McConnell,T.J.,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10T00:00:00,PHI @ ATL,W,19.46333333333333,0,3,0.0,0,0,0.0,0,0,0.0,1,1,2,3,1,0,1,0,1,0,0,7,8.9,0,0,7.0,1,1,1,1,16575,22697,20118,22697,12784,18958,12784,13731,14642,13731,5905,17844,16012,5723,9095,12224,2512,1,5153,18674,23334,5918,20207,2016,109,21042,1.0,19:28,2017,2018
2017-18,1628365,Markelle Fultz,Markelle,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10T00:00:00,PHI @ ATL,W,19.11,2,6,0.333,0,0,0.0,0,2,0.0,2,3,5,3,1,1,0,1,1,2,4,12,16.5,0,0,14.0,1,1,1,1,16878,15444,14536,17065,12784,18958,12784,13731,7582,13731,2736,9682,7090,5723,9095,4599,8133,17404,5153,7539,18469,3240,14662,2016,109,15738,1.0,19:07,2017,2018
2017-18,101161,Amir Johnson,Amir,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10T00:00:00,PHI @ ATL,W,25.066666666666663,7,9,0.778,1,3,0.333,0,0,0.0,3,5,8,5,0,1,0,0,4,0,15,8,35.1,0,0,31.0,1,1,1,1,11669,3042,9295,1778,6911,8645,8071,13731,14642,13731,1318,4562,2792,2623,16820,4599,8133,1,22329,18674,5773,5309,3814,2016,109,4763,1.0,25:04,2017,2018
2017-18,101161,Amir Johnson,Amir,1610612755,PHI,Philadelphia 76ers,21701198,2018-04-08T00:00:00,PHI vs. DAL,W,17.2,3,3,1.0,0,0,0.0,0,1,0.0,1,3,4,2,0,0,0,0,3,1,6,14,13.8,0,0,12.0,1,1,1,1,18386,12053,20118,1,12784,18958,12784,13731,13052,13731,5905,9682,9561,8497,16820,12224,8133,1,17900,12172,15609,2475,16697,2016,109,17274,1.0,17:12,2017,2018
2017-18,1626147,Justin Anderson,Justin,1610612755,PHI,Philadelphia 76ers,21701198,2018-04-08T00:00:00,PHI vs. DAL,W,2.4,1,2,0.5,1,2,0.5,0,0,0.0,1,0,1,0,0,0,0,0,0,0,3,-6,4.2,0,0,5.0,1,1,1,1,25394,19115,21901,8363,6911,11647,3791,13731,14642,13731,5905,22415,19703,18867,16820,12224,8133,1,1,18674,20013,18335,23143,2016,109,22345,1.0,2:24,2017,2018
2017-18,1626158,Richaun Holmes,Richaun,1610612755,PHI,Philadelphia 76ers,21701198,2018-04-08T00:00:00,PHI vs. DAL,W,21.15,4,5,0.8,0,0,0.0,0,0,0.0,0,5,5,1,0,1,0,0,1,0,8,-3,18.5,0,0,16.0,1,1,1,1,15085,9019,16430,1473,12784,18958,12784,13731,14642,13731,12711,4562,7090,12861,16820,4599,8133,1,5153,18674,13058,15423,13186,2016,109,14193,1.0,21:09,2017,2018
2017-18,203496,Robert Covington,Robert,1610612755,PHI,Philadelphia 76ers,21701198,2018-04-08T00:00:00,PHI vs. DAL,W,33.998333333333335,5,9,0.556,3,6,0.5,2,2,1.0,0,10,10,3,1,2,2,0,1,1,15,23,42.5,1,0,39.0,1,1,1,1,3901,6480,9295,7065,1558,2684,3791,5999,7582,1,12711,552,1444,5723,9095,1511,803,1,5153,12172,5773,581,1883,1,109,2131,1.0,33:60,2017,2018
2017-18,101141,Ersan Ilyasova,Ersan,1610612755,PHI,Philadelphia 76ers,21701198,2018-04-08T00:00:00,PHI vs. DAL,W,23.8,5,10,0.5,1,4,0.25,0,0,0.0,3,9,12,3,1,0,0,0,2,0,11,1,28.9,1,0,27.0,1,1,1,1,12834,6480,7776,8363,6911,6151,10398,13731,14642,13731,1318,871,735,5723,9095,12224,8133,1,11691,18674,9561,11054,6523,1,109,6662,1.0,23:48,2017,2018
