game_id,game_date,away_team,home_team,game_no,pf,opp_pf
22000018,2020-12-23,DET,MIN,1,101,111.0
22000023,2020-12-26,CLE,DET,2,119,128.0
22000041,2020-12-28,DET,ATL,3,120,128.0
22000047,2020-12-29,GSW,DET,4,106,116.0
22000070,2021-01-01,BOS,DET,5,96,93.0
22000085,2021-01-03,BOS,DET,6,120,122.0
22000099,2021-01-04,DET,MIL,7,115,125.0
22000113,2021-01-06,DET,MIL,8,115,130.0
22000123,2021-01-08,PHX,DET,9,110,105.0
22000141,2021-01-10,UTA,DET,10,86,96.0
22000165,2021-01-13,MIL,DET,11,101,110.0
22000192,2021-01-16,DET,MIA,12,120,100.0
22000206,2021-01-18,DET,MIA,13,107,113.0
22000219,2021-01-20,DET,ATL,14,115,123.0
22000230,2021-01-22,HOU,DET,15,102,103.0
22000243,2021-01-23,PHI,DET,16,110,114.0
22000257,2021-01-25,PHI,DET,17,119,104.0
22000272,2021-01-27,DET,CLE,18,107,122.0
22000284,2021-01-28,LAL,DET,19,107,92.0
22000305,2021-01-30,DET,GSW,20,91,118.0
22000325,2021-02-02,DET,UTA,21,105,117.0
22000349,2021-02-05,DET,PHX,22,92,109.0
22000361,2021-02-06,DET,LAL,23,129,135.0
22000375,2021-02-09,BKN,DET,24,122,111.0
22000391,2021-02-11,IND,DET,25,95,111.0
22000412,2021-02-12,DET,BOS,26,108,102.0
22000561,2021-02-14,NOP,DET,27,123,112.0
22000564,2021-02-17,DET,CHI,28,102,105.0
22000452,2021-02-19,DET,MEM,29,95,109.0
22000467,2021-02-21,DET,ORL,30,96,105.0
22000481,2021-02-23,DET,ORL,31,105,93.0
22000494,2021-02-24,DET,NOP,32,118,128.0
22000504,2021-02-26,SAC,DET,33,107,110.0
22000521,2021-02-28,NYK,DET,34,90,109.0
22000539,2021-03-03,DET,TOR,35,129,105.0
22000565,2021-03-04,DET,NYK,36,104,114.0
22000568,2021-03-11,DET,CHA,37,102,105.0
22000587,2021-03-13,DET,BKN,38,95,100.0
22000428,2021-03-15,SAS,DET,39,99,109.0
22000616,2021-03-17,TOR,DET,40,116,112.0
22000635,2021-03-19,DET,HOU,41,113,100.0
22000649,2021-03-21,CHI,DET,42,86,100.0
22000667,2021-03-24,DET,IND,43,111,116.0
22000683,2021-03-26,BKN,DET,44,111,113.0
22000694,2021-03-27,DET,WAS,45,92,106.0
22000711,2021-03-29,TOR,DET,46,118,104.0
22000721,2021-03-31,POR,DET,47,101,124.0
22000179,2021-04-01,WAS,DET,48,120,91.0
22000748,2021-04-03,NYK,DET,49,81,125.0
22000766,2021-04-05,DET,OKC,50,132,108.0
22000321,2021-04-06,DET,DEN,51,119,134.0
22000789,2021-04-08,DET,SAC,52,113,101.0
22000804,2021-04-10,DET,POR,53,103,118.0
22000813,2021-04-11,DET,LAC,54,124,131.0
22000832,2021-04-14,LAC,DET,55,98,100.0
22000845,2021-04-16,OKC,DET,56,110,104.0
22000856,2021-04-17,DET,WAS,57,100,121.0
22000868,2021-04-19,CLE,DET,58,109,105.0
22000442,2021-04-21,DET,DAL,59,117,127.0
22000895,2021-04-22,DET,SAS,60,91,106.0
22000906,2021-04-24,DET,IND,61,109,115.0
22000916,2021-04-26,ATL,DET,62,100,86.0
22000943,2021-04-29,DAL,DET,63,105,115.0
22000957,2021-05-01,DET,CHA,64,94,107.0
22000975,2021-05-03,ORL,DET,65,112,119.0
22000984,2021-05-04,CHA,DET,66,99,102.0
22000999,2021-05-06,MEM,DET,67,111,97.0
22001013,2021-05-08,DET,PHI,68,104,118.0
22001023,2021-05-09,CHI,DET,69,96,108.0
22001033,2021-05-11,MIN,DET,70,100,119.0
22001054,2021-05-14,DEN,DET,71,91,104.0
22001069,2021-05-16,MIA,DET,72,107,120.0
