player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
1631223,David Roddy,David,1610612763,MEM,22.0,6,2,4,0.333,12.6,0.31,0.69,0.174,0.0,0.783,0.087,0.043,0.13,0.174,1.0,0.0,1.0,0.0,1.0,0.0,8,29,0.276,96,105,71,127,137,164,44,175,113,12,104,156,99,167,1,164,1,73,1,165,141,120,176,MEM
1630217,Desmond Bane,Desmond,1610612763,MEM,25.0,6,2,4,0.333,38.6,0.569,0.431,0.468,0.128,0.34,0.177,0.192,0.156,0.34,0.576,0.424,0.813,0.188,0.653,0.347,49,116,0.422,96,105,71,127,15,96,112,100,38,95,44,51,78,117,86,95,112,41,112,77,42,41,121,MEM
1628415,Dillon Brooks,Dillon,1610612763,MEM,27.0,6,2,4,0.333,27.9,0.455,0.545,0.444,0.032,0.476,0.238,0.08,0.111,0.413,0.571,0.429,1.0,0.0,0.75,0.25,24,77,0.312,96,105,71,127,71,138,70,110,96,66,20,132,119,79,87,93,1,73,77,105,82,61,168,MEM
1629630,Ja Morant,Ja,1610612763,MEM,23.0,5,1,4,0.2,37.4,0.708,0.292,0.52,0.016,0.317,0.211,0.163,0.252,0.504,0.25,0.75,0.462,0.538,0.311,0.689,45,106,0.425,120,132,71,158,29,58,150,83,109,105,25,70,22,62,156,23,148,5,176,13,46,44,118,MEM
1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,23.0,6,2,4,0.333,36.7,0.699,0.301,0.519,0.0,0.194,0.0,0.287,0.139,0.519,0.393,0.607,1.0,0.0,0.514,0.486,35,83,0.422,96,105,71,127,33,60,148,84,113,136,149,14,91,60,130,51,1,73,136,53,61,58,122,MEM
1629723,John Konchar,John,1610612763,MEM,27.0,5,2,3,0.4,9.7,0.556,0.444,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5,2,9,0.222,120,105,51,123,149,101,106,1,113,153,149,162,6,1,94,69,153,73,139,39,166,155,185,MEM
1631254,Kenneth Lofton Jr.,Kenneth,1610612763,MEM,20.0,4,2,2,0.5,3.0,0.75,0.25,0.857,0.0,0.0,0.286,0.143,0.0,0.857,1.0,0.0,0.0,0.0,1.0,0.0,3,8,0.375,155,105,36,71,194,48,159,20,113,153,13,81,161,13,1,164,153,73,1,165,160,160,152,MEM
1628379,Luke Kennard,Luke,1610612763,MEM,27.0,5,2,3,0.4,21.3,0.304,0.696,0.222,0.0,0.667,0.083,0.111,0.111,0.222,0.5,0.5,0.75,0.25,0.667,0.333,12,23,0.522,120,105,51,123,100,165,43,165,113,24,108,105,119,157,94,69,119,33,107,78,122,133,47,MEM
1630583,Santi Aldama,Santi,1610612763,MEM,22.0,6,2,4,0.333,16.8,0.545,0.455,0.41,0.0,0.538,0.051,0.052,0.0,0.41,0.5,0.5,1.0,0.0,0.733,0.267,15,33,0.455,96,105,71,127,121,111,95,122,113,53,135,153,161,80,94,69,1,73,88,100,112,114,95,MEM
1626145,Tyus Jones,Tyus,1610612763,MEM,27.0,6,2,4,0.333,20.0,0.472,0.528,0.593,0.0,0.333,0.148,0.074,0.074,0.593,0.125,0.875,1.0,0.0,0.364,0.636,11,36,0.306,96,105,71,127,103,134,74,65,113,98,61,136,147,44,167,12,1,73,167,22,126,108,169,MEM
1630214,Xavier Tillman,Xavier,1610612763,MEM,24.0,6,2,4,0.333,30.5,0.911,0.089,0.885,0.0,0.058,0.231,0.057,0.115,0.885,0.87,0.13,1.0,0.0,0.875,0.125,24,45,0.533,96,105,71,127,57,35,173,15,113,150,22,151,116,10,23,158,1,73,40,148,82,91,40,MEM
1630533,Ziaire Williams,Ziaire,1610612763,MEM,21.0,4,2,2,0.5,3.0,0.571,0.429,0.4,0.0,0.6,0.4,0.0,0.0,0.4,1.0,0.0,1.0,0.0,1.0,0.0,2,7,0.286,155,105,36,71,193,95,113,123,113,33,5,162,161,82,1,164,1,73,1,165,166,163,174,MEM
