close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1631117,Walker Kessler,1610612762,UTA,C,23.0,58,58,0.447,189,511,0.37,0.371,-0.001
1641718,Keyonte George,1610612762,UTA,G,21.0,67,67,0.49,146,404,0.361,0.367,-0.006
1642268,Isaiah Collier,1610612762,UTA,G,20.0,71,70,0.549,158,394,0.401,0.365,0.036
1642271,Kyle Filipowski,1610612762,UTA,C,21.0,72,69,0.378,117,302,0.387,0.366,0.022
1630548,Johnny Juzang,1610612762,UTA,G,24.0,64,61,0.476,102,263,0.388,0.369,0.019
1629012,Collin Sexton,1610612762,UTA,G,26.0,63,61,0.535,97,257,0.377,0.373,0.004
1628374,Lauri Markkanen,1610612762,UTA,F-C,28.0,47,45,0.444,90,232,0.388,0.374,0.014
1628381,John Collins,1610612762,UTA,F-C,27.0,40,40,0.49,83,228,0.364,0.365,-0.001
1641729,Brice Sensabaugh,1610612762,UTA,F,21.0,70,64,0.453,86,224,0.384,0.364,0.02
1642262,Cody Williams,1610612762,UTA,F,20.0,50,47,0.49,93,217,0.429,0.366,0.063
1630695,Micah Potter,1610612762,UTA,C,27.0,38,36,0.465,56,171,0.327,0.363,-0.036
1630231,KJ Martin,1610612762,UTA,F,24.0,41,39,0.508,56,164,0.341,0.363,-0.022
203903,Jordan Clarkson,1610612762,UTA,G,33.0,37,34,0.43,54,142,0.38,0.376,0.004
1629004,Svi Mykhailiuk,1610612762,UTA,G-F,27.0,37,36,0.455,51,126,0.405,0.369,0.036
1631131,Oscar Tshiebwe,1610612762,UTA,F-C,25.0,14,14,0.466,30,69,0.435,0.36,0.075
1630531,Jaden Springer,1610612762,UTA,G,22.0,31,24,0.552,18,53,0.34,0.358,-0.019
1641989,Elijah Harkless,1610612762,UTA,G,25.0,10,9,0.54,10,27,0.37,0.371,-0.001
1641707,Taylor Hendricks,1610612762,UTA,F,21.0,3,3,0.361,3,13,0.231,0.366,-0.135
