season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away
2021-22,1610612761,TOR,Toronto Raptors,22101226,2022-04-10,TOR @ NYK,L,48.0,36,92,0.391,12,42,0.286,10,11,0.909,9,34,43,27,14.0,10,2,5,17,17,94,-11.0,1,1231,1231,1231,117,1902,608,2206,1139,337,1954,2144,2318,218,1388,1133,1333,670,1226,380,2043,1256,544,1738,2210,1869,1,2021,2022,False,NYK,TOR
2021-22,1610612759,SAS,San Antonio Spurs,22101219,2022-04-10,SAS @ DAL,L,48.0,43,89,0.483,11,31,0.355,23,23,1.0,7,28,35,26,8.0,15,3,3,17,16,120,-10.0,1,1231,1231,1231,117,688,1003,862,1427,1737,1156,323,952,1,1851,2107,2270,830,86,21,1631,419,544,1918,524,1811,1,2021,2022,False,DAL,SAS
2021-22,1610612745,HOU,Houston Rockets,22101221,2022-04-10,HOU vs. ATL,L,48.0,41,89,0.461,17,46,0.37,15,20,0.75,6,28,34,24,8.0,4,4,4,19,19,114,-16.0,1,1231,1231,1231,117,1057,1003,1227,223,112,989,1413,1363,1458,2077,2107,2322,1207,86,2166,1206,831,960,1229,918,2116,1,2021,2022,True,HOU,ATL
2021-22,1610612750,MIN,Minnesota Timberwolves,22101224,2022-04-10,MIN vs. CHI,L,48.0,46,91,0.505,11,31,0.355,17,22,0.773,9,23,32,30,13.0,7,9,3,23,22,120,-4.0,1,1231,1231,1231,117,331,720,555,1427,1737,1156,1073,1079,1287,1388,2413,2390,304,949,1188,91,419,1892,570,524,1398,1,2021,2022,True,MIN,CHI
2021-22,1610612752,NYK,New York Knicks,22101226,2022-04-10,NYK vs. TOR,W,48.0,40,87,0.46,15,43,0.349,10,12,0.833,10,38,48,32,17.0,6,5,2,17,17,105,11.0,1,1,1,1,117,1247,1278,1248,504,266,1250,2144,2256,704,1109,499,642,177,1899,1551,825,179,544,1738,1598,550,1,2021,2022,True,NYK,TOR
2021-22,1610612764,WAS,Washington Wizards,22101217,2022-04-10,WAS @ CHA,L,48.0,42,94,0.447,8,23,0.348,16,26,0.615,17,26,43,25,11.0,12,3,9,16,20,108,-16.0,1,1231,1231,1231,117,862,427,1448,2112,2383,1256,1243,629,2302,107,2294,1333,1024,478,129,1631,2291,376,994,1385,2116,1,2021,2022,False,CHA,WAS
2021-22,1610612738,BOS,Boston Celtics,22101223,2022-04-10,BOS @ MEM,W,48.0,54,99,0.545,18,48,0.375,13,13,1.0,14,42,56,34,15.0,5,2,6,20,16,139,29.0,1,1,1,1,117,14,136,162,141,55,914,1747,2186,1,348,152,90,79,1475,1895,2043,1637,1233,1918,32,80,1,2021,2022,False,MEM,BOS
2021-22,1610612747,LAL,Los Angeles Lakers,22101220,2022-04-10,LAL @ DEN,W,53.0,44,94,0.468,16,43,0.372,42,47,0.894,13,37,50,26,13.0,4,6,7,24,34,146,5.0,1,1,1,1,15,555,427,1114,348,266,957,1,3,301,481,637,436,830,949,2166,532,1930,2049,1,8,922,1,2021,2022,False,DEN,LAL
2021-22,1610612766,CHA,Charlotte Hornets,22101217,2022-04-10,CHA vs. WAS,W,48.0,48,89,0.539,18,33,0.545,10,14,0.714,11,37,48,34,20.0,6,9,3,20,16,124,16.0,1,1,1,1,117,170,1003,212,141,1454,30,2144,2118,1765,875,637,642,79,2294,1551,91,419,1233,1918,328,318,1,2021,2022,True,CHA,WAS
2021-22,1610612756,PHX,Phoenix Suns,22101229,2022-04-10,PHX vs. SAC,L,48.0,42,103,0.408,14,47,0.298,11,15,0.733,18,32,50,27,11.0,9,7,7,25,18,109,-7.0,1,1231,1231,1231,117,862,46,2049,686,84,1835,2034,2028,1644,71,1494,436,670,478,592,323,1930,2188,1501,1309,1624,1,2021,2022,True,PHX,SAC
2021-22,1610612763,MEM,Memphis Grizzlies,22101223,2022-04-10,MEM vs. BOS,L,48.0,39,102,0.382,15,47,0.319,17,27,0.63,19,26,45,27,10.0,11,6,2,16,20,110,-29.0,1,1231,1231,1231,117,1426,56,2289,504,84,1607,1073,521,2264,48,2294,1039,670,301,240,532,179,376,994,1226,2368,1,2021,2022,True,MEM,BOS
2021-22,1610612760,OKC,Oklahoma City Thunder,22101222,2022-04-10,OKC @ LAC,L,48.0,37,98,0.378,9,34,0.265,5,9,0.556,12,28,40,17,10.0,6,2,8,16,11,88,-50.0,1,1231,1231,1231,117,1763,172,2323,1924,1289,2109,2432,2391,2400,655,2107,1766,2296,301,1551,2043,2139,376,2427,2379,2457,1,2021,2022,False,LAC,OKC
2021-22,1610612755,PHI,Philadelphia 76ers,22101228,2022-04-10,PHI vs. DET,W,48.0,46,88,0.523,5,25,0.2,21,23,0.913,10,32,42,25,11.0,13,6,4,23,16,118,12.0,1,1,1,1,117,331,1135,352,2422,2300,2389,518,952,205,1109,1494,1479,1024,478,72,532,831,1892,1918,638,491,1,2021,2022,True,PHI,DET
2021-22,1610612762,UTA,Utah Jazz,22101230,2022-04-10,UTA @ POR,W,48.0,37,82,0.451,9,36,0.25,28,38,0.737,15,45,60,23,17.0,8,6,8,16,27,111,31.0,1,1,1,1,117,1763,1938,1366,1924,1006,2186,73,34,1607,236,53,27,1407,1899,840,532,2139,376,69,1145,53,1,2021,2022,False,POR,UTA
2021-22,1610612751,BKN,Brooklyn Nets,22101216,2022-04-10,BKN vs. IND,W,48.0,52,81,0.642,8,22,0.364,22,25,0.88,8,42,50,30,21.0,5,6,1,16,23,134,8.0,1,1,1,1,117,37,2061,3,2112,2407,1048,405,721,377,1616,152,436,304,2349,1895,532,37,376,413,79,719,1,2021,2022,True,BKN,IND
2021-22,1610612744,GSW,Golden State Warriors,22101225,2022-04-10,GSW @ NOP,W,48.0,49,81,0.605,19,33,0.576,11,13,0.846,7,34,41,33,17.0,5,2,0,15,17,128,21.0,1,1,1,1,117,119,2061,15,89,1454,6,2034,2186,615,1851,1133,1625,124,1899,1895,2043,1,234,1738,206,185,1,2021,2022,False,NOP,GSW
2021-22,1610612757,POR,Portland Trail Blazers,22101230,2022-04-10,POR vs. UTA,L,48.0,31,83,0.373,9,34,0.265,9,12,0.75,5,27,32,21,16.0,11,8,6,27,16,80,-31.0,1,1231,1231,1231,117,2360,1815,2349,1924,1289,2109,2239,2256,1458,2239,2210,2390,1782,1716,240,171,1637,2354,1918,2447,2399,1,2021,2022,True,POR,UTA
2021-22,1610612746,LAC,LA Clippers,22101222,2022-04-10,LAC vs. OKC,W,48.0,54,97,0.557,18,35,0.514,12,14,0.857,12,45,57,34,9.0,4,8,2,11,16,138,50.0,1,1,1,1,117,14,219,106,141,1150,76,1908,2118,512,655,53,66,79,167,2166,171,179,22,1918,40,3,1,2021,2022,True,LAC,OKC
2021-22,1610612765,DET,Detroit Pistons,22101228,2022-04-10,DET @ PHI,L,48.0,38,83,0.458,11,34,0.324,19,29,0.655,15,27,42,26,20.0,4,4,6,16,23,106,-12.0,1,1231,1231,1231,117,1603,1815,1270,1427,1289,1545,793,330,2164,236,2210,1479,830,2294,2166,1206,1637,376,413,1531,1912,1,2021,2022,False,PHI,DET
2021-22,1610612754,IND,Indiana Pacers,22101216,2022-04-10,IND @ BKN,L,48.0,47,104,0.452,19,46,0.413,13,19,0.684,11,19,30,32,7.0,16,1,6,23,16,126,-8.0,1,1231,1231,1231,117,244,37,1359,89,112,564,1747,1505,2000,875,2456,2433,177,38,12,2283,1637,1892,1918,263,1679,1,2021,2022,False,BKN,IND
2021-22,1610612763,MEM,Memphis Grizzlies,22101213,2022-04-09,MEM vs. NOP,W,48.0,53,90,0.589,18,35,0.514,17,23,0.739,13,35,48,41,19.0,6,9,3,24,22,141,27.0,1,1,1,1,117,21,851,31,141,1150,76,1073,952,1589,481,951,642,1,2204,1551,91,419,2049,570,21,104,1,2021,2022,True,MEM,NOP
2021-22,1610612740,NOP,New Orleans Pelicans,22101213,2022-04-09,NOP @ MEM,L,48.0,41,91,0.451,6,30,0.2,26,35,0.743,9,20,29,23,16.0,10,3,9,22,24,114,-27.0,1,1231,1231,1231,117,1057,720,1381,2349,1865,2389,122,85,1566,1388,2449,2445,1407,1716,380,1631,2291,1701,274,918,2347,1,2021,2022,False,MEM,NOP
2021-22,1610612758,SAC,Sacramento Kings,22101212,2022-04-09,SAC @ LAC,L,48.0,38,86,0.442,7,28,0.25,15,24,0.625,7,35,42,24,13.0,12,2,3,16,22,98,-19.0,1,1231,1231,1231,117,1603,1400,1542,2241,2085,2186,1413,824,2271,1851,951,1479,1207,949,129,2043,419,376,570,2029,2204,1,2021,2022,False,LAC,SAC
2021-22,1610612755,PHI,Philadelphia 76ers,22101214,2022-04-09,PHI vs. IND,W,48.0,50,90,0.556,12,34,0.353,21,27,0.778,14,28,42,37,15.0,14,3,6,24,22,133,13.0,1,1,1,1,117,82,851,108,1139,1289,1184,518,521,1215,348,2107,1479,27,1475,37,1631,1637,2049,570,94,440,1,2021,2022,True,PHI,IND
2021-22,1610612759,SAS,San Antonio Spurs,22101215,2022-04-09,SAS vs. GSW,L,48.0,32,80,0.4,10,31,0.323,20,27,0.741,4,37,41,19,12.0,5,3,1,24,22,94,-6.0,1,1231,1231,1231,117,2322,2155,2116,1695,1737,1565,654,521,1577,2357,637,1625,2089,697,1895,1631,37,2049,570,2210,1540,1,2021,2022,True,SAS,GSW
2021-22,1610612744,GSW,Golden State Warriors,22101215,2022-04-09,GSW @ SAS,W,48.0,33,81,0.407,8,32,0.25,26,33,0.788,13,38,51,23,12.0,8,1,3,22,24,100,6.0,1,1,1,1,117,2260,2061,2051,2112,1585,2186,122,133,1149,481,499,349,1407,697,840,2283,419,1701,274,1935,838,1,2021,2022,False,SAS,GSW
2021-22,1610612746,LAC,LA Clippers,22101212,2022-04-09,LAC vs. SAC,W,48.0,42,86,0.488,21,43,0.488,12,15,0.8,10,38,48,29,17.0,7,3,2,22,16,117,19.0,1,1,1,1,117,862,1400,784,36,266,134,1908,2028,994,1109,499,642,405,1899,1188,1631,179,1701,1918,708,233,1,2021,2022,True,LAC,SAC
2021-22,1610612754,IND,Indiana Pacers,22101214,2022-04-09,IND @ PHI,L,48.0,41,78,0.526,10,23,0.435,28,36,0.778,7,24,31,28,17.0,8,6,3,22,24,120,-13.0,1,1231,1231,1231,117,1057,2289,314,1695,2383,396,73,59,1215,1851,2389,2418,523,1899,840,532,419,1701,274,524,1971,1,2021,2022,False,PHI,IND
2021-22,1610612741,CHI,Chicago Bulls,22101208,2022-04-08,CHI vs. CHA,L,48.0,44,82,0.537,13,24,0.542,16,20,0.8,6,25,31,25,12.0,7,1,4,12,21,117,-16.0,1,1231,1231,1231,117,555,1938,225,905,2350,34,1243,1363,994,2077,2348,2418,1024,697,1188,2283,831,35,761,708,2116,1,2021,2022,True,CHI,CHA
2021-22,1610612751,BKN,Brooklyn Nets,22101205,2022-04-08,BKN vs. CLE,W,48.0,43,92,0.467,12,32,0.375,20,21,0.952,13,32,45,30,11.0,5,8,4,20,20,118,11.0,1,1,1,1,117,688,608,1122,1139,1585,914,654,1217,73,481,1494,1039,304,478,1895,171,831,1233,994,638,550,1,2021,2022,True,BKN,CLE
2021-22,1610612747,LAL,Los Angeles Lakers,22101211,2022-04-08,LAL vs. OKC,W,48.0,41,82,0.5,9,31,0.29,29,39,0.744,7,38,45,23,10.0,8,4,3,17,26,120,19.0,1,1,1,1,117,1057,1938,571,1924,1737,1913,48,27,1565,1851,499,1039,1407,301,840,1206,419,544,108,524,233,1,2021,2022,True,LAL,OKC
2021-22,1610612745,HOU,Houston Rockets,22101206,2022-04-08,HOU @ TOR,L,48.0,43,81,0.531,10,29,0.345,19,24,0.792,7,34,41,24,19.0,6,3,4,19,18,115,-2.0,1,1231,1231,1231,117,688,2061,265,1695,1990,1278,793,824,1106,1851,1133,1625,1207,2204,1551,1631,831,960,1501,836,1271,1,2021,2022,False,TOR,HOU
2021-22,1610612761,TOR,Toronto Raptors,22101206,2022-04-08,TOR vs. HOU,W,48.0,44,96,0.458,7,29,0.241,22,23,0.957,13,28,41,20,10.0,13,4,3,18,19,117,2.0,1,1,1,1,117,555,283,1266,2241,1990,2253,405,952,65,481,2107,1625,1945,301,72,1206,419,724,1229,708,1141,1,2021,2022,True,TOR,HOU
2021-22,1610612760,OKC,Oklahoma City Thunder,22101211,2022-04-08,OKC @ LAL,L,48.0,40,88,0.455,6,29,0.207,15,19,0.789,9,35,44,21,14.0,5,3,4,26,17,101,-19.0,1,1231,1231,1231,117,1247,1135,1315,2349,1990,2376,1413,1505,1128,1388,951,1190,1782,1226,1895,1631,831,2290,1738,1881,2204,1,2021,2022,False,LAL,OKC
2021-22,1610612765,DET,Detroit Pistons,22101203,2022-04-08,DET vs. MIL,L,48.0,35,90,0.389,10,48,0.208,21,23,0.913,9,34,43,27,14.0,6,5,1,22,20,101,-30.0,1,1231,1231,1231,117,2048,851,2224,1695,55,2371,518,952,205,1388,1133,1333,670,1226,1551,825,37,1701,994,1881,2382,1,2021,2022,True,DET,MIL
2021-22,1610612756,PHX,Phoenix Suns,22101210,2022-04-08,PHX @ UTA,W,48.0,46,92,0.5,6,19,0.316,13,15,0.867,11,35,46,27,13.0,7,3,4,25,18,111,6.0,1,1,1,1,117,331,608,571,2349,2451,1631,1747,2028,453,875,951,925,670,949,1188,1631,831,2188,1501,1145,838,1,2021,2022,False,UTA,PHX
2021-22,1610612749,MIL,Milwaukee Bucks,22101203,2022-04-08,MIL @ DET,W,48.0,50,101,0.495,11,37,0.297,20,23,0.87,10,41,51,29,8.0,7,1,5,20,22,131,30.0,1,1,1,1,117,82,81,668,1427,872,1840,654,952,435,1109,213,349,405,86,1188,2283,1256,1233,570,138,63,1,2021,2022,False,DET,MIL
2021-22,1610612739,CLE,Cleveland Cavaliers,22101205,2022-04-08,CLE @ BKN,L,48.0,40,82,0.488,8,27,0.296,19,24,0.792,10,21,31,19,9.0,4,4,8,20,20,107,-11.0,1,1231,1231,1231,117,1247,1938,810,2112,2164,1857,793,824,1106,1109,2443,2418,2089,167,2166,1206,2139,1233,994,1459,1869,1,2021,2022,False,BKN,CLE
2021-22,1610612766,CHA,Charlotte Hornets,22101208,2022-04-08,CHA @ CHI,W,48.0,52,86,0.605,19,40,0.475,10,10,1.0,8,30,38,34,11.0,7,4,1,21,12,133,16.0,1,1,1,1,117,37,1400,16,89,517,182,2144,2358,1,1616,1838,2008,79,478,1188,1206,37,1468,2379,94,318,1,2021,2022,False,CHI,CHA
2021-22,1610612737,ATL,Atlanta Hawks,22101207,2022-04-08,ATL @ MIA,L,48.0,42,88,0.477,8,34,0.235,17,19,0.895,13,30,43,17,15.0,9,0,1,23,17,109,-4.0,1,1231,1231,1231,117,862,1135,947,2112,1289,2281,1073,1505,284,481,1838,1333,2296,1475,592,2425,37,1892,1738,1309,1398,1,2021,2022,False,MIA,ATL
2021-22,1610612757,POR,Portland Trail Blazers,22101209,2022-04-08,POR @ DAL,L,48.0,31,83,0.373,7,32,0.219,9,12,0.75,5,24,29,20,17.0,9,2,5,23,19,78,-50.0,1,1231,1231,1231,117,2360,1815,2349,2241,1585,2345,2239,2256,1458,2239,2389,2445,1945,1899,592,2043,1256,1892,1229,2453,2457,1,2021,2022,False,DAL,POR
2021-22,1610612752,NYK,New York Knicks,22101204,2022-04-08,NYK @ WAS,W,48.0,41,88,0.466,16,39,0.41,16,20,0.8,10,32,42,27,10.0,13,3,5,19,19,114,22.0,1,1,1,1,117,1057,1135,1144,348,628,586,1243,1363,994,1109,1494,1479,670,301,72,1631,1256,960,1229,918,170,1,2021,2022,False,WAS,NYK
2021-22,1610612764,WAS,Washington Wizards,22101204,2022-04-08,WAS vs. NYK,L,48.0,35,69,0.507,9,28,0.321,13,17,0.765,2,35,37,21,22.0,5,5,3,19,19,92,-22.0,1,1231,1231,1231,117,2048,2454,517,1924,2085,1583,1747,1782,1356,2447,951,2117,1782,2393,1895,825,419,960,1229,2269,2277,1,2021,2022,True,WAS,NYK
2021-22,1610612762,UTA,Utah Jazz,22101210,2022-04-08,UTA vs. PHX,L,48.0,35,88,0.398,11,38,0.289,24,33,0.727,15,29,44,20,11.0,8,4,3,18,25,105,-6.0,1,1231,1231,1231,117,2048,1135,2158,1427,741,1930,238,133,1670,236,1984,1190,1945,478,840,1206,419,724,172,1598,1540,1,2021,2022,True,UTA,PHX
2021-22,1610612742,DAL,Dallas Mavericks,22101209,2022-04-08,DAL vs. POR,W,48.0,42,79,0.532,20,45,0.444,24,31,0.774,9,42,51,25,15.0,9,5,2,19,23,128,50.0,1,1,1,1,117,862,2229,260,57,156,318,238,208,1279,1388,152,349,1024,1475,592,825,179,960,413,206,3,1,2021,2022,True,DAL,POR
2021-22,1610612748,MIA,Miami Heat,22101207,2022-04-08,MIA vs. ATL,W,48.0,40,72,0.556,11,26,0.423,22,28,0.786,4,29,33,20,17.0,9,1,0,17,23,113,4.0,1,1,1,1,117,1247,2442,108,1427,2234,477,405,425,1155,2357,1984,2356,1945,1899,592,2283,1,544,413,1001,991,1,2021,2022,True,MIA,ATL
2021-22,1610612750,MIN,Minnesota Timberwolves,22101199,2022-04-07,MIN vs. SAS,W,48.0,41,96,0.427,20,53,0.377,25,31,0.806,13,34,47,25,11.0,8,2,5,29,22,127,6.0,1,1,1,1,117,1057,283,1769,57,11,913,179,208,984,481,1133,762,1024,478,840,2043,1256,2416,570,229,838,1,2021,2022,True,MIN,SAS
2021-22,1610612749,MIL,Milwaukee Bucks,22101198,2022-04-07,MIL vs. BOS,W,48.0,49,97,0.505,14,38,0.368,15,21,0.714,14,34,48,27,11.0,13,5,4,19,15,127,6.0,1,1,1,1,117,119,219,567,686,741,997,1413,1217,1765,348,1133,642,670,478,72,825,831,960,2086,229,838,1,2021,2022,True,MIL,BOS
2021-22,1610612763,MEM,Memphis Grizzlies,22101201,2022-04-07,MEM @ DEN,L,48.0,42,89,0.472,11,28,0.393,14,19,0.737,10,24,34,30,13.0,8,3,2,21,22,109,-13.0,1,1231,1231,1231,117,862,1003,1035,1427,2085,738,1581,1505,1607,1109,2389,2322,304,949,840,1631,179,1468,570,1309,1971,1,2021,2022,False,DEN,MEM
2021-22,1610612766,CHA,Charlotte Hornets,22101196,2022-04-07,CHA vs. ORL,W,48.0,48,92,0.522,12,34,0.353,20,27,0.741,10,46,56,29,12.0,9,10,4,17,22,128,27.0,1,1,1,1,117,170,608,365,1139,1289,1184,654,521,1577,1109,34,90,405,697,592,45,831,544,570,206,104,1,2021,2022,True,CHA,ORL
2021-22,1610612757,POR,Portland Trail Blazers,22101200,2022-04-07,POR @ NOP,L,48.0,36,69,0.522,11,31,0.355,11,13,0.846,3,24,27,28,22.0,10,4,1,27,14,94,-33.0,1,1231,1231,1231,117,1902,2454,365,1427,1737,1156,2034,2186,615,2417,2389,2457,523,2393,380,1206,37,2354,2228,2210,2419,1,2021,2022,False,NOP,POR
2021-22,1610612755,PHI,Philadelphia 76ers,22101197,2022-04-07,PHI @ TOR,L,48.0,37,75,0.493,19,36,0.528,21,25,0.84,6,31,37,26,17.0,7,3,4,18,17,114,-5.0,1,1231,1231,1231,117,1763,2401,743,89,1006,57,518,721,671,2077,1670,2117,830,1899,1188,1631,831,724,1738,918,1471,1,2021,2022,False,TOR,PHI
2021-22,1610612740,NOP,New Orleans Pelicans,22101200,2022-04-07,NOP vs. POR,W,48.0,44,93,0.473,13,37,0.351,26,31,0.839,23,26,49,31,12.0,15,1,4,14,27,127,33.0,1,1,1,1,117,555,502,1012,905,872,1212,122,208,694,2,2294,532,233,697,21,2283,831,138,69,229,36,1,2021,2022,True,NOP,POR
2021-22,1610612759,SAS,San Antonio Spurs,22101199,2022-04-07,SAS @ MIN,L,48.0,43,89,0.483,10,28,0.357,25,34,0.735,8,37,45,31,12.0,5,5,2,22,29,121,-6.0,1,1231,1231,1231,117,688,1003,862,1695,2085,1130,179,105,1641,1616,637,1039,233,697,1895,825,179,1701,29,472,1540,1,2021,2022,False,MIN,SAS
2021-22,1610612761,TOR,Toronto Raptors,22101197,2022-04-07,TOR vs. PHI,W,48.0,45,91,0.495,15,33,0.455,14,18,0.778,12,29,41,22,11.0,7,4,3,17,18,119,5.0,1,1,1,1,117,440,720,685,504,1454,277,1581,1647,1215,655,1984,1625,1607,478,1188,1206,419,544,1501,582,922,1,2021,2022,True,TOR,PHI
2021-22,1610612743,DEN,Denver Nuggets,22101201,2022-04-07,DEN vs. MEM,W,48.0,44,80,0.55,12,30,0.4,22,25,0.88,8,35,43,27,19.0,7,2,3,22,21,122,13.0,1,1,1,1,117,555,2155,137,1139,1865,650,405,721,377,1616,951,1333,670,2204,1188,2043,419,1701,761,429,440,1,2021,2022,True,DEN,MEM
2021-22,1610612738,BOS,Boston Celtics,22101198,2022-04-07,BOS @ MIL,L,48.0,43,87,0.494,21,50,0.42,14,19,0.737,8,36,44,30,16.0,8,4,5,15,19,121,-6.0,1,1231,1231,1231,117,688,1278,702,36,30,503,1581,1505,1607,1616,781,1190,304,1716,840,1206,1256,234,1229,472,1540,1,2021,2022,False,MIL,BOS
2021-22,1610612753,ORL,Orlando Magic,22101196,2022-04-07,ORL @ CHA,L,48.0,38,95,0.4,15,48,0.313,10,13,0.769,8,35,43,27,16.0,6,4,10,22,17,101,-27.0,1,1231,1231,1231,117,1603,358,2116,504,55,1672,2144,2186,1306,1616,951,1333,670,1716,1551,1206,2371,1701,1738,1881,2347,1,2021,2022,False,CHA,ORL
2021-22,1610612744,GSW,Golden State Warriors,22101202,2022-04-07,GSW vs. LAL,W,48.0,51,97,0.526,16,32,0.5,10,10,1.0,9,36,45,39,15.0,10,5,4,26,13,128,16.0,1,1,1,1,117,59,219,312,348,1585,89,2144,2358,1,1388,781,1039,5,1475,380,825,831,2290,2324,206,318,1,2021,2022,True,GSW,LAL
2021-22,1610612747,LAL,Los Angeles Lakers,22101202,2022-04-07,LAL @ GSW,L,48.0,37,83,0.446,9,32,0.281,29,38,0.763,8,34,42,14,19.0,8,4,5,13,26,112,-16.0,1,1231,1231,1231,117,1763,1815,1459,1924,1585,1996,48,34,1388,1616,1133,1479,2428,2204,840,1206,1256,83,108,1081,2116,1,2021,2022,False,GSW,LAL
2021-22,1610612764,WAS,Washington Wizards,22101192,2022-04-06,WAS @ ATL,L,48.0,42,86,0.488,10,35,0.286,9,11,0.818,6,38,44,26,14.0,4,4,1,17,13,103,-15.0,1,1231,1231,1231,117,862,1400,784,1695,1150,1954,2239,2318,848,2077,499,1190,830,1226,2166,1206,37,544,2324,1747,2060,1,2021,2022,False,ATL,WAS
2021-22,1610612751,BKN,Brooklyn Nets,22101191,2022-04-06,BKN @ NYK,W,48.0,41,93,0.441,14,41,0.341,14,18,0.778,13,36,49,28,14.0,7,6,7,26,19,110,12.0,1,1,1,1,117,1057,502,1552,686,417,1355,1581,1647,1215,481,781,532,523,1226,1188,532,1930,2290,1229,1226,491,1,2021,2022,False,NYK,BKN
