group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,2738,Andre Iguodala,,1610612744,GSW,33.0,20,13,7,0.65,83.66833333333334,0.0,1.1,0.0,2.3,12.6,11.5,6.9,32.1,1.1,0.0,4.0,0.6,26.1,190,133,185,66,134,228,217,184,271,188,169,161,295,118,1,154,325,296
,2561,David West,,1610612744,GSW,36.0,6,1,5,0.167,4.8566666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,9.9,0.0,4.0,322,361,136,402,377,228,242,184,308,1,1,1,381,200,1,371,327,392
,203110,Draymond Green,,1610612744,GSW,27.0,23,15,8,0.652,91.75833333333334,3.1,4.2,1.0,9.4,13.1,10.5,6.3,30.3,3.1,2.6,9.9,6.3,56.3,166,98,202,63,114,116,94,155,123,200,144,142,315,32,394,373,103,63
,203546,Ian Clark,,1610612744,GSW,26.0,7,4,3,0.571,7.428333333333334,0.0,0.0,0.0,0.0,32.3,12.9,12.9,51.7,0.0,12.9,6.5,0.0,25.2,310,280,96,132,356,228,242,184,308,412,202,363,56,200,431,282,327,307
,201580,JaVale McGee,,1610612744,GSW,29.0,2,1,1,0.5,4.821666666666666,0.0,19.9,0.0,39.8,10.0,10.0,29.9,59.7,0.0,0.0,10.0,0.0,51.8,378,361,25,185,378,228,3,184,5,124,133,430,35,200,1,374,327,84
,203949,James Michael McAdoo,,1610612744,GSW,24.0,3,1,2,0.333,5.533333333333333,0.0,0.0,0.0,0.0,17.3,17.3,17.3,69.4,0.0,0.0,8.7,0.0,46.8,357,361,67,343,368,228,242,184,308,319,309,402,17,200,1,350,327,113
,201142,Kevin Durant,,1610612744,GSW,28.0,16,11,5,0.688,66.16,2.9,9.4,2.2,13.1,11.6,8.7,6.5,31.9,2.9,0.7,2.2,7.3,61.7,230,162,136,45,165,128,22,104,61,161,110,149,299,37,275,90,80,48
,1626172,Kevon Looney,,1610612744,GSW,21.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406,407,25,407,433,228,242,184,308,1,1,1,402,200,1,1,327,396
,202691,Klay Thompson,,1610612744,GSW,27.0,24,16,8,0.667,79.625,4.2,0.6,0.0,1.2,12.7,11.5,6.6,32.6,1.8,0.6,1.8,3.6,39.8,156,79,202,49,139,79,239,184,299,189,168,150,284,74,259,78,207,161
,2440,Matt Barnes,,1610612744,GSW,37.0,33,17,16,0.515,100.65333333333334,5.7,3.8,1.4,7.6,16.2,9.5,11.4,22.9,2.4,1.0,7.2,2.9,48.5,77,69,340,181,91,47,103,138,156,289,124,326,366,49,297,309,244,96
,1627775,Patrick McCaw,,1610612744,GSW,21.0,8,5,3,0.625,10.421666666666669,0.0,0.0,0.0,9.2,0.0,0.0,18.4,36.8,0.0,0.0,0.0,0.0,20.3,298,265,96,79,318,228,242,184,127,1,1,407,207,200,1,1,327,353
,2733,Shaun Livingston,,1610612744,GSW,31.0,15,9,6,0.6,25.023333333333333,7.7,0.0,0.0,11.5,15.3,5.8,11.5,19.2,1.9,0.0,5.8,0.0,40.1,235,191,163,99,262,26,242,184,91,268,87,329,385,68,1,243,327,158
,201939,Stephen Curry,,1610612744,GSW,29.0,23,15,8,0.652,89.60333333333334,7.5,6.4,6.4,12.9,11.2,10.2,4.8,26.8,0.0,1.6,3.2,8.6,66.0,166,98,202,63,120,29,48,25,66,149,138,113,351,200,342,115,56,35
,2585,Zaza Pachulia,,1610612744,GSW,33.0,9,5,4,0.556,17.558333333333334,2.7,0.0,0.0,0.0,21.9,16.4,8.2,38.3,0.0,2.7,10.9,5.5,26.2,285,265,116,145,290,139,242,184,308,380,291,212,183,200,395,387,139,293
