close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203500,Steven Adams,1610612760,OKC,C,26.0,62,62,1.0,7.53,15.9,0.474,0.488,-0.015
1628983,Shai Gilgeous-Alexander,1610612760,OKC,G-F,21.0,70,70,1.0,6.01,12.54,0.479,0.456,0.023
203471,Dennis Schröder,1610612760,OKC,G,26.0,65,65,1.0,4.82,10.97,0.439,0.452,-0.013
203457,Nerlens Noel,1610612760,OKC,C-F,26.0,61,61,1.0,5.05,10.59,0.477,0.493,-0.016
201568,Danilo Gallinari,1610612760,OKC,F,31.0,62,62,1.0,4.89,10.11,0.483,0.472,0.012
101108,Chris Paul,1610612760,OKC,G,35.0,70,70,1.0,4.86,9.89,0.491,0.458,0.033
1629647,Darius Bazley,1610612760,OKC,F-G,20.0,60,60,1.0,4.15,9.27,0.448,0.449,-0.001
1628390,Terrance Ferguson,1610612760,OKC,G,22.0,55,55,1.0,3.98,9.18,0.434,0.457,-0.023
1629652,Luguentz Dort,1610612760,OKC,G,21.0,36,36,1.0,3.61,9.17,0.394,0.453,-0.059
203488,Mike Muscala,1610612760,OKC,F-C,28.0,43,43,1.0,3.42,7.3,0.468,0.48,-0.011
1628977,Hamidou Diallo,1610612760,OKC,G,21.0,46,46,1.0,2.76,6.83,0.404,0.453,-0.049
1627846,Abdel Nader,1610612760,OKC,F,26.0,52,52,1.0,2.35,5.73,0.409,0.443,-0.034
203460,Andre Roberson,1610612760,OKC,G-F,28.0,7,7,1.0,2.86,5.71,0.5,0.446,0.054
1629126,Deonte Burton,1610612760,OKC,G-F,26.0,32,32,1.0,2.0,4.0,0.5,0.448,0.052
1628987,Kevin Hervey,1610612760,OKC,F,23.0,7,7,1.0,1.29,3.43,0.375,0.471,-0.096
1628985,Devon Hall,1610612760,OKC,G,24.0,7,7,1.0,1.86,2.86,0.65,0.418,0.232
1629676,Isaiah Roby,1610612760,OKC,F,22.0,3,3,1.0,0.67,2.0,0.333,0.451,-0.117
