season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2018-19,1610612762,UTA,Utah Jazz,21801229,2019-04-10,UTA @ LAC,L,53.0,47,106,0.443,14,35,0.4,29,33,0.879,17,40,57,31,17.0,8,11,5,24,27,137,-6.0,1,1231,1231,1231,21,279,32,1527,462,728,673,93,212,324,92,366,83,232,1809,870,20,1133,1822,171,53,1566,1,2018,2019,False,LAC,UTA,APR
2018-19,1610612762,UTA,Utah Jazz,21801217,2019-04-09,UTA vs. DEN,W,48.0,41,78,0.526,10,27,0.37,26,34,0.765,9,39,48,24,15.0,5,5,3,21,28,118,10.0,1,1,1,1,135,1130,2303,300,1372,1753,1011,195,167,1282,1362,482,771,1208,1390,1855,917,393,1167,115,669,533,1,2018,2019,True,UTA,DEN,APR
2018-19,1610612762,UTA,Utah Jazz,21801208,2019-04-07,UTA @ LAL,L,48.0,38,84,0.452,13,42,0.31,20,28,0.714,10,25,35,25,11.0,11,4,5,17,21,109,-4.0,1,1231,1231,1231,135,1678,1858,1372,646,189,1729,752,571,1707,1108,2370,2295,1018,444,246,1329,1133,376,1044,1374,1423,1,2018,2019,False,LAL,UTA,APR
2018-19,1610612762,UTA,Utah Jazz,21801188,2019-04-05,UTA vs. SAC,W,48.0,44,85,0.518,15,33,0.455,16,25,0.64,7,39,46,30,16.0,9,6,1,26,23,119,21.0,1,1,1,1,135,610,1733,364,336,972,297,1367,868,2188,1881,482,1019,308,1614,615,603,42,2099,640,617,174,1,2018,2019,True,UTA,SAC,APR
2018-19,1610612762,UTA,Utah Jazz,21801174,2019-04-03,UTA @ PHX,W,48.0,44,77,0.571,16,32,0.5,14,18,0.778,7,38,45,30,20.0,2,9,3,16,23,118,21.0,1,1,1,1,135,610,2334,50,225,1124,101,1662,1774,1148,1881,610,1165,308,2247,2400,112,393,244,640,669,174,1,2018,2019,False,PHX,UTA,APR
2018-19,1610612762,UTA,Utah Jazz,21801159,2019-04-01,UTA vs. CHA,W,48.0,38,79,0.481,15,35,0.429,20,26,0.769,5,42,47,30,18.0,7,3,2,25,20,111,9.0,1,1,1,1,135,1678,2245,846,336,728,449,752,760,1232,2251,201,893,308,2005,1203,1731,146,1976,1295,1214,597,1,2018,2019,True,UTA,CHA,APR
2018-19,1610612762,UTA,Utah Jazz,21801134,2019-03-29,UTA vs. WAS,W,48.0,48,87,0.552,14,32,0.438,18,18,1.0,8,36,44,26,18.0,7,7,3,22,18,128,4.0,1,1,1,1,135,201,1438,128,462,1124,393,1059,1774,1,1623,921,1283,858,2005,1203,371,393,1418,1725,213,977,1,2018,2019,True,UTA,WAS,MAR
2018-19,1610612762,UTA,Utah Jazz,21801121,2019-03-27,UTA vs. LAL,W,48.0,41,83,0.494,10,32,0.313,23,36,0.639,8,46,54,33,11.0,4,5,5,18,23,115,15.0,1,1,1,1,135,1130,1955,651,1372,1124,1687,421,109,2193,1623,43,211,126,444,2133,917,1133,534,640,881,351,1,2018,2019,True,UTA,LAL,MAR
2018-19,1610612762,UTA,Utah Jazz,21801105,2019-03-25,UTA vs. PHX,W,48.0,48,86,0.558,10,21,0.476,19,23,0.826,10,33,43,31,14.0,11,4,3,23,18,125,33.0,1,1,1,1,135,201,1579,98,1372,2314,209,903,1111,727,1108,1450,1431,232,1135,246,1329,393,1639,1725,315,32,1,2018,2019,True,UTA,PHX,MAR
2018-19,1610612762,UTA,Utah Jazz,21801090,2019-03-23,UTA @ CHI,W,48.0,46,95,0.484,11,32,0.344,11,15,0.733,12,46,58,27,12.0,7,8,3,17,16,114,31.0,1,1,1,1,135,360,432,767,1110,1124,1335,2083,2083,1572,649,43,63,696,636,1203,223,393,376,2086,959,45,1,2018,2019,False,CHI,UTA,MAR
2018-19,1610612762,UTA,Utah Jazz,21801076,2019-03-21,UTA @ ATL,L,48.0,43,94,0.457,10,32,0.313,18,26,0.692,14,35,49,25,15.0,12,3,5,24,23,114,-3.0,1,1231,1231,1231,135,760,515,1280,1372,1124,1687,1059,760,1909,356,1101,628,1018,1390,149,1731,1133,1822,640,959,1359,1,2018,2019,False,ATL,UTA,MAR
2018-19,1610612762,UTA,Utah Jazz,21801068,2019-03-20,UTA @ NYK,W,48.0,48,85,0.565,20,42,0.476,21,25,0.84,7,33,40,38,10.0,7,3,6,18,21,137,21.0,1,1,1,1,135,201,1733,75,40,189,209,624,868,607,1881,1450,1847,13,290,1203,1731,1545,534,1044,53,174,1,2018,2019,False,NYK,UTA,MAR
2018-19,1610612762,UTA,Utah Jazz,21801051,2019-03-18,UTA @ WAS,W,48.0,49,91,0.538,14,37,0.378,4,6,0.667,7,34,41,35,17.0,10,8,2,21,16,116,21.0,1,1,1,1,135,142,896,198,462,534,938,2447,2450,2021,1881,1276,1720,53,1809,409,223,146,1167,2086,801,174,1,2018,2019,False,WAS,UTA,MAR
2018-19,1610612762,UTA,Utah Jazz,21801041,2019-03-16,UTA vs. BKN,W,48.0,39,91,0.429,13,36,0.361,23,31,0.742,15,50,65,24,15.0,3,7,5,21,24,114,16.0,1,1,1,1,135,1496,896,1787,646,626,1132,421,330,1495,239,6,6,1208,1390,2301,371,1133,1167,486,959,303,1,2018,2019,True,UTA,BKN,MAR
2018-19,1610612762,UTA,Utah Jazz,21801024,2019-03-14,UTA vs. MIN,W,48.0,44,89,0.494,13,38,0.342,19,27,0.704,13,36,49,30,12.0,7,8,2,20,23,120,20.0,1,1,1,1,135,610,1163,625,646,448,1369,903,661,1827,499,921,628,308,636,1203,223,146,940,640,554,197,1,2018,2019,True,UTA,MIN,MAR
2018-19,1610612762,UTA,Utah Jazz,21801019,2019-03-13,UTA @ PHX,W,48.0,42,90,0.467,12,33,0.364,18,25,0.72,12,40,52,30,12.0,8,4,3,22,20,114,17.0,1,1,1,1,135,929,1047,1100,864,972,1076,1059,868,1684,649,366,340,308,636,870,1329,393,1418,1295,959,274,1,2018,2019,False,PHX,UTA,MAR
2018-19,1610612762,UTA,Utah Jazz,21801005,2019-03-11,UTA vs. OKC,L,48.0,32,88,0.364,13,43,0.302,12,17,0.706,11,37,48,22,14.0,12,6,5,25,21,89,-9.0,1,1231,1231,1231,135,2347,1301,2385,646,153,1799,1967,1894,1796,868,752,771,1558,1135,149,603,1133,1976,1044,2354,1788,1,2018,2019,True,UTA,OKC,MAR
2018-19,1610612762,UTA,Utah Jazz,21800982,2019-03-08,UTA @ MEM,L,48.0,35,82,0.427,18,48,0.375,16,24,0.667,10,31,41,21,13.0,8,10,5,20,18,104,-10.0,1,1231,1231,1231,135,2135,2042,1829,106,44,956,1367,975,2021,1108,1769,1720,1752,890,870,53,1133,940,1725,1729,1865,1,2018,2019,False,MEM,UTA,MAR
2018-19,1610612762,UTA,Utah Jazz,21800971,2019-03-06,UTA @ NOP,W,48.0,46,88,0.523,8,30,0.267,14,22,0.636,9,36,45,31,20.0,9,8,4,20,23,114,10.0,1,1,1,1,135,360,1301,326,1907,1381,2093,1662,1235,2194,1362,921,1165,232,2247,615,223,731,940,640,959,533,1,2018,2019,False,NOP,UTA,MAR
2018-19,1610612762,UTA,Utah Jazz,21800956,2019-03-04,UTA vs. NOP,L,48.0,43,92,0.467,14,38,0.368,12,14,0.857,13,34,47,35,18.0,3,6,5,17,20,112,-3.0,1,1231,1231,1231,135,760,755,1089,462,448,1032,1967,2157,451,499,1276,893,53,2005,2301,603,1133,376,1295,1123,1359,1,2018,2019,True,UTA,NOP,MAR
2018-19,1610612762,UTA,Utah Jazz,21800943,2019-03-02,UTA vs. MIL,W,48.0,44,96,0.458,12,29,0.414,15,26,0.577,16,37,53,22,13.0,13,7,10,23,22,115,4.0,1,1,1,1,135,610,356,1262,864,1510,566,1513,760,2368,159,752,267,1558,890,76,371,2350,1639,823,881,977,1,2018,2019,True,UTA,MIL,MAR
2018-19,1610612762,UTA,Utah Jazz,21800926,2019-02-28,UTA @ DEN,W,48.0,37,84,0.44,16,43,0.372,21,33,0.636,10,34,44,25,11.0,6,6,5,22,23,111,7.0,1,1,1,1,135,1858,1858,1599,225,153,997,624,212,2194,1108,1276,1283,1018,444,1543,603,1133,1418,640,1214,751,1,2018,2019,False,DEN,UTA,FEB
2018-19,1610612762,UTA,Utah Jazz,21800919,2019-02-27,UTA vs. LAC,W,48.0,38,92,0.413,11,34,0.324,24,32,0.75,14,42,56,22,16.0,9,12,6,23,26,111,6.0,1,1,1,1,135,1678,755,2020,1110,839,1541,331,268,1379,356,201,119,1558,1614,615,12,1545,1639,254,1214,831,1,2018,2019,True,UTA,LAC,FEB
2018-19,1610612762,UTA,Utah Jazz,21800893,2019-02-23,UTA vs. DAL,W,48.0,41,85,0.482,14,38,0.368,29,33,0.879,8,45,53,28,7.0,2,9,3,21,28,125,16.0,1,1,1,1,135,1130,1733,822,462,448,1032,93,212,324,1623,75,267,535,35,2400,112,393,1167,115,315,303,1,2018,2019,True,UTA,DAL,FEB
2018-19,1610612762,UTA,Utah Jazz,21800881,2019-02-22,UTA @ OKC,L,58.0,52,105,0.495,18,40,0.45,25,31,0.806,15,46,61,33,25.0,8,10,5,25,29,147,-1.0,1,1231,1231,1231,7,53,42,605,106,297,317,261,330,898,239,43,23,126,2446,870,53,1133,1976,73,14,1231,1,2018,2019,False,OKC,UTA,FEB
