season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away,MON
2024-25,1610612755,PHI,Philadelphia 76ers,22401191,2025-04-13,PHI vs. CHI,L,48.0,0.447,0.223,0.14,0.233,0.519,0.194,0.121,0.339,0,0,0,0,121,2305,1366,1219,1913,874,713,1687,1804,1,2024,2025,True,PHI,CHI,APR
2024-25,1610612755,PHI,Philadelphia 76ers,22401173,2025-04-11,PHI vs. ATL,L,48.0,0.505,0.155,0.147,0.345,0.564,0.255,0.15,0.358,0,0,0,0,121,1807,2141,1386,585,1533,1458,985,1989,1,2024,2025,True,PHI,ATL,APR
2024-25,1610612755,PHI,Philadelphia 76ers,22401157,2025-04-09,PHI @ WAS,W,48.0,0.516,0.418,0.163,0.397,0.448,0.345,0.163,0.268,0,0,0,0,121,1635,93,1748,197,162,2149,704,959,1,2024,2025,False,WAS,PHI,APR
2024-25,1610612755,PHI,Philadelphia 76ers,22401145,2025-04-07,PHI @ MIA,L,48.0,0.5,0.284,0.134,0.315,0.596,0.169,0.134,0.283,0,0,0,0,121,1818,722,1065,905,1923,424,1373,1147,1,2024,2025,False,MIA,PHI,APR
2024-25,1610612755,PHI,Philadelphia 76ers,22401130,2025-04-05,PHI vs. MIN,L,48.0,0.549,0.165,0.116,0.3,0.574,0.358,0.158,0.395,0,0,0,0,121,1134,2068,634,1074,1674,2203,827,2242,1,2024,2025,True,PHI,MIN,APR
2024-25,1610612755,PHI,Philadelphia 76ers,22401115,2025-04-03,PHI vs. MIL,L,48.0,0.551,0.213,0.156,0.327,0.659,0.329,0.115,0.225,0,0,0,0,121,1119,1509,1588,756,2356,2060,1843,465,1,2024,2025,True,PHI,MIL,APR
2024-25,1610612755,PHI,Philadelphia 76ers,22401098,2025-04-01,PHI @ NYK,L,48.0,0.457,0.272,0.208,0.327,0.494,0.306,0.196,0.392,0,0,0,0,121,2244,833,2327,756,566,1900,225,2227,1,2024,2025,False,NYK,PHI,APR
2024-25,1610612755,PHI,Philadelphia 76ers,22401087,2025-03-30,PHI vs. TOR,L,48.0,0.517,0.213,0.165,0.213,0.558,0.175,0.102,0.286,0,0,0,0,121,1624,1509,1788,2105,1450,486,2111,1185,1,2024,2025,True,PHI,TOR,MAR
2024-25,1610612755,PHI,Philadelphia 76ers,22401076,2025-03-29,PHI vs. MIA,L,48.0,0.586,0.184,0.194,0.186,0.581,0.14,0.118,0.36,0,0,0,0,121,641,1874,2199,2264,1758,215,1759,2000,1,2024,2025,True,PHI,MIA,MAR
2024-25,1610612755,PHI,Philadelphia 76ers,22401053,2025-03-26,PHI vs. WAS,L,48.0,0.5,0.204,0.051,0.293,0.6,0.126,0.113,0.294,0,0,0,0,121,1818,1633,9,1162,1968,125,1867,1300,1,2024,2025,True,PHI,WAS,MAR
2024-25,1610612755,PHI,Philadelphia 76ers,22401041,2025-03-24,PHI @ NOP,L,48.0,0.471,0.218,0.128,0.259,0.58,0.149,0.179,0.4,0,0,0,0,121,2127,1441,931,1630,1751,282,432,2267,1,2024,2025,False,NOP,PHI,MAR
2024-25,1610612755,PHI,Philadelphia 76ers,22401031,2025-03-23,PHI @ ATL,L,48.0,0.5,0.407,0.13,0.389,0.649,0.253,0.17,0.333,0,0,0,0,121,1818,105,966,250,2321,1432,579,1740,1,2024,2025,False,ATL,PHI,MAR
2024-25,1610612755,PHI,Philadelphia 76ers,22401018,2025-03-21,PHI @ SAS,L,48.0,0.654,0.247,0.194,0.25,0.635,0.202,0.144,0.262,0,0,0,0,121,121,1102,2207,1714,2254,807,1147,870,1,2024,2025,False,SAS,PHI,MAR
2024-25,1610612755,PHI,Philadelphia 76ers,22401002,2025-03-19,PHI @ OKC,L,48.0,0.463,0.168,0.12,0.274,0.656,0.222,0.141,0.319,0,0,0,0,121,2198,2038,731,1427,2343,1068,1206,1597,1,2024,2025,False,OKC,PHI,MAR
2024-25,1610612755,PHI,Philadelphia 76ers,22400985,2025-03-17,PHI @ HOU,L,53.0,0.632,0.263,0.148,0.26,0.579,0.224,0.136,0.448,0,0,0,0,9,219,926,1418,1614,1741,1103,1319,2410,1,2024,2025,False,HOU,PHI,MAR
2024-25,1610612755,PHI,Philadelphia 76ers,22400976,2025-03-16,PHI @ DAL,W,48.0,0.598,0.261,0.106,0.234,0.586,0.345,0.144,0.289,0,0,0,0,121,504,946,429,1901,1824,2149,1147,1241,1,2024,2025,False,DAL,PHI,MAR
2024-25,1610612755,PHI,Philadelphia 76ers,22400959,2025-03-14,PHI vs. IND,L,48.0,0.518,0.268,0.17,0.3,0.551,0.202,0.117,0.306,0,0,0,0,121,1601,861,1883,1074,1338,807,1794,1440,1,2024,2025,True,PHI,IND,MAR
2024-25,1610612755,PHI,Philadelphia 76ers,22400947,2025-03-12,PHI @ TOR,L,48.0,0.464,0.229,0.087,0.241,0.52,0.18,0.212,0.458,0,0,0,0,121,2194,1284,164,1830,882,536,117,2421,1,2024,2025,False,TOR,PHI,MAR
2024-25,1610612755,PHI,Philadelphia 76ers,22400928,2025-03-10,PHI @ ATL,L,48.0,0.593,0.22,0.108,0.217,0.617,0.143,0.147,0.383,0,0,0,0,121,563,1417,465,2077,2125,223,1057,2167,1,2024,2025,False,ATL,PHI,MAR
2024-25,1610612755,PHI,Philadelphia 76ers,22400924,2025-03-09,PHI vs. UTA,W,48.0,0.531,0.26,0.165,0.352,0.516,0.333,0.165,0.309,0,0,0,0,121,1415,949,1788,521,812,2076,665,1464,1,2024,2025,True,PHI,UTA,MAR
2024-25,1610612755,PHI,Philadelphia 76ers,22400900,2025-03-06,PHI @ BOS,L,48.0,0.5,0.126,0.172,0.436,0.61,0.143,0.118,0.378,0,0,0,0,121,1818,2331,1910,70,2068,223,1759,2132,1,2024,2025,False,BOS,PHI,MAR
2024-25,1610612755,PHI,Philadelphia 76ers,22400887,2025-03-04,PHI @ MIN,L,48.0,0.541,0.314,0.131,0.292,0.679,0.21,0.192,0.229,0,0,0,0,121,1271,504,995,1180,2406,899,274,499,1,2024,2025,False,MIN,PHI,MAR
2024-25,1610612755,PHI,Philadelphia 76ers,22400876,2025-03-03,PHI vs. POR,L,48.0,0.489,0.137,0.084,0.291,0.54,0.192,0.116,0.439,0,0,0,0,121,1920,2259,140,1190,1185,673,1815,2395,1,2024,2025,True,PHI,POR,MAR
2024-25,1610612755,PHI,Philadelphia 76ers,22400864,2025-03-01,PHI vs. GSW,W,48.0,0.641,0.329,0.14,0.283,0.52,0.19,0.15,0.393,0,0,0,0,121,173,393,1206,1297,882,645,985,2232,1,2024,2025,True,PHI,GSW,MAR
2024-25,1610612755,PHI,Philadelphia 76ers,22400838,2025-02-26,PHI @ NYK,L,48.0,0.506,0.227,0.133,0.28,0.565,0.377,0.163,0.263,0,0,0,0,121,1769,1312,1027,1331,1550,2276,714,886,1,2024,2025,False,NYK,PHI,FEB
2024-25,1610612755,PHI,Philadelphia 76ers,22400823,2025-02-24,PHI vs. CHI,L,48.0,0.442,0.305,0.156,0.362,0.607,0.404,0.14,0.289,0,0,0,0,121,2333,563,1582,437,2041,2351,1236,1241,1,2024,2025,True,PHI,CHI,FEB
2024-25,1610612755,PHI,Philadelphia 76ers,22400807,2025-02-22,PHI vs. BKN,L,48.0,0.482,0.282,0.138,0.34,0.549,0.235,0.172,0.3,0,0,0,0,121,2020,739,1174,628,1319,1234,546,1366,1,2024,2025,True,PHI,BKN,FEB
2024-25,1610612755,PHI,Philadelphia 76ers,22400789,2025-02-20,PHI vs. BOS,L,48.0,0.473,0.183,0.104,0.259,0.618,0.169,0.115,0.277,0,0,0,0,121,2103,1889,392,1630,2128,424,1843,1071,1,2024,2025,True,PHI,BOS,FEB
2024-25,1610612755,PHI,Philadelphia 76ers,22400772,2025-02-12,PHI @ BKN,L,48.0,0.481,0.272,0.16,0.277,0.518,0.176,0.191,0.383,0,0,0,0,121,2030,833,1657,1380,849,500,283,2167,1,2024,2025,False,BKN,PHI,FEB
