group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1626158,Richaun Holmes,Richaun,1610612756,PHX,25.0,13,5,8,0.385,20.395,2,2,0,8,9,13,1,30,0,0,11,2,16.0,250,262,220,320,277,161,160,182,143,197,244,99,210,217,1,353,223,266,PHX
Players,1629034,Ray Spalding,Ray,1610612756,PHX,22.0,3,2,1,0.667,1.3583333333333334,0,0,0,0,2,1,0,0,0,0,0,0,0.0,371,331,19,50,424,229,235,182,315,87,67,1,1,217,1,1,329,405,PHX
Players,1629001,De'Anthony Melton,De'Anthony,1610612756,PHX,21.0,8,2,6,0.25,29.57,0,6,2,6,17,9,5,28,1,1,3,1,21.4,292,331,179,388,252,229,71,107,163,285,209,196,204,130,229,173,266,240,PHX
Players,2037,Jamal Crawford,Jamal,1610612756,PHX,39.0,14,3,11,0.214,52.751666666666665,4,2,0,6,20,22,5,66,0,0,4,6,57.3,240,301,280,403,188,110,160,182,163,308,314,196,316,217,1,211,132,136,PHX
Players,1629059,Elie Okobo,Elie,1610612756,PHX,21.0,3,1,2,0.333,3.718333333333333,0,0,0,0,0,2,0,4,0,0,1,0,1.5,371,365,72,354,395,229,235,182,315,1,72,1,53,217,1,90,329,385,PHX
Players,1626164,Devin Booker,Devin,1610612756,PHX,22.0,26,10,16,0.385,114.06,6,7,11,40,45,51,12,122,2,5,16,17,139.5,127,167,368,320,58,83,58,9,22,417,435,306,422,80,422,420,42,32,PHX
Players,202690,Jimmer Fredette,Jimmer,1610612756,PHX,30.0,1,0,1,0.0,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,415,417,19,417,436,229,235,182,315,1,1,1,1,217,1,1,329,405,PHX
Players,204020,Tyler Johnson,Tyler,1610612756,PHX,27.0,24,13,11,0.542,42.388333333333335,0,3,2,10,20,8,7,34,1,2,2,5,41.5,150,117,280,156,213,229,137,107,119,308,202,230,229,130,333,140,153,177,PHX
Players,203112,Quincy Acy,Quincy,1610612756,PHX,28.0,2,1,1,0.5,0.8383333333333334,0,0,0,0,2,0,0,0,0,0,0,0,0.0,388,365,19,178,427,229,235,182,315,87,1,1,1,217,1,1,329,405,PHX
Players,1629028,Deandre Ayton,Deandre,1610612756,PHX,20.0,25,10,15,0.4,97.18666666666668,0,9,0,20,42,32,16,86,3,1,23,10,82.4,135,167,354,308,91,229,41,182,67,408,386,352,365,51,229,446,77,93,PHX
Players,1627733,Dragan Bender,Dragan,1610612756,PHX,21.0,8,2,6,0.25,35.291666666666664,6,2,0,10,10,20,1,44,6,0,5,2,41.7,292,331,179,388,231,83,160,182,119,209,299,99,254,8,1,237,223,176,PHX
Players,203933,T.J. Warren,T.J.,1610612756,PHX,25.0,13,4,9,0.308,68.54333333333334,7,3,1,16,32,21,9,68,6,4,11,10,72.5,250,277,242,379,144,72,137,170,82,378,305,270,320,8,406,353,77,107,PHX
Players,1628367,Josh Jackson,Josh,1610612756,PHX,22.0,17,6,11,0.353,54.11666666666667,11,0,2,12,24,26,4,56,1,2,12,7,60.6,207,240,280,344,181,38,235,107,104,326,343,173,288,130,333,376,119,127,PHX
Players,1628969,Mikal Bridges,Mikal,1610612756,PHX,22.0,30,10,20,0.333,104.34333333333332,3,4,6,2,41,46,8,98,2,4,12,5,81.3,90,167,421,354,74,131,113,40,249,404,429,246,386,80,406,376,153,95,PHX
Players,203584,Troy Daniels,Troy,1610612756,PHX,27.0,9,4,5,0.444,10.838333333333331,0,0,0,2,11,2,5,14,0,1,4,1,5.5,282,277,156,266,321,229,235,182,249,218,72,196,147,217,229,211,266,344,PHX
Players,1626162,Kelly Oubre Jr.,Kelly,1610612756,PHX,23.0,26,11,15,0.423,115.91666666666669,4,8,15,24,45,62,10,128,4,1,9,12,101.2,127,149,354,295,56,110,52,6,57,417,448,282,428,26,229,324,67,66,PHX
