player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank,team
201143,Al Horford,Al,1610612738,BOS,37.0,63,44,19,0.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,189,40,176,33,338,3,4,19,3,9,6,10,117,38,163,73,2,1,135,BOS
201933,Blake Griffin,Blake,1610612738,BOS,34.0,41,27,14,0.659,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,346,238,134,67,120,3,4,19,3,9,6,10,117,38,163,73,2,1,135,BOS
1628401,Derrick White,Derrick,1610612738,BOS,28.0,82,57,25,0.695,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,256,38,120,3,4,19,3,9,6,10,399,38,163,73,2,1,135,BOS
1629684,Grant Williams,Grant,1610612738,BOS,24.0,79,55,24,0.696,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,27,4,238,35,120,3,4,19,3,9,6,10,117,38,163,73,2,1,135,BOS
1631120,JD Davison,JD,1610612738,BOS,20.0,12,11,1,0.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460,413,9,9,338,3,4,19,3,9,6,10,399,38,163,73,2,1,135,BOS
1627759,Jaylen Brown,Jaylen,1610612738,BOS,26.0,67,46,21,0.687,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,145,32,200,42,5,3,4,19,3,9,6,10,32,38,27,73,2,1,135,BOS
1628369,Jayson Tatum,Jayson,1610612738,BOS,25.0,74,52,22,0.703,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.1,0.0,0.0,0.1,79,8,214,32,25,3,4,19,3,9,6,10,32,38,27,18,2,1,19,BOS
1630551,Justin Champagnie,Justin,1610612738,BOS,22.0,5,4,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499,468,9,11,338,3,4,19,3,9,6,10,399,38,163,73,2,1,135,BOS
1628382,Justin Jackson,Justin,1610612738,BOS,28.0,23,15,8,0.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425,369,87,73,338,3,4,19,3,9,6,10,399,38,163,73,2,1,135,BOS
1628436,Luke Kornet,Luke,1610612738,BOS,27.0,69,45,24,0.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,123,35,238,73,338,3,4,19,3,9,6,10,229,38,163,73,2,1,135,BOS
1627763,Malcolm Brogdon,Malcolm,1610612738,BOS,30.0,67,46,21,0.687,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,145,32,200,42,120,3,4,19,3,9,6,10,229,38,163,73,2,1,135,BOS
203935,Marcus Smart,Marcus,1610612738,BOS,29.0,61,43,18,0.705,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,214,53,165,29,25,3,4,19,3,9,6,10,63,38,27,73,2,1,135,BOS
1629662,Mfiondu Kabengele,Mfiondu,1610612738,BOS,25.0,4,3,1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,509,481,9,17,338,3,4,19,3,9,6,10,63,38,163,73,2,1,135,BOS
